VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1149999999997817,-0.26900000000023283,-0.9409999999998035,-0.876999999999498,-0.3209999999999127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,-26.121999999999844
PER,-1.7170000000000982,-2.0270000000000437,-2.03899999999976,-2.331000000000131,-2.4609999999997854,-2.6270000000004075,-4.32300000000032,-3.5910000000003492,-0.7660000000005311,-2.418999999999869,-2.6039999999993597,-2.657000000000153,-3.244999999999891,-3.8649999999997817,-3.8029999999998836,-4.1469999999999345,-5.256999999999607,-5.399999999999636,-5.8100000000004,-6.120999999999185,-6.319999999999709,-6.404000000000451,-6.581999999999425,-6.693999999999505,-6.938000000000102,-7.1270000000004075,-7.139000000000124,-7.432999999999993,-7.351999999999862,-7.5330000000003565,-7.903999999999542,-7.864999999999782,-8.11999999999989,-8.193000000000211,-8.074999999999818,-8.024999999999636,-7.886000000000422,-8.301000000000386,-8.655999999999949,-8.820999999999913,-8.8100000000004,-8.230000000000473,-7.498999999999796,-7.563000000000102,-7.114999999999782,-6.706999999999425,-6.755000000000109,-6.706000000000131,-7.572000000000116,-8.6299999999992
ALO,-3.0019999999999527,-4.5210000000001855,-4.916999999999916,-5.9090000000001055,-6.4659999999998945,-7.270000000000437,-11.234000000000378,-8.47400000000016,-1.6770000000005894,-4.621000000000095,-5.476999999999862,-6.335000000000036,-7.533999999999651,-9.216999999999643,-10.38299999999981,-11.963999999999942,-13.599999999999454,-15.11199999999917,-16.552999999999884,-17.876999999999498,-19.321999999999207,-20.515000000000327,-21.680999999999585,-23.03099999999995,-24.135999999999513,-25.416000000000167,-26.274000000000342,-27.463000000000648,-28.39300000000003,-29.284999999999854,-30.500999999999294,-31.35399999999936,-32.4970000000003,-33.20000000000073,-34.0590000000002,-34.659999999999854,-35.36400000000049,-36.00500000000011,-36.702000000000226,-36.573999999999614,-36.74499999999989,-36.141999999999825,-35.40599999999995,-35.5029999999997,-34.90599999999995,-34.65799999999945,-34.45300000000043,-34.51900000000023,-34.7450000000008,-35.751000000000204
LEC,-1.1759999999999309,-1.150000000000091,-1.655999999999949,-3.1149999999997817,-3.5419999999999163,-4.109999999999673,-6.0219999999999345,-4.467000000000553,-1.2710000000006403,-3.0009999999992942,-3.769999999999527,-3.492000000000189,-4.654000000000451,-5.498999999999796,-6.211999999999534,-7.052999999999884,-8.067000000000007,-9.069999999999709,-9.875,-10.75799999999981,-11.54699999999957,-12.269000000000233,-13.078999999999724,-13.906999999999243,-14.25799999999981,-15.207000000000335,-15.636000000000422,-16.16400000000067,-16.716999999999643,-16.97900000000027,-17.130999999999403,-17.544999999999163,-18.300000000000182,-18.838999999999942,-19.315999999999804,-19.81800000000021,-20.080000000000837,-20.416000000000167,-21.14300000000003,-20.86999999999989,-20.88299999999981,-20.529999999999745,-19.962999999999738,-20.265000000000327,-19.80699999999979,-18.969999999999345,-18.215000000000146,-19.01600000000144,-18.78399999999965,-18.64300000000003
STR,-6.923999999999978,-8.813000000000102,-10.559999999999945,-12.540999999999713,-14.146000000000186,9.021999999999935
SAR,-9.954999999999927,-14.16800000000012,-16.99599999999964,-19.786000000000058,-22.034999999999854,-24.561999999999898,-35.99300000000039,-25.197000000000116,-4.643000000000029,-10.431999999999789,-13.225999999999658,-14.990999999999985,-17.277000000000044,-19.289999999999964,-21.378999999999905,-24.248999999999796,-27.52599999999984,-30.425999999999476,-32.652000000000044,-34.836999999999534,-36.985999999999876,-39.60699999999997,-41.83099999999922,-44.28099999999995,-48.034999999999854,-51.97100000000046,-55.447000000000116,-58.65900000000056,-61.95399999999972,-65.10300000000007,-68.52799999999934,-71.8799999999992,-75.27100000000064,-77.5560000000005,-79.73599999999988,-81.89899999999943,-83.71500000000015,-85.18199999999979,-87.15700000000015,-88.14900000000034,-89.4960000000001,-90.13100000000031,-90.77399999999943,-93.61200000000008,-94.67900000000009,-95.93099999999959,-96.86500000000069,-97.68500000000131,-98.54800000000068
MAG,-7.653999999999996,-10.971000000000004,-12.777999999999793,-14.391000000000076,-16.11999999999989,-18.47100000000046,-27.115999999999985,-19.04399999999987,-3.141000000000531,-8.251999999999498,-10.613999999999578,-11.96600000000035,-13.563000000000102,-15.92199999999957,-18.15599999999995,-21.064000000000306,-24.625999999999294,-26.7529999999997,-28.838000000000648,-30.78399999999965,-32.77399999999943,-35.597999999999956,-39.003999999999905,-42.39300000000003,-46.162999999999556,-49.86200000000008,-53.36200000000008,-56.78700000000026,-59.832000000000335,-63.074000000000524,-66.68099999999959,-69.91899999999987,-73.3100000000004,-74.92600000000039,-76.3130000000001,-77.65999999999985,-78.76400000000012,-79.89699999999993,-81.10500000000047,-81.47999999999956,-81.84400000000005,-81.54600000000028,-81.32499999999982,-81.59199999999964,-81.22000000000025,-81.14300000000003,-80.6969999999992,-81.60800000000017,-82.8819999999996,-85.71199999999953
TSU,-7.02599999999984,-9.69399999999996,-11.353999999999814,-12.978000000000065,-14.61200000000008,-17.21100000000024,-25.20600000000013,-16.73199999999997,-2.893000000000029,-7.76299999999992,-9.826999999999316,-11.212999999999738,-13.07300000000032,-15.453999999999724,-17.894000000000233,-20.697000000000116,-25.240999999999985,-27.46899999999914,-29.480000000000473,-31.47399999999925,-33.250999999999294,-35.96900000000005,-39.461999999999534,-42.66100000000006,-46.42399999999998,-50.525000000000546,-53.89600000000064,-56.89000000000033,-60.86899999999969,-64.3090000000002,-67.79399999999987,-70.9429999999993,-74.75200000000041,-76.96200000000044,-79.20700000000033,-81.15200000000004,-82.97300000000087,-84.63799999999992,-86.53700000000026,-87.58299999999963,-88.82300000000032,-89.43299999999999,-90.07699999999932,-91.22299999999996,-91.85699999999997,-93.92900000000009,-94.67000000000098,-95.94700000000012,-97.34400000000096
ALB,-8.121000000000095,-11.469000000000051,-13.411999999999807,-15.210999999999785,-16.846000000000004,-19.146999999999935,-27.84100000000035,-19.75,-3.4420000000000073,-9.407999999999447,-11.96599999999944,-13.529999999999745,-15.278000000000247,-17.264999999999418,-19.286000000000058,-22.564000000000306,-26.53399999999965,-29.0029999999997,-30.9320000000007,-33.14399999999932,-35.03099999999995,-38.06700000000001,-40.63799999999992,-43.92199999999957,-47.26099999999951,-51.33300000000054,-54.738000000000284,-58.23000000000047,-61.164999999999964,-64.69900000000052,-68.08500000000004,-71.16099999999915,-74.07300000000032,-76.03900000000067,-78.55299999999988,-80.1269999999995,-81.65400000000045,-83.03099999999995,-84.53999999999996,-85.40899999999965,-86.66799999999967,-86.50500000000011,-86.3759999999993,-86.9960000000001,-86.55000000000018,-86.20100000000002,-87.27500000000055,-87.42300000000068,-87.81999999999971,-88.35399999999936
