BOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VER,-1.7599999999997635,-2.4450000000001637,-2.5859999999997854,-2.425999999999931,-2.2599999999997635,-2.0169999999998254,-1.9270000000001346,-1.863999999999578,-1.513999999999669,-1.4699999999998,-1.218000000000302,-1.4010000000002947,-1.2690000000002328,-0.7400000000002365,-0.6950000000001637,-0.5630000000001019,-1.1729999999997744,-1.1669999999999163,-1.0479999999997744,-1.1340000000000146,-1.231999999999971,-1.180000000000291,-1.1079999999997199,-1.1700000000000728
SAI,-1.3789999999999054,-2.0030000000001564,-2.59900000000016,-4.45699999999988,-5.304999999999836,-6.914000000000215,-7.842999999999847,-9.103999999999814,-10.003999999999905,-10.99599999999964,-11.807999999999993,-12.905999999999949,-13.45300000000043,-14.082000000000335,-14.940000000000055,-15.464000000000397,-16.2529999999997,-16.70400000000018,-17.182999999999993,-17.601000000000113,-18.041999999999916,-18.471000000000004,-18.490999999999985,-18.722999999999956
PER,-2.9830000000001746,-3.2220000000002074,-3.6230000000000473,-4.802000000000135,-5.623000000000047,-7.307999999999993,-8.289999999999964,-9.55099999999993,-10.422999999999774,-11.491999999999734,-12.318000000000211,-13.498000000000047,-13.988000000000284,-14.586999999999989,-15.509000000000015,-16.27200000000039,-17.230999999999767,-17.46900000000005,-17.648999999999887,-18.26700000000028,-18.63799999999992,-18.981000000000222,-19.1579999999999,-19.786999999999807
HAM,-7.815000000000055,-10.481000000000222,-11.56100000000015,-13.0,-12.710999999999785,-14.110000000000127,-15.061999999999898,-16.021999999999935,-17.14599999999973,-18.466999999999643,-19.800000000000182,-20.773999999999887,-22.076000000000022,-22.86700000000019,-23.378999999999905,-23.369000000000142,-23.134999999999764,-22.4699999999998,-21.936999999999898,-22.338000000000193,-22.231000000000222,-21.633000000000266,-21.419999999999618,-20.871999999999844
NOR,-3.918999999999869,-5.454000000000178,-6.164999999999964,-6.7280000000000655,-7.196999999999662,-8.650000000000091,-9.875,-10.56899999999996,-11.884000000000015,-12.797000000000025,-13.69800000000032,-14.586999999999989,-15.426000000000386,-16.192000000000007,-17.213000000000193,-17.87400000000025,-18.889999999999873,-19.57900000000018,-20.253999999999905,-20.664000000000215,-20.94900000000007,-20.927000000000135,-21.087999999999738,-22.557999999999993
LEC,-3.742000000000189,-4.447999999999865,-5.014000000000124,-5.601000000000113,-6.868999999999687,-8.115000000000236,-9.429999999999836,-10.42699999999968,-12.728999999999814,-14.213999999999942,-15.238000000000284,-16.34999999999991,-17.286000000000058,-18.152000000000044,-18.740000000000236,-19.47300000000041,-20.123999999999796,-20.735999999999876,-21.527000000000044,-23.600000000000364,-24.307999999999993,-24.625,-24.596000000000004,-25.05600000000004
GAS,-4.722000000000207,-6.423999999999978,-7.291999999999916,-8.081000000000131,-9.079999999999927,-10.302000000000135,-11.420000000000073,-12.877999999999702,-14.11999999999989,-15.402000000000044,-16.740999999999985,-18.416999999999916,-19.821000000000367,-20.998000000000047,-22.08600000000024,-23.34400000000005,-25.38799999999992,-26.425000000000182,-27.73700000000008,-28.908000000000357,-30.384000000000015,-31.572000000000116,-32.65899999999965,-34.1579999999999
OCO,-5.168999999999869,-6.93100000000004,-8.018000000000029,-9.148000000000138,-10.315999999999804,-11.610000000000127,-12.893000000000029,-14.211999999999989,-15.609999999999673,-16.916999999999916,-18.144999999999982,-19.55099999999993,-20.971000000000004,-22.233999999999924,-23.384000000000015,-25.04000000000042,-26.69499999999971,-27.66300000000001,-28.84900000000016,-29.97900000000027,-31.09400000000005,-32.05500000000029,-33.371999999999844,-34.63200000000006
VET,-5.385999999999967,-7.492000000000189,-8.746000000000095,-9.927000000000135,-10.838999999999942,-12.322999999999865,-13.42599999999993,-14.928999999999633,-16.19699999999966,-17.453999999999724,-18.74200000000019,-20.079999999999927,-21.465000000000146,-22.86100000000033,-24.896999999999935,-26.221000000000004,-27.511999999999716,-28.30699999999979,-29.46900000000005,-30.605000000000018,-31.597000000000207,-32.84400000000005,-33.78099999999995,-34.866999999999734
