GAS,-15.400000000000091,-9.266999999999825,-6.868000000000393,-11.23299999999972,-9.47400000000016,-2.5109999999999673,-11.847000000000207,-17.471000000000004,-26.8420000000001,-34.1869999999999,-43.789000000000215,-52.096000000000004,-64.80000000000018,-77.11499999999978,-111.73000000000002,-115.11499999999978,-119.5,-121.44599999999991,-123.94599999999991,-125.58400000000029,-127.00600000000031,-127.4369999999999,-128.1229999999996,-128.3819999999996,-129.1859999999997,-137.34100000000035,-168.96000000000004,-166.84499999999935,-143.33500000000004,-152.27900000000045,-194.27200000000084,-209.52900000000045,-1620.2240000000002,-5.095000000000255,-10.570999999999913,-13.431999999999789,-15.422999999999774,-17.963999999999942,-19.61700000000019,-21.87800000000061,-23.110000000000582,-24.19499999999971,-25.380999999999403,-27.057999999999993,-28.799999999999272,-30.056000000000495,-31.127000000000407,-32.26500000000033,-33.44200000000092,-33.873999999999796,-34.54399999999987,-35.552999999999884,-36.75799999999981,-38.090000000000146,-39.694000000001324,-40.87799999999879,-43.73199999999997,-45.05400000000009,-45.84300000000076,-47.547999999998865,-49.10699999999997,-50.78600000000006,-52.82099999999991
PER,-9.21100000000024,-6.275000000000091,-3.769000000000233,-6.329999999999927,-5.8960000000001855,-1.4360000000001492,-7.307999999999993,-12.304999999999836,-15.748999999999796,-18.73799999999983,-21.133000000000266,-22.66300000000001,-24.365999999999985,-26.040999999999713,-27.641000000000076,-28.9670000000001,-29.809999999999945,-30.98700000000008,-30.85199999999986,-30.21100000000024,-29.252000000000407,-28.17999999999938,-27.08099999999922,-27.90399999999954,-29.238000000000284,-30.20300000000043,-28.894000000000233,-31.18499999999949,-50.998999999999796,-48.57099999999991,-58.251000000000204,-84.07900000000063,-58.733000000000175,-1.136000000000422,-3.088999999999942,-3.6210000000000946,-3.8950000000004366,-26.906999999999243,-28.704999999999927,-29.412000000000262,-30.535000000000764,-31.454999999999927,-32.03199999999924,-34.17100000000028,-37.149999999999636,-39.76800000000003,-43.72600000000057,-44.56299999999919,-44.72600000000057,-44.53600000000006,-44.72099999999955,-46.40400000000045,-48.73099999999977,-51.08400000000074,-53.32800000000134,-55.22400000000016,-56.46399999999994,-58.01599999999962,-59.85900000000038,-62.370999999999185,-63.55499999999847,-65.4479999999985,-67.14799999999923
ALO,-31.523999999999887,-25.63700000000017,-22.368000000000393,-27.576000000000022,-24.733999999999924,-8.083000000000084,-16.722999999999956,-25.58999999999969,-34.06899999999996,-43.652000000000044,-49.5630000000001,-56.04399999999987,-65.971,-73.27500000000009,-78.19700000000012,-81.92999999999984,-85.30299999999988,-89.10300000000007,-90.30999999999995,-92.30600000000004,-95.09400000000005,-96.84699999999975,-98.53399999999965,-100.1319999999996,-101.14500000000044,-102.44900000000052,-104.97800000000007,-111.15200000000004,-119.30200000000059,-119.6909999999998,-151.3100000000004,-168.89900000000034,-1615.4179999999997,-4.548999999999978,-10.006999999999607,-12.81500000000051,-14.804000000000087,-17.26800000000003,-18.97900000000027,-23.361000000000786,-26.11700000000019,-28.037000000000262,-30.186999999999898,-32.15400000000045,-33.884000000000015,-35.96600000000035,-37.83399999999983,-39.73199999999906,-41.44300000000112,-42.623999999999796,-44.02800000000025,-45.78399999999965,-48.13600000000042,-50.51800000000003,-52.77400000000125,-54.57899999999972,-55.736000000000786,-57.45399999999972,-59.309000000001106,-61.63699999999881,-63.02299999999923,-64.89300000000003,-66.58100000000013
LEC,-8.595000000000255,-4.755000000000109,-2.5700000000001637,-5.0779999999999745,-4.876000000000204,-0.9450000000001637,-4.226999999999862,-6.150000000000091,-7.708000000000084,-9.256999999999607,-10.795000000000073,-12.248999999999796,-13.570000000000164,-14.918999999999869,-16.666000000000167,-19.639999999999873,-21.172000000000025,-21.710000000000036,-22.733999999999924,-24.16300000000001,-23.161000000000058,-21.953999999999724,-19.631999999999607,-16.6279999999997,-15.971000000000458,-15.843000000000757,-14.355999999999767,-16.39800000000014,-22.543000000000575,-20.429000000000087,-21.8700000000008,-29.51000000000022,-17.302999999999884,-0.6599999999998545,-2.3109999999996944,-2.8140000000003056,-3.268000000000029,-3.980999999999767,-4.831999999999425,-5.40900000000056,-6.1840000000001965,-6.949999999999818,-7.819999999999709,-8.654000000000451,-9.588999999999942,-10.94800000000032,-11.725000000000364,-12.783000000000357,-13.637000000000626,-13.878999999998996,-14.5049999999992,-15.636000000000422,-16.438000000000102,-17.98199999999997,-20.195000000001528,-21.255999999999403,-21.48199999999997,-22.126000000000204,-22.822000000000116,-23.67699999999968,-23.990999999999985,-24.925999999999476,-25.57799999999952
STR,-16.764000000000124,-10.956000000000131,-8.921000000000276,-12.500999999999749,-10.632000000000062,-3.2979999999997744,-12.483000000000175,-20.429999999999836,-27.335999999999785,-34.67699999999968,-40.73199999999997,-45.34699999999975,-49.20900000000029,-52.5949999999998,-56.225000000000364,-59.55799999999999,-62.516999999999825,-65.38099999999986,-67.01299999999992,-68.26499999999987,-69.28900000000067,-70.88299999999981,-71.40299999999934,-72.07200000000012,-73.48499999999967,-74.625,-79.10800000000017,-104.61799999999948,-86.8090000000002,-85.2430000000004,-108.3030000000008,-145.3050000000003,-1584.5079999999998,-2.386000000000422,-6.731999999999971,-8.434000000000196,-9.550000000000182,-11.272999999999229,-15.35400000000027,-16.938000000000102,-18.57800000000043,-20.490999999999985,-22.061999999999898,-23.653000000000247,-25.41899999999987,-26.988000000000284,-28.632000000000517,-30.079999999999018,-31.372999999999593,-31.93999999999869,-32.909999999999854,-33.94100000000071,-35.1869999999999,-36.66200000000026,-38.32300000000032,-39.63500000000022,-40.69499999999971,-42.40399999999863,-44.36800000000039,-46.30899999999929,-48.185999999999694,-49.9429999999993,-51.92399999999907
TSU,-30.664000000000215,-22.516999999999825,-19.81800000000021,-26.185999999999694,-23.746000000000095,-7.75,-16.632000000000062,-24.934999999999945,-33.75999999999976,-40.136999999999716,-47.222999999999956,-54.71199999999999,-63.23500000000013,-67.2239999999997,-71.14300000000003,-74.54300000000012,-77.26899999999978,-79.54800000000023,-81.53099999999995,-83.82600000000048,-84.28800000000047,-86.23700000000008,-87.41399999999976,-93.73799999999937,-99.65700000000015,-127.02600000000075,-124.00600000000031,-122.3109999999997,-98.02700000000004,-95.01400000000012,-122.8130000000001,-156.51600000000053,-1600.9269999999997,-2.8350000000000364,-30.38299999999981,-31.38000000000011,-33.16200000000026,-34.227999999999156,-34.51599999999962,-35.582000000000335,-36.728000000000065,-37.65800000000036,-38.78899999999976,-40.27599999999984,-42.389000000000124,-44.3690000000006,-45.927999999999884,-48.10899999999947,-50.25200000000041,-52.072000000000116,-54.318999999999505,-55.50500000000102,-57.27900000000045,-59.387000000000626,-61.09600000000137,-62.63299999999981,-63.277000000000044,-64.3760000000002,-65.246000000001,-66.4930000000004,-66.92999999999847,-67.7569999999996,-68.1929999999993
RIC,-14.240000000000236,-7.664999999999964,-5.054000000000087,-9.652999999999793,-8.222999999999956,-2.2799999999997453,-9.155999999999949,-15.46499999999969,-20.182999999999993,-23.48199999999997,-27.414000000000215,-30.083999999999833,-32.789000000000215,-35.697000000000116,-38.91300000000001,-41.391000000000076,-46.16899999999987,-47.74499999999989,-49.5,-50.62400000000025,-50.72400000000016,-51.73099999999977,-51.607999999999265,-51.13000000000011,-52.185999999999694,-55.58800000000065,-60.67699999999968,-90.30400000000009,-68.41100000000006,-65.83799999999974,-81.17300000000068,-94.45900000000074,-73.1869999999999,-1.8599999999996726,-5.1229999999995925,-6.346000000000458,-7.2960000000002765,-8.63299999999981,-9.45299999999952,-10.767000000000735,-11.846000000000458,-14.213999999999942,-15.717999999999847,-17.326000000000022,-19.313999999999396,-21.261000000000422,-23.22900000000027,-25.31199999999899,-27.41699999999946,-28.554000000000087,-30.20800000000054,-31.85699999999997,-33.72900000000118,-35.30400000000009,-37.08100000000013,-38.59699999999975,-39.6190000000006,-41.37299999999959,-43.077000000001135,-45.36399999999958,-47.152000000000044,-49.068999999999505,-51.24399999999878
OCO,-27.807000000000244,-33.960000000000036,-28.646000000000186,-30.817000000000007,-28.653000000000247,-11.463999999999942,-18.738000000000284,-27.177999999999884,-35.871000000000095,-42.43399999999974,-48.822000000000116,-56.05699999999979,-66.82400000000007,-73.6869999999999,-77.5630000000001,-80.65299999999979,-83.17099999999982,-85.13999999999987,-86.77999999999975,-91.92599999999993,-93.21300000000065,-96.88699999999972,-98.85799999999927,-99.91799999999967,-100.59699999999975,-101.71700000000055,-106.45399999999972,-129.48599999999988,-109.26600000000053,-108.24200000000019,-139.85700000000088,-180.3130000000001,-1618.58,-5.908999999999651,-12.01299999999992,-15.19000000000051,-17.389000000000124,-19.933999999999287,-21.577000000000226,-24.847999999999956,-25.82800000000043,-27.408000000000357,-28.927999999999884,-30.5570000000007,-32.2529999999997,-34.22699999999986,-36.064000000000306,-37.89800000000014,-40.030000000000655,-41.65599999999904,-43.77599999999984,-45.89400000000023,-48.32600000000093,-50.66500000000087,-52.94300000000112,-54.64499999999862,-55.92900000000009,-57.70999999999913,-59.44000000000051,-61.85900000000038,-63.20399999999972,-65.09499999999935,-66.68399999999929
VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7119999999995343,-23.53899999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOR,-21.37400000000025,-14.682000000000244,-11.278000000000247,-18.024999999999636,-14.318000000000211,-4.029999999999745,-12.1550000000002,-17.618999999999687,-21.56399999999985,-24.462999999999738,-28.266000000000076,-30.93399999999974,-34.733000000000175,-36.71199999999999,-39.766000000000076,-42.13299999999981,-43.47400000000016,-43.572999999999865,-43.55399999999963,-43.87599999999975,-43.238000000000284,-43.51899999999932,-42.89499999999953,-41.6929999999993,-41.88299999999981,-42.75200000000041,-42.042999999999665,-43.822000000000116,-48.85100000000057,-47.404999999999745,-57.66200000000026,-81.70700000000033,-53.889000000000124,-0.9669999999996435,-0.8419999999996435,-1.636000000000422,-2.030999999999949,-2.882999999999811,-3.25,-4.0600000000004,-4.660000000000764,-5.570999999999913,-6.52599999999984,-7.475000000000364,-8.578999999999724,-9.773000000000138,-10.59100000000035,-11.487999999999374,-12.342000000000553,-12.840000000000146,-13.520000000000437,-14.506999999999607,-15.356999999999971,-16.644000000000233,-17.558000000000902,-18.404999999998836,-18.662000000000262,-19.58100000000013,-20.247000000001208,-22.06500000000051,-22.360999999998967,-23.40599999999904,-23.6929999999993
