NOR,-0.9630000000001928,-0.9909999999999854,-1.3559999999997672,-1.2280000000000655,-1.318000000000211,-1.38799999999992,-1.5019999999999527,-1.3240000000000691,-1.5489999999999782,-1.3859999999995125,-1.3289999999997235,-0.9909999999999854,-0.8949999999995271,-0.8989999999994325,-0.9039999999995416,-0.3580000000001746,-0.1390000000001237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.804000000000087,-8.286000000000058,-6.095000000000255,-4.356999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6959999999999127,-0.7429999999994834,-1.324999999999818,-2.0119999999997162,-2.626999999999498,-3.4290000000000873,-4.067000000000007,-5.010000000000218,-5.653999999999542,-9.800000000000182,-25.13299999999981,-14.82800000000043,-13.491000000000895,-12.059000000000196,-10.733000000000175,-6.823999999999614,-7.431999999999789,-7.86699999999928,-8.685999999999694,-9.027000000000044,-9.514999999999418,-9.945999999999913,-10.402000000000044,-10.408000000000357,-10.297999999999774,-10.805999999999585,-11.561999999999898,-11.830000000000837,-12.382000000000517,-12.80999999999949,-13.014999999999418,-13.232999999999265,-13.680999999999585,-13.987999999999374,-14.532999999999447,-14.61700000000019,-15.167000000000371,-15.326000000000022,-15.574999999999818,-15.721000000000458,-15.978000000000065,-16.131000000000313,-16.613000000000284,-16.96099999999933,-16.894000000000233,-17.67199999999866,-18.10099999999875,-18.30699999999888,-18.734999999998763,-19.297999999998865,-19.68999999999869,-20.00500000000102,-20.286999999998443,-20.824000000000524,-22.89600000000064
LEC,-3.407000000000153,-3.9960000000000946,-4.339999999999691,-4.039000000000215,-4.664000000000215,-5.074000000000069,-5.429999999999836,-5.624000000000251,-6.101999999999862,-6.2609999999995125,-6.41399999999976,-6.38799999999992,-6.680999999999585,-6.572999999999411,-6.720999999999549,-6.976999999999862,-7.042000000000371,-7.253999999999905,-7.8729999999995925,-8.221000000000458,-8.774999999999636,-9.72899999999936,-10.672999999999774,-14.927999999999884,-32.45800000000054,-32.34099999999944,-31.61999999999989,-28.230999999999767,-18.447000000000116,-17.606000000000677,-16.301000000000386,-15.628999999999905,-11.815999999999804,-12.456999999999425,-12.90899999999965,-13.864999999999782,-15.200000000000728,-15.438999999999396,-15.969000000000051,-16.708999999999833,-16.789999999999964,-16.797999999999774,-17.38299999999981,-17.64300000000003,-17.92200000000048,-18.19000000000051,-18.59400000000005,-18.89800000000014,-19.273999999999432,-20.109999999999673,-20.294999999999163,-20.253999999999905,-20.49000000000069,-21.097000000000662,-22.113000000000284,-22.373999999999796,-22.481000000000677,-22.863000000000284,-22.774000000000342,-23.171000000000276,-23.1279999999997,-22.704999999999927,-23.547999999998865,-23.66399999999885,-23.759000000000015,-24.016999999999825,-24.099999999998545,-24.27299999999923,-24.629000000000815,-24.52299999999923,-24.490999999999985,-25.439000000000306
PIA,-2.7229999999999563,-2.8570000000004256,-2.9899999999997817,-3.2359999999998763,-3.8150000000000546,-4.187999999999647,-4.860999999999876,-5.173000000000229,-5.737999999999374,-5.795000000000073,-5.954999999999927,-5.880000000000109,-6.055999999999585,-6.060999999999694,-6.220999999999549,-6.369999999999891,-6.41399999999976,-6.7020000000002256,-7.318000000000211,-7.605999999999767,-8.411000000000058,-9.461999999999534,-10.40099999999984,-11.506999999999607,-12.206000000000131,-12.394999999999527,-12.587999999999738,-9.278999999999542,0.0,0.0,0.0,0.0,-0.6459999999997308,-20.728000000000065,-21.190999999999804,-21.115999999999985,-20.700000000000728,-20.634000000000015,-20.35699999999997,-20.33100000000013,-19.85699999999997,-19.091999999999643,-18.978000000000065,-18.964999999999236,-18.70800000000054,-18.702000000000226,-19.067000000000007,-19.44499999999971,-19.94799999999941,-20.69800000000032,-21.03099999999995,-21.460000000000036,-22.061999999999898,-22.59600000000046,-23.30200000000059,-23.5649999999996,-23.786000000000058,-23.76000000000022,-23.83299999999963,-24.305999999999585,-24.271999999999935,-24.09599999999955,-24.751000000000204,-24.82499999999891,-25.09099999999853,-25.105999999999767,-25.39300000000003,-25.51000000000022,-25.935999999999694,-26.078999999999724,-26.061999999999898,-27.337000000001353
SAI,-5.5590000000001965,-6.730000000000018,-7.473999999999705,-7.8650000000002365,-8.646000000000186,-9.067000000000007,-9.634000000000015,-9.490999999999985,-10.074999999999818,-10.456000000000131,-11.951000000000022,-11.992999999999483,-12.179000000000087,-12.363999999999578,-12.488999999999578,-12.730000000000473,-12.806000000000495,-12.775000000000546,-13.523000000000138,-14.125,-14.679000000000087,-15.442999999999302,-16.326000000000022,-17.368000000000393,-18.149000000000342,-18.59599999999955,-19.445999999999913,-16.59100000000035,-7.811000000000604,-11.395000000000437,-29.730999999999767,-29.360000000000582,-25.74199999999928,-26.122999999999593,-26.45599999999922,-26.88299999999981,-26.860000000000582,-27.021999999999935,-27.25800000000072,-26.735999999999876,-26.493999999999687,-26.274000000000342,-26.15399999999954,-26.52899999999954,-26.84100000000035,-27.298000000000684,-27.510999999999513,-28.166000000000167,-28.277999999999338,-28.664999999999964,-28.80499999999938,-28.948999999999614,-29.059000000000196,-29.74000000000069,-30.48400000000038,-30.799999999999272,-30.585000000000036,-29.994000000000597,-29.5029999999997,-29.850000000000364,-30.047999999999774,-30.118000000000393,-30.625,-30.37199999999939,-30.25799999999981,-30.384000000000015,-30.79399999999987,-31.18499999999949,-31.657999999999447,-31.88799999999901,-31.32300000000032,-32.137000000000626
PER,-4.016000000000076,-4.389000000000124,-4.679000000000087,-4.813000000000102,-5.378999999999905,-5.609999999999673,-6.1909999999998035,-6.951000000000022,-7.596999999999753,-7.849999999999454,-7.893000000000029,-7.74199999999928,-8.002999999999702,-8.24499999999989,-8.60400000000027,-8.940999999999804,-9.10400000000027,-9.63000000000011,-10.35400000000027,-10.840000000000146,-11.640000000000327,-12.527999999999338,-13.747000000000298,-15.125,-15.847999999999956,-16.479999999999563,-17.096999999999753,-14.426000000000386,-9.26300000000083,-29.71100000000024,-28.425000000000182,-27.24200000000019,-23.068999999999505,-23.54399999999987,-24.175999999999476,-24.710000000000036,-25.10699999999997,-25.652000000000044,-25.894000000000233,-26.04700000000048,-25.916000000000167,-25.53899999999976,-25.677999999999884,-26.243999999999687,-26.551000000000386,-27.051000000000386,-28.644999999999527,-29.469999999999345,-30.050999999999476,-30.789999999999964,-31.07799999999952,-31.436999999999898,-31.965000000000146,-32.66600000000017,-33.517000000000735,-34.22199999999975,-35.069000000000415,-36.16900000000078,-36.47699999999986,-37.15599999999995,-37.172999999999774,-37.198999999999614,-37.969999999999345,-37.810999999999694,-37.956999999998516,-37.9429999999993,-38.10399999999936,-38.57599999999911,-38.50600000000122,-38.48599999999897,-38.40300000000025,-39.54200000000128
RUS,-1.8139999999998508,-2.0970000000002074,-2.4980000000000473,-2.699000000000069,-3.0799999999999272,-3.3730000000000473,-3.688000000000102,-3.96100000000024,-4.3289999999997235,-4.59900000000016,-4.605000000000473,-4.449999999999818,-4.757999999999811,-4.60399999999936,-4.717999999999847,-4.739999999999782,-4.701000000000022,-5.078000000000429,-5.751000000000204,-6.338999999999942,-7.251000000000204,-8.187999999999192,-9.15899999999965,-10.427999999999884,-13.896999999999935,-33.835000000000036,-32.62299999999959,-29.13000000000011,-21.236000000000786,-20.8100000000004,-20.060999999999694,-19.471999999999753,-16.192000000000007,-16.73999999999978,-17.17199999999957,-17.984999999999673,-18.519000000000233,-19.50999999999931,-20.097000000000662,-21.829999999999927,-22.35699999999997,-22.605999999999767,-23.417999999999665,-24.14599999999973,-24.225000000000364,-24.468000000000757,-24.639999999999418,-25.224999999999454,-25.409999999999854,-25.996000000000095,-26.42699999999968,-27.083999999999833,-27.787000000000262,-32.40100000000075,-51.030000000000655,-50.185999999999694,-49.246000000000095,-48.277000000000044,-47.36999999999989,-46.94200000000001,-46.18199999999979,-45.89100000000053,-47.01199999999881,-46.922999999998865,-46.48399999999856,-46.26100000000042,-45.85999999999876,-45.40300000000025,-44.824000000000524,-44.159999999999854,-43.975000000000364,-44.61700000000019
HAM,-7.364999999999782,-9.019999999999982,-9.377999999999702,-9.920000000000073,-10.592999999999847,-11.031999999999698,-11.81399999999985,-12.938000000000102,-13.833999999999833,-14.284999999999854,-15.542000000000371,-16.85399999999936,-17.89800000000014,-18.050999999999476,-18.514999999999418,-18.971999999999753,-19.519000000000233,-19.9350000000004,-20.77899999999954,-21.42200000000048,-22.818999999999505,-24.893999999999323,-29.78399999999965,-48.36399999999958,-48.38000000000011,-48.9399999999996,-48.94599999999991,-45.662999999999556,-35.77400000000034,-35.1200000000008,-33.8159999999998,-32.86400000000049,-29.070999999999913,-29.690999999999804,-30.021999999999935,-30.807999999999993,-30.97700000000077,-31.3149999999996,-31.704000000000633,-32.06700000000001,-31.823999999999614,-31.32800000000043,-31.26000000000022,-31.586999999999534,-32.77800000000025,-33.686000000000604,-34.5619999999999,-38.03600000000006,-56.73700000000008,-56.04500000000007,-55.25999999999931,-54.61999999999989,-54.14500000000044,-54.030000000000655,-53.875,-53.53899999999976,-53.021999999999935,-52.40100000000075,-51.39000000000033,-50.84900000000016,-49.84099999999944,-48.71100000000024,-48.82300000000032,-48.79699999999866,-48.02099999999882,-47.63999999999942,-47.358000000000175,-47.050999999999476,-46.80999999999949,-47.836999999999534,-47.727999999999156,-49.59900000000016
GAS,-4.739000000000033,-5.528999999999996,-6.311999999999898,-6.814000000000306,-7.367999999999938,-7.763999999999669,-8.39599999999973,-9.13000000000011,-9.786999999999352,-10.29699999999957,-13.40099999999984,-14.237999999999374,-14.860999999999876,-15.323999999999614,-16.221999999999753,-16.962000000000444,-17.91899999999987,-18.789999999999964,-19.925000000000182,-21.016999999999825,-22.552999999999884,-23.99699999999939,-25.302999999999884,-26.527000000000044,-27.86999999999989,-28.96900000000005,-29.98199999999997,-28.256999999999607,-22.05500000000029,-23.718000000000757,-24.489000000000487,-28.537000000000262,-47.396999999999935,-48.483000000000175,-49.27299999999923,-51.47699999999986,-52.80799999999999,-54.17699999999968,-57.63100000000031,-59.38600000000042,-60.23400000000038,-61.05000000000018,-62.23700000000008,-63.331999999999425,-64.1220000000003,-65.13000000000011,-66.23999999999978,-66.82999999999993,-67.52499999999964,-68.59299999999985,-69.24399999999969,-69.7529999999997,-70.00200000000041,-70.38900000000012,-71.04600000000028,-71.44899999999961,-71.72900000000027,-72.42500000000018,-73.02900000000045,-75.09400000000005,-76.41899999999987,-76.65100000000075,-77.6919999999991,-78.21500000000015,-78.92299999999886,-79.62799999999879,-80.0069999999996,-80.67799999999988,-81.30199999999968,-81.875,-82.42100000000028
ALO,-4.811000000000149,-6.097000000000207,-6.830999999999676,-7.059999999999945,-8.014000000000124,-8.558999999999742,-9.444999999999709,-11.093000000000302,-12.28899999999976,-13.36200000000008,-14.673999999999978,-15.644999999999527,-16.41899999999987,-17.222999999999956,-18.287999999999556,-20.498999999999796,-21.70300000000043,-22.976000000000568,-24.412999999999556,-25.1850000000004,-26.41899999999987,-27.760999999999513,-29.80699999999979,-31.121000000000095,-32.56800000000021,-34.706999999999425,-36.136999999999716,-34.113000000000284,-26.22400000000016,-27.386000000000422,-32.779999999999745,-52.3730000000005,-49.047999999999774,-49.3149999999996,-50.581999999999425,-53.03199999999924,-54.43299999999999,-56.014000000000124,-57.66400000000067,-60.36999999999989,-62.029999999999745,-63.17399999999998,-64.24799999999959,-65.49399999999969,-66.64800000000014,-67.8760000000002,-68.73299999999927,-69.4380000000001,-70.17399999999998,-70.86700000000019,-71.04899999999998,-71.51299999999992,-71.82300000000032,-72.39400000000023,-73.03700000000026,-73.41399999999976,-74.78499999999985,-76.78400000000056,-77.15700000000015,-78.26000000000022,-78.71999999999935,-79.69600000000082,-81.03899999999885,-81.47799999999916,-81.88999999999942,-82.55099999999948,-83.51299999999901,-84.8799999999992,-86.4340000000011,-87.38500000000022,-87.35000000000036
HUL,-6.516999999999825,-7.872000000000298,-8.987999999999829,-9.596000000000004,-10.172000000000025,-10.748000000000047,-11.505999999999858,-12.575000000000273,-13.695999999999913,-15.234999999999673,-16.588999999999942,-17.677999999999884,-19.04399999999987,-23.91699999999946,-42.899999999999636,-42.59699999999975,-42.496000000000095,-42.35699999999997,-42.32499999999982,-42.23500000000058,-42.78700000000026,-44.04399999999987,-44.917999999999665,-45.8779999999997,-46.556000000000495,-47.41699999999946,-47.84599999999955,-45.45399999999972,-37.65400000000045,-38.30400000000009,-38.03700000000026,-38.371000000000095,-36.11799999999948,-38.24299999999948,-40.081999999999425,-42.40799999999945,-43.75600000000031,-45.92900000000009,-47.50600000000031,-49.1880000000001,-50.64000000000033,-51.88299999999981,-52.988000000000284,-54.59299999999985,-55.7450000000008,-56.988000000000284,-57.925999999999476,-59.08799999999974,-60.22999999999956,-61.460000000000036,-62.33299999999963,-63.5019999999995,-64.4970000000003,-66.20800000000054,-68.05799999999999,-69.70599999999922,-71.10000000000036,-72.10900000000038,-72.78700000000026,-76.85400000000027,-78.2489999999998,-79.53599999999915,-82.53299999999945,-83.99499999999898,-85.46299999999974,-86.95299999999952,-88.18299999999908,-89.55299999999988,-90.77700000000004,-91.8159999999989,-93.03099999999904
RIC,-8.034999999999854,-11.040000000000418,-12.576000000000022,-13.546000000000276,-14.480000000000018,-15.40099999999984,-16.567000000000007,-17.590000000000146,-18.831999999999425,-20.021999999999935,-21.270000000000437,-22.34599999999955,-24.11999999999989,-25.352999999999156,-26.574999999999818,-27.51000000000022,-28.69499999999971,-29.791000000000167,-31.009000000000015,-32.28400000000056,-34.17399999999998,-35.54099999999926,-37.16899999999987,-38.70600000000013,-40.24499999999989,-41.55399999999918,-42.91899999999987,-41.57799999999952,-37.853000000000065,-57.6880000000001,-57.39400000000023,-57.16399999999976,-54.49699999999939,-55.83799999999974,-57.62299999999959,-58.85399999999936,-59.69800000000032,-61.30499999999938,-62.58400000000074,-63.86800000000039,-65.02199999999993,-66.125,-67.67799999999988,-69.40299999999934,-70.86500000000069,-72.08700000000044,-73.06700000000001,-75.88900000000012,-76.89099999999962,-78.02499999999964,-78.5019999999995,-79.03699999999935,-79.9320000000007,-80.83800000000065,-81.65800000000036,-82.19599999999991,-83.02100000000064,-83.41000000000076,-84.10599999999977,-85.1180000000004,-85.61599999999999,-86.05200000000059,-87.15499999999884,-87.84999999999854,-88.59999999999854,-89.45700000000033,-90.21799999999894,-91.23799999999937,-92.63600000000042,-93.67499999999927,-94.88400000000001
STR,-5.788000000000011,-7.195000000000164,-8.241999999999734,-8.588000000000193,-9.342999999999847,-10.074999999999818,-11.146999999999935,-11.722999999999956,-12.925000000000182,-13.804000000000087,-15.181000000000495,-16.31999999999971,-17.818999999999505,-19.722999999999956,-21.03399999999965,-22.64599999999973,-23.811999999999898,-24.886999999999716,-26.59599999999955,-27.93199999999979,-29.355999999999767,-30.911000000000058,-32.42900000000009,-34.21600000000035,-36.08899999999994,-37.84400000000005,-39.514000000000124,-38.27599999999984,-30.889000000000124,-35.375,-53.91899999999987,-53.025000000000546,-50.08399999999983,-51.068999999999505,-52.313999999999396,-53.96900000000005,-54.751000000000204,-56.51599999999962,-58.05400000000009,-60.926000000000386,-62.91700000000037,-64.42799999999988,-66.11599999999999,-67.53299999999945,-68.48300000000017,-69.66300000000047,-70.51199999999972,-71.47199999999975,-72.20499999999993,-73.30400000000009,-73.72699999999986,-76.51199999999972,-77.21399999999994,-78.21600000000035,-78.98800000000028,-79.5679999999993,-80.63200000000052,-81.28300000000036,-81.8130000000001,-82.91899999999987,-83.32099999999991,-83.79599999999937,-85.17799999999988,-86.14499999999862,-87.06999999999971,-88.26900000000023,-89.51499999999942,-90.84100000000035,-92.12900000000081,-93.41599999999926,-94.52900000000045
ALB,-8.61999999999989,-11.628000000000156,-13.56899999999996,-14.884000000000015,-16.141000000000076,-16.94499999999971,-18.221999999999753,-19.141000000000076,-20.786999999999352,-21.622999999999593,-22.69000000000051,-26.992999999999483,-46.03899999999976,-45.839999999999236,-45.13799999999992,-44.909999999999854,-45.228000000000065,-45.623999999999796,-47.25799999999981,-49.85400000000027,-50.52599999999984,-50.91399999999976,-51.305999999999585,-51.930999999999585,-52.712000000000444,-53.19599999999991,-53.96799999999985,-51.36899999999969,-43.35100000000057,-44.431000000000495,-44.639000000000124,-45.22600000000057,-42.76599999999962,-44.53899999999976,-46.32499999999982,-48.547999999999774,-50.23500000000058,-52.1279999999997,-57.499000000000706,-60.3119999999999,-62.63199999999961,-64.27599999999984,-67.26000000000022,-69.13899999999921,-70.76500000000033,-73.40599999999995,-76.16699999999946,-77.9989999999998,-79.46099999999933,-81.20399999999972,-82.27499999999964,-83.6319999999996,-85.38500000000022,-90.07200000000012,-110.22600000000057,-110.74399999999969,-111.77400000000034,-112.71600000000035,-112.52400000000034,-112.60900000000038,-112.82000000000062,-112.65900000000056,-113.6319999999996,-113.46799999999894,-113.78399999999965,-114.2549999999992,-114.5659999999989,-114.91599999999926,-115.13600000000042,-115.10099999999875,-114.52800000000025
OCO,-8.246000000000095,-11.369000000000142,-13.005999999999858,-14.24499999999989,-15.391000000000076,-16.702999999999975,-17.52599999999984,-18.878000000000156,-19.909999999999854,-21.206999999999425,-22.230999999999767,-23.371000000000095,-24.958999999999833,-26.227999999999156,-28.86200000000008,-30.293000000000575,-31.824999999999818,-33.26800000000003,-35.073999999999614,-36.54899999999998,-38.412999999999556,-41.021999999999935,-43.113000000000284,-44.91899999999987,-46.62700000000041,-48.91999999999916,-51.274999999999636,-49.85499999999956,-42.19000000000051,-47.20500000000084,-66.28400000000056,-66.32999999999993,-63.58799999999974,-65.1309999999994,-66.27899999999954,-67.57600000000002,-68.41800000000057,-69.76299999999992,-70.83600000000024,-72.22400000000016,-74.33500000000004,-77.5010000000002,-78.86099999999988,-80.13400000000001,-81.17000000000007,-82.70800000000054,-83.52700000000004,-84.82999999999993,-86.17599999999948,-86.99099999999999,-89.91499999999996,-91.13499999999931,-92.34500000000025,-93.73900000000049,-94.97100000000046,-96.10699999999997,-100.72699999999986,-101.56500000000051,-102.3720000000003,-103.48300000000017,-105.95199999999932,-106.94200000000001,-108.25,-109.14499999999862,-110.09999999999854,-111.24699999999939,-113.96500000000015,-114.71500000000015,-117.27599999999984,-119.7559999999994,-120.69499999999971
SAR,-9.175000000000182,-12.100000000000364,-14.307999999999993,-15.811999999999898,-17.117999999999938,-18.623000000000047,-20.23999999999978,-21.48199999999997,-23.15899999999965,-24.54699999999957,-25.610999999999876,-26.672999999999774,-27.783000000000357,-28.85899999999947,-30.171000000000276,-31.77599999999984,-34.65599999999995,-36.462000000000444,-38.597999999999956,-40.57499999999982,-42.5590000000002,-49.99799999999959,-70.55100000000039,-70.57300000000032,-70.72000000000025,-70.38599999999951,-70.52800000000025,-67.16200000000026,-57.85500000000047,-58.697000000000116,-59.082000000000335,-59.28899999999976,-56.99299999999948,-58.86499999999978,-60.922999999999774,-62.98099999999977,-64.74099999999999,-67.16299999999956,-69.4390000000003,-71.70700000000033,-76.11899999999969,-78.13100000000031,-80.85199999999986,-82.82600000000002,-84.60600000000068,-88.61400000000049,-90.5649999999996,-91.91899999999987,-93.17099999999937,-96.8159999999998,-98.24199999999928,-99.95399999999972,-101.49499999999989,-103.64400000000023,-106.64500000000044,-108.14299999999912,-109.76200000000063,-113.33600000000024,-115.19700000000012,-117.27300000000014,-119.01699999999892,-121.22900000000027,-124.74599999999919,-126.32200000000012,-127.95399999999972,-129.79799999999886,-131.27199999999903,-132.98300000000017,-135.32799999999952,-137.16299999999865,-138.35599999999977
TSU,-6.963000000000193,-9.638000000000375,-10.715999999999894,-11.240999999999985,-11.610999999999876,-12.67599999999993,-13.661999999999807,-14.396000000000186,-15.670999999999367,-16.587999999999738,-17.548999999999978,-18.63799999999992,-20.10900000000038,-24.824999999999818,-44.46399999999994,-43.78099999999995,-43.207000000000335,-43.264000000000124,-43.65599999999995,-43.949000000000524,-44.6269999999995,-46.15399999999954,-47.259000000000015,-48.34100000000035,-50.51000000000022,-51.45299999999952,-52.88199999999961,-50.99399999999969,-42.504000000000815,-43.82900000000063,-44.233000000000175,-47.7480000000005,-64.92399999999998,-66.32399999999961,-67.41099999999915,-68.6889999999994,-69.63900000000012,-71.11499999999978,-72.40599999999995,-73.875,-76.85699999999997,-78.5640000000003,-81.32700000000023,-83.1309999999994,-84.8700000000008,-88.65800000000036,-91.01800000000003,-92.3139999999994,-93.53299999999945,-97.25,-98.60099999999966,-100.27199999999993,-102.01299999999992,-104.04600000000028,-107.2430000000004,-108.66999999999916,-111.64300000000003,-113.45800000000054,-115.46799999999985,-117.75500000000011,-119.31900000000041,-122.08399999999983,-125.34900000000016,-126.79500000000007,-128.42799999999988,-130.21600000000035,-131.86399999999958,-133.39599999999882,-135.54800000000068,-137.57999999999993,-138.96299999999974
MAG,-10.856999999999971,-12.238000000000284,-19.572999999999865,-19.503999999999905,-20.192000000000007,-20.954999999999927,-22.73199999999997,-23.532000000000153,-24.773999999999432,-25.872999999999593,-26.828999999999724,-27.949999999999818,-28.514000000000124,-29.26800000000003,-30.604999999999563,-31.95800000000054,-33.621000000000095,-34.965000000000146,-36.42399999999998,-37.65300000000025,-38.572000000000116,-40.23399999999947,-41.39400000000023,-42.69300000000021,-43.733000000000175,-44.74199999999928,-45.735999999999876,-43.577000000000226,-35.767000000000735,-37.340000000000146,-37.949000000000524,-39.608000000000175,-38.4380000000001,-41.228000000000065,-43.70299999999952,-46.47599999999966,-48.91200000000026,-51.78899999999976,-57.686000000000604,-67.01699999999983,-87.16299999999956,-86.91200000000026,-87.52399999999943,-88.45100000000002,-88.85100000000057,-89.70000000000073,-91.22999999999956,-92.70600000000013,-96.19700000000012,-97.5659999999998,-99.0639999999994,-100.79599999999937,-102.35800000000017,-105.81800000000021,-107.60500000000047,-110.54299999999967,-112.57800000000043,-114.04200000000037,-115.94300000000021,-118.02999999999975,-119.98399999999947,-123.73900000000049,-125.82799999999952,-127.33499999999913,-129.21599999999853,-130.85299999999916,-132.48799999999937,-133.8779999999988,-135.8109999999997,-138.23799999999937,-139.52399999999943
