VER,-3.824999999999818,-4.851999999999862,-5.2719999999999345,-5.564000000000306,-5.471000000000458,-5.52599999999984,-5.6010000000005675,-5.699000000000524,-6.001000000000204,-6.3510000000005675,-7.072000000000116,-7.47400000000016,-6.971999999999753,-6.514000000000124,-6.610999999999876,-6.457000000000335,-24.564000000000306,-21.11699999999928,-18.403000000000247,-15.51299999999992,-7.416000000000167,-4.927999999999884,-2.279000000000451,-2.354000000000269,-1.2169999999996435,-0.9589999999998327,-0.9239999999999782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.188000000000102,-14.644000000000233,-12.891000000000531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.03899999999976,-14.882000000000517,-12.579999999999927,-4.694999999999709,-2.3400000000001455,-0.15800000000035652,0.0,0.0,0.0,0.0,-0.6520000000000437,-1.068000000000211,-0.9030000000002474,-1.1260000000002037,-1.7609999999995125,-3.066000000000713,-3.6149999999997817,-22.610999999999876,-17.070999999999913,-16.44800000000032,-14.280999999999949,-1.2510000000002037,-1.6599999999998545,-1.9440000000004147,-2.2299999999995634,-2.4890000000004875,-2.433000000000902,-2.8040000000000873,-3.32300000000032,-4.179000000000087,-5.072000000000116,-7.402000000000044,-8.368000000000393,-9.106999999999971,-9.77599999999984,-9.822000000000116,-10.096999999999753,-9.983000000000175,-10.729999999999563
SAI,-2.6859999999996944,-3.362999999999829,-3.6660000000001673,-4.766999999999825,-6.267000000000735,-6.346999999999753,-6.555000000000291,-6.664000000000669,-6.893000000000029,-7.412000000000262,-8.582999999999629,-9.349999999999454,-9.733000000000175,-10.006000000000313,-11.100999999999658,-11.40900000000056,-12.233000000000175,-29.29699999999957,-27.64300000000003,-24.537000000000262,-16.657000000000153,-14.686999999999898,-12.800000000000182,-13.21100000000024,-12.295999999999367,-12.006000000000313,-11.654999999999745,-10.892000000000735,-10.761999999999716,-10.588000000000648,-10.835000000000036,-10.809000000000196,-11.19000000000051,-11.286000000000058,-11.576000000000022,-24.786000000000058,-24.054000000000087,-22.15599999999995,-9.979999999999563,-10.529999999999745,-10.988000000000284,-11.304000000000087,-11.816000000000713,-11.931000000000495,-12.402000000000044,-12.434000000001106,-12.777000000000044,-13.319999999999709,-13.480999999999767,-13.595000000001164,-13.530000000000655,-13.788000000000466,-13.714999999998327,-13.962999999999738,-14.293000000001484,-15.134000000000015
PER,-6.358999999999924,-9.260999999999967,-10.843000000000302,-10.686999999999898,-10.970000000000255,-11.016999999999825,-11.169000000000779,-12.173999999999978,-12.926000000000386,-13.605000000000473,-13.855000000000473,-14.215000000000146,-14.194999999999709,-14.097999999999956,-14.72899999999936,-14.996000000000095,-15.969000000000051,-32.87199999999939,-30.748000000000502,-28.3100000000004,-20.73400000000038,-18.40899999999965,-16.24200000000019,-16.559000000000196,-15.319999999999709,-14.99499999999989,-14.328999999999724,-13.208000000000538,-12.829999999999927,-12.452000000000226,-12.493000000000393,-12.720999999999549,-13.213999999999942,-12.871000000000095,-12.800000000000182,-7.61200000000008,-8.261000000000422,-27.084000000000742,-13.949999999999818,-13.65899999999965,-14.04700000000048,-14.46100000000024,-15.295000000000073,-15.802000000001499,-16.240999999999985,-16.38000000000102,-16.829000000001543,-17.02799999999843,-16.929000000000087,-16.84900000000016,-17.01800000000003,-17.789999999999054,-17.53399999999965,-17.861000000000786,-17.738000000001193,-18.459999999999127
RUS,-5.916999999999916,-8.752999999999702,-9.945999999999913,-9.609000000000378,-9.759000000000015,-9.77099999999973,-9.730000000000473,-10.610000000000582,-11.00500000000011,-11.269000000000233,-12.015000000000327,-12.46099999999933,-12.210000000000036,-12.529000000000451,-13.380999999999403,-13.588000000000648,-14.076000000000022,-12.294999999999163,-11.8100000000004,-11.414999999999964,-6.5020000000004075,-25.677999999999884,-23.545000000000073,-24.29200000000037,-24.264000000000124,-24.091999999999643,-24.136999999999716,-23.506000000000313,-23.488000000000284,-24.559000000000196,-25.152000000000044,-25.875,-26.465000000000146,-26.780000000000655,-27.131000000000313,-22.22400000000016,-22.98199999999997,-23.32300000000032,-12.50799999999981,-32.2529999999997,-31.54200000000037,-31.309000000000196,-31.02300000000014,-30.062000000001717,-29.662000000000262,-29.060999999999694,-28.661000000000058,-27.724999999998545,-26.979999999999563,-26.447000000000116,-25.92500000000109,-26.110999999998967,-25.653999999998632,-25.200000000000728,-24.54200000000128,-24.998999999999796
GAS,-6.7169999999996435,-9.694999999999709,-12.905999999999949,-12.983000000000175,-13.375,-13.349999999999454,-13.295000000000073,-14.17200000000048,-14.645000000000437,-15.661000000000058,-16.409999999999854,-16.996000000000095,-17.384000000000015,-18.01600000000053,-18.578999999999724,-19.065999999999804,-19.914999999999964,-19.398999999999432,-36.50800000000072,-34.61700000000019,-27.5029999999997,-26.48399999999947,-24.86200000000008,-25.769000000000233,-25.698999999999614,-25.907000000000153,-26.278000000000247,-26.2450000000008,-26.75500000000011,-27.465000000000146,-28.644000000000233,-29.30500000000029,-29.976000000000568,-30.37800000000061,-30.653000000000247,-27.54399999999987,-28.614000000000487,-49.15400000000045,-38.07300000000032,-39.17900000000009,-39.70899999999983,-40.46900000000005,-41.52800000000116,-42.121000000001004,-42.57099999999991,-43.00699999999961,-43.10900000000038,-43.4479999999985,-43.67100000000028,-44.17500000000109,-45.2440000000006,-46.03199999999924,-46.5109999999986,-46.844999999999345,-46.934000000001106,-47.995999999999185
STR,-13.236999999999625,-15.821999999999662,-17.74900000000025,-21.07799999999952,-23.75300000000061,-24.375,-25.4970000000003,-27.011000000000422,-28.195999999999913,-30.051000000000386,-31.036000000000058,-31.925999999999476,-32.19799999999941,-32.556000000000495,-33.509000000000015,-33.93199999999979,-34.91899999999987,-34.61799999999948,-34.61800000000039,-34.650000000000546,-48.547999999999774,-46.7559999999994,-45.47599999999966,-46.715000000000146,-46.34400000000005,-46.5019999999995,-48.24799999999959,-47.345000000000255,-47.19999999999982,-46.94300000000021,-47.085000000000036,-46.978000000000065,-47.15100000000075,-47.108000000000175,-46.94599999999991,-41.59900000000016,-41.90599999999995,-41.07500000000073,-29.33600000000024,-31.238999999999578,-50.19999999999982,-50.39499999999953,-50.96600000000126,-50.455000000001746,-50.24799999999959,-50.01000000000022,-49.67100000000028,-49.25,-49.00799999999981,-48.783000000001266,-48.908000000001266,-49.102999999999156,-48.83899999999994,-48.84599999999955,-48.19100000000071,-48.69599999999991
TSU,-7.542999999999665,-10.380999999999858,-13.259000000000015,-14.208999999999833,-15.048999999999978,-15.51299999999992,-16.085000000000036,-16.97700000000077,-17.734999999999673,-18.576000000000022,-19.434000000000196,-20.32799999999952,-20.68499999999949,-21.379000000000815,-22.255999999999403,-23.132000000000517,-24.07300000000032,-41.93399999999929,-40.42500000000018,-38.77000000000044,-31.63500000000022,-30.5029999999997,-29.15899999999965,-30.32300000000032,-30.259000000000015,-31.08600000000024,-31.92199999999957,-32.012000000000626,-32.662999999999556,-33.48000000000047,-34.56999999999971,-35.49399999999969,-36.45800000000054,-37.552999999999884,-57.5630000000001,-52.29500000000007,-52.465000000000146,-52.10500000000047,-40.8720000000003,-42.28299999999945,-43.150000000000546,-44.34599999999955,-45.46100000000024,-47.34300000000076,-48.48999999999978,-48.952000000001135,-50.59600000000137,-52.90699999999924,-53.39799999999923,-53.82099999999991,-54.32500000000073,-54.68499999999949,-54.61099999999897,-55.28100000000086,-76.58300000000054,-74.3849999999984
ALB,-8.655999999999949,-12.25,-14.614000000000033,-17.15599999999995,-18.715000000000146,-19.532999999999447,-20.605000000000473,-22.111000000000786,-23.17200000000048,-23.932999999999993,-45.18199999999979,-46.360999999999876,-46.55699999999979,-46.92900000000009,-47.46399999999994,-47.86999999999989,-48.35599999999977,-46.92699999999968,-46.472999999999956,-45.72900000000027,-39.33100000000013,-39.011999999999716,-39.302999999999884,-41.78900000000067,-43.0019999999995,-44.10499999999956,-45.13000000000011,-45.63800000000083,-46.95899999999983,-68.16200000000026,-68.75200000000041,-69.44599999999991,-70.04400000000078,-70.48400000000038,-70.56800000000021,-65.59900000000016,-66.0570000000007,-65.3060000000005,-54.02300000000014,-55.365999999999985,-57.28400000000056,-58.50799999999981,-60.4980000000005,-61.585000000000946,-62.85699999999997,-64.03300000000127,-65.39800000000105,-66.3869999999988,-67.56500000000051,-68.74200000000019,-70.70300000000134,-73.27700000000004,-75.1239999999998,-77.2569999999996,-79.26000000000022,-81.71399999999994
SAR,-10.254999999999654,-13.66399999999976,-16.141000000000076,-19.233000000000175,-20.725000000000364,-21.567000000000007,-23.765000000000327,-25.545000000000073,-26.60199999999986,-28.399000000000342,-29.542999999999665,-51.5659999999998,-51.677999999999884,-51.98500000000058,-52.121000000000095,-52.46700000000055,-52.288000000000466,-50.3119999999999,-49.27000000000044,-48.27400000000034,-42.78399999999965,-42.3809999999994,-42.542999999999665,-44.8690000000006,-45.69799999999941,-47.53300000000036,-49.76900000000023,-50.67100000000028,-51.983000000000175,-53.36400000000049,-55.710000000000036,-58.086999999999534,-79.77600000000075,-79.43299999999999,-79.28600000000006,-73.84900000000016,-74.38000000000011,-73.75800000000072,-62.23999999999978,-63.500999999999294,-64.48400000000038,-65.80000000000018,-67.39400000000114,-68.19800000000032,-69.92200000000048,-71.3700000000008,-73.15700000000106,-74.78099999999904,-75.91799999999967,-77.33500000000095,-79.15200000000004,-80.76499999999942,-83.1369999999988,-84.33100000000013,-85.82700000000114,-87.99799999999959
