PIA,-0.9110000000000582,-1.8069999999988795,-0.8490000000001601,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.588999999999942,-10.951000000000931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOR,0.0,0.0,0.0,0.0,-1.1009999999987485,-1.022000000000844,-1.1130000000011933,-1.2489999999997963,-1.6810000000004948,-1.8619999999991705,-1.9719999999997526,0.0,0.0,-9.081000000000131,-8.95299999999952,-9.108000000000175,-8.773999999999432,-8.606999999999971,-8.189000000000306,-8.063000000000102,-8.121000000001004,-8.260999999998603,-8.36200000000099,-8.081000000000131,-7.864999999999782,-9.118000000000393,-9.263999999999214,-8.766999999999825,-8.595999999999549,-8.280000000000655,-8.168999999999869,-7.774999999999636,-7.209000000000742,-7.971000000001368,-7.5019999999985885,-6.8989999999994325,-6.204999999999927,-5.543999999999869,-4.720000000001164,-4.381999999999607,-3.7819999999992433,-3.105999999999767,-5.121000000001004,-3.389999999999418
LEC,-3.871000000001004,-3.9089999999996508,-2.697999999998501,-1.0029999999987922,-1.9989999999997963,-2.926000000001295,-3.7120000000013533,-4.9210000000002765,-7.221999999999753,-9.325999999999112,-10.337999999999738,-13.76300000000083,-27.463999999999942,-15.59900000000016,-14.70299999999952,-14.515999999999622,-14.476000000000568,-14.40899999999965,-14.433000000000902,-14.7549999999992,-15.264000000001033,-16.161000000000058,-16.389999999999418,-16.645000000000437,-17.08299999999872,-17.386000000000422,-17.73400000000038,-17.86200000000099,-18.347999999999956,-18.58100000000013,-18.75799999999981,-18.865999999999985,-18.73400000000038,-18.92200000000048,-18.96899999999914,-19.689000000000306,-19.97099999999955,-19.97099999999955,-19.66700000000128,-19.514999999999418,-19.554999999998472,-19.936999999999898,-20.810999999999694,-20.193999999999505
VER,-5.373999999999796,-5.219999999999345,-4.260999999998603,-1.1939999999995052,-2.422999999998865,-3.3980000000010477,-4.17200000000048,-5.554000000000087,-7.606999999999971,-9.480999999999767,-10.983000000000175,-14.179000000000087,-28.21600000000035,-16.66699999999946,-15.738999999999578,-15.619000000000597,-15.514000000001033,-16.349999999998545,-16.76300000000083,-16.84099999999853,-17.42699999999968,-18.251000000000204,-18.68499999999949,-19.03399999999965,-19.266999999999825,-19.57300000000032,-19.852999999999156,-20.034999999999854,-20.41400000000067,-20.537000000000262,-20.77900000000045,-21.05199999999968,-21.037000000000262,-21.025000000001455,-21.1979999999985,-21.20299999999952,-21.061999999999898,-21.103000000000975,-20.76800000000003,-20.538000000000466,-20.61199999999917,-21.371000000001004,-22.240999999999985,-21.621000000001004
RUS,-9.103000000000975,-8.09099999999853,-7.320999999999913,-2.3179999999993015,-4.320999999999913,-4.997000000001208,-5.647000000000844,-7.507999999999811,-9.990999999999985,-12.091999999998734,-14.012000000000626,-18.318999999999505,-28.773000000001048,-17.29700000000048,-16.726000000000568,-16.751000000000204,-17.261000000000422,-17.92699999999968,-18.411000000000058,-19.070999999999913,-20.12800000000061,-21.349999999998545,-22.139000000001033,-23.067000000000917,-23.828999999999724,-24.442000000000917,-25.341999999998734,-25.988999999999578,-27.021999999999025,-28.003999999998996,-29.029999999998836,-30.011999999998807,-30.52900000000045,-31.230000000001382,-31.634000000000015,-32.199000000000524,-32.352999999999156,-32.81999999999971,-32.93500000000131,-33.527000000000044,-33.98399999999856,-34.78100000000086,-35.64099999999962,-34.78900000000067
ALB,-6.637000000000626,-6.627999999998792,-4.867999999998574,-1.7989999999990687,-3.6749999999992724,-6.212000000001353,-7.770000000000437,-9.6299999999992,-11.798000000000684,-13.797999999998865,-15.77100000000064,-20.024999999999636,-30.306000000000495,-18.6929999999993,-18.215000000000146,-18.494000000000597,-18.94800000000032,-19.599999999998545,-20.4950000000008,-21.055999999998676,-22.001000000000204,-23.33100000000013,-24.413000000000466,-25.45100000000093,-26.409999999999854,-27.540999999999258,-28.459999999999127,-29.188000000000102,-30.388999999999214,-31.336999999999534,-32.17200000000048,-32.9429999999993,-33.490999999999985,-34.49300000000039,-35.097999999999956,-35.42200000000048,-36.15300000000025,-36.6190000000006,-36.96900000000096,-37.45799999999872,-38.34399999999914,-39.298000000000684,-40.475000000000364,-39.90600000000086
HAM,-28.968000000000757,-27.105999999999767,-26.935999999999694,-9.71099999999933,-13.820999999999913,-16.75800000000163,-19.5,-20.487999999999374,-23.468000000000757,-24.820999999999913,-33.952000000001135,-43.736000000000786,-31.824000000000524,-19.552999999999884,-19.050999999999476,-19.34900000000016,-19.942000000000917,-20.557999999999083,-21.791000000001077,-23.049999999999272,-24.459000000000742,-25.865999999999985,-26.787000000000262,-27.34900000000016,-28.33599999999933,-29.019000000000233,-29.704999999999927,-30.395000000000437,-31.177999999999884,-32.009000000000015,-32.884000000000015,-33.5059999999994,-34.184000000001106,-35.31600000000071,-35.8859999999986,-36.39899999999943,-37.04899999999907,-37.87700000000041,-38.16899999999987,-38.86899999999878,-39.60099999999875,-40.629000000000815,-41.457000000000335,-40.59599999999955
LAW,-13.701000000000931,-13.120999999999185,-12.278000000000247,-3.842000000000553,-7.102999999999156,-9.100000000000364,-11.128000000000611,-13.26300000000083,-16.01599999999962,-18.448999999998705,-21.278000000000247,-26.54399999999987,-37.39500000000044,-26.28399999999965,-25.862999999999374,-26.738000000001193,-27.889999999999418,-29.092999999998938,-30.30000000000109,-31.873999999999796,-33.496000000001004,-34.89899999999943,-36.0580000000009,-37.090000000000146,-37.965000000000146,-38.97999999999956,-40.16899999999987,-41.30199999999968,-42.48500000000058,-43.391999999999825,-44.33300000000054,-45.207000000000335,-45.65600000000086,-46.210000000000946,-46.79099999999926,-47.050999999999476,-47.37800000000061,-47.68000000000029,-48.21200000000135,-48.646999999999025,-49.289999999999054,-51.53900000000067,-52.560999999999694,-51.88199999999961
BOR,-14.805000000000291,-13.805000000000291,-13.912999999998647,-4.935999999999694,-9.100999999998749,-11.051000000001295,-12.744000000000597,-14.734000000000378,-17.320999999999913,-20.049999999999272,-23.210000000000946,-28.748999999999796,-38.26400000000103,-28.389999999999418,-27.66899999999987,-28.8070000000007,-29.935999999999694,-31.099999999998545,-32.73099999999977,-33.86399999999958,-35.11300000000119,-36.46099999999933,-37.46700000000055,-38.534999999999854,-39.628999999998996,-40.59300000000076,-41.873999999999796,-42.905000000000655,-44.326999999999316,-45.65799999999945,-47.23899999999958,-47.930999999998676,-48.533000000001266,-49.38299999999981,-50.185999999999694,-50.798000000000684,-51.57500000000073,-52.375,-53.09100000000035,-53.74399999999878,-54.565999999998894,-55.8130000000001,-57.094999999999345,-56.34599999999955
GAS,-19.80999999999949,-17.885999999998603,-18.552999999999884,-6.721999999999753,-11.063999999998487,-13.945999999999913,-16.97200000000157,-19.588999999999942,-25.037000000000262,-28.44999999999891,-37.04200000000128,-50.10699999999997,-40.10100000000057,-29.137000000000626,-30.26800000000003,-32.53600000000006,-34.451999999999316,-36.175999999999476,-38.19499999999971,-39.91899999999987,-42.129000000000815,-44.63199999999961,-46.460000000000946,-48.13000000000102,-49.70799999999872,-51.086999999999534,-52.76599999999962,-54.36000000000058,-56.1880000000001,-57.80199999999968,-59.23400000000038,-60.52099999999882,-61.47200000000157,-62.63100000000122,-63.78700000000026,-64.72700000000077,-66.10100000000057,-67.09000000000015,-67.86499999999978,-68.97299999999996,-70.08199999999852,-71.32600000000093,-73.15099999999984,-72.69300000000112
BEA,-17.462999999999738,-16.31999999999971,-16.563000000000102,-5.9429999999993015,-10.527999999998428,-13.186000000001513,-15.125,-17.91699999999946,-20.796000000000276,-23.687999999998283,-24.962999999999738,-29.79399999999987,-40.66500000000087,-33.91599999999926,-35.082000000000335,-37.25200000000041,-38.19499999999971,-39.04099999999926,-40.376000000000204,-41.58799999999974,-43.524999999999636,-45.95899999999892,-48.03900000000067,-49.490999999999985,-51.097999999999956,-52.56999999999971,-54.0669999999991,-55.58400000000074,-57.483000000000175,-59.03299999999945,-60.65099999999984,-61.93199999999888,-63.36000000000058,-64.59000000000015,-65.28099999999904,-66.12099999999919,-67.21899999999914,-68.40300000000025,-69.33700000000135,-70.40200000000004,-71.77199999999903,-72.82300000000032,-73.82600000000093,-73.1190000000006
HUL,-21.945999999999913,-19.016999999999825,-20.56999999999971,-7.286000000000058,-11.617999999998574,-14.452000000001135,-17.559000000001106,-20.915999999999258,-25.397000000000844,-29.367999999998574,-37.59699999999975,-46.845000000001164,-38.83700000000135,-27.288000000000466,-26.968000000000757,-27.816000000000713,-29.02900000000045,-30.4429999999993,-32.17200000000048,-35.42900000000009,-37.46800000000076,-39.340000000000146,-40.91200000000026,-42.16500000000087,-43.69599999999991,-44.94499999999971,-46.628999999998996,-48.16500000000087,-50.0619999999999,-52.04500000000007,-54.21899999999914,-60.216999999998734,-76.79600000000028,-75.51500000000124,-74.79600000000028,-74.08699999999953,-74.03499999999985,-74.09599999999955,-72.66600000000108,-72.43299999999908,-72.57099999999991,-73.41600000000108,-75.3140000000003,-73.55400000000009
TSU,-11.02599999999984,-10.509000000000015,-9.197999999998501,-2.918999999999869,-5.849999999998545,-7.466000000000349,-8.956000000000131,-10.674999999999272,-12.746000000001004,-15.621999999999389,-18.293000000001484,-19.236000000000786,-23.4270000000015,-32.949000000000524,-33.73500000000058,-35.90600000000086,-37.38800000000083,-38.17899999999827,-39.534999999999854,-40.79500000000007,-42.74300000000039,-45.18499999999949,-47.125,-48.582000000000335,-50.40099999999984,-51.66699999999946,-53.427999999999884,-55.08599999999933,-56.888999999999214,-58.44499999999971,-59.98899999999958,-61.32099999999991,-62.251000000000204,-63.400000000001455,-64.48599999999897,-65.5609999999997,-66.73999999999978,-67.89700000000084,-68.76900000000023,-69.70299999999952,-70.8179999999993,-72.1260000000002,-74.76800000000003,-75.32200000000012
STR,-24.49699999999939,-23.940999999998894,-23.68499999999949,-8.800999999999476,-13.561999999999898,-17.509000000000015,-21.423000000000684,-24.677999999999884,-28.51000000000022,-33.091999999998734,-36.91400000000067,-42.07600000000093,-49.84400000000096,-38.340000000000146,-38.487999999999374,-40.11200000000099,-42.111000000000786,-43.45499999999993,-45.39300000000003,-47.38699999999881,-49.99300000000039,-51.78600000000006,-53.58799999999974,-55.11700000000019,-56.57999999999993,-58.02299999999923,-59.65699999999924,-61.54099999999926,-63.373999999999796,-64.79800000000068,-66.70499999999993,-67.9369999999999,-68.76900000000023,-69.87300000000141,-70.83499999999913,-71.72899999999936,-72.69599999999991,-73.5609999999997,-74.9369999999999,-75.85199999999895,-77.00799999999981,-78.41300000000047,-80.29500000000007,-79.76800000000003
OCO,-16.90600000000086,-15.057999999999083,-15.72899999999936,-5.585999999999331,-10.14299999999821,-12.506000000001222,-14.569000000001324,-17.137000000000626,-20.309000000001106,-23.514999999999418,-27.704999999999927,-29.523999999999432,-35.76100000000042,-46.40400000000045,-48.701999999999316,-50.37700000000041,-52.05899999999929,-53.625999999998385,-55.728000000000975,-57.72899999999936,-59.5570000000007,-61.63500000000022,-63.3119999999999,-65.18399999999929,-66.72699999999895,-67.9989999999998,-69.70099999999911,-70.98999999999978,-72.51699999999983,-73.83499999999913,-75.19999999999891,-76.35499999999956,-76.51400000000103,-78.62200000000121,-80.11599999999999,-80.88800000000083,-81.54500000000007,-82.35599999999977,-83.09100000000035,-83.90799999999945,-84.89300000000003,-85.92900000000009,-87.14600000000064,-86.0689999999995
ANT,-31.826999999999316,-28.48999999999978,-28.29199999999946,-10.48699999999917,-14.310999999999694,-17.94300000000112,-20.363000000001193,-23.97099999999955,-27.96600000000035,-31.485999999998967,-35.45300000000134,-41.28700000000026,-48.96200000000135,-37.4369999999999,-37.16699999999946,-39.40099999999984,-40.879000000000815,-42.54399999999987,-44.56700000000092,-44.92900000000009,-46.20800000000054,-47.39499999999862,-49.376000000000204,-50.83300000000054,-52.41899999999987,-53.84200000000055,-54.60099999999875,-56.09100000000035,-57.969999999999345,-64.20800000000054,-78.71500000000015,-77.21799999999894,-77.29300000000148,-78.94700000000012,-80.78999999999905,-81.44900000000052,-82.13299999999981,-82.78399999999965,-83.60500000000138,-84.34499999999935,-85.28099999999904,-86.47800000000097,-87.61700000000019,-86.70700000000033
ALO,-34.07500000000073,-31.299999999999272,-30.367999999998574,-11.552999999999884,-14.911999999998443,-18.454000000001543,-21.965000000000146,-25.2450000000008,-29.165000000000873,-32.66099999999824,-41.007000000001426,-51.76300000000083,-41.07600000000093,-33.46299999999974,-34.59699999999975,-36.77300000000105,-39.173000000000684,-40.018999999998414,-41.25300000000061,-42.66200000000026,-44.42000000000007,-46.748999999999796,-48.8070000000007,-50.20499999999993,-51.82599999999911,-53.32899999999972,-55.56999999999971,-57.82799999999952,-64.21399999999994,-80.0049999999992,-79.82200000000012,-79.3130000000001,-79.03800000000047,-79.63000000000102,-81.1369999999988,-82.22899999999936,-82.86000000000058,-83.35399999999936,-84.08100000000013,-84.90400000000045,-86.05799999999908,-87.39300000000003,-88.42000000000007,-87.90500000000065
SAI,-26.843000000000757,-25.823999999998705,-25.884000000000015,-9.333000000000538,-13.17699999999968,-16.22900000000118,-19.817000000000917,-23.530000000000655,-27.243000000000393,-30.90299999999843,-34.41500000000087,-39.225000000000364,-51.207000000000335,-39.199000000000524,-39.149999999999636,-40.59699999999975,-42.88199999999961,-45.1309999999994,-46.80000000000109,-48.6929999999993,-50.89500000000044,-54.0679999999993,-56.615999999999985,-58.83400000000074,-61.01499999999942,-67.88299999999981,-85.90499999999884,-85.8680000000004,-86.30999999999949,-86.17799999999988,-86.73599999999897,-86.86499999999978,-86.70300000000134,-87.3630000000012,-87.87299999999959,-88.37099999999919,-88.6319999999996,-89.08799999999974,-89.26200000000063,-90.05899999999929,-91.02299999999923,-92.21500000000015,-93.40300000000025,-92.00500000000102
COL,-22.90899999999965,-21.54399999999987,-21.84099999999853,-7.875,-12.680999999998676,-15.740999999999985,-19.074000000000524,-22.90899999999965,-26.596999999999753,-30.24199999999837,-33.51300000000083,-38.19200000000092,-45.40700000000106,-34.98400000000038,-35.60399999999936,-38.111000000000786,-40.50500000000102,-42.073999999998705,-44.14500000000044,-46.902000000000044,-49.626000000000204,-53.29500000000007,-55.76300000000083,-58.16500000000087,-60.172999999998865,-62.28100000000086,-64.84499999999935,-71.3179999999993,-87.89799999999923,-87.79700000000048,-87.99499999999898,-88.1919999999991,-88.33300000000054,-88.72400000000016,-89.60999999999876,-90.4320000000007,-90.82899999999972,-91.73400000000038,-92.32700000000114,-93.23599999999897,-94.25,-95.42699999999968,-96.59900000000016,-95.26599999999962
HAD,-12.295000000000073,-12.121999999999389,-11.061999999999898,-3.5,-6.563999999998487,-8.604000000001179,-10.51300000000083,-12.738999999999578,-15.152000000000044,-17.78399999999965,-20.622000000001208,-22.4320000000007,-25.148000000001048,-35.6929999999993,-36.623999999999796,-38.9380000000001,-41.707000000000335,-44.6929999999993,-48.202000000001135,-55.6929999999993,-75.57600000000093,-77.97599999999875,-79.72299999999996,-81.33799999999974,-83.32499999999891,-85.17000000000007,-87.61099999999897,-89.22400000000016,-91.17900000000009,-93.10100000000057,-95.01599999999962,-96.52599999999984,-97.67000000000007,-99.52200000000084,-101.20699999999852,-102.7569999999996,-104.36999999999898,-108.3809999999994,-111.54500000000007,-113.41499999999905,-116.59399999999914,-118.73999999999978,-120.70100000000093
