PIA,-1.094000000000051,-1.1149999999997817,-0.9939999999996871,-0.775000000000091,-0.8289999999997235,-0.738999999999578,-0.7600000000002183,-0.8269999999997708,-0.7469999999998436,-0.8339999999998327,-0.8989999999998872,-0.9540000000001783,-1.2439999999996871,-0.76299999999992,-1.0019999999999527,-1.0720000000001164,-1.1899999999995998,-0.9179999999996653,0.0
NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1359999999995125
RUS,-1.593000000000302,-1.7979999999997744,-1.5899999999996908,-1.2329999999997199,-1.2839999999996508,-1.3049999999998363,-1.3079999999999927,-1.2480000000000473,-1.3859999999999673,-1.6759999999999309,-1.7649999999998727,-1.5760000000000218,-1.7989999999999782,-1.69399999999996,-1.7649999999998727,-1.663000000000011,-1.8689999999996871,-1.5230000000001382,-0.4099999999998545
SAI,-2.617999999999938,-2.951999999999771,-2.8049999999998363,-2.2149999999996908,-2.099999999999909,-2.1599999999998545,-2.161000000000058,-2.188999999999851,-2.144999999999982,-2.5599999999999454,-2.548000000000229,-2.4529999999999745,-2.6579999999999018,-2.4839999999999236,-2.65099999999984,-2.55600000000004,-2.7950000000000728,-2.4970000000002983,-1.3260000000000218
LEC,-4.097999999999956,-4.93100000000004,-5.002999999999702,-5.114000000000033,-4.925999999999931,-4.670999999999822,-4.486000000000331,-4.484999999999673,-4.096999999999753,-4.330999999999676,-4.512000000000171,-4.739000000000033,-5.513999999999669,-5.391999999999825,-5.824000000000069,-5.760999999999967,-5.587999999999738,-4.7849999999998545,-5.072999999999411
HAM,-3.18100000000004,-3.7649999999998727,-3.8469999999997526,-3.413000000000011,-3.0579999999999927,-2.9459999999999127,-2.94399999999996,-3.3049999999998363,-3.336999999999989,-3.6359999999999673,-3.936000000000149,-4.280999999999949,-6.639999999999873,-6.330999999999676,-6.641000000000076,-6.9099999999998545,-7.594999999999345,-7.206000000000131,-5.649999999999636
HUL,-4.802000000000135,-6.079999999999927,-6.5,-6.359999999999673,-6.670999999999822,-6.477999999999611,-6.711999999999989,-6.904999999999745,-7.3449999999998,-7.687999999999647,-8.316000000000258,-8.759000000000015,-9.798999999999978,-9.17699999999968,-9.585999999999785,-9.610000000000127,-10.148999999999432,-9.707000000000335,-8.50799999999981
VER,-5.951000000000022,-7.414999999999964,-8.049999999999727,-8.166999999999916,-8.33999999999969,-8.66399999999976,-8.684999999999945,-8.380999999999858,-8.911999999999807,-9.25799999999981,-9.689000000000306,-10.425000000000182,-11.259999999999764,-10.862999999999829,-11.086999999999989,-11.304999999999836,-11.515999999999622,-11.36700000000019,-10.367999999999483
GAS,-5.333000000000084,-6.750999999999749,-7.213999999999942,-7.391999999999825,-7.739999999999782,-7.820999999999913,-8.133000000000266,-9.70199999999977,-10.724999999999909,-11.127999999999702,-11.677000000000135,-12.154999999999745,-13.125999999999749,-13.019999999999982,-13.590000000000146,-14.433999999999742,-14.99199999999928,-15.49499999999989,-14.51299999999992
MAG,-6.907000000000153,-9.429999999999836,-10.980999999999767,-11.348999999999705,-11.217999999999847,-11.539999999999964,-11.706000000000131,-11.594000000000051,-11.954999999999927,-12.541999999999916,-12.988000000000284,-13.838999999999942,-14.986999999999625,-14.651999999999589,-15.480999999999767,-16.02599999999984,-16.721999999999753,-16.564000000000306,-15.484999999999673
ALO,-6.307999999999993,-8.70699999999988,-10.058999999999742,-10.760999999999967,-11.736999999999625,-12.368999999999687,-12.579000000000178,-12.561999999999898,-12.866999999999734,-13.53899999999976,-14.317000000000007,-15.489000000000033,-16.81999999999971,-17.073999999999614,-18.06899999999996,-19.16300000000001,-19.951000000000022,-20.835000000000036,-19.203999999999724
BOT,-7.376000000000204,-9.898999999999887,-11.472999999999956,-12.25799999999981,-12.981999999999971,-13.586999999999989,-13.983000000000175,-14.600999999999658,-15.170999999999822,-15.677999999999884,-16.738000000000284,-17.440999999999804,-18.848999999999705,-19.203999999999724,-20.34999999999991,-21.636999999999716,-22.925000000000182,-23.73400000000038,-23.350999999999658
STR,-7.673000000000229,-10.377999999999702,-12.15099999999984,-12.922999999999774,-13.742999999999938,-14.54699999999957,-14.847000000000207,-15.565999999999804,-16.061999999999898,-16.922000000000025,-17.896000000000186,-18.81399999999985,-20.044999999999618,-20.409999999999854,-21.630999999999858,-22.985999999999876,-24.10699999999997,-24.75,-24.420999999999367
OCO,-8.07400000000007,-10.957999999999629,-12.708999999999833,-13.768999999999778,-14.600999999999658,-15.613999999999578,-16.201000000000022,-17.222999999999956,-18.234999999999673,-19.623999999999796,-21.06600000000026,-22.570000000000164,-24.31999999999971,-24.980999999999767,-26.577999999999975,-28.213999999999942,-29.572000000000116,-30.69300000000021,-30.378999999999905
ALB,-8.441000000000258,-11.291999999999916,-13.110999999999876,-14.358999999999924,-15.353999999999814,-16.54399999999987,-17.271999999999935,-18.375,-19.847999999999956,-21.05099999999993,-22.317000000000007,-23.896999999999935,-25.8149999999996,-26.63399999999956,-28.403999999999996,-30.139000000000124,-31.449999999999818,-32.16700000000037,-33.0619999999999
LAW,-9.570000000000164,-12.710000000000036,-14.388999999999669,-15.585000000000036,-16.894999999999982,-18.402999999999793,-18.954999999999927,-20.003999999999905,-21.044999999999618,-22.591999999999643,-24.039999999999964,-25.39599999999973,-27.403999999999996,-28.108999999999924,-29.710999999999785,-31.23299999999972,-32.77399999999943,-33.8100000000004,-34.35599999999977
TSU,-10.48700000000008,-13.489999999999782,-14.933999999999742,-16.054999999999836,-17.277000000000044,-18.92599999999993,-20.436999999999898,-21.32699999999977,-22.23799999999983,-23.286999999999807,-24.891000000000076,-26.39599999999973,-28.080999999999676,-29.142999999999574,-30.733999999999924,-32.23000000000002,-33.69200000000001,-34.89900000000034,-35.10199999999986
COL,-15.555000000000291,-17.415999999999713,-18.005999999999858,-18.358999999999924,-18.608999999999924,-19.673999999999978,-22.633000000000266,-23.496999999999844,-24.172000000000025,-24.761999999999716,-26.077000000000226,-27.239000000000033,-29.062999999999647,-29.889999999999873,-31.299999999999727,-33.054999999999836,-34.71900000000005,-35.59199999999964,-35.639000000000124
