PIA,-1.9230000000002292,-0.9369999999998981,-0.7360000000003311,-1.1520000000000437,-0.8540000000002692,-1.2070000000003347,-1.219000000000051,-1.2210000000004584,-0.9230000000006839,-1.1550000000006548,-0.9620000000004438,-0.7719999999999345,-1.1959999999999127,-1.3669999999992797,-1.6159999999999854,-1.981999999999971,-2.463999999999942,-2.8140000000003056,-5.350000000000364,-21.917999999999665,-19.212999999999738,-10.863000000000284,-10.106999999999971,-9.259000000000015,-8.837999999999738,-8.36700000000019,-7.757000000000517,-7.220000000000255,-3.9660000000003492,-3.1660000000001673,-2.9880000000002838,-2.757999999999811,-2.3200000000006185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.458000000000538,-13.694999999999709,-13.506000000000313,-13.0600000000004,-12.686999999999898,-12.13799999999992,-11.728000000000065,-8.74499999999989,-7.818000000000211,-7.648000000000138,-7.403999999999542,-7.045000000000073,-4.219999999999345,-4.4080000000003565,-4.474999999999454,-4.684999999999491,-4.731999999999971,-4.712000000000444,-4.493999999999687,-4.074999999999818,-3.8890000000001237,-4.199999999999818,-3.8969999999999345,-3.969999999999345,-2.9420000000000073,-3.145999999999731,-3.1149999999997817,-2.467999999999847,-2.6929999999993015
LEC,-4.574000000000069,-4.47400000000016,-0.7820000000001528,-2.7959999999998217,-3.5080000000002656,-4.463999999999942,-5.2280000000000655,-5.42200000000048,-5.723000000000866,-6.329000000000633,-6.621000000000095,-7.08600000000024,-7.447000000000116,-8.186999999999898,-8.563000000000102,-9.097999999999956,-9.777000000000044,-10.405999999999949,-10.889000000000124,-11.27099999999973,-8.738000000000284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.755999999999403,-16.2450000000008,-15.65899999999965,-15.050000000000182,-12.221999999999753,-12.057000000000698,-12.170999999999367,-11.743999999999687,-12.038000000000466,-11.661000000000058,-11.231999999999971,-10.498999999999796,-10.070999999999913,-9.458000000000538,-9.115999999999985,-9.810999999999694,-8.884000000000015,-8.447000000000116,-8.326000000000022,-7.59099999999944,-7.941000000000713
NOR,-12.913000000000011,-10.501000000000204,-2.157000000000153,-5.398999999999887,-7.208000000000084,-8.686000000000604,-9.555999999999585,-10.126000000000204,-10.675000000000182,-11.193000000000211,-11.279999999999745,-11.631000000000313,-13.529000000000451,-14.717999999999847,-15.006000000000313,-15.418000000000575,-15.539999999999964,-15.747000000000298,-15.702000000000226,-15.338999999999942,-12.712999999999738,-3.9710000000004584,-3.6940000000004147,-3.3869999999997162,-3.511000000000422,-3.5609999999996944,-3.418000000000575,-3.3850000000002183,-0.5820000000003347,0.0,0.0,0.0,0.0,-0.5839999999998327,-17.89600000000064,-17.703999999999724,-17.134000000000015,-16.614000000000487,-16.105000000000473,-15.759000000000015,-14.550000000000182,-13.855999999999767,-12.842000000000553,-12.083999999999833,-11.803999999999178,-10.831000000000131,-10.403000000000247,-9.805999999999585,-9.056999999999789,-9.179000000000087
RUS,-4.028000000000247,-2.7840000000001055,-0.7229999999999563,-2.061999999999898,-2.3420000000000982,-2.8510000000005675,-3.3779999999997017,-3.344000000000051,-3.4530000000004293,-3.766000000000531,-4.03400000000056,-4.347999999999956,-4.845000000000255,-5.306999999999789,-5.7590000000000146,-6.389000000000124,-7.171999999999571,-7.851999999999862,-8.794000000000779,-11.462999999999738,-25.378999999999905,-16.625,-16.42200000000048,-16.66700000000037,-16.804000000000087,-16.61200000000008,-16.39600000000064,-16.327000000000226,-13.640000000000327,-13.207999999999629,-13.331000000000131,-13.206999999999425,-13.056000000000495,-10.442999999999302,-10.85400000000027,-11.147999999999229,-11.516999999999825,-14.097999999999956,-14.713999999999942,-15.634000000000015,-17.347999999999956,-18.811999999999898,-19.438000000000102,-20.26800000000003,-21.581999999999425,-22.13499999999931,-23.41699999999946,-24.649999999999636,-25.448999999999614,-27.111000000000786
ANT,-6.071000000000367,-5.66800000000012,-1.0599999999999454,-3.51299999999992,-4.278999999999996,-5.1010000000005675,-5.992000000000189,-6.699000000000524,-7.468000000000757,-8.189000000000306,-8.780999999999949,-9.253999999999905,-10.155000000000655,-11.0049999999992,-11.962999999999738,-12.893000000000029,-14.067999999999302,-15.40900000000056,-20.42700000000059,-38.26500000000033,-35.347999999999956,-26.712000000000444,-26.605999999999767,-26.725999999999658,-26.993000000000393,-27.621000000000095,-27.927999999999884,-28.39300000000003,-26.105999999999767,-26.717999999999847,-27.762000000000626,-28.628999999999905,-29.243000000000393,-27.518999999999323,-28.77600000000075,-29.73199999999997,-30.695999999999913,-31.704999999999927,-32.444000000000415,-33.15099999999984,-33.47900000000027,-34.10900000000038,-34.65300000000025,-34.71299999999974,-35.263999999999214,-34.72099999999955,-34.79899999999998,-34.82899999999972,-34.40599999999995,-34.574000000000524
HAM,-9.265000000000327,-7.899000000000342,-1.6790000000000873,-4.273000000000138,-5.655999999999949,-6.551000000000386,-8.03399999999965,-8.587000000000444,-9.249000000000706,-10.016000000000531,-10.471000000000458,-11.820999999999913,-13.644000000000233,-14.560999999999694,-16.492999999999483,-17.69000000000051,-18.578999999999724,-19.360999999999876,-20.338999999999942,-21.02099999999973,-19.649000000000342,-12.844000000000051,-16.835000000000036,-35.02800000000025,-35.55199999999968,-35.70100000000002,-35.936000000000604,-35.93299999999999,-33.681000000000495,-33.50699999999961,-34.947000000000116,-35.524999999999636,-36.03300000000036,-34.38799999999992,-35.396999999999935,-36.063999999999396,-36.40799999999945,-36.67000000000007,-37.253999999999905,-37.3090000000002,-37.34400000000005,-37.297999999999774,-37.027000000000044,-37.000999999999294,-37.42899999999918,-37.18399999999929,-37.57499999999982,-37.74499999999989,-37.83000000000084,-39.03700000000026
SAI,-10.338000000000193,-8.722000000000207,-1.856000000000222,-4.838999999999942,-6.8400000000001455,-8.391000000000531,-10.286000000000058,-11.53400000000056,-12.426000000000386,-13.481999999999971,-14.252000000000407,-15.256000000000313,-16.390000000000327,-17.492999999999483,-18.91899999999987,-20.386999999999716,-22.198999999999614,-23.58100000000013,-24.9970000000003,-26.49200000000019,-27.779999999999745,-41.23000000000047,-41.8100000000004,-42.84299999999985,-43.2529999999997,-44.49200000000019,-45.960000000000036,-47.25,-45.36700000000019,-45.94200000000001,-47.32800000000043,-48.03899999999976,-48.5570000000007,-47.00500000000011,-48.358000000000175,-49.693999999999505,-51.26299999999992,-52.73100000000068,-54.82300000000032,-55.90899999999965,-56.9399999999996,-58.15900000000056,-59.22100000000046,-60.073999999999614,-61.48499999999967,-61.66899999999987,-62.63999999999942,-63.5029999999997,-64.3779999999997,-64.61599999999999
ALB,-14.25500000000011,-11.515000000000327,-2.550999999999931,-6.105999999999767,-7.996000000000095,-9.579999999999927,-11.442000000000007,-12.768000000000029,-13.891000000000531,-14.970000000000255,-15.972999999999956,-16.91700000000037,-17.978000000000065,-19.48399999999947,-20.824999999999818,-22.10900000000038,-23.60699999999997,-25.240999999999985,-27.222999999999956,-29.03899999999976,-28.98199999999997,-24.695999999999913,-44.42500000000018,-45.5029999999997,-46.613000000000284,-47.68000000000029,-48.262000000000626,-49.426000000000386,-47.595000000000255,-48.04199999999946,-49.01300000000083,-49.777000000000044,-50.61200000000008,-48.8809999999994,-50.14500000000044,-51.259000000000015,-52.73700000000008,-53.99200000000019,-55.40900000000056,-56.720000000000255,-57.634000000000015,-58.80200000000059,-59.88299999999981,-60.93299999999999,-62.193999999999505,-62.43399999999929,-63.24200000000019,-64.24200000000019,-65.07800000000043,-66.50300000000061
HAD,-17.76800000000003,-14.713999999999942,-3.1910000000002583,-6.98700000000008,-8.894999999999982,-10.333999999999833,-12.175999999999476,-13.528000000000247,-14.692000000000007,-16.265000000000327,-17.413000000000466,-18.783000000000357,-19.999000000000706,-21.27299999999923,-22.399000000000342,-23.814000000000306,-25.03899999999976,-26.28099999999995,-27.77600000000075,-29.298999999999978,-29.243999999999687,-23.007000000000517,-24.00500000000011,-24.792999999999665,-25.3720000000003,-26.076000000000022,-26.725000000000364,-27.587999999999738,-25.923999999999978,-28.184000000000196,-30.653000000000247,-32.25699999999961,-33.75700000000052,-35.23499999999967,-53.17000000000007,-54.05799999999999,-54.698999999999614,-55.798000000000684,-56.35400000000027,-57.097999999999956,-58.04399999999987,-59.25,-60.55199999999968,-61.59599999999955,-62.60999999999967,-62.92900000000009,-63.85699999999997,-64.76299999999992,-65.58700000000044,-66.98300000000017
ALO,-15.027000000000044,-13.307000000000244,-2.7229999999999563,-7.106999999999971,-9.567000000000007,-11.373000000000502,-13.014000000000124,-14.305000000000291,-15.81500000000051,-17.100000000000364,-18.837999999999738,-20.670000000000073,-22.710000000000036,-25.040999999999258,-27.412999999999556,-29.152000000000044,-30.638999999999214,-32.628999999999905,-37.30200000000059,-55.74399999999969,-53.69200000000001,-45.99399999999969,-47.02800000000025,-48.251000000000204,-51.76900000000023,-52.90400000000045,-54.197000000000116,-55.94300000000021,-54.27099999999973,-55.27399999999943,-57.220000000000255,-58.81700000000001,-59.978000000000065,-58.917999999999665,-60.801000000000386,-62.35399999999936,-64.16200000000026,-65.59299999999985,-66.78800000000047,-68.44599999999991,-69.70299999999952,-71.26900000000023,-72.23099999999977,-72.91199999999935,-74.11299999999937,-74.1239999999998,-74.52300000000014,-74.97299999999996,-75.05499999999938,-75.84799999999996
LAW,-19.771999999999935,-16.298999999999978,-3.550999999999931,-7.432999999999993,-10.079000000000178,-12.0600000000004,-13.675999999999476,-14.86999999999989,-16.39100000000053,-18.114000000000487,-19.84900000000016,-21.431000000000495,-23.261000000000422,-25.131999999999607,-26.572000000000116,-28.342999999999847,-29.83599999999933,-31.188000000000102,-32.43299999999999,-36.25,-51.547999999999774,-43.55500000000029,-45.14900000000034,-47.92199999999957,-49.251000000000204,-50.58299999999963,-52.314000000000306,-54.13599999999951,-52.664999999999964,-53.652000000000044,-55.3070000000007,-57.04500000000007,-58.14800000000014,-56.35099999999966,-58.197000000000116,-59.44200000000001,-60.66899999999987,-61.46799999999985,-62.38299999999981,-62.82300000000032,-63.38199999999961,-64.00799999999981,-64.13500000000022,-64.57499999999982,-65.49499999999989,-65.23799999999937,-65.85300000000007,-66.39400000000023,-66.61400000000049,-68.35000000000036
BEA,-20.92599999999993,-16.82300000000032,-3.8170000000000073,-7.9090000000001055,-10.615999999999985,-12.89600000000064,-14.442000000000007,-15.636000000000422,-17.16700000000037,-18.85900000000038,-20.28099999999995,-22.10900000000038,-24.119000000000597,-26.570999999999913,-29.03399999999965,-31.47100000000046,-33.80799999999999,-38.40700000000015,-57.79700000000048,-58.51800000000003,-56.414999999999964,-48.73400000000038,-49.587000000000444,-50.62700000000041,-52.603000000000065,-55.25200000000041,-56.556000000000495,-57.922999999999774,-56.76900000000023,-58.237999999999374,-60.40600000000086,-62.13199999999961,-63.67800000000079,-62.76299999999992,-64.34000000000015,-66.0059999999994,-67.63799999999992,-69.20200000000023,-70.48300000000017,-71.66499999999996,-72.45499999999993,-73.52400000000034,-74.29899999999998,-75.09199999999964,-76.07299999999941,-76.27999999999975,-76.95600000000013,-77.63999999999942,-78.08800000000065,-79.09799999999996
OCO,-26.256000000000313,-22.864000000000033,-5.75,-10.159999999999854,-13.302999999999884,-15.695999999999913,-17.787000000000262,-19.347999999999956,-21.10900000000038,-23.381000000000313,-25.527000000000044,-27.25500000000011,-29.517000000000735,-31.448999999999614,-34.0019999999995,-36.327000000000226,-38.44200000000001,-41.0590000000002,-42.767000000000735,-45.01800000000003,-44.375,-37.751000000000204,-39.40800000000036,-41.08100000000013,-42.939000000000306,-46.0630000000001,-48.07099999999991,-51.211999999999534,-50.96299999999974,-52.340000000000146,-54.70000000000073,-56.82899999999972,-59.608000000000175,-60.07499999999982,-62.17700000000059,-64.14799999999923,-65.90700000000015,-67.95100000000002,-70.00700000000052,-72.86899999999969,-74.61499999999978,-76.65999999999985,-78.75700000000052,-80.67199999999957,-82.89899999999943,-84.12299999999959,-85.76299999999992,-88.0630000000001,-90.40000000000055,-99.57300000000032
HUL,-23.920000000000073,-20.41800000000012,-4.787000000000262,-8.980999999999767,-11.820999999999913,-14.231999999999971,-16.24499999999989,-17.87800000000061,-19.72100000000046,-22.19800000000032,-24.06500000000051,-25.94800000000032,-28.072000000000116,-30.09399999999914,-32.529999999999745,-34.73099999999977,-37.02899999999954,-39.26800000000003,-41.75500000000011,-43.91200000000026,-43.24200000000019,-36.32800000000043,-37.59900000000016,-39.42000000000007,-41.19300000000021,-43.67199999999957,-45.53099999999995,-49.141999999999825,-49.30000000000018,-51.04699999999957,-53.142000000000735,-55.49299999999948,-60.40400000000045,-74.55199999999968,-75.65500000000065,-77.31299999999919,-78.76999999999953,-79.6220000000003,-80.36700000000019,-81.1220000000003,-82.42599999999948,-83.8680000000004,-84.60300000000007,-85.63899999999921,-87.27499999999964,-88.16699999999946,-89.6309999999994,-91.13299999999981,-96.65299999999934
STR,-22.740999999999985,-17.98700000000008,-4.663000000000011,-8.822000000000116,-11.46100000000024,-13.889000000000124,-15.802999999999884,-17.498000000000502,-19.483000000000175,-21.23400000000038,-22.947000000000116,-25.13500000000022,-27.079999999999927,-29.20599999999922,-31.27599999999984,-33.516999999999825,-35.61200000000008,-37.92500000000018,-39.77900000000045,-41.45799999999963,-40.62299999999959,-33.996000000000095,-35.76299999999992,-37.84599999999955,-39.600000000000364,-41.4970000000003,-43.23100000000068,-45.25699999999961,-44.365999999999985,-45.88199999999961,-49.78600000000006,-52.51499999999942,-54.60400000000027,-54.26299999999992,-56.89800000000014,-59.44699999999921,-62.71299999999974,-65.37700000000041,-72.22000000000025,-90.0,-90.46600000000035,-91.15200000000004,-91.15700000000015,-91.08699999999953,-93.58500000000004,-94.48700000000008,-95.18099999999959,-97.47900000000027,-97.75900000000092
DOO,-25.06800000000021,-21.519999999999982,-5.332000000000335,-9.597000000000207,-12.601000000000113,-14.965000000000146,-17.011999999999716,-18.528000000000247,-20.342000000000553,-22.731000000000677,-24.697000000000116,-26.54200000000037,-28.692000000000007,-30.503999999999905,-33.53300000000036,-35.86899999999969,-37.914999999999964,-39.652000000000044,-42.20400000000063,-44.759000000000015,-45.80500000000029,-39.485999999999876,-41.66899999999987,-44.534999999999854,-47.2470000000003,-49.45799999999963,-52.22100000000046,-55.77300000000014,-56.13500000000022,-57.94300000000021,-61.98900000000049,-67.16499999999996,-87.65500000000065,-85.39300000000003,-86.25700000000052,-87.38999999999942,-88.27599999999984,-89.12800000000061,-90.27800000000025,-92.35199999999986,-95.14499999999953,-98.13600000000042,-99.85400000000027,-103.15899999999965,-107.26699999999983,-108.34000000000015,-109.9409999999998,-110.36300000000028,-111.34199999999964
BOR,-26.662000000000262,-23.588000000000193,-6.253000000000156,-10.63299999999981,-13.847999999999956,-16.8100000000004,-19.59900000000016,-22.702000000000226,-24.47900000000027,-26.256000000000313,-27.993000000000393,-29.842999999999847,-31.959000000000742,-34.063999999999396,-36.35999999999967,-38.801000000000386,-41.09099999999944,-43.32600000000002,-45.50300000000061,-47.46900000000005,-47.32300000000032,-41.55400000000009,-44.293000000000575,-47.71699999999964,-51.57499999999982,-55.10599999999977,-58.37800000000061,-60.577000000000226,-59.63199999999961,-61.001000000000204,-63.603000000000065,-65.78099999999995,-67.70499999999993,-67.17799999999988,-69.3710000000001,-71.72599999999966,-73.6289999999999,-75.71300000000065,-77.45899999999983,-79.14699999999993,-81.05000000000018,-85.28600000000006,-87.77000000000044,-89.77999999999975,-92.90399999999954,-98.53600000000006,-104.21100000000024,-108.61300000000028,-111.38400000000092
TSU,-42.58899999999994
GAS,0.0
