LEC,-0.55600000000004,-0.8360000000002401,-0.7539999999999054,-0.8689999999996871,-0.8119999999998981,-0.8719999999998436,-0.88799999999992,-0.887000000000171,-0.8739999999997963,-1.2290000000002692,-1.8280000000004293,-1.995999999999185,-2.855000000000473,-3.412999999999556,-8.438999999999396,-23.38799999999992,-19.733000000000175,-17.93000000000029,-13.125999999999294,-11.393000000000029,-9.891999999999825,-4.832000000000335,-2.998000000000502,-3.3229999999994106,-3.6829999999999927,-3.8710000000000946,-4.317000000000007,-4.432999999999993,-4.596000000000458,-4.98700000000008,-5.737999999999374,-5.532000000000153,-5.609999999999673,-5.583999999999833,-5.856000000000677,-5.824000000000524,-5.682999999999993,-1.1820000000006985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.324999999999818,-14.675000000000182,-10.269999999999527,-8.697000000000116,-7.219000000000051,-2.0380000000004657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.537999999999556,-17.11200000000008,-15.567000000000007,-14.228000000000065,-12.45300000000043,-11.65099999999984,-11.595000000000255,-10.535000000000764,-9.11200000000008,-8.318999999999505,-7.79700000000048,-6.92200000000048,-5.791000000000167,-3.988999999999578,-2.66399999999976
NOR,-1.3479999999999563,-1.6900000000000546,-1.5390000000002146,-2.0119999999997162,-2.02599999999984,-2.1909999999998035,-2.3039999999996326,-2.4080000000003565,-2.6970000000001164,-3.011000000000422,-3.212000000000444,-3.118999999999687,-3.8079999999999927,-8.17699999999968,-26.850999999999658,-21.065999999999804,-18.725999999999658,-16.967999999999847,-12.112999999999374,-10.436000000000604,-8.807999999999993,-3.6320000000005166,-1.5150000000003274,-1.8009999999994761,-1.8919999999998254,-2.2280000000000655,-2.4069999999992433,-2.3059999999995853,-2.5399999999999636,-3.186000000000604,-4.904999999999745,-8.838999999999942,-29.764000000000124,-29.145000000000437,-28.873000000000502,-28.240999999999985,-27.728000000000065,-22.736000000000786,-20.896999999999935,-21.369000000000597,-19.99200000000019,-19.0,-17.38299999999981,-16.355999999999767,-15.023000000000138,-13.467000000000553,-13.643000000000029,-11.948999999999614,-10.918000000000575,-10.722999999999956,-9.436999999999898,-7.988999999999578,-6.152999999999338
SAI,-1.7220000000002074,-2.336999999999989,-2.4340000000001965,-2.824999999999818,-3.1709999999998217,-3.2100000000000364,-3.507000000000062,-3.8070000000002437,-4.206000000000131,-4.813000000000102,-5.632000000000517,-6.1599999999998545,-6.913000000000466,-7.09900000000016,-7.1159999999999854,-2.518000000000029,0.0,0.0,-1.3809999999994034,-20.63300000000072,-19.751000000000204,-15.149000000000342,-14.00799999999981,-14.375,-14.832000000000335,-15.202000000000226,-15.61699999999928,-16.199999999999818,-16.60699999999997,-17.222999999999956,-17.331999999999425,-17.20600000000013,-17.470000000000255,-17.298999999999978,-17.22400000000016,-16.748000000000502,-16.347000000000662,-11.773000000000138,-10.681999999999789,-10.795000000000073,-10.52100000000064,-10.689000000000306,-10.614999999999782,-11.115999999999985,-12.498000000000502,-12.902000000000044,-13.315999999999804,-14.73700000000008,-15.191000000000713,-15.498999999999796,-15.69799999999941,-15.670000000000073,-15.621000000000095
HAM,-2.050999999999931,-2.9780000000000655,-3.3470000000002074,-4.373999999999796,-4.485000000000127,-4.800999999999931,-5.587999999999738,-5.889000000000124,-6.548999999999978,-7.381000000000313,-8.072000000000116,-8.255999999999403,-8.914999999999964,-9.683999999999287,-14.88299999999981,-30.608000000000175,-27.52599999999984,-26.679000000000087,-22.320999999999913,-21.402000000000044,-20.935999999999694,-16.72100000000046,-15.154999999999745,-15.657999999999447,-16.23199999999997,-16.771999999999935,-17.178999999999178,-17.65099999999984,-18.092000000000553,-18.569000000000415,-18.70799999999963,-18.556000000000495,-18.80500000000029,-18.88000000000011,-18.84900000000016,-18.704000000000633,-23.36200000000008,-37.663000000000466,-35.73099999999977,-35.052999999999884,-34.3690000000006,-33.21900000000005,-31.748000000000502,-30.453999999999724,-28.899000000000342,-27.60900000000038,-26.40399999999954,-25.68000000000029,-24.65900000000056,-23.440999999999804,-22.622999999999593,-24.576000000000022,-22.81999999999971
VER,-2.731000000000222,-3.7849999999998545,-4.378999999999905,-5.317000000000007,-5.875,-6.367999999999938,-6.991999999999734,-7.3400000000001455,-8.014999999999418,-8.902000000000044,-9.63299999999981,-9.852999999999156,-10.140000000000327,-10.378999999999905,-10.958999999999833,-6.264000000000124,-3.6790000000000873,-3.4700000000002547,0.0,0.0,0.0,-0.8400000000001455,-22.980999999999767,-23.21099999999933,-23.782000000000153,-24.266999999999825,-24.70299999999952,-25.04399999999987,-25.43000000000029,-26.003999999999905,-26.206999999999425,-26.217000000000553,-26.69000000000051,-26.8100000000004,-26.99000000000069,-26.802999999999884,-26.597000000000662,-21.899000000000342,-20.5,-21.146999999999935,-26.274000000000342,-46.694000000000415,-44.572000000000116,-44.1869999999999,-43.819000000000415,-43.163000000000466,-42.00699999999961,-41.0590000000002,-40.176000000000386,-39.30000000000018,-38.318999999999505,-37.48899999999958,-37.93199999999979
RUS,-3.8890000000001237,-4.8279999999999745,-5.300000000000182,-6.366999999999734,-7.201000000000022,-7.699000000000069,-8.32699999999977,-8.972999999999956,-9.712999999999738,-11.10400000000027,-18.032000000000153,-46.69599999999991,-46.572000000000116,-46.072000000000116,-45.46599999999944,-40.21900000000005,-36.840000000000146,-35.68299999999999,-31.381999999999607,-31.327000000000226,-30.572000000000116,-26.455000000000837,-25.381000000000313,-26.686999999999898,-28.631000000000313,-29.07300000000032,-29.716999999999643,-29.93199999999979,-30.382000000000517,-30.59100000000035,-32.70100000000002,-32.76299999999992,-37.878999999999905,-59.28600000000006,-58.82099999999991,-58.40800000000036,-57.875,-54.91600000000017,-53.15799999999945,-52.35400000000027,-52.78200000000015,-51.91100000000006,-50.983000000000175,-50.47599999999966,-49.43000000000029,-48.25200000000041,-46.91899999999987,-45.5659999999998,-44.13500000000022,-42.82999999999993,-41.58599999999933,-40.28299999999945,-39.715000000000146
PER,-4.074999999999818,-5.369999999999891,-5.8659999999999854,-6.975999999999658,-7.76299999999992,-8.264999999999873,-9.280999999999949,-9.896999999999935,-10.498999999999796,-11.26299999999992,-11.78899999999976,-11.694999999999709,-12.066000000000713,-12.246999999999389,-12.623999999999796,-8.119000000000597,-5.63799999999992,-5.4080000000003565,-2.0839999999998327,-2.636000000000422,-3.118999999999687,0.0,-4.1710000000002765,-25.872999999999593,-26.752000000000407,-27.59400000000005,-28.289999999999964,-28.720000000000255,-29.50799999999981,-30.014000000000124,-31.878999999999905,-32.22400000000016,-32.54899999999998,-32.70399999999972,-37.55000000000018,-57.87800000000061,-57.478000000000065,-55.59600000000046,-54.40300000000025,-54.10600000000068,-53.762000000000626,-54.0,-54.67000000000007,-54.85699999999997,-54.15899999999965,-53.55799999999999,-52.853000000000065,-52.649999999999636,-52.79500000000007,-52.72400000000016,-52.58399999999983,-52.904999999999745,-54.14800000000014
ALB,-4.342000000000098,-6.23700000000008,-7.258000000000266,-9.08999999999969,-10.469000000000051,-11.811999999999898,-13.384000000000015,-14.777000000000044,-16.0679999999993,-17.702000000000226,-19.189000000000306,-19.90899999999965,-20.772000000000844,-21.863999999999578,-23.16099999999915,-19.676000000000386,-23.186999999999898,-43.54200000000037,-39.78899999999976,-39.30400000000009,-38.78300000000036,-35.00800000000072,-34.44200000000001,-36.32299999999941,-37.80000000000018,-39.73199999999997,-41.59299999999985,-43.21799999999985,-45.02300000000014,-46.8090000000002,-48.81700000000001,-49.749000000000706,-52.88299999999981,-54.9970000000003,-56.582000000000335,-57.58399999999983,-59.775000000000546,-56.86400000000049,-56.93499999999949,-57.79700000000048,-58.55799999999999,-59.762000000000626,-60.564000000000306,-61.8119999999999,-62.650000000000546,-63.60699999999997,-64.3140000000003,-64.94499999999971,-65.74000000000069,-66.23499999999967,-66.60099999999966,-66.80599999999959,-67.45600000000013
MAG,-6.307999999999993,-8.396999999999935,-9.720000000000255,-11.396999999999935,-12.878999999999905,-14.177999999999884,-15.585000000000036,-16.981000000000222,-18.39099999999962,-20.113000000000284,-21.90599999999995,-23.302999999999884,-24.91900000000078,-29.813999999999396,-51.67099999999937,-47.376000000000204,-44.220000000000255,-45.07499999999982,-41.17699999999968,-40.771999999999935,-40.1840000000002,-36.42700000000059,-35.78600000000006,-37.60199999999986,-39.876000000000204,-41.94200000000001,-43.49399999999969,-44.740999999999985,-46.47400000000016,-48.07900000000063,-49.3159999999998,-50.2440000000006,-51.949000000000524,-53.19499999999971,-53.95600000000013,-54.485999999999876,-54.7450000000008,-51.423000000000684,-50.985999999999876,-51.57800000000043,-52.59200000000055,-53.55000000000018,-54.288000000000466,-56.0630000000001,-56.60400000000027,-57.13100000000031,-57.426000000000386,-57.64900000000034,-57.89000000000033,-58.03200000000015,-57.91399999999976,-57.85499999999956,-58.30199999999968
