GAS,-3.0779999999999745,-2.5019999999999527,-3.6489999999998872,-4.125,-4.125999999999749,-4.6469999999999345,-5.295999999999822,-5.608000000000175,-5.618999999999687,-5.27599999999984,-8.44399999999996,-24.140000000000327,-21.541999999999916,-11.907999999999902,-12.19399999999996,-12.63299999999981,-13.657999999999902,-12.989999999999782,-13.844000000000051,-14.801000000000386,-15.77099999999973,-16.777000000000044,-17.726000000000568,-19.38299999999981,-20.925000000000182,-22.307999999999993,-23.657000000000153,-24.692000000000007,-25.659999999999854,-26.863000000000284,-33.248999999999796,-6.272000000000844,-6.3159999999998035,-4.305999999999585,-0.7510000000002037,-5.014000000000124,-7.484999999999673,-8.490999999999985,-9.397999999999229,-9.972999999999956,-10.597999999999956,-10.677999999999884,-11.417999999999665,-12.157000000000153,-13.110999999999876,-9.381000000000313,-6.6580000000003565,-6.60399999999936,-7.92699999999968,-1.863999999999578,-2.7489999999997963
PER,-2.3609999999998763,-1.9340000000001965,-2.518000000000029,-2.8980000000001382,-2.413000000000011,-2.532000000000153,-2.5219999999999345,-2.71100000000024,-2.7269999999998618,-2.1669999999999163,-1.550000000000182,0.0,0.0,-6.864999999999782,-6.089999999999691,-5.822000000000116,-5.36200000000008,-3.4039999999999964,-3.305000000000291,-3.1760000000003856,-3.193000000000211,-3.3159999999998035,-3.256000000000313,-3.3909999999996217,-3.581000000000131,-5.2020000000002256,-5.744999999999891,-6.0549999999993815,-6.470999999999549,-6.841000000000349,-10.230999999999767,-0.7450000000008004,-0.8469999999997526,-1.4589999999998327,-0.4470000000001164,-2.036000000000058,-2.7999999999992724,-3.3629999999993743,-3.643000000000029,-4.03400000000056,-4.123000000000502,-3.9879999999993743,-3.8530000000000655,-4.244999999999891,-4.443999999999505,0.0,0.0,0.0,0.0,0.0,0.0
ALO,-4.947000000000116,-5.402000000000044,-6.1020000000003165,-7.302000000000135,-8.10799999999972,-9.646000000000186,-17.105000000000018,-35.528999999999996,-36.17599999999993,-38.17099999999982,-39.36000000000013,-39.152000000000044,-37.42500000000018,-28.27300000000014,-29.730999999999767,-32.06700000000001,-33.9050000000002,-34.01499999999987,-36.36800000000039,-38.23700000000008,-40.45899999999983,-42.353000000000065,-44.20499999999993,-45.97400000000016,-47.90300000000025,-50.16399999999976,-53.6850000000004,-55.36999999999989,-57.177999999999884,-68.46000000000004,-83.53299999999945,-33.371000000000095,-24.748999999999796,-17.079999999999927,-3.011000000000422,-9.452000000000226,-12.778999999999542,-14.448999999999614,-15.63799999999992,-17.48199999999997,-18.965000000000146,-19.402999999999338,-20.509000000000015,-22.304000000000087,-25.086999999999534,-22.63800000000083,-24.864000000000487,-19.357999999999265,-18.90899999999965,-5.351999999998952,-6.363999999999578
LEC,0.0,-0.06500000000005457,-0.7510000000002037,-0.8890000000001237,-0.5070000000000618,-1.0760000000000218,-2.630999999999858,-4.268000000000029,-8.692000000000007,-24.68899999999985,-24.679999999999836,-25.416000000000167,-23.49499999999989,-13.654999999999745,-14.284000000000106,-14.914999999999964,-15.907000000000153,-15.090000000000146,-16.47900000000027,-17.69499999999971,-19.248000000000502,-19.984999999999673,-20.66700000000037,-21.70300000000043,-22.929000000000087,-23.963999999999942,-25.180999999999585,-26.146999999999935,-26.930999999999585,-27.756000000000313,-35.09699999999975,-9.476000000000568,-7.7280000000000655,-5.621000000000095,-1.024000000000342,-6.319000000000415,-8.229999999999563,-9.789999999999964,-10.469999999999345,-11.418000000000575,-12.28900000000067,-12.8149999999996,-13.479999999999563,-14.778999999999542,-15.828999999999724,-12.032000000000153,-9.205000000000837,-7.6599999999998545,-9.467000000000553,-1.8289999999997235,-3.8179999999993015
STR,-12.108000000000175,-13.896000000000186,-15.367999999999938,-16.817000000000007,-18.036999999999807,-19.152000000000044,-20.32900000000018,-21.5600000000004,-22.167999999999665,-22.909000000000106,-22.880999999999858,-22.963000000000193,-21.097999999999956,-10.846000000000004,-11.085000000000036,-11.273999999999887,-11.644999999999982,-10.375999999999749,-11.21600000000035,-11.891000000000531,-12.998999999999796,-13.835000000000036,-14.740999999999985,-15.706000000000131,-16.587000000000444,-17.788000000000466,-18.743999999999687,-19.40099999999984,-20.540999999999258,-2303.0300000000007
TSU,-5.416000000000167,-5.880000000000109,-6.354000000000269,-7.890000000000327,-8.389999999999873,-9.691000000000258,-11.545000000000073,-12.798999999999978,-16.77599999999984,-34.653999999999996,-34.51999999999998,-33.59900000000016,-31.121000000000095,-20.878999999999905,-21.077999999999975,-21.49200000000019,-21.83100000000013,-20.494000000000142,-21.449000000000524,-22.434000000000196,-23.41700000000037,-24.573999999999614,-25.51299999999992,-26.44499999999971,-27.529999999999745,-28.904999999999745,-30.02300000000014,-31.0029999999997,-32.248999999999796,-33.63799999999992,-43.21099999999933,-13.431000000000495,-10.346000000000458,-8.61200000000008,-1.4420000000000073,-7.0090000000000146,-9.11699999999928,-10.16399999999976,-11.07799999999952,-12.372000000000298,-13.320000000000618,-14.027000000000044,-14.841999999999643,-16.25500000000011,-17.247999999999593,-13.00800000000072,-11.825000000000728,-10.122999999999593,-11.114999999999782,-5.904999999998836,-6.602999999999156
RIC,-8.469000000000051,-9.833999999999833,-12.019999999999982,-13.193000000000211,-13.95199999999977,-14.813000000000102,-16.695000000000164,-17.822000000000116,-18.829999999999927,-20.10400000000027,-24.572000000000116,-41.36500000000024,-39.38500000000022,-29.451000000000022,-29.78899999999976,-30.503999999999905,-31.744000000000142,-30.922999999999774,-31.80500000000029,-32.86200000000008,-34.1909999999998,-35.15699999999924,-36.23999999999978,-37.51500000000033,-39.121000000000095,-40.36499999999978,-41.47999999999956,-42.75,-43.904999999999745,-46.009000000000015,-61.92199999999957,-22.249000000000706,-20.426000000000386,-13.778999999999542,-2.173999999999978,-8.569000000000415,-11.898999999999432,-13.862999999999374,-15.032999999999447,-16.329000000000633,-17.47700000000077,-18.213999999999942,-18.997999999999593,-20.296000000000276,-21.860999999999876,-19.223000000000866,-22.51300000000083,-15.674999999999272,-16.05500000000029,-6.948999999998705,-8.863999999999578
OCO,-7.887000000000171,-9.13000000000011,-31.876000000000204
VER,-1.0740000000000691,-1.0170000000002801,-0.9970000000002983,-1.361000000000331,-0.8260000000000218,-0.9800000000000182,-1.1419999999998254,-1.2070000000003347,-0.9329999999999927,-0.7870000000002619,0.0,-2.0390000000002146,-15.0300000000002,-3.7080000000000837,-3.449999999999818,-2.58199999999988,-1.9200000000000728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-278.65600000000086
NOR,-8.039999999999964,-9.72900000000027,-11.579999999999927,-11.608000000000175,-12.966999999999643,-14.345000000000255,-19.320000000000164,-36.281000000000404,-36.35599999999977,-35.89300000000003,-36.490999999999985,-35.697000000000116,-33.215000000000146,-22.95699999999988,-23.626999999999953,-23.86299999999983,-24.039000000000215,-22.784999999999854,-23.312000000000808,-24.346999999999753,-25.903000000000247,-27.006999999999607,-27.77900000000045,-28.889000000000124,-30.033000000000357,-31.29399999999987,-32.3779999999997,-33.28600000000006,-34.5619999999999,-37.07499999999982,-56.25799999999981,-16.644000000000233,-16.045000000000073,-10.05199999999968,-1.8340000000007421,-7.609999999999673,-9.955999999999221,-11.406999999999243,-12.356999999999971,-13.652000000000044,-14.11700000000019,-14.53399999999965,-15.43499999999949,-17.555999999999585,-18.984999999999673,-15.891000000000531,-14.585000000000036,-12.308999999999287,-13.449000000000524,-2.7729999999992287,-4.733000000000175
HAM,-0.3710000000000946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1039999999998145,-21.436999999999898,-18.077000000000226,-7.23299999999972,-7.502999999999702,-6.56899999999996,-6.132000000000062,-3.8739999999997963,-4.206000000000131,-4.150000000000546,-4.2590000000000146,-4.599999999999454,-5.302999999999884,-6.130000000000109,-6.335000000000036,-7.027000000000044,-7.9210000000002765,-8.471999999999753,-8.923999999999978,-8.863000000000284,-15.095999999999549,-2.4880000000002838,-2.217999999999847,-2.399000000000342,-0.5979999999999563,-3.050000000000182,-3.811999999999898,-3.701000000000022,-4.595999999999549,-4.8100000000004,-4.9760000000005675,-5.0479999999997744,-4.88799999999992,-5.185999999999694,-5.5549999999993815,-1.480000000000473,-0.7210000000004584,-1.3979999999992287,-0.8909999999996217,-11.24200000000019,-17.623999999999796
MSC,-13.557000000000244,-16.342999999999847,-18.77300000000014,-21.899000000000342,-24.359999999999673,-26.67300000000023,-29.440999999999804,-35.94300000000021,-57.15899999999965,-57.633000000000266,-59.13500000000022,-59.20000000000027,-57.88200000000006,-49.009000000000015,-50.748999999999796,-52.608999999999924,-54.23000000000002,-54.80400000000009,-56.94200000000001,-58.947000000000116,-61.08399999999983,-63.67199999999957,-65.84000000000015,-68.54100000000017,-70.96000000000004,-73.55100000000039,-76.6180000000004,-79.55699999999979,-82.49299999999948,-106.40200000000004,-123.97099999999955,-55.81600000000071,-34.751000000000204,-21.109999999999673,-13.788000000000466,-14.59100000000035,-18.11999999999989,-21.5029999999997,-24.161999999999352,-27.628999999999905,-30.392000000000735,-33.09599999999955,-37.089999999999236,-46.52800000000025,-68.46899999999914,-72.13900000000012,-87.35100000000057,-61.55799999999999,-51.81999999999971,-11.193999999999505,-14.260000000000218
VET,-6.195999999999913,-6.746000000000095,-7.706000000000131,-8.671000000000276,-9.815999999999804,-11.139000000000124,-12.51299999999992,-13.618000000000393,-15.346000000000004,-15.563000000000102,-14.722999999999956,-13.438000000000102,-10.662000000000262,0.0,0.0,0.0,0.0,-2.337999999999738,-19.233000000000175,-19.79399999999987,-20.68199999999979,-21.600999999999658,-22.39300000000003,-23.45799999999963,-24.386999999999716,-25.146999999999935,-26.34400000000005,-27.404999999999745,-28.308999999999287,-29.751000000000204,-38.79099999999926,-11.639000000000124,-8.878999999999905,-7.117999999999483,-1.1500000000005457,-4.903000000000247,-5.907999999999447,-6.509999999999309,-6.8659999999999854,-7.523000000000138,-7.552000000000589,-7.74199999999928,-8.062999999999192,-8.496000000000095,-9.79699999999957,-5.944000000000415,-3.438000000000102,-4.234999999999673,-2.975000000000364,-0.9259999999994761,-1.3610000000007858
SAI,-3.637000000000171,-3.5720000000001164,-4.811999999999898,-5.913000000000011,-6.067000000000007,-6.567000000000007,-7.5949999999998,-8.273000000000138,-8.168999999999869,-12.269999999999982,-48.16600000000017,-47.340000000000146,-44.596000000000004,-34.190000000000055,-34.68299999999999,-36.0300000000002,-37.50600000000031,-37.2170000000001,-39.194000000000415,-41.25,-42.824000000000524,-44.63199999999961,-47.389000000000124,-47.96799999999985,-48.89500000000044,-50.13799999999992,-52.136999999999716,-52.88599999999951,-53.46299999999974,-63.38299999999981,-81.72199999999975,-24.744000000000597,-23.26299999999992,-14.573999999999614,-2.3690000000005966,-8.49200000000019,-11.021999999999935,-12.661999999999352,-13.765999999999622,-14.695999999999913,-15.736000000000786,-16.25,-17.143999999999323,-18.907999999999447,-20.120999999999185,-17.882000000000517,-17.050000000000182,-13.451000000000022,-14.552999999999884,-6.231999999999971,-7.7039999999997235
LAT,-12.786999999999807,-15.38799999999992,-18.01299999999992,-20.498000000000047,-22.327999999999975,-24.403000000000247,-26.66899999999987,-28.839000000000397,-35.797000000000025,-57.0619999999999,-57.49499999999989,-57.753999999999905,-56.20699999999988,-46.82699999999977,-48.7199999999998,-50.17399999999998,-51.460000000000036,-51.378999999999905,-53.236000000000786,-55.289999999999964,-57.189000000000306,-59.10399999999936,-60.90800000000036,-63.40599999999995,-65.78700000000026,-68.07099999999991,-70.17900000000009,-72.27799999999934,-74.5069999999996,-97.34400000000005,-109.42599999999948,-44.90900000000056,-32.777000000000044,-17.52099999999973,-2.98700000000008,-12.639000000000124,-16.456999999999425,-19.797999999999774,-23.284999999999854,-26.159999999999854,-28.845000000000255,-30.266999999999825,-32.435999999999694,-35.03200000000015,-37.28899999999976,-39.483000000000175,-39.86700000000019,-26.05199999999968,-51.41500000000087,-9.760000000000218,-12.38800000000083
RUS,-16.034999999999854,-33.758000000000266,-36.48500000000013,-38.916999999999916,-40.37300000000005,-42.31800000000021,-44.708000000000084,-46.54300000000012,-47.96499999999969,-49.54399999999987,-50.5,-51.01700000000028,-49.85600000000022,-42.42599999999993,-44.94599999999991,-47.021000000000186,-49.1869999999999,-49.54399999999987,-51.66700000000037,-53.560999999999694,-55.38000000000011,-57.19699999999921,-59.0630000000001,-60.8159999999998,-62.496000000000095,-64.22500000000036,-66.26999999999953,-68.1859999999997,-69.83999999999924,-87.79100000000017,-104.03999999999996,-42.32100000000082,-30.644000000000233,-19.59599999999955,-3.729000000000269,-13.572000000000116,-17.34400000000005,-19.756999999999607,-21.971999999999753,-23.94800000000032,-25.249000000000706,-26.11699999999928,-27.146999999999935,-29.38299999999981,-31.01599999999962,-29.822000000000116,-29.590000000000146,-34.40799999999945
RAI,-9.371999999999844,-11.420000000000073,-15.333000000000084,-18.126000000000204,-19.348999999999705,-20.97900000000027,-22.708000000000084,-24.19100000000026,-25.290999999999713,-27.13500000000022,-28.371999999999844,-29.28500000000031,-33.47499999999991,-41.039999999999964,-42.63200000000006,-44.43100000000004,-45.5300000000002,-45.30600000000004,-46.88300000000072,-48.11899999999969,-50.072000000000116,-51.7549999999992,-53.53600000000006,-55.61499999999978,-57.15599999999995,-58.909999999999854,-61.15399999999954,-62.664999999999964,-63.914999999999964,-80.08200000000033,-96.10599999999977,-38.43000000000029,-28.139000000000124,-16.26299999999992,-2.67200000000048,-10.185999999999694,-13.680999999999585,-16.016999999999825,-17.055999999999585,-18.52300000000014,-19.952000000000226,-20.396999999999935,-21.068999999999505,-22.511999999999716,-25.339999999999236,-23.1200000000008,-26.218000000000757,-21.985999999999876,-23.83100000000013,-7.808999999999287,-9.531999999999243
BOT,-7.304999999999836,-8.115999999999985,-9.371000000000095,-11.11700000000019,-11.696999999999662,-12.63799999999992,-14.458999999999833,-15.79300000000012,-16.527999999999793,-17.41300000000001,-21.4699999999998,-37.46199999999999,-35.16600000000017,-25.003999999999905,-25.384000000000015,-25.40099999999984,-25.43100000000004,-23.66300000000001,-23.938000000000102,-24.582000000000335,-26.235000000000582,-27.972999999999956,-30.033000000000357,-31.479999999999563,-32.835000000000036,-33.819000000000415,-34.75200000000041,-35.26599999999962,-36.04699999999957,-38.69200000000001,-58.763999999999214,-20.67700000000059,-17.35400000000027,-11.854999999999563,-2.0670000000000073,-11.11999999999989,-14.355999999999767,-17.41899999999987,-20.01800000000003,-21.645000000000437,-23.14600000000064,-23.935999999999694,-24.67199999999957,-26.00799999999981,-27.71599999999944,-27.08900000000085,-28.996000000000095,-29.036000000000058,-35.0,-9.146999999999025,-11.206000000000131
MAZ,-13.86700000000019,-17.403999999999996,-20.564000000000306,-23.057000000000244,-25.286000000000058,-28.171000000000276,-31.778999999999996,-35.68600000000015,-45.330999999999676,-68.4380000000001,-71.79500000000007,-73.05200000000013,-72.10199999999986,-64.02300000000014,-67.10399999999981,-69.64499999999998,-72.2170000000001,-73.22899999999981,-76.01400000000012,-78.52500000000055,-81.86300000000028,-84.55599999999959,-87.60300000000007,-105.29200000000037,-111.38299999999981,-117.03899999999976,-120.59900000000016,-123.6880000000001,-126.65199999999913,-159.30100000000039,-201.51899999999932,-179.47400000000016,-172.90899999999965,-125.44800000000032,-72.11400000000049,-74.85800000000017,-77.42099999999937,-80.20499999999993,-82.89899999999943,-85.84100000000035,-88.91900000000078,-92.57899999999972,-97.90499999999975,-107.95100000000002,-142.02899999999954,-175.58800000000065,-223.1900000000005,-1993.7069999999994,-52.472999999999956,-10.873999999999796,-14.293999999999869
GIO,-10.228999999999814,-16.619000000000142,-34.833000000000084,-36.207000000000335,-37.1569999999997,-38.547000000000025,-40.19399999999996,-41.75,-42.58899999999994,-43.45499999999993,-44.539999999999964,-44.43299999999999,-42.641000000000076,-32.95899999999983,-34.23500000000013,-35.61499999999978,-36.83800000000019,-36.909999999999854,-38.811000000000604,-40.61899999999969,-42.42100000000028,-44.40099999999984,-48.96399999999994,-51.76599999999962,-53.83299999999963,-55.840000000000146,-57.75,-59.69799999999941,-61.620999999999185,-76.1180000000004,-91.03399999999965,-35.73400000000038,-25.609999999999673,-18.162000000000262,-3.2310000000006767,-11.668999999999869,-15.423999999999978,-17.23999999999978,-18.335000000000036,-19.890000000000327,-21.051000000000386,-21.97400000000016,-22.95599999999922,-24.050000000000182,-26.24499999999989,-24.24200000000019,-28.28100000000086,-24.110999999999876,-26.30500000000029,-8.300999999999476,-10.248999999999796
