VER,-1.6950000000001637,-2.56899999999996,-2.4799999999995634,-2.7469999999998436,-2.713000000000193,-2.281999999999698,-1.8479999999999563,-0.7429999999999382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5720000000001164,-2.1530000000002474,-3.230000000000018,-4.381000000000313,-5.850000000000364,-6.968000000000757,-7.894999999999527,-9.296000000000276,-10.33599999999933,-11.582000000000335,-13.042999999999665
PER,-2.8200000000001637,-3.6839999999997417,-4.501999999999953,-5.08600000000024,-4.937000000000353,-4.78899999999976,-4.49599999999964,-4.049999999999727,-4.048999999999978,-5.695000000000164,-6.8270000000002256,-7.997000000000298,-9.489000000000033,-10.913000000000466,-12.018999999999323,-13.832000000000335,-14.30999999999949,-14.686999999999898,-15.25799999999981
LEC,-3.3460000000000036,-4.449000000000069,-5.347999999999956,-5.869999999999891,-5.9080000000003565,-5.627999999999702,-5.386999999999716,-4.623000000000047,-4.77599999999984,-6.251000000000204,-7.387000000000171,-8.697000000000116,-10.082000000000335,-11.337000000000444,-12.407999999999447,-15.819000000000415,-15.931999999999789,-16.485000000000582,-17.485999999999876
SAI,-2.130999999999858,-2.895999999999731,-3.4719999999997526,-3.9529999999999745,-3.994000000000142,-3.7799999999997453,-3.619999999999891,-3.4479999999998654,-3.5349999999998545,-5.144000000000233,-6.342000000000098,-7.4909999999999854,-8.903000000000247,-10.324000000000524,-11.458999999999833,-15.400000000000546,-17.703999999999724,-19.092000000000553,-20.695999999999913
NOR,-4.345000000000255,-5.138999999999669,-5.985999999999876,-6.456000000000131,-6.830000000000382,-6.346999999999753,-6.213999999999942,-5.626999999999953,-5.842999999999847,-7.00400000000036,-8.422000000000025,-9.509000000000015,-11.202999999999975,-12.329999999999927,-13.51799999999912,-16.6220000000003,-18.204999999999927,-19.70600000000013,-22.087999999999738
PIA,-5.239000000000033,-6.576999999999771,-7.263999999999669,-8.188000000000102,-8.478000000000065,-8.755999999999858,-9.673999999999978,-10.174999999999727,-10.88000000000011,-12.608000000000175,-13.939000000000306,-15.210000000000036,-16.745000000000346,-18.173999999999978,-18.962999999999738,-20.569000000000415,-21.735999999999876,-23.34400000000005,-24.712999999999738
RUS,-7.162000000000262,-9.83999999999969,-10.991999999999734,-12.226000000000113,-12.475000000000364,-12.980999999999767,-13.667999999999665,-13.452999999999975,-13.677000000000135,-15.206000000000131,-16.021000000000186,-17.384000000000015,-18.92800000000034,-19.957000000000335,-20.76599999999962,-22.436000000000604,-23.199999999999818,-24.436000000000604,-25.695999999999913
ZHO,-5.858000000000175,-7.449000000000069,-9.039999999999964,-10.06100000000015,-10.593000000000302,-11.750999999999749,-12.491999999999734,-12.938000000000102,-14.54300000000012,-16.638000000000375,-18.32300000000032,-19.926000000000386,-21.998000000000047,-23.89600000000064,-25.023999999999432,-26.712000000000444,-28.156999999999243,-29.945999999999913,-31.951000000000022
MAG,-6.442000000000007,-8.924999999999727,-11.401999999999589,-13.574999999999818,-14.411000000000058,-15.117999999999938,-15.989999999999782,-16.324999999999818,-16.766000000000076,-18.563000000000102,-20.189000000000306,-22.039000000000215,-24.508000000000266,-26.36500000000069,-27.846999999999753,-29.77100000000064,-30.915999999999258,-34.67700000000059,-37.39799999999923
RIC,-7.496000000000095,-10.192000000000007,-12.614999999999782,-14.577999999999975,-15.577000000000226,-16.35199999999986,-17.090999999999894,-17.4699999999998,-18.260999999999967,-20.252000000000407,-21.575000000000273,-23.276000000000295,-25.64800000000014,-27.735000000000582,-29.58299999999963,-30.926000000000386,-31.906999999999243,-35.115999999999985,-37.839999999999236
BOT,-6.713000000000193,-9.326000000000022,-11.99499999999989,-14.072999999999865,-15.041000000000167,-15.721999999999753,-16.567000000000007,-16.92599999999993,-17.498999999999796,-19.29200000000037,-20.825000000000273,-22.63500000000022,-25.06600000000026,-27.876000000000204,-30.003999999999905,-32.284999999999854,-33.805999999999585,-35.83899999999994,-38.29500000000007
OCO,-8.961999999999989,-12.30600000000004,-14.87099999999964,-16.58100000000013,-17.570000000000164,-18.704999999999927,-19.701000000000022,-20.233999999999924,-20.58100000000013,-22.233000000000175,-23.47499999999991,-25.072000000000116,-27.5300000000002,-29.965000000000146,-31.974999999999454,-34.26500000000033,-36.12199999999939,-37.94500000000062,-39.84099999999944
STR,-8.483999999999924,-11.045999999999822,-13.159999999999854,-15.226999999999862,-16.22900000000027,-17.11999999999989,-17.843999999999596,-19.077999999999975,-19.614000000000033,-21.368000000000393,-22.809999999999945,-24.601000000000113,-27.015000000000327,-29.666000000000167,-31.445999999999913,-33.740999999999985,-35.57199999999921,-37.378999999999905,-40.29899999999998
GAS,-9.476000000000113,-12.917999999999665,-15.514999999999873,-17.05099999999993,-18.07400000000007,-19.322999999999865,-20.222999999999956,-20.682999999999993,-21.653999999999996,-23.74200000000019,-24.8720000000003,-26.23700000000008,-28.17800000000034,-30.400000000000546,-32.52099999999973,-34.797999999999774,-36.706999999999425,-38.44500000000062,-40.83799999999974
TSU,-9.907999999999902,-13.213999999999942,-16.698999999999614,-18.273999999999887,-19.31899999999996,-20.052999999999884,-21.01800000000003,-21.3779999999997,-22.701000000000022,-24.800000000000182,-26.407000000000153,-27.896000000000186,-29.63500000000022,-31.53400000000056,-33.16399999999976,-35.31500000000051,-37.284999999999854,-39.6190000000006,-41.86999999999989
ALB,-10.146000000000186,-13.864999999999782,-17.492999999999938,-19.730000000000018,-21.001999999999953,-22.049999999999727,-22.996999999999844,-23.190000000000055,-24.014000000000124,-26.35699999999997,-28.010999999999967,-29.801000000000386,-32.23500000000013,-34.26299999999992,-35.412999999999556,-37.483000000000175,-38.93199999999979,-40.53600000000006,-42.99799999999959
SAR,-10.83199999999988,-14.53399999999965,-17.984999999999673,-20.28099999999995,-21.705000000000382,-23.041999999999916,-23.896999999999935,-24.7170000000001,-25.855999999999767,-27.89800000000014,-29.59400000000005,-31.55300000000034,-33.66200000000026,-35.66400000000067,-37.659999999999854,-40.13100000000031,-42.649999999999636,-44.69599999999991,-46.35199999999986
