VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.521999999999935,-9.127000000000407,-7.059999999999491,-5.476999999999862,-3.4700000000002547,-0.592000000000553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEC,-0.9289999999996326,-1.3359999999997854,-1.4279999999998836,-1.5960000000004584,-1.5030000000006112,-1.606999999999971,-1.4510000000000218,-1.5659999999998035,-1.3649999999997817,-1.4679999999998472,-1.5200000000004366,-1.5140000000001237,-1.7700000000004366,-1.6940000000004147,-2.0450000000000728,-0.19799999999941065,0.0,-12.051000000000386,-10.505999999999403,-9.367999999999483,-7.958000000000538,-5.095000000000255,-4.71599999999944,-5.0,-5.306000000000495,-5.671999999999571,-5.725999999999658,-6.065000000000509,-6.438000000000102,-6.599999999999454,-7.005000000000109,-7.719999999999345,-8.27599999999984,-8.64599999999973,-10.940999999999804,-30.85899999999947,-30.98399999999947,-30.647000000000844,-30.55699999999979,-30.050000000000182,-29.51299999999992,-28.70800000000054,-25.527999999999338,-5.556999999999789,-6.958999999999833,-7.503000000000611,-7.761999999999716,-8.212999999999738,-8.707999999999629,-8.925999999999476,-9.771999999999025,-10.523999999999432,-11.386000000000422,-12.65099999999984,-13.272999999999229,-14.20299999999952,-15.254000000000815,-17.993000000000393
RUS,-2.5859999999997854,-3.4739999999997053,-3.66399999999976,-3.744999999999891,-3.8820000000005166,-4.25,-4.563000000000102,-4.979999999999563,-5.114999999999782,-5.748999999999796,-6.043999999999869,-6.404000000000451,-6.65900000000056,-8.483000000000175,-27.732999999999265,-24.711999999999534,-22.095000000000255,-13.326000000000022,-12.230999999999767,-11.107999999999265,-10.092000000000553,-7.311000000000604,-6.756999999999607,-6.819000000000415,-6.963000000000648,-7.213999999999942,-7.489999999999782,-7.837999999999738,-8.377000000000407,-8.951000000000022,-9.203999999999724,-9.795999999999367,-10.252000000000407,-12.136999999999716,-32.3179999999993,-32.103000000000065,-32.13599999999951,-32.306000000000495,-32.65099999999984,-32.28099999999995,-31.889999999999418,-31.600000000000364,-28.733000000000175,-8.922999999999774,-10.11700000000019,-10.407000000000153,-10.706000000000131,-11.268000000000029,-11.795000000000073,-12.155000000000655,-12.997999999999593,-14.023999999999432,-15.166000000001077,-17.690999999998894,-18.73699999999917,-19.476000000000568,-20.052999999999884,-20.32800000000134
PER,-5.554999999999836,-6.516999999999825,-6.5779999999999745,-6.621000000000095,-6.8659999999999854,-7.108000000000175,-7.3969999999999345,-7.873999999999796,-8.529000000000451,-9.23700000000008,-10.21100000000024,-10.49499999999989,-11.243000000000393,-11.786000000000058,-12.743999999999687,-11.560999999999694,-12.15100000000075,-22.89100000000053,-20.802999999999884,-18.698999999999614,-16.551000000000386,-13.70300000000043,-13.186999999999898,-13.895000000000437,-14.066000000000713,-14.640999999999622,-14.824999999999818,-14.561999999999898,-14.942000000000007,-15.155999999999949,-15.420000000000073,-15.634000000000015,-15.75799999999981,-15.996999999999389,-16.091999999999643,-16.117999999999483,-16.199999999999818,-16.170000000000073,-16.451000000000022,-16.3070000000007,-16.498999999999796,-18.375,-35.0630000000001,-14.385999999999513,-15.230000000000473,-15.24200000000019,-15.680999999999585,-15.682999999999993,-15.707999999999629,-15.425999999999476,-15.442999999999302,-15.477999999999156,-16.10200000000077,-16.612999999999374,-16.86999999999898,-17.03900000000067,-17.05000000000109,-16.45300000000134
NOR,-2.118999999999687,-2.838999999999942,-3.144999999999982,-2.617000000000189,-2.5210000000006403,-2.530999999999949,-2.5349999999998545,-2.694999999999709,-2.6760000000003856,-3.081999999999425,-3.7489999999997963,-4.347999999999956,-4.800000000000182,-6.54700000000048,-29.479999999999563,-26.576000000000022,-24.043000000000575,-15.796000000000276,-14.069999999999709,-12.760999999999513,-11.408000000000357,-9.234000000000378,-9.247999999999593,-9.746000000000095,-9.981999999999971,-10.000999999999294,-10.324999999999818,-10.577000000000226,-10.819999999999709,-11.053999999999178,-11.914999999999964,-12.657000000000153,-14.965000000000146,-33.585000000000036,-33.172999999999774,-34.152000000000044,-34.461999999999534,-34.98500000000058,-35.56800000000021,-35.75800000000072,-35.818999999999505,-35.259000000000015,-32.71599999999944,-13.085000000000036,-14.256000000000313,-14.541000000000167,-15.146999999999935,-16.942000000000007,-17.838000000000648,-18.4320000000007,-19.10900000000038,-20.096999999999753,-20.97099999999955,-22.047999999998865,-22.575999999999112,-23.421000000000276,-24.240999999999985,-24.28400000000147
PIA,-1.6920000000000073,-2.056999999999789,-2.2799999999997453,-3.380000000000109,-3.2470000000002983,-3.619999999999891,-4.043999999999869,-4.322999999999411,-4.5900000000001455,-5.322999999999411,-7.210000000000036,-7.923999999999978,-10.344000000000051,-29.78099999999995,-30.162999999999556,-27.880999999999403,-25.16900000000078,-17.315999999999804,-16.360999999999876,-15.237999999999374,-13.99200000000019,-11.921000000000276,-11.797999999999774,-12.463000000000648,-13.090000000000146,-13.719000000000051,-14.164999999999964,-15.984000000000378,-17.14100000000053,-18.37199999999939,-19.30500000000029,-20.05199999999968,-20.692000000000007,-21.45600000000013,-22.165999999999258,-24.84400000000005,-43.46699999999964,-42.53200000000015,-42.33300000000054,-41.96300000000065,-41.72199999999975,-41.61800000000039,-38.5590000000002,-18.8779999999997,-20.03400000000056,-20.938000000000102,-22.24200000000019,-23.335000000000036,-24.878999999999905,-25.600000000000364,-26.3070000000007,-26.852999999999156,-27.95800000000054,-28.980999999999767,-29.779999999998836,-30.759000000000015,-31.56500000000051,-31.48700000000099
ALO,-3.8539999999998145,-4.898999999999887,-5.313999999999851,-5.257999999999811,-5.479000000000269,-5.8419999999996435,-6.095000000000255,-6.688000000000102,-6.971000000000458,-7.644999999999527,-8.465000000000146,-11.252999999999702,-30.697000000000116,-30.51600000000053,-30.63799999999992,-28.393999999999323,-26.036000000000058,-18.125,-16.876999999999498,-16.045999999999367,-14.799000000000888,-12.695000000000618,-12.570999999999913,-13.371000000000095,-14.921000000000276,-15.567999999999302,-16.64099999999962,-17.983000000000175,-18.809000000000196,-19.95799999999963,-20.936999999999898,-21.644000000000233,-22.932999999999993,-23.73999999999978,-24.46099999999933,-27.60699999999997,-48.97599999999966,-48.81200000000081,-48.76299999999992,-48.327000000000226,-48.134000000000015,-47.30799999999999,-44.685999999999694,-25.501999999999498,-28.686000000000604,-29.337999999999738,-30.000999999999294,-30.625,-31.22399999999925,-31.802999999999884,-32.44499999999971,-33.1979999999985,-34.22900000000118,-35.88999999999942,-36.91199999999844,-38.292999999999665,-39.35100000000057,-39.512000000000626
TSU,-3.244999999999891,-4.208999999999833,-4.474999999999909,-4.515999999999622,-4.649000000000342,-4.994999999999891,-5.292000000000371,-5.8729999999995925,-6.1030000000000655,-6.701000000000022,-7.61200000000008,-8.488000000000284,-9.125,-9.32800000000043,-9.961999999999534,-8.484999999999673,-7.04700000000048,0.0,0.0,0.0,0.0,0.0,-20.177999999999884,-21.19800000000032,-21.90100000000075,-22.33599999999933,-23.12199999999939,-23.79700000000048,-24.30199999999968,-25.024999999999636,-25.543000000000575,-26.411000000000058,-27.033000000000357,-27.93199999999979,-28.55699999999979,-29.295000000000073,-30.21900000000005,-31.725000000000364,-33.889000000000124,-34.46900000000005,-34.97699999999986,-36.2440000000006,-34.511999999999716,-16.073999999999614,-18.39600000000064,-19.90400000000045,-21.277000000000044,-24.240999999999985,-26.291000000000167,-27.894000000000233,-29.574000000000524,-31.17699999999968,-32.90700000000106,-34.77899999999863,-36.10499999999956,-39.405000000000655,-41.25300000000061,-43.08799999999974
HAM,-5.036999999999807,-6.053999999999633,-7.1720000000000255,-7.300000000000182,-7.592000000000553,-7.786000000000058,-8.155999999999949,-8.701000000000022,-9.201000000000022,-9.96599999999944,-10.783000000000357,-11.90899999999965,-13.037000000000262,-13.822000000000116,-17.20599999999922,-35.482999999999265,-32.91200000000026,-24.677999999999884,-23.203999999999724,-21.649999999999636,-20.366000000000895,-19.301000000000386,-19.340000000000146,-19.908000000000357,-19.877000000000407,-20.48700000000008,-20.898999999999432,-21.373000000000502,-22.032000000000153,-22.884000000000015,-23.541000000000167,-24.317000000000007,-24.953999999999724,-25.666000000000167,-27.841999999999643,-47.72099999999955,-48.34299999999985,-49.64300000000003,-50.01500000000033,-49.82900000000063,-49.63599999999951,-49.34700000000066,-46.66699999999946,-27.48700000000008,-29.516999999999825,-31.34400000000005,-32.909999999999854,-33.75600000000031,-34.66399999999976,-35.20900000000074,-35.89099999999962,-36.41200000000026,-37.20299999999952,-38.323999999998705,-38.977999999999156,-40.38900000000103,-42.07500000000073,-44.42400000000089
STR,-6.530999999999949,-7.783999999999651,-8.302999999999884,-8.60400000000027,-9.14600000000064,-9.501000000000204,-10.028000000000247,-10.5,-11.063000000000102,-11.630999999999403,-12.436999999999898,-13.402000000000044,-14.472000000000662,-15.518000000000029,-16.562999999999192,-15.297999999999774,-13.132000000000517,-5.851999999999862,-5.03899999999976,-4.482999999999265,-4.972000000000662,-5.3200000000006185,-24.0649999999996,-25.125,-25.59400000000005,-25.164999999999964,-26.199999999999818,-27.295000000000073,-27.713999999999942,-28.183999999999287,-28.740999999999985,-29.471999999999753,-30.462999999999738,-31.30699999999979,-32.060999999999694,-33.64499999999953,-35.485999999999876,-36.81600000000071,-38.271999999999935,-39.31800000000021,-40.305999999999585,-42.86400000000049,-59.71299999999974,-39.59299999999985,-40.777000000000044,-41.11400000000049,-41.6869999999999,-42.358000000000175,-43.48700000000008,-44.25699999999961,-45.20900000000074,-46.22199999999975,-47.7440000000006,-49.53199999999924,-51.05999999999949,-52.987999999999374,-54.4940000000006,-55.632000000001426
