RUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAM,-5.848999999999705,-6.805000000000291,-7.344000000000051,-7.753000000000156,-8.82400000000007,-9.14200000000028,-10.87900000000036,-11.620999999999185,-13.796000000000276,-15.3149999999996,-15.63300000000072,-11.188999999999396,0.0,-16.257000000000517,-15.69800000000032,-14.875999999999294,-16.360999999999876,-16.06500000000051,-16.202000000000226,-15.744000000000597,-15.739999999999782,-15.270000000000437,-14.661000000000058,-14.407999999999447,-14.896999999999935,-14.484999999999673,-20.70599999999922,-35.711999999999534,-35.10699999999997,-34.311000000000604,-32.92199999999957,-27.652999999999338,-11.243000000000393,-10.306999999999789,-9.457999999999629,-8.725000000000364,-8.057999999999993,-7.798999999999978,-7.404000000000451,-6.97400000000016,-5.895000000000437,-5.4350000000004,-5.346999999999753,-5.063000000000102,-4.994000000000597,-5.153999999999542,-5.880000000000109,-6.673999999999978,-7.063000000000102,-7.313000000000102
SAI,-1.5450000000000728,-1.9340000000001965,-1.6510000000002947,-1.4400000000000546,-1.6980000000003201,-2.076000000000022,-2.6200000000003456,-3.850999999999658,-5.61200000000008,-13.492999999999483,-29.463000000000648,-26.734999999999673,-11.982999999999265,-11.233000000000175,-11.122000000000298,-12.076999999999316,-12.175000000000182,-12.287000000000262,-12.04700000000048,-12.088000000000648,-12.274999999999636,-12.233000000000175,-11.979999999999563,-12.32299999999941,-12.542999999999665,-13.396999999999935,-17.398999999999432,-23.157999999999447,-38.69000000000051,-38.499000000000706,-37.67100000000028,-32.83899999999994,-16.659999999999854,-16.1850000000004,-15.579999999999927,-15.07800000000043,-14.743000000000393,-14.46100000000024,-14.382000000000517,-14.067000000000007,-14.015000000000327,-13.894000000000233,-14.24499999999989,-14.173999999999978,-14.457000000000335,-14.878999999999905,-14.399000000000342,-13.750999999999294,-13.014000000001033,-11.906000000000859
LEC,-0.6149999999997817,-0.8710000000000946,-0.3360000000002401,-0.08899999999994179,-1.1300000000001091,-1.4520000000002256,-2.9600000000000364,-6.447999999999411,-15.243000000000393,-30.860999999999876,-30.99000000000069,-27.42999999999938,-12.998999999999796,-13.221000000000458,-13.127000000000407,-13.529999999999745,-15.148000000000138,-15.4350000000004,-15.410000000000764,-14.972000000000662,-15.060999999999694,-14.635000000000218,-14.081999999999425,-13.761999999999716,-13.328999999999724,-13.795000000000073,-14.884000000000015,-15.057999999999993,-15.452000000000226,-16.365999999999985,-21.533000000000357,-34.3179999999993,-18.632000000000517,-18.092000000000553,-17.327000000000226,-16.59100000000035,-15.923999999999978,-15.596000000000458,-15.423000000000684,-14.739000000000487,-14.649000000000342,-15.177999999999884,-15.282000000000153,-15.878999999999905,-15.853000000000065,-16.46900000000005,-16.163000000000466,-15.5649999999996,-14.932000000000698,-14.283000000001266
VER,-2.650000000000091,-3.4340000000001965,-3.9149999999999636,-3.880000000000109,-4.2159999999998945,-4.5470000000000255,-4.954999999999927,-5.6489999999994325,-6.688000000000102,-8.070999999999913,-13.733000000000175,-25.22899999999936,-9.156999999999243,-8.86200000000008,-9.179000000000087,-9.828999999999724,-10.015000000000327,-10.007000000000517,-9.682000000000698,-9.795000000000073,-10.02599999999984,-10.149000000000342,-9.943000000000211,-10.061999999999898,-10.375999999999294,-11.27099999999973,-16.769999999999527,-33.61999999999989,-33.44999999999982,-33.45500000000084,-33.649999999999636,-29.13499999999931,-13.011000000000422,-12.873999999999796,-12.871000000000095,-12.851000000000568,-12.726999999999862,-13.298999999999978,-13.368000000000393,-13.50500000000011,-14.467999999999847,-14.613000000000284,-14.909999999999854,-15.243000000000393,-15.579999999999927,-16.79199999999946,-17.167999999999665,-17.42699999999968,-17.239000000001397,-16.582000000000335
NOR,-3.525000000000091,-4.355000000000018,-4.688000000000102,-5.0340000000001055,-6.38799999999992,-6.906000000000404,-8.124000000000251,-10.344000000000051,-16.83300000000054,-32.39899999999943,-31.50500000000011,-27.891999999999825,-13.877999999999702,-15.00500000000011,-14.909999999999854,-15.161999999999352,-17.22100000000046,-17.40899999999965,-17.63800000000083,-18.070999999999913,-18.85199999999986,-19.74000000000069,-20.292999999999665,-21.15099999999984,-21.95599999999922,-23.307999999999993,-24.493999999999687,-25.48999999999978,-26.98400000000038,-34.08600000000024,-49.54600000000028,-44.96599999999944,-29.149000000000342,-29.11499999999978,-29.22400000000016,-29.048000000000684,-28.67700000000059,-28.716999999999643,-28.679000000000087,-28.16400000000067,-27.587999999999738,-26.845000000000255,-26.770000000000437,-26.350999999999658,-26.657000000000153,-26.945999999999913,-27.03099999999995,-31.26800000000003,-46.376000000000204,-43.38500000000022
PIA,-5.165999999999713,-6.584000000000287,-6.864000000000033,-7.342000000000098,-8.215999999999894,-8.983000000000175,-10.603000000000065,-12.600999999999658,-15.83600000000024,-22.585000000000036,-44.91400000000067,-39.52899999999954,-23.091999999999643,-23.27100000000064,-23.496000000000095,-25.273999999999432,-26.6850000000004,-26.847999999999956,-27.28400000000056,-27.85199999999986,-28.951000000000022,-30.44500000000062,-31.563999999999396,-33.15599999999995,-39.360999999999876,-56.039999999999964,-56.336999999999534,-56.54899999999998,-56.57499999999982,-57.14100000000053,-57.69599999999991,-53.961999999999534,-38.94800000000032,-39.167999999999665,-39.353000000000065,-39.53300000000036,-39.42900000000009,-40.628999999999905,-41.4980000000005,-42.72600000000057,-43.35500000000047,-44.305999999999585,-45.452000000000226,-46.10400000000027,-47.13600000000042,-48.46599999999944,-49.228000000000065,-50.41199999999935,-50.960000000000946,-51.36499999999978
HUL,-5.407999999999902,-6.091000000000349,-6.300000000000182,-6.550000000000182,-8.506000000000313,-10.791000000000167,-11.980000000000018,-14.203999999999724,-16.37800000000061,-18.630999999999403,-20.8070000000007,-18.256999999999607,-5.048999999999978,-12.819000000000415,-30.011000000000422,-31.083999999999833,-31.75500000000011,-32.271999999999935,-32.64100000000053,-32.54200000000037,-33.162999999999556,-33.55500000000029,-34.08899999999994,-34.67900000000009,-35.659999999999854,-36.73199999999997,-37.82899999999972,-38.91899999999987,-40.832000000000335,-42.10500000000047,-42.90400000000045,-39.41600000000017,-29.170000000000073,-46.6850000000004,-47.48400000000038,-48.19300000000021,-48.875,-49.996000000000095,-50.949000000000524,-52.27800000000025,-53.94499999999971,-55.600000000000364,-57.20499999999993,-58.152000000000044,-58.775000000000546,-60.04399999999987,-60.677999999999884,-60.599999999999454,-60.100000000000364,-59.8080000000009
TSU,-4.072999999999865,-5.0219999999999345,-5.565000000000055,-5.88799999999992,-7.117999999999938,-8.21600000000035,-9.224999999999909,-10.844999999999345,-14.512000000000626,-21.804000000000087,-38.970000000000255,-33.625,-17.549999999999272,-19.069000000000415,-21.483000000000175,-24.277999999999338,-24.95799999999963,-25.56999999999971,-26.0570000000007,-26.582000000000335,-27.609999999999673,-28.88500000000022,-30.079999999999927,-32.54199999999946,-33.802999999999884,-35.26800000000003,-36.485999999999876,-37.802999999999884,-44.82900000000063,-62.64100000000053,-63.5600000000004,-59.50500000000011,-43.84600000000046,-44.3130000000001,-45.23999999999978,-46.733000000000175,-47.48900000000049,-49.228000000000065,-50.75500000000011,-52.02100000000064,-53.6850000000004,-55.0619999999999,-56.58899999999994,-58.61899999999969,-59.94300000000021,-61.54899999999998,-62.21699999999964,-62.51099999999951,-62.611000000000786,-62.8080000000009
PER,-10.025000000000091,-13.054000000000087,-14.640000000000327,-16.173999999999978,-17.315000000000055,-17.970000000000255,-18.83999999999969,-19.368999999999687,-20.14100000000053,-20.688999999999396,-22.70600000000013,-18.846999999999753,-4.574999999999818,-6.801000000000386,-10.034999999999854,-13.060999999999694,-23.519000000000233,-41.99499999999989,-42.94500000000062,-43.462000000000444,-44.211999999999534,-44.76800000000003,-45.04500000000007,-45.79500000000007,-46.17099999999937,-46.63500000000022,-47.38599999999951,-47.48700000000008,-47.814000000000306,-48.587000000000444,-50.68199999999979,-52.10499999999956,-52.975000000000364,-52.615999999999985,-52.48199999999997,-52.444000000000415,-54.207000000000335,-55.34199999999964,-57.68000000000029,-58.858000000000175,-58.8779999999997,-58.85999999999967,-59.399999999999636,-60.490999999999985,-61.82999999999993,-63.0630000000001,-63.176000000000386,-63.22899999999936,-62.96399999999994,-63.1140000000014
