VER,-2.7419999999997344,-2.6080000000001746,-2.436999999999898,-2.4169999999999163,-2.0270000000000437,-2.128000000000611,-1.957999999999629,-1.792000000000371,-1.5859999999993306,-1.2730000000001382,-1.3350000000000364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.157999999999447,-9.13000000000011,-8.636999999999716,-7.9539999999997235,-7.150000000000546,-6.4520000000002256,-5.4080000000003565,-0.47299999999995634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,-3.5960000000000036,-5.262000000000171,-6.5349999999998545,-8.098000000000411,-9.729999999999563,-11.48700000000008,-13.38799999999992,-14.83600000000024,-16.277999999999338,-17.617999999999483,-19.27099999999973,-21.461999999999534,-21.144999999999527,-23.838999999999942,-25.672999999999774,-27.297999999999774,-29.149999999999636,-34.77400000000034,-57.88299999999981,-59.60199999999986,-61.259000000000015,-62.6880000000001,-63.914999999999964,-65.14100000000053,-62.5029999999997,-54.818999999999505,-55.69499999999971,-56.90299999999934,-58.498999999999796,-59.61499999999978,-61.409999999999854,-62.957000000000335,-60.00699999999961,-61.76999999999953,-63.961999999999534,-67.66199999999935,-70.46500000000015,-72.76699999999983,-74.88400000000001,-76.92799999999988,-78.57100000000082,-80.46200000000044,-82.1859999999997,-84.1190000000006,-87.67199999999957,-89.15900000000056,-114.81900000000041,-120.66700000000037,-91.7529999999997,-114.08699999999953,-69.75400000000081,-15.272999999999229,-6.395999999998821
PER,-8.148999999999887,-12.07300000000032,-13.277999999999793,-14.739000000000033,-16.102999999999156,-18.079000000000633,-24.79699999999957,-46.59200000000055,-47.675999999999476,-48.20399999999972,-57.865999999999985,-50.0659999999998,-47.414999999999964,-47.95399999999972,-48.261999999999716,-48.563999999999396,-48.662999999999556,-49.57999999999993,-50.09600000000046,-50.69200000000001,-52.087000000000444,-52.936000000000604,-54.47900000000027,-55.42100000000028,-51.81800000000021,-43.1929999999993,-43.28299999999945,-43.68399999999929,-44.26800000000003,-44.85599999999977,-45.4380000000001,-45.46100000000024,-42.576999999999316,-43.41899999999987,-44.612999999999374,-45.85899999999947,-46.96299999999974,-48.08600000000024,-48.84099999999944,-49.50799999999981,-50.13000000000011,-54.69499999999971,-73.68499999999949,-73.02000000000044,-72.76199999999972,-71.53499999999985,-90.21200000000044,-97.78200000000015,-87.10899999999947,-110.19100000000071,-67.73300000000017,-11.65099999999984,-6.091000000000349
ALO,-4.972999999999956,-6.710000000000036,-7.964999999999691,-9.580000000000382,-11.179999999999382,-13.067000000000007,-14.802999999999884,-16.434000000000196,-17.828999999999724,-19.537999999999556,-21.48999999999978,-23.096999999999753,-21.82799999999952,-24.39800000000014,-26.47100000000046,-28.039999999999964,-29.85199999999986,-32.21799999999985,-33.74300000000039,-35.72100000000046,-37.59900000000016,-39.3130000000001,-41.64900000000034,-43.67900000000009,-41.41899999999987,-34.12199999999939,-36.44499999999971,-38.6269999999995,-40.8130000000001,-42.59600000000046,-50.25600000000031
LEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4389999999993961,-17.75799999999981,-17.399999999999636,-17.23700000000008,-16.761999999999716,-16.037000000000262,-15.480000000000473,-15.345000000000255,-15.11999999999989,-14.802999999999884,-14.543000000000575,-14.295000000000073,-13.860000000000582,-9.372999999999593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.67699999999968,-20.073999999999614,-20.063000000000102,-19.743999999999687,-19.335000000000036,-18.930999999999585,-18.77099999999973,-18.215000000000146,-17.90099999999984,-17.422999999999774,-17.09400000000005,-17.4399999999996,-16.63500000000022,-17.210000000000036,-23.15899999999965,-22.978000000000065,-22.032000000000153,-2.845999999999549,-2.0709999999999127,-2.4459999999999127
STR,-6.688999999999851,-8.876000000000204,-10.61999999999989,-12.43600000000015,-14.170999999999367,-17.110999999999876,-19.337999999999738,-21.337000000000444,-23.146999999999935,-24.894999999999527,-27.21099999999933,-29.375999999999294,-28.587999999999738,-30.5,-32.621000000000095,-34.54199999999946,-37.490999999999985,-43.85500000000047,-66.1880000000001,-68.94800000000032,-71.60000000000036,-73.51400000000012,-75.39000000000033,-78.33600000000024,-76.37299999999959,-69.1969999999992,-70.64800000000014,-72.65200000000004,-74.72299999999996,-76.61999999999989,-78.61200000000008,-80.29100000000017,-77.76099999999951,-79.89800000000014,-83.30099999999948,-86.95100000000002,-90.4399999999996,-93.17000000000007,-102.6289999999999
MAG,-7.192000000000007,-10.592000000000098,-12.460999999999785,-15.87100000000055,-18.094999999999345,-20.454000000000633,-22.81999999999971,-25.913000000000466,-28.464999999999236,-30.03399999999965,-32.65899999999965,-34.9369999999999,-34.67499999999927,-37.197000000000116,-39.63500000000022,-42.48700000000008,-44.76099999999951,-47.54700000000048,-49.62800000000061,-53.301000000000386,-56.13600000000042,-58.63000000000011,-60.92200000000048,-67.40000000000055,-92.11399999999958,-84.86499999999978,-87.35999999999967,-88.75900000000001,-90.10000000000036,-91.69800000000032,-93.69200000000001,-94.70600000000013,-91.8789999999999,-93.63599999999951,-95.83899999999994,-98.07600000000002,-100.04500000000007,-102.375,-105.05799999999999,-107.21399999999994,-109.78099999999995,-112.27099999999973,-115.60199999999986,-117.70400000000063,-120.45299999999952,-133.02000000000044,-193.53300000000036,-218.6180000000004,-208.125,-200.9969999999994,-153.27399999999943,-137.012999999999
TSU,-9.335000000000036,-12.340999999999894,-15.321999999999662,-17.718000000000302,-19.453999999999724,-21.267000000000735,-23.349999999999454,-24.896999999999935,-26.38299999999981,-27.680999999999585,-30.41899999999987,-32.9409999999998,-31.59899999999925,-33.57499999999982,-35.29100000000017,-36.792999999999665,-38.422999999999774,-40.36499999999978,-46.634000000000015,-69.15300000000025,-70.60600000000068,-72.23500000000058,-73.78800000000047,-75.2440000000006,-72.86099999999988,-65.35300000000007,-66.52999999999975,-67.74399999999969,-69.3149999999996,-70.89900000000034,-72.35699999999997,-73.47000000000025,-70.47199999999975,-72.24699999999939,-74.43299999999999,-76.55699999999979,-78.80299999999988,-80.98800000000028,-83.16299999999956,-86.11799999999948,-88.30799999999999,-90.66799999999967,-92.51499999999942,-94.52900000000045,-97.58199999999943,-100.06700000000001,-133.1329999999998,-155.98800000000028,-114.0019999999995,-137.9290000000001,-145.45700000000033,-133.72699999999895
ZHO,-5.737999999999829,-7.648000000000138,-9.284999999999854,-10.778999999999996,-12.422999999999774,-14.233000000000175,-16.065999999999804,-18.234999999999673,-19.79399999999987,-20.998999999999796,-22.911999999999352,-25.297999999999774,-23.826000000000022,-25.822000000000116,-28.171000000000276,-30.03899999999976,-31.94300000000021,-38.177999999999884,-61.92000000000007,-63.24499999999989,-64.05299999999988,-65.43299999999999,-66.8690000000006,-68.06500000000051,-65.11599999999999,-57.16599999999926,-58.029999999999745,-59.188999999999396,-60.501000000000204,-61.9970000000003,-63.154999999999745,-64.61400000000049,-61.47999999999956,-63.53299999999945,-66.29399999999987,-69.04399999999987,-71.4930000000004,-73.90400000000045,-76.31299999999919,-78.39900000000034,-79.6820000000007,-81.96399999999994,-84.36499999999978,-87.51800000000003,-89.84999999999945,-91.55500000000029,-118.00799999999981,-123.36300000000028,-94.58399999999983,-115.90899999999965,-72.53600000000006,-18.579999999999927,-7.9099999999998545
RIC,-2.6660000000001673,-4.528999999999996,-5.994999999999891,-7.4529999999999745,-8.99199999999928,-10.838999999999942,-12.594000000000051,-14.076000000000022,-15.550999999999476,-16.945999999999913,-18.615999999999985,-19.90099999999984,-20.826000000000022,-22.938000000000102,-24.855000000000473,-26.46099999999933,-28.204999999999927,-29.972999999999956,-35.69000000000051,-58.95899999999983,-60.54100000000017,-62.01000000000022,-63.202000000000226,-64.4960000000001,-61.75500000000011,-54.047999999999774,-54.925999999999476,-56.215000000000146,-57.8779999999997,-59.21399999999994,-60.761999999999716,-62.298000000000684,-59.41100000000006,-61.180999999999585,-63.32799999999952,-65.61599999999999,-69.12299999999959,-71.15599999999995,-72.9439999999995,-74.79799999999977,-76.47100000000046,-78.31999999999971,-80.0609999999997,-82.1230000000005,-84.59500000000025,-51.23500000000058
