NOR,-2.7260000000001128,-3.8609999999998763,-4.588999999999942,-5.188000000000102,-5.5090000000000146,-5.333000000000084,-5.503999999999905,-5.75,-5.507000000000517,-5.652000000000044,-6.060999999999694,-6.4399999999996,-7.2150000000001455,-7.390999999999622,-7.543999999999869,-7.1119999999991705,-7.431000000000495,-7.303999999999178,-4.782000000000153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5709999999999127,-18.96900000000005,-18.93199999999979,-18.572000000000116,-17.80500000000029,-17.0600000000004,-16.76800000000003,-15.484000000000378,-14.155999999999949,-11.360999999999876,-10.877000000000407,-10.372999999999593,-10.796000000000276,-8.731999999999971,-5.44800000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIA,-0.625999999999749,-1.03899999999976,-1.6459999999997308,-2.125,-2.4589999999998327,-2.699999999999818,-2.688000000000102,-2.88799999999992,-2.905000000000655,-2.6239999999997963,-2.681999999999789,-2.595999999999549,-2.92699999999968,-3.0140000000001237,-3.0090000000000146,-2.6719999999995707,-2.507999999999811,-4.859999999999673,-19.221999999999753,-14.079999999999927,-14.521999999999935,-13.576000000000022,-12.627999999999702,-11.639999999999418,-10.613999999999578,-9.503999999999905,-8.335000000000036,-7.188000000000102,-6.247000000000298,-4.954999999999927,-1.4739999999992506,-1.4769999999998618,-1.5789999999997235,-1.8760000000002037,-1.9279999999998836,-2.092000000000553,-1.9880000000002838,-1.800000000000182,-1.61200000000008,0.0,0.0,0.0,0.0,0.0,0.0,-12.07300000000032,-11.381000000000313,-10.555999999999585,-9.84100000000035,-9.516999999999825,-8.238000000000284,-6.831000000000131,-6.2849999999998545,-6.094999999999345,-5.533999999999651,-4.793000000000575,-4.313000000000102,-3.6480000000010477,-3.4650000000001455,-2.8359999999993306,-2.390000000001237,-1.8559999999997672,-1.2309999999997672,-1.0730000000003201,-0.8370000000013533,-0.9010000000016589,-0.7039999999997235,-0.657999999999447,-0.7490000000016153,-0.6980000000003201
RUS,-1.1080000000001746,-2.100999999999658,-2.993999999999687,-3.675999999999931,-4.025000000000091,-4.181999999999789,-4.381000000000313,-4.7020000000002256,-4.811000000000604,-5.0349999999998545,-5.378999999999905,-5.475999999999658,-5.890999999999622,-6.253999999999905,-6.5770000000002256,-6.193999999999505,-6.257000000000517,-6.283999999999651,-6.457999999999629,-20.076000000000022,-19.21900000000005,-18.362999999999374,-17.823999999999614,-17.15399999999954,-17.680999999999585,-16.920000000000073,-16.28899999999976,-15.430000000000291,-14.577000000000226,-13.40899999999965,-10.067000000000007,-9.92699999999968,-9.914999999999964,-10.153000000000247,-10.036000000000058,-9.847000000000662,-10.024000000000342,-9.75799999999981,-10.193000000000211,-8.658000000000357,-9.286000000000058,-9.73700000000008,-12.997000000000298,-29.25800000000072,-24.68000000000029,-18.46600000000035,-17.739000000000487,-17.06999999999971,-16.73700000000008,-16.466999999999643,-15.941000000000713,-15.270000000000437,-15.260000000000218,-15.302999999999884,-15.556999999999789,-16.04399999999987,-17.35199999999986,-18.21900000000096,-19.77400000000125,-21.183999999999287,-22.63300000000163,-23.476999999998952,-22.790000000000873,-22.066000000000713,-21.699000000000524,-21.549000000000888,-21.75300000000061,-21.73699999999917,-21.658000000001266,-21.916000000001077
LEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.860999999999876,-12.688999999999396,-11.545000000000073,-10.380999999999403,-9.543999999999869,-8.830999999999221,-7.815000000000509,-6.594000000000051,-5.560999999999694,-4.608000000000175,-3.457999999999629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7809999999999491,-17.735000000000582,-17.44799999999941,-16.972000000000662,-15.402000000000044,-12.512000000000626,-7.247000000000298,-7.329000000000633,-7.609999999999673,-8.082999999999629,-9.171000000000276,-10.5,-10.82300000000032,-11.485999999999876,-12.122999999999593,-13.284999999999854,-14.457000000000335,-16.41399999999976,-17.67200000000048,-19.066000000000713,-20.630999999999403,-22.239000000001397,-24.888999999999214,-25.7549999999992,-26.77900000000045,-27.93000000000029,-29.131000000001222,-30.578999999999724,-32.96800000000076,-35.36000000000058,-37.56000000000131
ALO,-2.144999999999982,-3.7289999999998145,-5.9539999999997235,-7.4909999999999854,-8.597999999999956,-9.726999999999862,-10.885999999999967,-12.637000000000626,-13.97400000000016,-15.152000000000044,-16.185999999999694,-17.088999999999942,-17.967999999999847,-18.756999999999607,-19.39599999999973,-18.919999999999163,-18.48400000000038,-18.247999999999593,-15.914999999999964,-12.269000000000233,-14.300999999999476,-15.670999999999367,-16.225999999999658,-16.47099999999955,-17.240999999999985,-18.538000000000466,-19.06500000000051,-19.738000000000284,-20.24200000000019,-20.636999999999716,-18.743999999999687,-20.756000000000313,-22.36199999999917,-24.22400000000016,-25.872999999999593,-27.519000000000233,-29.73199999999997,-31.248000000000502,-36.0590000000002,-54.52099999999973,-56.297999999999774,-57.76000000000022,-59.1200000000008,-58.4950000000008,-55.802999999999884,-51.5570000000007,-52.35500000000047,-52.44200000000001,-53.19300000000021,-53.98199999999997,-54.07500000000073,-53.57099999999991,-53.69800000000032,-53.65399999999954,-53.888999999999214,-54.27100000000064,-55.238000000000284,-55.98999999999978,-57.016999999999825,-57.42399999999907,-57.754000000000815,-57.7440000000006,-58.550999999999476,-58.603000000000975,-58.57800000000134,-58.879000000000815,-58.840000000000146,-59.167999999999665,-58.90600000000086,-59.04000000000087
BOR,-3.3409999999998945,-4.492999999999938,-6.572000000000116,-8.028999999999996,-9.509000000000015,-10.653999999999996,-11.751000000000204,-13.5600000000004,-14.918999999999869,-15.997999999999593,-17.17200000000048,-18.09099999999944,-19.335000000000036,-20.365999999999985,-21.305999999999585,-21.722999999999956,-22.572000000000116,-23.33099999999922,-22.42699999999968,-19.708999999999833,-22.099999999999454,-23.214999999999236,-24.234999999999673,-24.894999999999527,-26.001999999999498,-26.713999999999942,-27.470000000000255,-28.298999999999978,-28.637000000000626,-29.224999999999454,-27.10199999999986,-28.605999999999767,-30.029999999999745,-31.79400000000078,-33.180999999999585,-34.85400000000027,-36.52400000000034,-37.764000000000124,-38.92000000000007,-40.935999999999694,-60.08799999999974,-60.590000000000146,-60.46700000000055,-59.77300000000014,-57.439000000000306,-53.02400000000034,-53.87800000000061,-54.039999999999964,-54.75600000000031,-55.27300000000014,-55.45499999999993,-55.452000000000226,-56.016999999999825,-56.83299999999963,-57.77799999999934,-58.53300000000036,-59.45100000000002,-60.05000000000109,-60.96800000000076,-61.53299999999945,-62.22100000000137,-62.498999999999796,-62.45399999999972,-62.22099999999955,-62.64300000000003,-63.23800000000119,-63.826999999999316,-64.61399999999958,-65.16100000000006,-66.16900000000169
STR,-3.913000000000011,-5.181999999999789,-8.009000000000015,-9.539000000000215,-11.112999999999829,-12.217999999999847,-13.497000000000298,-15.204000000000633,-16.730999999999767,-18.037999999999556,-19.440999999999804,-20.67199999999957,-21.942000000000007,-23.173999999999978,-24.295000000000073,-25.149999999999636,-26.199999999999818,-26.782999999999447,-25.197000000000116,-22.399000000000342,-23.93499999999949,-24.83599999999933,-25.91399999999976,-26.873999999999796,-28.185999999999694,-29.162000000000262,-29.914999999999964,-30.80500000000029,-31.364000000000487,-32.014000000000124,-30.482999999999265,-32.3149999999996,-34.34299999999985,-36.49000000000069,-38.676000000000386,-44.0619999999999,-62.1840000000002,-61.990999999999985,-61.96700000000055,-60.41700000000037,-61.64400000000023,-62.36899999999969,-62.98199999999997,-62.4380000000001,-60.137000000000626,-55.642000000000735,-56.47600000000057,-57.08100000000013,-57.529999999999745,-57.99399999999969,-58.19800000000032,-58.115999999999985,-58.73099999999977,-59.49699999999939,-60.19999999999982,-60.84700000000066,-61.77899999999954,-62.423000000000684,-63.21300000000156,-63.858000000000175,-64.46200000000135,-64.73199999999997,-64.86700000000019,-64.71299999999974,-64.996000000001,-65.42500000000109,-65.88800000000083,-66.55400000000009,-67.21800000000076,-68.17400000000089
LAW,-4.500999999999749,-6.842999999999847,-8.628999999999905,-10.325000000000273,-11.759000000000015,-13.047000000000025,-14.42599999999993,-15.941000000000713,-17.52300000000014,-18.844999999999345,-20.42700000000059,-21.617999999999483,-23.045000000000073,-24.115999999999985,-25.300000000000182,-26.188999999999396,-27.201000000000022,-28.18499999999949,-27.088999999999942,-24.140000000000327,-25.75799999999981,-26.84899999999925,-27.902000000000044,-28.837999999999738,-30.10699999999997,-31.02099999999973,-31.916000000000167,-32.92000000000007,-33.496000000000095,-33.89800000000014,-32.09199999999964,-33.685999999999694,-35.22999999999956,-37.376000000000204,-39.23099999999977,-41.6869999999999,-42.69800000000032,-43.89100000000053,-44.98500000000058,-46.824000000000524,-67.02700000000004,-67.5059999999994,-67.84799999999996,-66.92300000000068,-64.21200000000044,-59.376000000000204,-60.01800000000003,-60.36399999999958,-60.88000000000011,-61.177999999999884,-61.306000000000495,-61.014000000000124,-61.284999999999854,-61.82899999999972,-62.404999999999745,-62.70900000000074,-63.53599999999915,-64.15200000000004,-64.95000000000073,-65.49499999999898,-66.14000000000124,-66.46700000000055,-66.64500000000044,-66.40999999999985,-66.72299999999996,-67.09300000000076,-67.67900000000009,-68.44499999999971,-68.72500000000036,-69.45100000000093
VER,-4.97400000000016,-6.015999999999622,-7.330999999999676,-8.905999999999949,-10.40099999999984,-11.440000000000055,-12.669000000000324,-14.411000000000058,-15.859000000000378,-17.104999999999563,-18.557999999999993,-19.67999999999938,-20.923999999999978,-22.02899999999954,-23.088999999999942,-23.74499999999989,-27.08100000000013,-44.016999999999825,-40.853000000000065,-36.875,-37.134000000000015,-37.54500000000007,-38.735999999999876,-38.857999999999265,-40.0619999999999,-42.46799999999985,-44.19200000000001,-46.16399999999976,-47.21300000000065,-47.349999999999454,-43.66999999999916,-43.85999999999967,-44.03299999999945,-44.910000000000764,-45.19300000000021,-45.50300000000061,-45.947000000000116,-46.603000000000065,-47.01299999999992,-45.8730000000005,-46.664999999999964,-47.71699999999964,-48.608000000000175,-48.264000000000124,-46.21300000000065,-42.02300000000014,-43.597999999999956,-47.39300000000003,-65.03799999999956,-64.08699999999953,-62.9970000000003,-61.96799999999985,-62.00600000000031,-62.48899999999958,-63.32899999999972,-63.48199999999997,-64.41099999999915,-64.9439999999995,-65.67100000000028,-66.29199999999946,-66.97400000000016,-67.34399999999914,-67.62099999999919,-67.5640000000003,-67.83899999999994,-68.40300000000025,-69.10000000000036,-70.10800000000017,-71.15500000000065,-72.64500000000044
ANT,-7.0210000000001855,-9.242999999999938,-10.920000000000073,-12.844000000000051,-14.453999999999724,-15.882000000000062,-17.419000000000324,-18.868000000000393,-20.545000000000073,-22.003999999999905,-23.740999999999985,-25.60899999999947,-27.311999999999898,-28.829999999999927,-30.652000000000044,-31.338999999999942,-32.733000000000175,-34.07099999999991,-33.19599999999991,-30.59600000000046,-35.23700000000008,-56.349999999999454,-55.42399999999998,-55.250999999999294,-55.279999999999745,-55.25700000000052,-55.164999999999964,-55.48999999999978,-55.54100000000017,-56.438999999999396,-55.43299999999999,-57.193999999999505,-59.22999999999956,-61.60400000000027,-63.337000000000444,-64.01500000000033,-66.05299999999988,-67.47400000000016,-68.26000000000022,-67.34200000000055,-68.52500000000055,-69.27199999999993,-70.83700000000044,-70.95400000000063,-68.44700000000012,-63.699000000000524,-64.38100000000031,-64.8139999999994,-67.72599999999966,-68.47900000000027,-68.51700000000073,-68.47900000000027,-69.04299999999967,-69.6309999999994,-70.85999999999967,-71.73199999999997,-72.97800000000007,-73.871000000001,-75.10200000000077,-75.83699999999953,-76.76300000000083,-77.72299999999996,-78.54600000000028,-78.88999999999942,-82.53800000000047,-83.55400000000009,-84.8140000000003,-87.41599999999926,-88.3630000000012
HAD,-6.083000000000084,-8.226999999999862,-9.748000000000047,-11.710000000000036,-13.364000000000033,-14.5,-16.173999999999978,-17.550000000000182,-19.173999999999978,-20.474999999999454,-22.188000000000102,-23.922999999999774,-25.448999999999614,-26.963999999999942,-28.586999999999534,-30.039999999999964,-31.605000000000473,-32.93299999999999,-32.14899999999943,-29.644000000000233,-31.95600000000013,-33.79500000000007,-35.472999999999956,-37.04399999999987,-38.97699999999986,-41.047999999999774,-42.84100000000035,-45.261999999999716,-46.54400000000078,-48.53899999999976,-46.80199999999968,-48.47699999999986,-52.57199999999921,-71.10900000000038,-71.09699999999975,-71.3680000000004,-71.53300000000036,-71.23900000000049,-71.33300000000054,-69.79200000000037,-70.59699999999975,-72.08199999999943,-73.41499999999996,-72.78400000000056,-70.7430000000004,-67.16700000000037,-67.7510000000002,-68.00999999999931,-68.92699999999968,-69.51800000000003,-69.84100000000035,-69.94400000000041,-70.72099999999955,-71.36700000000019,-72.28999999999996,-73.10800000000017,-74.26899999999932,-75.16600000000108,-76.29600000000028,-77.09199999999873,-77.9880000000012,-78.67599999999948,-79.27700000000004,-79.51800000000003,-83.20499999999993,-84.18600000000151,-85.29399999999987,-88.21999999999935,-89.21399999999994
HAM,-7.594000000000051,-9.659999999999854,-11.501999999999953,-13.405999999999949,-15.101000000000113,-16.52300000000014,-18.113000000000284,-19.593000000000757,-21.280000000000655,-22.746000000000095,-24.371000000000095,-26.170999999999367,-27.789999999999964,-29.4970000000003,-31.3100000000004,-32.19599999999991,-33.431000000000495,-34.92199999999957,-33.948999999999614,-31.220000000000255,-33.35099999999966,-34.49199999999928,-36.55999999999949,-37.88599999999951,-39.740999999999985,-41.792999999999665,-43.71600000000035,-45.871000000000095,-48.82800000000043,-49.86999999999989,-47.68499999999949,-49.375,-50.96299999999974,-52.108000000000175,-52.889000000000124,-54.038000000000466,-54.962000000000444,-55.55000000000018,-56.358000000000175,-56.33899999999994,-58.14400000000023,-63.164999999999964,-83.6850000000004,-82.62700000000041,-79.50200000000041,-74.81200000000081,-75.23800000000028,-75.54799999999977,-75.82399999999961,-76.25799999999981,-75.68000000000029,-75.04899999999998,-75.2470000000003,-75.2569999999996,-75.27399999999943,-75.61700000000019,-76.16800000000057,-76.46500000000015,-77.17100000000028,-77.9380000000001,-78.82600000000093,-79.36199999999917,-81.73999999999978,-82.61700000000019,-83.89199999999983,-84.8650000000016,-86.13600000000042,-88.95299999999952,-90.57500000000073
HUL,-8.909999999999854,-11.03399999999965,-12.661000000000058,-14.7800000000002,-18.909999999999854,-36.77099999999973,-36.702999999999975,-36.94500000000062,-37.15900000000056,-37.59400000000005,-38.038000000000466,-38.123999999999796,-38.6880000000001,-39.07099999999991,-39.19300000000021,-39.211999999999534,-39.84400000000005,-40.3149999999996,-39.26599999999962,-35.06700000000001,-36.34599999999955,-38.74399999999969,-39.987999999999374,-41.193999999999505,-42.675999999999476,-44.509000000000015,-46.05799999999999,-47.96299999999974,-50.15400000000045,-51.53600000000006,-50.23199999999997,-52.22900000000027,-52.67699999999968,-54.3100000000004,-55.475000000000364,-56.80500000000029,-58.26900000000023,-59.414999999999964,-60.501000000000204,-59.96600000000035,-65.85699999999997,-93.45200000000023,-93.48000000000047,-92.00800000000072,-88.89400000000023,-83.78100000000086,-85.10199999999986,-86.30999999999949,-87.67500000000018,-88.2510000000002,-89.87800000000061,-89.27900000000045,-89.78200000000015,-90.93199999999979,-92.67399999999998,-97.21100000000024,-99.55399999999918,-102.4439999999995,-104.22200000000157,-105.3869999999988,-107.3020000000015,-109.38799999999901,-110.54199999999946,-110.13600000000042,-110.73199999999997,-111.39700000000084,-111.01300000000083,-111.75900000000001,-111.98199999999997
SAI,-6.559999999999945,-8.699999999999818,-10.377999999999702,-12.247000000000298,-13.885999999999967,-15.286999999999807,-16.753000000000156,-18.222999999999956,-19.79399999999987,-21.376000000000204,-23.064000000000306,-24.89099999999962,-26.46900000000005,-28.1220000000003,-32.172999999999774,-49.542999999999665,-49.146999999999935,-49.0,-46.4380000000001,-42.35500000000047,-42.779999999999745,-42.9369999999999,-43.034999999999854,-43.482999999999265,-44.24699999999939,-45.56999999999971,-46.88600000000042,-48.66899999999987,-50.67800000000079,-52.27300000000014,-50.875999999999294,-52.914999999999964,-53.93199999999979,-55.91700000000037,-57.28899999999976,-58.6880000000001,-60.262000000000626,-61.501000000000204,-64.09299999999985,-63.59699999999975,-65.34600000000046,-67.01000000000022,-70.10400000000027,-70.31800000000021,-70.17399999999998,-66.78900000000067,-69.8130000000001,-71.75799999999981,-73.86300000000028,-75.86200000000008,-80.73100000000068,-98.46799999999985,-98.0609999999997,-98.17099999999937,-98.6259999999993,-99.01400000000012,-99.95699999999943,-101.4880000000012,-102.39100000000144,-104.40899999999965,-107.65400000000045,-109.80699999999888,-110.84100000000035,-112.89999999999964,-112.5570000000007,-112.84400000000096,-113.47400000000016,-113.8189999999995,-114.04000000000087
ALB,-8.605999999999767,-10.638999999999669,-12.402999999999793,-14.38799999999992,-16.326000000000022,-17.914999999999964,-19.541999999999916,-21.235000000000582,-22.72699999999986,-24.398999999999432,-26.04399999999987,-27.75799999999981,-29.511999999999716,-33.76599999999962,-52.19499999999971,-51.71699999999964,-51.26900000000023,-51.08399999999983,-48.75699999999961,-44.71900000000005,-45.39499999999953,-45.67099999999937,-46.02300000000014,-46.516999999999825,-47.40399999999954,-48.15900000000056,-49.14300000000003,-50.45100000000002,-51.73900000000049,-53.55899999999929,-52.20399999999972,-54.27400000000034,-56.08599999999933,-58.11000000000058,-59.71399999999994,-61.490999999999985,-64.5560000000005,-68.14900000000034,-87.93299999999999,-85.91600000000017,-86.24499999999989,-86.59199999999964,-87.04300000000057,-86.27600000000075,-83.64800000000014,-78.86300000000028,-82.67200000000048,-84.02099999999973,-84.32799999999952,-84.92799999999988,-85.38600000000042,-85.82999999999993,-88.02599999999984,-90.03200000000015,-92.32399999999961,-94.27900000000045,-96.65499999999975,-101.09300000000076,-103.81800000000112,-106.30699999999888,-109.09500000000116,-111.20999999999913,-113.31500000000051,-114.08200000000033,-115.9930000000004,-116.70500000000175,-117.4989999999998,-118.2549999999992,-118.82500000000073
OCO,-8.001999999999953,-10.254999999999654,-11.969000000000051,-13.990999999999985,-15.708999999999833,-17.235999999999876,-18.912000000000262,-20.389000000000124,-22.02599999999984,-23.60899999999947,-25.337000000000444,-27.105999999999767,-28.759000000000015,-33.039999999999964,-53.289999999999964,-52.85499999999956,-52.551000000000386,-52.16899999999987,-49.91699999999946,-45.89000000000033,-46.5590000000002,-46.99499999999989,-47.547999999999774,-48.14300000000003,-49.0029999999997,-49.626000000000204,-50.810999999999694,-52.014000000000124,-52.94500000000062,-54.33899999999994,-53.29899999999998,-55.59599999999955,-57.58099999999922,-59.62800000000061,-61.51500000000033,-63.220000000000255,-65.56500000000051,-66.97299999999996,-67.55799999999999,-66.76000000000022,-69.9369999999999,-71.65999999999985,-73.10100000000057,-74.72299999999996,-73.20899999999983,-69.79000000000087,-71.71200000000044,-73.5069999999996,-75.44499999999971,-77.91499999999996,-79.66499999999996,-82.8159999999998,-84.66499999999996,-88.61099999999988,-90.80299999999988,-92.78600000000006,-94.95499999999902,-96.89400000000023,-99.10600000000159,-100.99599999999919,-103.27300000000105,-108.23699999999917,-110.09599999999955,-112.60300000000097,-115.5510000000013,-118.85600000000159,-121.08300000000054,-123.34000000000015,-125.97200000000157
TSU,-10.342999999999847,-13.077999999999975,-14.605999999999767,-16.557000000000244,-18.55899999999974,-20.27500000000009,-21.981000000000222,-23.842000000000553,-25.72699999999986,-27.206999999999425,-29.037000000000262,-30.77899999999954,-32.516999999999825,-34.1909999999998,-35.914999999999964,-37.03699999999935,-38.38299999999981,-39.68199999999979,-38.92900000000009,-40.822000000000116,-59.952000000000226,-59.27299999999923,-58.52899999999954,-58.1899999999996,-58.09699999999975,-58.20300000000043,-58.32099999999991,-58.496000000000095,-58.31800000000021,-58.487999999999374,-56.852999999999156,-58.60699999999997,-60.59699999999975,-62.98400000000038,-64.85300000000007,-66.51200000000063,-70.55299999999988,-89.45600000000013,-89.89500000000044,-87.89199999999983,-88.27800000000025,-88.60099999999966,-89.14600000000064,-88.38600000000042,-87.79300000000057,-83.14800000000014,-84.59000000000015,-85.98099999999977,-91.74099999999999,-93.57499999999982,-94.73100000000068,-97.91299999999956,-100.50500000000011,-102.27799999999934,-103.90099999999984,-105.26900000000023,-106.7589999999991,-108.28700000000026,-109.65099999999984,-111.04600000000028,-112.39400000000023,-113.77199999999903,-115.01399999999921,-116.60399999999936,-118.42400000000089,-120.40200000000004,-122.7450000000008,-125.08599999999933,-127.65700000000106
COL,-9.592000000000098,-11.65099999999984,-13.406999999999698,-15.635999999999967,-18.019999999999982,-19.43399999999974,-20.958000000000084,-22.902000000000044,-24.608000000000175,-26.173999999999978,-27.89800000000014,-29.506999999999607,-33.50799999999981,-61.66600000000017,-61.274999999999636,-60.44699999999921,-60.02100000000064,-59.636999999999716,-57.11799999999948,-52.78099999999995,-52.97699999999986,-52.96799999999985,-53.05400000000009,-53.51800000000003,-54.0019999999995,-54.17000000000007,-54.46600000000035,-54.75799999999981,-54.95100000000002,-55.92099999999937,-54.839999999999236,-56.57999999999993,-58.68299999999999,-61.02600000000075,-65.13900000000012,-89.33100000000013,-88.89000000000033,-92.78200000000015,-93.2489999999998,-94.06900000000041,-94.40999999999985,-95.32899999999972,-95.75700000000052,-95.11700000000019,-94.76800000000003,-90.19900000000052,-93.53099999999995,-94.42499999999927,-95.64099999999962,-99.57399999999961,-100.21399999999994,-101.23499999999967,-102.64599999999973,-104.10899999999947,-105.65699999999924,-107.19500000000062,-109.0039999999999,-110.55199999999968,-112.07800000000134,-113.4989999999998,-115.00300000000061,-116.04799999999886,-117.02700000000004,-118.12299999999959,-119.41200000000026,-121.15200000000004,-123.30999999999949,-125.8799999999992,-128.08400000000074
GAS,-9.815999999999804,-12.317000000000007,-14.101999999999862,-15.756000000000313,-17.273999999999887,-18.739000000000033,-20.33199999999988,-22.054000000000087,-23.764000000000124,-25.26000000000022,-26.85900000000038,-28.699999999999818,-30.465000000000146,-32.46399999999994,-33.85900000000038,-34.85399999999936,-35.985999999999876,-37.10699999999997,-36.108000000000175,-33.46799999999985,-35.29100000000017,-36.6869999999999,-38.25799999999981,-40.534999999999854,-42.16100000000006,-43.909999999999854,-45.60199999999986,-47.529999999999745,-49.49300000000039,-51.05400000000009,-49.667999999999665,-54.29899999999998,-72.99399999999969,-73.88000000000011,-73.99399999999969,-74.38500000000022,-74.92300000000068,-75.28099999999995,-75.53400000000056,-74.19499999999971,-75.41499999999996,-76.65200000000004,-78.1200000000008,-78.4310000000005,-76.89300000000003,-72.5010000000002,-73.85500000000047,-75.22399999999925,-77.52099999999973,-78.9409999999998,-81.46000000000004,-83.41700000000037,-85.64800000000014,-89.21500000000015,-91.53699999999935,-93.4990000000007,-95.85999999999967,-97.65800000000127,-102.00700000000143,-104.01900000000023,-106.79200000000128,-109.13899999999921,-112.83499999999913,-115.84699999999975,-117.61100000000079,-119.6890000000003,-121.9989999999998,-124.39400000000023,-127.0580000000009
