VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,-8.521000000000186,-11.327999999999975,-13.208000000000084,-14.88799999999992,-16.21199999999999,-18.284999999999854,-26.944000000000415,-21.194000000000415,-19.399000000000342,-21.22400000000016,-22.699999999999818,-24.882000000000517,-26.730000000000473,-28.738999999999578,-30.67199999999957,-32.58399999999983,-34.108000000000175,-35.95600000000013,-38.24699999999939,-41.42399999999998,-43.177999999999884,-44.621000000000095,-46.425999999999476,-48.09100000000035,-50.125,-51.840000000000146,-53.91200000000026,-76.19599999999991,-76.67000000000007,-75.92699999999968,-75.61700000000019,-75.07799999999952,-73.67100000000028,-55.125,-57.39800000000014,-59.15700000000015,-61.60199999999986,-63.52599999999984,-65.17099999999937,-68.60199999999986,-71.07799999999952,-73.02999999999975,-74.53199999999924,-76.45300000000043,-78.6840000000002,-80.01299999999992,-82.34499999999935,-84.62199999999939,-86.32499999999891,-88.3690000000006,-91.47499999999854,-94.21299999999974,-97.0619999999999,-100.54600000000028,-104.41500000000087
ANT,-5.057000000000244,-6.246000000000095,-6.5600000000004,-7.585999999999785,-8.101000000000113,-35.3420000000001,-51.100000000000364,-37.930999999999585,-34.06700000000001,-34.21299999999974,-34.483000000000175,-34.88200000000052,-35.43299999999999,-36.77300000000014,-37.85599999999977,-39.82799999999952,-41.30000000000018,-42.766999999999825,-44.90599999999995,-46.610999999999876,-48.08599999999933,-49.17000000000007,-50.16100000000006,-51.345000000000255,-52.818999999999505,-53.51299999999992,-54.414999999999964,-54.67000000000007,-54.943999999999505,-55.42100000000028,-57.51800000000003,-79.71599999999944,-75.88500000000022,-56.884000000000015,-58.5029999999997,-59.649999999999636,-60.05699999999979,-60.48499999999967,-61.128999999999905,-62.60500000000047,-64.28200000000015,-65.27999999999975,-66.5069999999996,-67.39200000000073,-68.72900000000027,-69.25,-70.02199999999903,-71.03900000000067,-71.40899999999965,-72.13700000000063,-72.84999999999854,-73.5069999999996,-74.59900000000016,-74.6880000000001,-74.92200000000048,-75.74599999999919
ALO,-7.489000000000033,-9.673999999999978,-11.192000000000007,-12.779999999999745,-14.03899999999976,-16.440999999999804,-23.25800000000072,-19.791000000000167,-17.472000000000662,-19.01000000000022,-20.311999999999898,-21.77099999999973,-23.289999999999964,-24.756000000000313,-25.908000000000357,-27.092999999999847,-28.287999999999556,-29.44500000000062,-30.594999999999345,-32.529999999999745,-33.9369999999999,-34.70300000000043,-36.54899999999998,-38.001000000000204,-39.36199999999917,-40.83599999999933,-41.86200000000008,-42.99200000000019,-44.22699999999986,-46.805999999999585,-66.79299999999967,-67.28999999999996,-66.3119999999999,-47.79200000000037,-49.76500000000033,-50.63199999999961,-51.60599999999977,-52.965000000000146,-54.60399999999936,-55.832000000000335,-57.271999999999935,-58.318999999999505,-59.85199999999986,-60.8690000000006,-61.875,-62.8159999999998,-64.20800000000054,-65.19599999999991,-65.69700000000012,-66.625,-67.60099999999875,-68.30000000000109,-69.1859999999997,-69.07600000000093,-69.01200000000063,-70.0010000000002
LEC,-1.4650000000001455,-1.7270000000003165,-2.443000000000211,-3.26299999999992,-3.0289999999999964,-3.0169999999998254,-5.020000000000437,-3.1850000000004,-2.8320000000003347,-3.006999999999607,-3.3890000000001237,-4.125,-4.337000000000444,-5.054000000000087,-6.300000000000182,-6.88799999999992,-7.333999999999833,-7.807999999999993,-9.043999999999869,-9.578999999999724,-11.628999999999905,-14.301000000000386,-34.40599999999995,-34.306000000000495,-33.96900000000005,-33.28600000000006,-32.585000000000036,-31.59600000000046,-31.542999999999665,-30.172999999999774,-29.26299999999992,-27.8179999999993,-25.69500000000062,-6.40099999999984,-6.755000000000109,-6.704999999999927,-6.693000000000211,-6.849999999999454,-6.850999999999658,-6.800000000000182,-6.930000000000291,-6.996000000000095,-7.056999999999789,-6.912000000000262,-6.751000000000204,-6.880000000000109,-6.943999999999505,-7.173000000000684,-7.282999999999447,-7.518000000000029,-9.761999999998807,-11.05999999999949,-12.654000000000451,-13.010000000000218,-13.63299999999981,-15.372999999999593
STR,-10.149000000000342,-13.557000000000244,-15.669000000000324,-17.503999999999905,-18.936999999999898,-21.804000000000087,-35.0590000000002,-24.54399999999987,-22.066000000000713,-23.72400000000016,-25.766999999999825,-27.60199999999986,-29.391999999999825,-31.229999999999563,-32.3159999999998,-33.70599999999922,-35.09699999999975,-36.534999999999854,-38.71099999999933,-40.34100000000035,-41.67199999999957,-42.70400000000063,-43.884000000000015,-45.35999999999967,-47.15599999999995,-48.63199999999961,-50.003999999999905,-51.860999999999876,-71.15899999999965,-71.00500000000011,-70.30599999999959,-69.68399999999929,-68.81800000000021,-50.15300000000025,-52.05500000000029,-53.14899999999943,-53.94999999999982,-54.95299999999952,-56.19200000000001,-57.66100000000006,-59.55199999999968,-60.71599999999944,-61.922999999999774,-62.767000000000735,-63.572000000000116,-64.80200000000059,-66.20899999999892,-67.32200000000012,-68.39999999999964,-69.54500000000007,-70.7549999999992,-71.96700000000055,-73.19000000000051,-73.36200000000099,-73.58799999999974,-74.77800000000025
TSU,-6.527000000000044,-8.330000000000382,-8.358000000000175,-9.3449999999998,-10.028999999999996,-10.713999999999942,-15.699000000000524,-13.291000000000167,-10.908000000000357,-11.761999999999716,-12.792999999999665,-13.894000000000233,-14.86200000000008,-15.949999999999818,-16.73700000000008,-17.76800000000003,-18.823999999999614,-19.829999999999927,-20.82799999999952,-22.04699999999957,-23.277999999999338,-24.1200000000008,-25.130999999999403,-26.22900000000027,-27.55999999999949,-28.617999999999483,-29.449999999999818,-30.623000000000502,-33.14900000000034,-53.23199999999997,-52.78200000000015,-51.672999999999774,-50.05699999999979,-32.1899999999996,-33.582000000000335,-34.185999999999694,-35.03300000000036,-36.46699999999964,-37.680999999999585,-38.900000000000546,-40.40599999999995,-41.375999999999294,-42.64099999999962,-43.418000000000575,-44.228000000000065,-45.34200000000055,-46.350000000000364,-47.600000000000364,-48.67200000000048,-49.57300000000032,-50.5729999999985,-51.25300000000061,-52.30999999999949,-52.21399999999994,-52.10100000000057,-52.71399999999994
ALB,-16.728000000000065,-19.045000000000073,-20.69900000000007,-22.8449999999998,-24.434000000000196,-26.21199999999999,-37.8730000000005,-39.49799999999959,-36.10200000000077,-36.46799999999985,-36.871000000000095,-37.4350000000004,-38.2480000000005,-39.41700000000037,-39.891999999999825,-41.00999999999931,-42.873999999999796,-45.35100000000057,-47.66999999999916,-49.51900000000023,-51.57600000000002,-53.13100000000031,-54.22399999999925,-55.59900000000016,-56.8149999999996,-57.95299999999952,-58.26000000000022,-58.51000000000022,-58.800999999999476,-58.873999999999796,-59.33100000000013,-59.024999999999636,-57.8720000000003,-39.8149999999996,-42.654999999999745,-45.422999999999774,-65.83899999999994,-65.65599999999995,-65.82600000000002,-66.14100000000053,-66.99499999999989,-67.4989999999998,-68.02700000000004,-68.5640000000003,-69.65800000000036,-70.46500000000015,-71.8159999999989,-73.22400000000016,-74.36299999999937,-75.11499999999978,-76.46299999999974,-78.13900000000103,-79.65899999999965,-80.09100000000035,-79.78299999999945,-80.0
HUL,-7.1030000000000655,-8.929000000000087,-10.411000000000058,-11.848999999999705,-12.614000000000033,-14.804999999999836,-21.09900000000016,-18.458999999999833,-15.773000000000138,-17.198999999999614,-17.703999999999724,-18.6279999999997,-20.19000000000051,-21.09599999999955,-21.90599999999995,-22.73399999999947,-23.622999999999593,-24.498000000000502,-25.456999999999425,-26.75,-27.96599999999944,-28.88800000000083,-29.75799999999981,-31.132000000000517,-32.534999999999854,-34.711999999999534,-35.16899999999987,-35.485999999999876,-35.939000000000306,-35.735999999999876,-35.99200000000019,-35.94499999999971,-35.60100000000057,-36.86999999999989,-37.88199999999961,-39.16199999999935,-40.125,-41.51499999999942,-42.68499999999949,-44.2440000000006,-46.378999999999905,-47.373999999999796,-47.987999999999374,-48.767000000000735,-49.902000000000044,-51.11400000000049,-52.46099999999933,-53.189000000000306,-53.58399999999892,-53.998999999999796,-54.74499999999898,-55.57500000000073,-56.32500000000073,-55.798000000000684,-55.39600000000064,-57.248999999999796
LAW,-8.007000000000062,-10.499000000000251,-12.012000000000171,-13.91800000000012,-15.16800000000012,-17.435999999999694,-25.34400000000005,-20.527000000000044,-18.600000000000364,-20.278000000000247,-21.85400000000027,-23.923999999999978,-25.603000000000065,-27.527000000000044,-28.97099999999955,-30.673999999999978,-31.88799999999992,-33.29399999999987,-34.667999999999665,-36.24300000000039,-37.89300000000003,-38.90900000000056,-40.32600000000002,-41.891999999999825,-43.589999999999236,-44.735999999999876,-45.70399999999972,-46.77900000000045,-47.98199999999997,-49.555999999999585,-69.27400000000034,-68.43199999999979,-67.40900000000056,-48.952000000000226,-51.073999999999614,-52.112999999999374,-53.051000000000386,-54.38000000000011,-55.498999999999796,-57.048000000000684,-58.75799999999981,-59.73099999999977,-61.07799999999952,-62.06500000000051,-62.82800000000043,-64.10400000000027,-65.26399999999921,-66.54600000000028,-67.27299999999923,-68.27499999999964,-69.46599999999853,-70.71900000000096,-71.59500000000116,-71.72000000000116,-71.90200000000004,-73.20900000000074
OCO,-9.068000000000211,-13.286000000000058,-16.25500000000011,-18.583999999999833,-20.134999999999764,-23.092999999999847,-36.522000000000844,-26.28099999999995,-24.027000000000044,-25.798999999999978,-27.411000000000058,-29.65900000000056,-32.029999999999745,-34.176000000000386,-35.90300000000025,-37.79699999999957,-40.081999999999425,-42.15800000000036,-44.47999999999956,-47.69999999999982,-49.576999999999316,-51.27400000000034,-53.04199999999946,-55.73900000000049,-76.68499999999949,-76.52499999999964,-76.1289999999999,-75.54899999999998,-75.26099999999951,-74.69200000000001,-73.90099999999984,-73.00999999999931,-71.30000000000018,-52.8090000000002,-54.80400000000009,-56.188999999999396,-57.240999999999985,-58.358000000000175,-59.58899999999994,-61.15800000000036,-62.70899999999983,-63.84199999999964,-65.16699999999946,-66.24000000000069,-67.30500000000029,-68.40499999999975,-70.90599999999904,-72.1890000000003,-73.43000000000029,-74.32300000000032,-75.91199999999844,-77.4320000000007,-79.1180000000004,-80.67100000000028,-81.61599999999999,-83.04299999999967
NOR,-2.2350000000001273,-2.644000000000233,-3.088000000000193,-3.7789999999999964,-3.856999999999971,-4.476000000000113,-9.359000000000378,-5.78899999999976,-4.699000000000524,-4.8289999999997235,-4.8770000000004075,-5.2150000000001455,-5.342000000000553,-5.712999999999738,-6.894000000000233,-7.7369999999991705,-7.911000000000058,-8.597999999999956,-9.746999999999389,-10.288000000000466,-10.818999999999505,-11.035000000000764,-10.862999999999374,-11.08600000000024,-11.179999999999382,-11.153999999999542,-10.8100000000004,-10.453999999999724,-10.126999999999498,-9.738000000000284,-9.805000000000291,-11.070999999999913,-28.923999999999978,-8.831000000000131,-8.460000000000036,-8.03399999999965,-7.86200000000008,-7.507999999999811,-7.631999999999607,-7.691000000000713,-8.269000000000233,-9.217999999999847,-9.506999999999607,-9.533000000000357,-9.460000000000036,-9.19000000000051,-8.75799999999981,-8.325000000000728,-8.1299999999992,-8.040000000000873,-8.965000000000146,-8.600000000000364,-8.612999999999374,-7.879000000000815,-7.167999999999665,-7.959000000000742
