VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.813000000000102,-10.343000000000757,-9.578999999999724,-8.988000000000284,-8.3100000000004,-7.3090000000001965,-6.576000000000022,-5.76299999999992,-5.350000000000364,-1.6279999999997017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOR,-1.0360000000000582,-1.0399999999999636,-1.1900000000000546,-1.2840000000001055,-1.4549999999999272,-1.7449999999998909,-2.0390000000002146,-2.0910000000003492,-2.074000000000524,-2.167000000000371,-2.2429999999994834,-2.0649999999996,-1.8910000000005311,-2.024000000000342,-2.165999999999258,-2.136000000000422,-1.9219999999995707,-1.8299999999999272,-1.4600000000000364,-1.5150000000003274,-1.3289999999997235,-12.861000000000786,-12.428000000000793,-12.090000000000146,-11.231000000000677,-10.67200000000048,-9.628000000000611,-8.515999999999622,-7.731000000000677,-6.778000000000247,-3.0820000000003347,-1.3319999999994252,-1.4239999999999782,-1.5430000000005748,-1.5090000000000146,-1.3780000000006112,-1.375,-1.2449999999998909,-1.4290000000000873,-1.501999999999498,-1.443000000000211,-1.4310000000004948,-1.5630000000001019,-1.3699999999998909,-1.2899999999999636,-1.206000000000131,-1.193000000000211,-1.23700000000008,-1.4229999999997744,-1.2120000000004438,-1.143000000000029,-1.547999999998865,-1.423000000000684
PIA,-1.7570000000000618,-1.8980000000001382,-2.300999999999931,-2.255999999999858,-2.4470000000001164,-2.632000000000062,-2.9549999999999272,-3.1909999999998035,-3.2520000000004075,-3.8720000000002983,-3.8530000000000655,-3.543999999999869,-3.157000000000153,-3.337000000000444,-3.3299999999999272,-3.4710000000004584,-3.595999999999549,-3.902999999999338,-3.980000000000473,-6.275000000000546,-24.090000000000146,-14.669000000000779,-14.53400000000056,-13.864999999999782,-13.167000000000371,-12.480999999999767,-11.569000000000415,-10.514999999999418,-9.735000000000582,-8.722999999999956,-5.268000000000029,-3.4349999999994907,-3.0529999999998836,-2.9520000000002256,-2.7960000000002765,-2.6530000000002474,-2.5299999999997453,-2.5039999999999054,-2.355999999999767,-2.318000000000211,-2.3029999999998836,-2.1649999999999636,-2.144000000000233,-2.4179999999996653,-2.365000000000691,-2.181999999999789,-2.0270000000000437,-1.7780000000002474,-2.3439999999991414,-2.524000000000342,-2.4780000000000655,-2.6379999999990105,-2.129000000000815
LEC,-2.645999999999731,-2.824000000000069,-3.313999999999851,-3.5239999999998872,-3.6260000000002037,-3.8589999999999236,-4.230000000000018,-4.480999999999767,-5.007000000000517,-5.279000000000451,-5.444999999999709,-5.5789999999997235,-5.351999999999862,-5.6710000000002765,-5.777999999999338,-6.011999999999716,-6.278999999999542,-6.573999999999614,-6.761000000000422,-7.324999999999818,-7.528000000000247,-17.874000000000706,-18.67200000000048,-18.740999999999985,-18.32300000000032,-17.699999999999818,-16.892000000000735,-15.995999999999185,-15.347000000000662,-14.350999999999658,-10.908000000000357,-9.271999999999935,-9.229999999999563,-9.582000000000335,-9.529000000000451,-9.676000000000386,-10.073999999999614,-10.105000000000473,-10.547999999999774,-10.847999999999956,-11.167999999999665,-11.661000000000058,-12.159999999999854,-12.396999999999935,-12.454000000000633,-13.108000000000175,-13.200000000000728,-13.610999999999876,-14.126999999999498,-14.542000000000371,-15.264999999999418,-15.899999999999636,-16.096999999999753
RUS,-3.2599999999997635,-3.5080000000002656,-4.072999999999865,-4.385999999999967,-4.4050000000002,-4.68100000000004,-5.33600000000024,-5.597999999999956,-5.885000000000218,-5.932999999999993,-6.3179999999993015,-6.53899999999976,-6.713999999999942,-6.992000000000189,-7.331000000000131,-7.760000000000218,-8.05199999999968,-8.664999999999964,-11.063000000000102,-30.911000000000058,-28.927999999999884,-19.786000000000058,-19.912000000000262,-21.197000000000116,-21.01299999999992,-20.297999999999774,-19.562000000000808,-18.85399999999936,-18.300000000000182,-17.600000000000364,-14.287000000000262,-12.657000000000153,-12.922999999999774,-13.360000000000582,-13.286000000000058,-13.351000000000568,-13.479999999999563,-13.532000000000153,-13.826000000000022,-14.228000000000065,-14.542999999999665,-15.210000000000036,-15.692000000000007,-15.868999999999687,-15.890000000000327,-15.974999999999454,-16.195999999999913,-16.381000000000313,-16.714999999999236,-16.72100000000046,-16.89300000000003,-17.47899999999936,-17.36200000000099
ANT,-4.239999999999782,-4.8279999999999745,-5.311999999999898,-5.8279999999999745,-5.842000000000098,-6.252999999999702,-6.568000000000211,-7.050000000000182,-7.403000000000247,-7.569000000000415,-8.290999999999258,-8.829999999999927,-8.958000000000538,-9.551000000000386,-9.956999999999425,-10.386999999999716,-10.756999999999607,-11.264999999999418,-11.661000000000058,-12.153000000000247,-10.079999999999927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.865999999999985,-21.451999999999316,-21.15599999999995,-20.685999999999694,-20.499000000000706,-20.456999999999425,-20.45300000000043,-20.51800000000003,-20.613999999999578,-20.39099999999962,-20.40899999999965,-20.463000000000648,-20.201999999999316,-19.905000000000655,-19.51000000000022,-19.371000000000095,-19.158000000000357,-19.036999999999352,-18.63799999999992,-18.505999999999403,-18.52299999999923,-18.671000000000276
HAM,-5.554000000000087,-6.885999999999967,-7.501000000000204,-7.903999999999996,-7.947999999999865,-8.242999999999938,-8.856000000000222,-9.231999999999971,-9.515000000000327,-9.481999999999971,-9.9399999999996,-10.329999999999927,-10.615999999999985,-11.221000000000458,-11.740999999999985,-12.377999999999702,-12.595999999999549,-13.277000000000044,-13.996000000000095,-14.679000000000087,-13.188000000000102,-3.6210000000000946,-3.6460000000006403,-4.139000000000124,-4.429000000000087,-4.507000000000517,-4.312000000000808,-4.155999999999949,-4.4099999999998545,-7.537000000000262,-24.44300000000021,-22.585000000000036,-22.359999999999673,-22.462000000000444,-22.837000000000444,-22.994000000000597,-23.144000000000233,-23.225000000000364,-23.423999999999978,-23.573999999999614,-23.563000000000102,-23.61200000000008,-24.80500000000029,-25.389000000000124,-26.45300000000043,-26.778000000000247,-27.003999999999905,-27.14800000000014,-27.817000000000007,-28.284999999999854,-28.505999999999403,-29.30699999999888,-29.1820000000007
HAD,-5.199000000000069,-6.006000000000313,-6.532999999999902,-7.0659999999998035,-7.58600000000024,-9.394999999999982,-10.296000000000276,-10.75,-11.385000000000218,-11.78899999999976,-12.529999999999745,-12.971999999999753,-13.359000000000378,-13.920000000000073,-14.442999999999302,-15.057999999999993,-15.570999999999913,-16.10399999999936,-16.577000000000226,-17.403000000000247,-15.885999999999513,-6.374000000000706,-6.913000000000466,-7.494999999999891,-10.615999999999985,-33.07600000000002,-32.92700000000059,-32.93299999999999,-34.08100000000013,-34.26100000000042,-31.837999999999738,-30.764999999999418,-31.30999999999949,-31.688000000000102,-31.850000000000364,-32.173000000000684,-32.55799999999999,-32.75600000000031,-32.94200000000001,-33.43000000000029,-33.90700000000015,-34.46600000000035,-34.83600000000024,-35.15399999999954,-35.27600000000075,-35.537999999999556,-35.939000000000306,-36.259000000000015,-36.610999999999876,-36.63299999999981,-36.90599999999995,-37.18199999999888,-37.134000000000015
ALB,-6.061000000000149,-7.563000000000102,-8.425000000000182,-8.998000000000047,-9.360000000000127,-10.161999999999807,-11.077999999999975,-12.032000000000153,-12.697000000000116,-13.266000000000531,-13.992999999999483,-14.350999999999658,-14.653000000000247,-15.427999999999884,-15.864999999999782,-16.793000000000575,-17.47400000000016,-18.19799999999941,-19.053000000000793,-19.98199999999997,-18.585000000000036,-9.181000000000495,-10.042000000000371,-13.91399999999976,-36.57300000000032,-36.55000000000018,-37.02400000000034,-36.451999999999316,-36.139000000000124,-36.3090000000002,-33.92000000000007,-33.952000000000226,-34.72999999999956,-35.71100000000024,-36.18000000000029,-36.650000000000546,-37.20799999999963,-37.621000000000095,-38.02300000000014,-38.64099999999962,-39.14800000000014,-39.65899999999965,-40.05400000000009,-40.07499999999982,-40.11500000000069,-40.35599999999977,-40.587000000000444,-40.564000000000306,-40.54199999999946,-40.569000000000415,-40.67699999999968,-40.7609999999986,-40.36700000000019
BEA,-6.549999999999727,-8.16000000000031,-8.956000000000131,-9.677999999999884,-10.028000000000247,-10.916999999999916,-12.141999999999825,-13.337000000000444,-14.21600000000035,-14.878000000000611,-15.802999999999884,-16.40399999999954,-16.998999999999796,-17.945999999999913,-18.61200000000008,-19.605999999999767,-20.501000000000204,-21.52899999999954,-22.41900000000078,-23.416000000000167,-22.18199999999979,-15.545000000000073,-18.63800000000083,-40.1850000000004,-40.21800000000076,-40.42500000000018,-40.46800000000076,-40.646999999999935,-40.76500000000033,-40.6279999999997,-38.54699999999957,-38.126000000000204,-39.86999999999989,-40.262000000000626,-40.600000000000364,-41.052999999999884,-41.646999999999935,-42.32600000000002,-42.84900000000016,-43.43199999999979,-44.07099999999991,-44.712000000000444,-45.34299999999985,-46.750999999999294,-47.60600000000068,-48.63799999999992,-49.3119999999999,-50.04399999999987,-50.774999999999636,-51.625,-52.487999999999374,-53.52800000000025,-54.52900000000045
