VER,-1.1660000000001673,-1.1929999999997563,-1.2780000000002474,-1.430000000000291,-1.83600000000024,-2.0640000000003056,-2.2910000000001673,-2.431999999999789,-2.8760000000002037,-3.144999999999527,-3.318000000000211,-3.4719999999997526,-3.7269999999998618,-6.147999999999229,-21.51600000000053,-0.7609999999995125,-0.8280000000004293,-0.9110000000000582,-1.2309999999997672,-1.9259999999994761,-2.4130000000004657,-2.9039999999995416,-3.2210000000004584,-3.494999999999891,-3.8060000000004948,-3.911000000000058,-3.949000000000524,-3.6799999999993815,-4.17699999999968,-6.359999999999673,-22.054000000000087,-11.130999999999403,-5.563000000000102,-1.9140000000006694,-2.144000000000233,-2.5029999999997017,-2.80199999999968,-3.076999999999316,-3.393000000000029,-3.894000000000233,-4.1340000000000146,-4.948999999999614,-7.390000000000327,-27.123000000000502,-25.457000000000335,-30.247000000001208,-1.1440000000002328,-1.6610000000000582,-0.8140000000003056,-0.8930000000000291,-1.7629999999990105,-2.19800000000032,-2.9979999999995925,-31.662999999998647
GAS,-5.199999999999818,-7.516000000000076,-9.211999999999989,-10.956000000000131,-12.733999999999469,-14.496000000000095,-16.09400000000005,-17.827000000000226,-19.864000000000487,-21.721999999999753,-23.50500000000011,-25.59600000000046,-27.57299999999941,-31.948999999999614,-51.30500000000029,-32.349999999999454,-33.69800000000032,-34.952000000000226,-36.960000000000036,-38.53200000000015,-39.80799999999999,-41.20799999999963,-42.7440000000006,-44.193999999999505,-45.61800000000039,-46.76000000000022,-47.89400000000023,-48.50799999999981,-49.297999999999774,-49.74399999999969,-49.07299999999941,-43.927999999999884,-62.82099999999991,-60.11200000000008,-61.15099999999984,-64.41699999999946,-67.35000000000036,-68.94799999999941,-70.5610000000006,-71.95800000000054,-73.21499999999924,-74.5039999999999,-75.63600000000042,-76.83100000000013,-129.41799999999967
PER,-3.923000000000229,-5.161999999999807,-6.362999999999829,-6.690000000000509,-7.079999999999927,-7.58600000000024,-8.015000000000327,-8.889000000000124,-10.29700000000048,-10.979999999999563,-11.605000000000473,-12.103000000000065,-12.815999999999804,-13.221999999999753,-13.626000000000204,-14.823999999999614,-13.938000000000102,-13.155999999999949,-12.961999999999534,-12.931999999999789,-12.753999999999905,-12.863999999999578,-13.050000000000182,-13.291999999999462,-13.649999999999636,-13.971999999999753,-13.75,-13.39599999999973,-13.498999999999796,-13.023999999999432,-10.77099999999973,-2.5429999999996653,-2.4960000000000946,-19.519000000000233,-19.32000000000062,-19.269999999999527,-19.725999999999658,-19.857999999999265,-19.90599999999995,-20.277000000000044,-20.87199999999939,-21.086999999999534,-23.96900000000005,-42.98099999999977,-49.13000000000102,-52.379000000000815,-20.54399999999987,-5.32799999999952,-4.204999999999927,-1.5229999999992287,-3.342000000000553,-4.404000000000451,-5.389999999999418,-6.71599999999853,-7.725000000000364,-8.338000000001557,73.99700000000121
ALO,-6.1039999999998145,-8.663000000000011,-10.61700000000019,-12.300000000000182,-14.293999999999869,-16.24000000000069,-18.228000000000065,-21.64800000000014,-24.28900000000067,-27.03899999999976,-31.998000000000502,-52.79500000000007,-52.5659999999998,-52.64099999999962,-50.85600000000068,-33.76800000000003,-35.68199999999979,-37.85699999999997,-40.23399999999947,-42.54600000000028,-44.82600000000002,-47.57799999999952,-49.72600000000057,-52.3090000000002,-57.08399999999983,-79.63500000000022,-78.84500000000025,-78.70199999999932,-78.49499999999989,-77.76699999999983,-75.17999999999938,-66.88299999999981,-64.65399999999954,-63.82900000000063,-66.54200000000037,-69.36999999999989,-72.13299999999981,-75.54399999999987,-78.61400000000049,-82.10200000000077,-84.91199999999935,-90.79699999999957,-110.81700000000001,-110.04100000000017,-140.4950000000008,-146.0580000000009,-93.63600000000042,-47.90899999999965,-15.664999999999054,-4.496999999999389,-8.932999999999083,-11.443999999999505,-13.712999999999738,-15.586999999999534,-17.832000000000335,-19.801000000001295,-22.41399999999885
LEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.875,-3.6340000000000146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STR,-11.369000000000142,-14.534999999999854,-17.15000000000009,-20.66700000000037,-23.911000000000058,-27.09600000000046,-30.088000000000648,-33.311000000000604,-36.061000000000604,-39.287999999999556,-42.32500000000073,-45.53099999999995,-48.48699999999917,-50.66100000000006,-50.4950000000008,-35.42699999999968,-39.76500000000033,-46.51500000000033,-69.75799999999981,-71.13599999999951,-72.04200000000037,-73.94499999999971,-75.98199999999997,-77.95600000000013,-79.66899999999987,-81.7430000000004,-83.32899999999972,-84.45899999999983,-85.6260000000002,-87.12199999999939,-86.43199999999979,-79.01900000000023,-77.45100000000002,-77.78100000000086,-81.73199999999997,-85.65499999999975,-89.47900000000027,-96.7509999999993,-121.32600000000002,-122.38000000000011,-123.69899999999961,-124.78600000000006,-126.90200000000004,-127.67399999999998,-164.15700000000106,-188.27000000000044,-158.20000000000073,-120.6979999999985,-71.62299999999959,-24.520000000000437,-27.22400000000016,-29.818999999999505,-33.36999999999898,-35.8179999999993,-38.71899999999914,-41.875,-45.896999999999025
MAG,-3.26299999999992,-4.402999999999793,-7.355000000000018,-8.583000000000538,-11.280999999999949,-12.907000000000153,-14.627000000000407,-16.127000000000407,-18.076000000000022,-20.14800000000014,-21.90599999999995,-24.020000000000437,-26.023999999999432,-30.638999999999214,-48.36200000000008,-28.670000000000073,-29.365999999999985,-30.173999999999978,-31.30499999999938,-32.626000000000204,-33.677999999999884,-34.98399999999947,-36.32999999999993,-37.800999999999476,-39.26000000000022,-40.64499999999953,-41.65599999999995,-42.378999999999905,-43.47599999999966,-44.29599999999937,-42.98399999999947,-36.055999999999585,-34.66399999999976,-37.887000000000626,-61.76100000000042,-63.14099999999962,-63.38100000000031,-64.39399999999932,-65.02099999999973,-66.11500000000069,-66.79699999999957,-67.76299999999992,-68.59500000000025,-69.77400000000034,-95.82400000000052,-96.85100000000057,-60.6869999999999,-19.719999999999345,-9.647999999999229,-2.84900000000016,-5.621999999999389,-7.454999999999927,-8.950999999999112,-10.481999999999971,-11.99200000000019,-13.409999999999854,-14.777999999998428
TSU,-9.057999999999993,-11.902000000000044,-14.248000000000047,-16.79200000000037,-18.684000000000196,-20.58300000000054,-22.502000000000407,-24.902000000000044,-26.9950000000008,-29.054000000000087,-31.061000000000604,-32.90099999999984,-34.95899999999983,-36.68199999999979,-38.32800000000043,-42.65699999999924,-45.07600000000002,-46.202000000000226,-47.80499999999938,-49.3119999999999,-50.79899999999998,-52.621000000000095,-54.41600000000017,-56.07899999999972,-58.39400000000023,-59.89400000000023,-61.4340000000002,-62.335000000000036,-66.2529999999997,-86.10899999999947,-83.28600000000006,-73.72099999999955,-70.78600000000006,-69.23700000000008,-71.25900000000001,-73.34499999999935,-74.97100000000046,-77.0609999999997,-79.03400000000056,-80.60400000000027,-82.2529999999997,-83.98499999999967,-85.56900000000041,-89.09899999999925,-139.6850000000013,-144.75,-90.85900000000038,-46.227999999999156,-14.412000000000262,-4.302999999999884,-7.8989999999994325,-10.346999999999753,-12.323999999998705,-14.162999999998647,-16.0,-17.892000000001644,-20.409999999999854
ALB,-8.565999999999804,-11.260999999999967,-13.653000000000247,-16.36500000000069,-20.197000000000116,-23.19300000000021,-25.91899999999987,-30.06500000000051,-33.40700000000015,-37.78399999999965,-41.06600000000071,-44.3149999999996,-49.787999999999556,-71.23399999999947,-68.71000000000004,-51.21399999999994,-53.95899999999983,-56.55000000000018,-59.94200000000001,-62.61899999999969,-65.9930000000004,-69.05699999999979,-72.01900000000023,-74.77499999999964,-77.7460000000001,-81.0029999999997,-84.27099999999973,-86.57499999999982,-89.19300000000021,-90.85899999999947,-90.54399999999987,-84.33500000000004,-83.28299999999945,-84.45300000000043,-91.91700000000037,-118.66699999999946,-121.16899999999987,-123.67299999999977,-125.75900000000001,-128.09200000000055,-130.33299999999963,-132.54799999999977,-134.52700000000004,-143.24299999999948,-173.9860000000008,-181.83200000000033,-159.3010000000013,-124.7559999999994,-78.64799999999923,-31.573999999998705,-34.70600000000013,-37.39600000000064,-40.341999999998734,-43.268999999998414,-46.667999999999665,-50.197000000000116,-53.95600000000013
ZHO,-12.304000000000087,-15.679999999999836,-17.590999999999894,-19.57000000000062,-22.672999999999774,-25.42200000000048,-27.207000000000335,-30.365999999999985,-33.81700000000001,-36.03300000000036,-37.78400000000056,-39.8090000000002,-41.92999999999938,-43.485999999999876,-44.551000000000386,-48.612999999999374,-49.4409999999998,-51.621000000000095,-52.84299999999985,-54.23499999999967,-55.475000000000364,-57.073999999999614,-58.60400000000027,-60.27300000000014,-62.060999999999694,-63.43199999999979,-64.71700000000055,-65.67000000000007,-67.22900000000027,-67.71099999999933,-65.91399999999976,-58.27800000000025,-56.20499999999993,-56.02300000000014,-59.47600000000057,-63.099999999999454,-69.13699999999972,-92.54499999999916,-92.29100000000017,-92.22600000000057,-91.92699999999968,-92.40899999999965,-92.73000000000047,-93.00600000000031,-117.34900000000016,-147.88400000000001,-96.22100000000137,-51.86999999999898,-16.880999999999403,-5.132999999999811,-10.288000000000466,-13.53900000000067,-15.573999999998705,-17.391999999999825,-19.096999999999753,-20.57800000000134,-23.14599999999882
HUL,-10.628000000000156,-13.851999999999862,-16.217999999999847,-18.993000000000393,-23.011999999999716,-26.295000000000073,-29.3720000000003,-32.597999999999956,-37.564000000000306,-41.66899999999987,-44.96600000000035,-48.53099999999995,-51.193999999999505,-54.52399999999943,-55.30200000000059,-41.25699999999961,-48.1869999999999,-54.14300000000003,-61.97699999999986,-88.1260000000002,-89.4989999999998,-91.05400000000009,-92.5,-93.89399999999932,-95.52199999999993,-96.65700000000015,-97.71200000000044,-101.3119999999999,-104.60599999999977,-105.73499999999967,-104.66299999999956,-98.2489999999998,-96.40399999999954,-100.74000000000069,-105.05400000000009,-109.15099999999984,-115.96900000000005,-141.71399999999994,-143.59400000000005,-145.53800000000047,-146.85499999999956,-149.48599999999988,-152.36200000000008,-168.22699999999986,-219.16600000000108,-213.85400000000118,-169.84600000000137,-132.28399999999965,-84.26399999999921,-38.134000000000015,-41.8070000000007,-45.378999999998996,-48.70399999999972,-51.80799999999908,-55.61700000000019,-59.04600000000028,-63.852999999999156
RIC,-12.530999999999949,-17.26800000000003,-20.70699999999988,-24.09600000000046,-27.44300000000021,-30.501000000000204,-34.802999999999884,-37.746000000000095,-41.6850000000004,-45.33899999999994,-48.67399999999998,-51.03899999999976,-54.22099999999955,-56.96699999999964,-57.46900000000005,-43.323999999999614,-52.01900000000023,-74.4409999999998,-76.40700000000015,-78.1939999999995,-80.10900000000038,-82.0719999999992,-84.13000000000011,-86.48999999999978,-88.79600000000028,-90.94599999999991,-93.02999999999975,-95.16699999999946,-96.90700000000015,-98.19999999999982,-97.28600000000006,-90.52199999999993,-91.96599999999944,-114.78300000000036,-118.70600000000013,-121.0719999999992,-123.39699999999993,-125.91999999999916,-128.30100000000039,-130.65100000000075,-132.66100000000006,-136.6899999999996,-138.76500000000033,-150.48299999999927,-201.77300000000105,-207.4340000000011,-162.15600000000086,-127.95299999999952,-81.18499999999949,-34.016999999999825,-37.027000000000044,-39.65400000000045,-42.1979999999985,-44.888999999999214,-48.10099999999875,-51.288000000000466,-54.998999999999796
