VER,-2.2970000000000255,-2.2419999999997344,-2.4200000000000728,-2.7340000000003783,-2.81899999999996,-2.632000000000062,-2.5219999999999345,-2.143999999999778,-2.0969999999997526,-2.144999999999982,-2.050000000000182,-1.9920000000001892,-2.342999999999847,-2.343000000000302,-2.462999999999738,-2.8029999999998836,-3.0659999999998035,-2.2770000000000437,-2.8020000000001346,-2.86200000000008,-1.931999999999789,-2.6589999999996508,-2.0070000000005166,-1.4970000000002983
GAS,-4.837999999999738,-5.725999999999658,-6.900000000000091,-7.826000000000022,-8.336999999999989,-9.265999999999622,-10.148999999999887,-10.288000000000011,-11.080999999999676,-12.521000000000186,-12.843000000000302,-13.506000000000313,-13.9699999999998,-14.928000000000338,-16.053999999999633,-17.083000000000084,-17.960000000000036,-18.016999999999825,-18.26299999999992,-18.684000000000196,-18.686999999999898,-24.578999999999724,-21.911000000000058,-18.161000000000058
PER,-7.014999999999873,-9.226999999999862,-9.88000000000011,-10.376000000000204,-11.373000000000047,-12.827999999999975,-13.58600000000024,-14.040999999999713,-14.452999999999975,-15.416999999999916,-15.684000000000196,-15.481999999999971,-15.673999999999978,-16.319000000000415,-18.047999999999774,-18.351000000000113,-19.190000000000055,-19.097999999999956,-19.616999999999734,-19.476000000000568,-19.247999999999593,-26.14800000000014,-24.524000000000342,-18.717000000000553
ALO,-10.554000000000087,-12.924999999999727,-14.976999999999862,-16.99900000000025,-19.06600000000026,-20.951000000000022,-22.842999999999847,-24.090999999999894,-27.190000000000055,-30.18600000000015,-31.93600000000015,-33.664000000000215,-35.3449999999998,-36.92400000000043,-38.13299999999981,-39.248999999999796,-40.8130000000001,-43.498999999999796,-47.034000000000106,-53.402000000000044,-55.14099999999962,-73.60499999999956,-59.077000000000226,-56.53700000000026
LEC,-1.8460000000000036,-2.0029999999997017,-1.6410000000000764,-1.4790000000002692,-1.7850000000003092,-2.0429999999996653,-1.9099999999998545,-1.5559999999995853,-1.3489999999997053,-1.581000000000131,-1.6190000000001419,-1.4100000000003092,-1.9039999999999964,-1.662000000000262,-1.9979999999995925,-2.155999999999949,-2.6260000000002037,-3.8710000000000946,-4.11200000000008,-4.735999999999876,-5.244999999999891,-6.4210000000002765,-5.694000000000415,-5.656000000000859
STR,-12.324999999999818,-14.380999999999858,-15.664999999999964,-17.66000000000031,-19.784000000000106,-21.64099999999962,-23.576000000000022,-24.93399999999974,-26.92099999999982,-29.632000000000062,-31.485999999999876,-33.315000000000055,-35.139000000000124,-38.58000000000038,-40.60500000000002,-44.664999999999964,-47.20100000000002,-48.527000000000044,-50.641999999999825,-53.873999999999796,-55.79099999999926,-74.79600000000028,-60.47100000000046,-57.983000000000175
TSU,-9.277000000000044,-12.246999999999844,-14.422000000000025,-16.298999999999978,-18.355000000000018,-19.93100000000004,-21.952999999999975,-23.97499999999991,-25.60799999999972,-28.027000000000044,-29.352000000000317,-30.164999999999964,-30.878999999999905,-31.513000000000375,-32.41999999999962,-34.14899999999989,-35.52799999999979,-36.04999999999973,-37.15599999999995,-38.59699999999975,-39.277000000000044,-51.003999999999905,-44.82099999999991,-41.374000000000706
ALB,-6.431999999999789,-8.810999999999694,-10.827000000000226,-12.21100000000024,-13.633000000000266,-15.058999999999742,-16.213999999999942,-16.712999999999738,-17.453999999999724,-18.610999999999876,-19.470000000000255,-20.439000000000306,-20.960000000000036,-21.906000000000404,-22.94699999999966,-23.947000000000116,-25.268999999999778,-25.90599999999995,-26.670000000000073,-26.988000000000284,-26.479999999999563,-32.599999999999454,-30.399000000000342,-24.606000000000677
ZHO,-14.696999999999662,-16.27099999999973,-17.554000000000087,-19.251000000000204,-20.644000000000233,-22.541999999999916,-24.369000000000142,-25.991999999999734,-27.962999999999738,-30.730000000000018,-32.58699999999999,-34.42800000000034,-36.253000000000156,-38.89000000000033,-40.865999999999985,-43.664999999999964,-46.21900000000005,-47.31899999999996,-48.88499999999976,-52.23199999999997,-53.16899999999987,-69.48999999999978,-57.947000000000116,-54.139000000000124
HUL,-5.788000000000011,-7.054000000000087,-8.289000000000215,-9.17300000000023,-10.25500000000011,-11.340999999999894,-12.481999999999971,-13.02099999999973,-16.029999999999745,-17.067000000000007,-18.18600000000015,-19.245000000000346,-19.942000000000007,-21.330000000000382,-22.465999999999894,-23.34999999999991,-25.021000000000186,-26.804999999999836,-28.828999999999724,-16.682999999999993
LAW,-5.268999999999778,-6.449000000000069,-7.592999999999847,-8.451000000000022,-9.292000000000371,-10.059999999999945,-10.99499999999989,-11.37099999999964,-11.643000000000029,-12.833000000000084,-13.894999999999982,-14.682000000000244,-15.282999999999902,-15.975000000000364,-16.798999999999978,-17.82400000000007,-18.684000000000196,-18.639000000000124,-19.311999999999898,-21.088999999999942,-20.98999999999978,-27.588999999999942,-24.88299999999981,-20.77300000000014
OCO,-8.15899999999965,-11.009999999999764,-12.893000000000029,-14.356999999999971,-16.021000000000186,-17.391999999999825,-18.64200000000028,-19.15099999999984,-19.86299999999983,-20.93899999999985,-21.83600000000024,-23.0920000000001,-24.516999999999825,-25.61700000000019,-26.598999999999705,-27.485999999999876,-28.797999999999774,-29.438000000000102,-30.666999999999916,-32.29899999999998,-33.07600000000002,-41.909999999999854,-37.90300000000025,-34.12800000000061
NOR,-0.5979999999999563,-0.5059999999998581,-0.7319999999999709,-0.4950000000003456,-0.5630000000001019,-0.8099999999999454,-1.262000000000171,-1.0779999999999745,-0.75,-1.018000000000029,-1.0709999999999127,-0.7380000000002838,-0.6089999999999236,-0.7710000000001855,-0.5519999999996799,-0.6970000000001164,-1.106999999999971,-0.7219999999997526,-0.7709999999997308,-1.143000000000029,-0.6449999999995271,0.0,0.0,0.0
COL,-7.44399999999996,-9.717999999999847,-11.557999999999993,-12.923999999999978,-14.495000000000346,-15.871999999999844,-16.927999999999884,-17.347999999999956,-18.067000000000007,-19.389000000000124,-20.539999999999964,-21.526000000000295,-22.054000000000087,-23.13000000000011,-23.69499999999971,-24.766999999999825,-26.05600000000004,-27.380999999999858,-30.208000000000084,-31.824999999999818,-32.5659999999998,-41.10499999999956,-36.748999999999796,-33.233000000000175
