HAM,-0.7880000000000109,-0.3969999999999345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.256000000000313,-12.956999999999425,-11.488000000000284,-10.56500000000051,-7.563000000000102,-6.375,-5.501000000000204,-4.368999999999687,-3.356999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.831000000000131,-13.617999999999483,-13.394000000000233,-8.686999999999898,-7.0590000000001965,-6.466000000000349,-5.804000000000087,-5.2280000000000655,-4.394999999999527,-3.706000000000131,-2.8289999999997235,-1.975999999999658,-1.2340000000003783,-0.7280000000000655,-0.5960000000004584,-0.5180000000000291,-0.6049999999995634,-0.5259999999998399
PIA,-2.3359999999997854,-2.2600000000002183,-2.724999999999909,-2.763999999999669,-3.4729999999999563,-4.036000000000058,-4.708999999999833,-5.104999999999563,-5.882000000000517,-5.975999999999658,-8.175000000000182,-17.186999999999898,-15.078999999999724,-14.27100000000064,-11.189000000000306,-10.38299999999981,-10.024999999999636,-9.135999999999513,-8.317000000000007,-4.898000000000138,-4.878000000000611,-4.688999999999396,-4.703000000000429,-4.837999999999738,-4.972999999999956,-0.44499999999970896,0.0,0.0,0.0,0.0,-12.614000000000487,-10.858000000000175,-9.807999999999993,-8.903999999999542,-9.653999999999542,-9.212999999999738,-8.430000000000291,-7.4780000000000655,-6.1270000000004075,-4.904999999999745,-3.5410000000001673,-2.337999999999738,-1.657999999999447,-1.1729999999997744
LEC,0.0,0.0,-1.01299999999992,-1.000999999999749,-1.1190000000001419,-1.3769999999999527,-1.818000000000211,-1.7010000000000218,-2.092999999999847,-2.105000000000473,0.0,0.0,-12.993999999999687,-12.173999999999978,-9.043000000000575,-7.8640000000004875,-7.014000000000124,-5.9429999999993015,-5.23700000000008,-1.9219999999995707,-1.905999999999949,-1.8940000000002328,-2.005000000000109,-2.420999999999367,-6.933999999999287,-16.85900000000038,-16.423999999999978,-15.85399999999936,-15.717999999999847,-11.291000000000167,-9.499000000000706,-8.966999999999643,-8.664999999999964,-8.255999999999403,-9.014999999999418,-10.684000000000196,-10.365999999999985,-9.907999999999447,-9.65100000000075,-9.373999999999796,-9.079999999999927,-8.831000000000131,-8.600999999999658,-8.548999999999978
VER,-5.270999999999731,-4.858999999999924,-5.493999999999687,-5.7409999999999854,-6.503000000000156,-7.175999999999931,-7.9650000000001455,-8.393000000000029,-9.297999999999774,-14.002000000000407,-24.71900000000005,-19.03099999999995,-17.78899999999976,-16.895000000000437,-13.972000000000662,-13.319999999999709,-12.920000000000073,-12.773999999999432,-12.300000000000182,-9.840000000000146,-10.717000000000553,-10.79699999999957,-10.95300000000043,-11.078999999999724,-11.154999999999745,-6.9229999999997744,-6.885000000000218,-11.30199999999968,-24.13799999999992,-18.846999999999753,-16.400000000000546,-14.931999999999789,-14.03400000000056,-13.231999999999971,-12.679000000000087,-12.215000000000146,-11.496000000000095,-11.07299999999941,-10.52100000000064,-10.11700000000019,-9.716999999999643,-9.639000000000124,-9.4399999999996,-9.226000000000568
NOR,-3.8150000000000546,-4.079000000000178,-4.7039999999997235,-4.907999999999902,-5.686999999999898,-6.487999999999829,-7.2029999999999745,-7.835000000000036,-8.429000000000087,-8.811999999999898,-6.748999999999796,-2.381999999999607,-2.6719999999995707,-3.1920000000000073,-5.967999999999847,-18.56800000000021,-17.259000000000015,-16.359999999999673,-15.356999999999971,-11.894999999999527,-11.762000000000626,-11.573999999999614,-11.699999999999818,-12.028000000000247,-12.280999999999949,-7.903000000000247,-7.948999999999614,-7.876999999999498,-12.00500000000011,-20.52899999999954,-17.282000000000153,-15.903000000000247,-15.243000000000393,-14.398999999999432,-13.61200000000008,-12.797999999999774,-12.340000000000146,-11.83599999999933,-11.168000000000575,-10.75500000000011,-10.239000000000487,-10.0649999999996,-10.169999999999163,-9.850000000000364
SAI,-3.35799999999972,-3.3780000000001564,-3.9849999999996726,-4.058999999999742,-4.920000000000073,-5.76299999999992,-6.382999999999811,-7.101999999999862,-7.694000000000415,-7.925000000000182,-5.375,-0.4249999999992724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1239999999997963,-16.36200000000008,-15.92199999999957,-16.015000000000327,-15.80199999999968,-16.190999999999804,-11.894000000000233,-12.779999999999745,-17.730999999999767,-31.688000000000102,-26.662999999999556,-24.5,-24.095000000000255,-23.86700000000019,-23.8149999999996,-23.264999999999418,-23.0029999999997,-22.805999999999585,-22.764000000000124,-22.288000000000466,-21.953999999999724,-21.426000000000386,-20.93199999999979,-20.54399999999987,-19.795000000000073
PER,-1.5270000000000437,-1.5270000000000437,-2.0039999999999054,-1.9859999999998763,-2.505999999999858,-3.2350000000001273,-3.5149999999998727,-3.7609999999995125,-4.342999999999847,-4.449000000000524,-7.220999999999549,-16.833999999999833,-15.932999999999993,-15.280000000000655,-12.432999999999993,-11.77599999999984,-11.436999999999898,-10.948999999999614,-10.591999999999643,-8.661000000000058,-14.947000000000116,-28.409999999999854,-27.295000000000073,-27.088999999999942,-26.91099999999915,-22.912000000000262,-23.06800000000021,-23.15899999999965,-22.976000000000568,-20.115999999999985,-19.64100000000053,-20.060999999999694,-20.376000000000204,-21.161000000000058,-21.442000000000007,-21.83600000000024,-21.97400000000016,-22.156999999999243,-23.63300000000072,-23.89800000000014,-23.98400000000038,-29.38500000000022,-45.60699999999997,-43.19500000000062
ALO,-4.664999999999964,-5.7409999999999854,-6.438999999999851,-7.05199999999968,-8.365999999999985,-9.717000000000098,-11.13799999999992,-12.297999999999774,-13.826000000000022,-14.789999999999964,-13.399999999999636,-10.199999999999818,-15.180999999999585,-30.127000000000407,-28.444000000000415,-28.82300000000032,-30.02300000000014,-30.9429999999993,-31.68199999999979,-31.297999999999774,-33.09699999999975,-34.66100000000006,-36.33899999999994,-37.66399999999976,-38.74499999999989,-35.952000000000226,-37.55000000000018,-38.98099999999977,-40.625,-37.759000000000015,-37.90600000000086,-39.23099999999977,-40.561000000000604,-42.107999999999265,-43.1279999999997,-44.23499999999967,-44.805999999999585,-45.61999999999989,-46.34700000000066,-46.99399999999969,-47.5659999999998,-48.152000000000044,-49.00799999999981,-49.96299999999974
OCO,-5.934999999999945,-7.007000000000062,-8.018999999999778,-8.58199999999988,-9.842000000000098,-11.349999999999909,-13.087999999999738,-14.532000000000153,-16.13299999999981,-17.266999999999825,-16.127000000000407,-17.560999999999694,-31.480999999999767,-32.43299999999999,-30.757000000000517,-30.592999999999847,-31.192000000000007,-31.63000000000011,-32.305999999999585,-30.21100000000024,-31.41399999999976,-32.47400000000016,-33.78700000000026,-34.503999999999905,-35.40399999999954,-31.873999999999796,-32.823999999999614,-33.76999999999953,-34.905000000000655,-35.83799999999974,-49.52400000000034,-48.92000000000007,-49.08300000000054,-49.95100000000002,-51.63000000000011,-52.99299999999948,-54.6850000000004,-54.042999999999665,-53.47200000000066,-53.20499999999993,-52.77099999999973,-52.48099999999977,-52.136999999999716,-52.55200000000059
RIC,-7.344000000000051,-8.644999999999982,-10.353999999999814,-11.260999999999967,-12.19900000000007,-13.759000000000015,-15.692000000000007,-21.621000000000095,-34.935999999999694,-34.67399999999998,-32.54699999999957,-28.402000000000044,-28.55199999999968,-28.976000000000568,-27.835000000000036,-28.16899999999987,-29.065999999999804,-29.99699999999939,-30.820999999999913,-29.429000000000087,-35.42000000000007,-51.516999999999825,-51.501000000000204,-52.034999999999854,-52.46899999999914,-48.65099999999984,-49.904999999999745,-50.72699999999986,-51.587000000000444,-48.06999999999971,-47.4970000000003,-47.78399999999965,-48.34400000000005,-49.323999999999614,-51.1869999999999,-52.42699999999968,-51.94300000000021,-52.42199999999957,-52.46900000000005,-52.48999999999978,-53.89900000000034,-54.11899999999969,-54.36399999999958,-54.926000000000386
