VER,-5.0779999999999745,-7.291000000000167,-8.88299999999981,-10.664999999999964,-11.963999999999942,-12.994000000000142,-13.210999999999785,-14.092000000000098,-14.597999999999956,-14.976999999999862,-14.835000000000036,-14.777999999999793,-14.751000000000204,-14.835000000000036,-14.663000000000011,-14.387000000000171,-14.246000000000095,-14.236000000000331,-14.052000000000135,-13.77200000000039,-13.50400000000036,-10.072000000000116,-8.092999999999847,-7.986999999999625,-7.7599999999997635,-7.774000000000342,-7.117999999999938,-6.028000000000247,-5.414999999999964,-1.2419999999997344,0.0,-12.91399999999976,-12.817000000000007,-12.713999999999942,-13.078999999999724,-13.099999999999454,-12.75500000000011,-11.976999999999862,-11.251999999999498,-10.94000000000051,-10.842999999999847,-10.55999999999949,-9.69799999999941,-9.112999999999374,-7.832000000000335,-7.515000000000327,-7.345000000000255,-7.520999999999731,-7.738999999999578,-6.713999999999942,-5.9669999999996435,-5.867000000000189,-5.445999999999913,-5.302999999999884,-5.778000000000247,-5.003999999999905,-5.057999999999993,-4.829999999999927,-4.787000000000262,-4.2520000000004075,-3.8659999999999854,-3.0609999999996944,-2.871999999999389,-1.9329999999999927,-1.0559999999995853,-0.5590000000001965,-0.5349999999998545,-0.5980000000008658,0.0,0.0,0.0
LEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.792999999999665,-15.489000000000033,-15.023999999999887,-14.817000000000007,-14.590999999999894,-13.423999999999978,-12.73700000000008,-8.290999999999713,-3.376999999999498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0850000000000364,-1.595999999999549,-2.72400000000016
BOT,-1.262000000000171,-1.8710000000000946,-2.1969999999996617,-2.3710000000000946,-2.242000000000189,-2.4850000000001273,-2.586999999999989,-2.413000000000011,-2.6210000000000946,-2.967999999999847,-3.27599999999984,-3.7549999999996544,-4.014000000000124,-3.91800000000012,-3.675999999999931,-3.7220000000002074,-3.713000000000193,-4.2409999999999854,-4.733000000000175,-4.620000000000346,-7.680000000000291,-21.644999999999982,-19.386999999999716,-19.64099999999962,-19.625,-19.661000000000058,-19.126000000000204,-17.8720000000003,-17.09900000000016,-12.674999999999727,-7.679000000000087,-4.057999999999993,-4.132999999999811,-4.155999999999949,-4.528000000000247,-4.938999999999396,-5.243000000000393,-4.946999999999207,-4.644999999999527,-4.5349999999998545,-4.464999999999236,-4.255999999999403,-3.9179999999996653,-4.144999999999527,-3.643000000000029,-4.1840000000001965,-4.181999999999789,-4.099999999999454,-4.420000000000073,-4.494000000000597,-4.313000000000102,-4.734999999999673,-4.404999999999745,-4.860999999999876,-5.229000000000269,-6.8270000000002256,-7.8510000000005675,-9.02599999999984,-9.963000000000648,-11.03400000000056,-11.992999999999483,-12.552999999999884,-13.09099999999944,-13.496999999999389,-14.655999999999949,-15.188000000000102,-15.195999999999913,-14.88800000000083,-15.667999999999665,-17.279999999999745,-18.960000000000036
VET,-4.814000000000306,-6.822000000000116,-8.269999999999982,-8.7800000000002,-9.601000000000113,-9.717000000000098,-10.109999999999673,-10.427000000000135,-10.78899999999976,-10.680999999999585,-10.585000000000036,-10.43899999999985,-10.06100000000015,-9.942000000000007,-9.702999999999975,-9.575000000000273,-9.52599999999984,-9.372000000000298,-9.186999999999898,-8.853000000000065,-12.024000000000342,-29.838999999999942,-28.467999999999847,-28.052999999999884,-27.478999999999814,-27.179000000000087,-26.353999999999814,-24.963000000000193,-23.75,-18.453999999999724,-13.135999999999513,-9.442000000000007,-9.221999999999753,-9.231999999999971,-9.636999999999716,-9.720999999999549,-9.489000000000487,-8.92199999999957,-8.618999999999687,-8.519000000000233,-8.317000000000007,-8.091999999999643,-7.576000000000022,-7.481999999999971,-6.529000000000451,-6.446000000000822,-6.8270000000002256,-6.849999999999454,-7.206999999999425,-11.350000000000364,-28.027000000000044,-27.591999999999643,-26.48399999999947,-26.136999999999716,-25.731000000000677,-24.942000000000007,-24.640000000000327,-24.54199999999946,-24.436000000000604,-24.201000000000022,-24.092999999999847,-23.17999999999938,-23.443999999999505,-22.95799999999963,-22.509000000000015,-21.967000000000553,-21.09900000000016,-20.01300000000083,-19.162000000000262,-19.115999999999985,-19.610000000000582
HAM,-2.1900000000000546,-3.2350000000001273,-4.0099999999997635,-4.5590000000001965,-4.630000000000109,-4.890000000000327,-5.052999999999884,-5.084000000000287,-5.4909999999999854,-5.805999999999585,-6.007999999999811,-6.404999999999745,-6.233000000000175,-6.3409999999998945,-6.364000000000033,-6.136000000000422,-6.014999999999873,-6.205000000000382,-6.293999999999869,-6.153999999999996,-6.233999999999924,-2.45699999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.19799999999941,-17.74499999999989,-18.64599999999973,-19.539999999999964,-20.55699999999979,-20.83100000000013,-20.81500000000051,-20.500999999999294,-20.135999999999513,-20.195999999999913,-20.17699999999968,-20.576000000000022,-20.672999999999774,-21.08099999999922,-20.650000000000546,-20.873000000000502,-20.907000000000153,-20.9399999999996,-20.8149999999996,-20.251000000000204,-20.140000000000327,-20.36700000000019,-19.893999999999323,-19.739000000000487,-19.687000000000808,-19.588999999999942,-19.813000000000102,-20.0029999999997,-20.111000000000786,-20.59600000000046,-21.344999999999345,-21.35899999999947,-21.55199999999968,-21.274999999999636,-21.09099999999944,-20.82800000000043,-20.22900000000027,-19.14600000000064,-18.42200000000048,-20.406999999999243,-22.80500000000029
NOR,-4.489000000000033,-6.307999999999993,-7.7719999999999345,-10.02599999999984,-11.456000000000131,-12.507000000000062,-14.782999999999902,-15.844000000000051,-17.28099999999995,-18.608999999999924,-19.453999999999724,-20.38799999999992,-21.576000000000022,-22.376999999999953,-23.27599999999984,-23.908000000000357,-24.465999999999894,-25.153000000000247,-25.880999999999858,-26.589000000000397,-27.059999999999945,-24.697000000000116,-23.452999999999975,-24.560999999999694,-29.89599999999973,-48.440000000000055,-48.233000000000175,-48.001000000000204,-47.978999999999814,-44.264000000000124,-40.228000000000065,-37.1899999999996,-38.14599999999973,-39.14900000000034,-40.628999999999905,-41.88299999999981,-43.030000000000655,-44.51800000000003,-45.70899999999983,-46.722999999999956,-47.48899999999958,-49.14099999999962,-49.58099999999922,-50.472999999999956,-50.36800000000039,-50.85600000000068,-51.22699999999986,-51.96900000000005,-52.92699999999968,-53.863000000000284,-54.323999999999614,-54.94499999999971,-55.323999999999614,-56.57800000000043,-57.33000000000084,-57.74399999999969,-58.501000000000204,-59.53600000000006,-60.413000000000466,-61.6880000000001,-62.539999999999964,-63.34699999999975,-64.36899999999969,-64.9439999999995,-65.53200000000015,-67.02700000000004,-66.79300000000057,-66.45400000000063,-66.3789999999999,-69.48599999999988
GAS,-5.498000000000047,-8.322999999999865,-9.806999999999789,-11.286999999999807,-12.858999999999924,-14.218000000000302,-15.785999999999603,-16.98700000000008,-18.608999999999924,-19.90899999999965,-20.6279999999997,-21.24599999999964,-22.259000000000015,-23.744000000000142,-24.97499999999991,-25.69900000000007,-26.510999999999967,-28.179000000000087,-29.563000000000102,-30.11200000000008,-31.17800000000034,-29.309000000000196,-29.003999999999905,-29.99499999999989,-34.059999999999945,-52.82600000000002,-52.472999999999956,-51.66000000000031,-51.465000000000146,-47.47900000000027,-43.259000000000015,-40.05999999999949,-40.8119999999999,-41.2529999999997,-42.264000000000124,-43.378999999999905,-44.65900000000056,-45.13999999999942,-46.318999999999505,-47.56700000000001,-48.99299999999948,-50.417999999999665,-51.26499999999942,-52.66199999999935,-52.78099999999995,-53.61400000000049,-54.22600000000057,-54.67999999999938,-55.478000000000065,-55.775000000000546,-56.123999999999796,-57.26000000000022,-57.40699999999924,-58.21600000000035,-58.853000000000065,-59.26999999999953,-60.414999999999964,-61.25,-62.16200000000026,-63.689000000000306,-64.73899999999958,-65.41600000000017,-66.14300000000003,-66.89300000000003,-70.15700000000015,-71.21300000000065,-72.31700000000001,-72.91000000000076,-73.54600000000028,-75.23099999999977
SAI,-9.646999999999935,-13.045000000000073,-15.475999999999658,-17.735999999999876,-20.09900000000016,-22.988000000000284,-25.80099999999993,-29.159000000000106,-30.960000000000036,-32.379999999999654,-33.346000000000004,-34.304999999999836,-34.971000000000004,-36.021000000000186,-36.64300000000003,-37.333000000000084,-38.271999999999935,-39.21900000000005,-39.947000000000116,-40.84400000000005,-41.43600000000015,-39.3119999999999,-38.03600000000006,-39.373999999999796,-40.45100000000002,-41.06899999999996,-41.34400000000005,-41.05799999999999,-41.01999999999998,-36.97400000000016,-32.875,-30.211999999999534,-31.536000000000058,-33.15099999999984,-34.71799999999985,-36.53700000000026,-37.76299999999992,-38.57600000000002,-39.64599999999973,-41.28399999999965,-46.86399999999958,-63.51999999999953,-62.581999999999425,-62.50699999999961,-61.485999999999876,-62.33900000000085,-62.15800000000036,-62.99799999999959,-63.05799999999999,-63.54500000000007,-63.472999999999956,-64.03200000000015,-63.253999999999905,-63.79500000000007,-64.10800000000017,-64.14800000000014,-64.64400000000023,-65.35699999999997,-65.91200000000026,-66.4380000000001,-70.70799999999963,-73.95299999999952,-76.23099999999977,-78.00999999999931,-79.39099999999962,-80.91899999999987,-81.72500000000036,-82.41800000000057,-83.79299999999967,-86.40099999999984
RAI,-3.757000000000062,-5.471000000000004,-6.472999999999956,-7.878000000000156,-9.070999999999913,-11.126000000000204,-12.323999999999614,-13.670000000000073,-16.047000000000025,-17.616999999999734,-18.496000000000095,-19.52099999999973,-20.778000000000247,-23.07900000000018,-24.195999999999913,-24.819000000000415,-25.851000000000113,-27.463000000000193,-28.632000000000062,-29.439000000000306,-30.356000000000222,-28.29599999999982,-30.777000000000044,-49.25099999999975,-50.23000000000002,-51.21900000000005,-51.615999999999985,-50.94600000000037,-50.90299999999979,-46.722999999999956,-42.58799999999974,-41.20600000000013,-42.55399999999918,-43.78200000000015,-45.67100000000028,-47.17500000000018,-48.06700000000001,-49.115999999999985,-49.92699999999968,-51.29899999999998,-52.51299999999992,-53.69599999999991,-54.53899999999976,-55.964999999999236,-56.835000000000036,-58.14900000000034,-58.689000000000306,-59.503999999999905,-60.47400000000016,-61.3130000000001,-61.92000000000007,-63.197000000000116,-64.83599999999933,-66.16100000000006,-67.44800000000032,-69.86200000000008,-70.76299999999992,-71.90599999999995,-74.20300000000043,-75.6260000000002,-76.9989999999998,-77.65200000000004,-78.99299999999948,-79.84499999999935,-80.75799999999981,-82.04300000000057,-82.7430000000004,-82.97800000000007,-84.28999999999996,-88.50999999999931
GIO,-5.82300000000032,-9.11200000000008,-11.032999999999902,-12.637000000000171,-14.072999999999865,-15.733000000000175,-17.2199999999998,-18.742999999999938,-20.54599999999982,-21.79599999999982,-22.66399999999976,-23.95799999999963,-24.889000000000124,-26.135999999999967,-27.144999999999982,-28.1550000000002,-29.172000000000025,-30.738000000000284,-31.70400000000018,-32.72700000000032,-33.77800000000025,-31.760999999999967,-30.99499999999989,-35.973999999999705,-53.322999999999865,-53.960000000000036,-54.36700000000019,-53.99200000000019,-54.141000000000076,-50.34199999999964,-46.55999999999949,-44.0659999999998,-44.985999999999876,-46.35699999999997,-48.1899999999996,-49.39400000000023,-50.4380000000001,-51.10599999999977,-52.05799999999999,-53.212000000000444,-54.65099999999984,-55.6929999999993,-56.36199999999917,-57.82799999999952,-58.490999999999985,-59.66500000000087,-60.29200000000037,-61.51599999999962,-62.20399999999972,-63.02599999999984,-64.77999999999975,-65.8159999999998,-66.40699999999924,-67.84299999999985,-69.94200000000001,-70.77399999999943,-71.60000000000036,-74.30299999999988,-75.50600000000031,-77.03200000000015,-78.52599999999984,-79.53699999999935,-80.9399999999996,-83.93499999999949,-84.55299999999988,-85.20200000000023,-85.34699999999975,-85.54400000000078,-86.44700000000012,-89.17199999999957
PER,-6.699000000000069,-10.313000000000102,-12.856999999999971,-14.336999999999989,-16.13799999999992,-17.701000000000022,-19.116999999999734,-20.307999999999993,-21.68399999999974,-22.95199999999977,-24.18199999999979,-25.368999999999687,-26.55099999999993,-27.889999999999873,-28.64800000000014,-29.715000000000146,-30.880999999999858,-32.159000000000106,-33.307000000000244,-34.10400000000027,-34.965000000000146,-33.0590000000002,-32.4369999999999,-33.82099999999991,-34.34299999999985,-35.47900000000027,-35.827999999999975,-39.639000000000124,-57.16399999999976,-53.55500000000029,-49.30499999999938,-46.23700000000008,-47.336999999999534,-48.60099999999966,-49.69799999999941,-51.09400000000005,-52.04700000000048,-52.589999999999236,-53.634000000000015,-55.54500000000007,-56.54899999999998,-57.50799999999981,-58.206999999999425,-59.27399999999943,-59.73000000000047,-60.7450000000008,-61.4409999999998,-62.482999999999265,-64.22099999999955,-64.92900000000009,-65.65200000000004,-66.73199999999997,-67.4359999999997,-69.79300000000057,-71.2510000000002,-72.1880000000001,-74.64699999999993,-76.13400000000001,-77.21200000000044,-78.80100000000039,-80.23799999999937,-82.52199999999993,-84.03600000000006,-85.27999999999975,-85.96999999999935,-86.83600000000024,-86.89199999999983,-89.29000000000087,-89.94900000000052,-91.92199999999957
RIC,-8.122000000000298,-12.087999999999738,-14.618999999999687,-16.996999999999844,-19.537000000000262,-22.5,-23.802999999999884,-25.278000000000247,-27.06100000000015,-28.587999999999738,-29.827999999999975,-31.20999999999958,-32.11400000000003,-33.335000000000036,-34.26200000000017,-35.14300000000003,-36.365999999999985,-37.69900000000007,-38.89400000000023,-39.835000000000036,-40.67399999999998,-38.67500000000018,-39.39499999999998,-41.154999999999745,-42.23499999999967,-43.45500000000038,-44.02799999999979,-44.01200000000017,-44.31899999999996,-40.784999999999854,-36.86499999999978,-34.27899999999954,-35.64399999999932,-37.04100000000017,-38.978000000000065,-41.05999999999949,-42.23500000000058,-43.56999999999971,-44.65399999999954,-45.9409999999998,-48.438999999999396,-49.878999999999905,-50.92899999999918,-54.40099999999984,-55.55000000000018,-60.89600000000064,-80.71200000000044,-81.625,-82.8720000000003,-83.47600000000057,-83.76800000000003,-84.61400000000049,-84.66299999999956,-85.26000000000022,-85.69300000000021,-85.59900000000016,-86.00800000000072,-86.6909999999998,-87.2440000000006,-88.04899999999998,-89.09599999999955,-92.48399999999947,-93.86899999999969,-94.0689999999995,-93.60599999999977,-93.45400000000063,-92.88799999999992,-91.94900000000052,-92.28999999999996,-93.08299999999963
HUL,-7.381000000000313,-10.983999999999924,-13.500999999999749,-15.838000000000193,-17.577999999999975,-19.528000000000247,-21.299999999999727,-22.355000000000018,-23.759999999999764,-25.134999999999764,-26.2199999999998,-27.416999999999916,-28.559000000000196,-30.028999999999996,-30.771999999999935,-32.04800000000023,-33.177999999999884,-34.54899999999998,-35.86900000000014,-36.75200000000041,-37.71199999999999,-35.31700000000001,-34.38200000000006,-35.70100000000002,-36.86299999999983,-41.02800000000025,-58.333000000000084,-58.11700000000019,-58.37300000000005,-54.8090000000002,-50.70899999999983,-47.86399999999958,-49.011999999999716,-50.323999999999614,-51.87299999999959,-53.22999999999956,-54.311000000000604,-55.365999999999985,-56.24699999999939,-57.49200000000019,-59.05699999999979,-59.78099999999995,-60.02399999999943,-60.97399999999925,-60.88500000000022,-61.92399999999998,-63.400000000000546,-64.30799999999999,-65.1869999999999,-65.96399999999994,-66.79899999999998,-67.85099999999966,-69.67900000000009,-70.97500000000036,-72.29700000000048,-74.66399999999976,-75.73400000000038,-79.01999999999953,-80.14600000000064,-81.73400000000038,-82.92599999999948,-84.01599999999962,-85.44499999999971,-86.47299999999996,-87.49499999999989,-88.60300000000007,-90.96900000000005,-91.20300000000043,-91.75500000000011,-94.80999999999949
STR,-7.755000000000109,-11.556999999999789,-14.10799999999972,-16.501999999999953,-19.0,-20.882000000000062,-22.585999999999785,-23.894000000000233,-25.539999999999964,-27.03899999999976,-27.880999999999858,-29.173999999999978,-30.085000000000036,-31.42599999999993,-32.416999999999916,-33.55000000000018,-34.847999999999956,-36.20500000000038,-37.53800000000001,-38.56800000000021,-39.33400000000029,-37.15599999999995,-36.52799999999979,-38.067999999999756,-42.827999999999975,-61.09700000000021,-61.065000000000055,-61.014000000000124,-61.27300000000014,-57.51099999999951,-53.16599999999926,-50.41100000000006,-51.39099999999962,-52.3130000000001,-53.706999999999425,-54.784999999999854,-55.92200000000048,-56.76899999999932,-57.49499999999989,-58.75799999999981,-59.95299999999952,-60.8149999999996,-61.0059999999994,-61.805999999999585,-62.59400000000005,-63.79899999999998,-64.64000000000033,-65.5689999999995,-67.25500000000011,-69.98199999999997,-72.86899999999969,-77.14699999999993,-79.05099999999948,-80.4409999999998,-81.72700000000077,-82.36099999999988,-83.42399999999998,-84.7529999999997,-85.98600000000079,-87.28899999999976,-88.59699999999975,-91.30000000000018,-93.42999999999938,-95.66699999999946,-96.76299999999992,-97.72299999999996,-98.29100000000017,-98.65200000000004,-99.75900000000001,-102.73799999999937
ALB,-10.083000000000084,-14.913000000000011,-17.167999999999665,-19.416000000000167,-21.97699999999986,-24.213000000000193,-27.016999999999825,-30.023999999999887,-33.38799999999992,-36.016999999999825,-38.25199999999995,-39.085999999999785,-39.934999999999945,-40.78800000000001,-41.30099999999993,-42.13200000000006,-42.91300000000001,-44.60900000000038,-45.55099999999993,-46.582000000000335,-47.294000000000324,-45.072000000000116,-44.08199999999988,-45.261999999999716,-46.38999999999987,-47.73199999999997,-49.195000000000164,-49.577999999999975,-50.38000000000011,-48.57600000000002,-45.211999999999534,-43.26800000000003,-46.0029999999997,-47.74499999999989,-54.39599999999973,-73.11700000000019,-76.19000000000051,-76.11499999999978,-76.0679999999993,-78.35599999999977,-81.10999999999967,-81.27999999999975,-81.17099999999937,-81.71999999999935,-81.34600000000046,-82.00400000000081,-82.28899999999976,-83.59899999999925,-84.14800000000014,-84.62700000000041,-84.86899999999969,-85.48599999999988,-85.78699999999935,-86.9340000000002,-89.67000000000007,-90.26499999999942,-91.41200000000026,-93.85399999999936,-94.6780000000008,-95.85199999999986,-96.93499999999949,-97.44700000000012,-98.45799999999963,-99.04799999999977,-99.61899999999969,-100.16300000000047,-100.13299999999981,-99.9390000000003,-100.49099999999999,-104.41199999999935
