VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,-8.191000000000258,-9.455999999999676,-10.389000000000124,-11.699999999999818,-13.292000000000371,-13.983000000000175,-15.524999999999636,-16.712000000000444,-17.89100000000053,-40.64800000000014,-45.31999999999971,-53.94200000000001,-22.019999999999527,-23.82299999999941,-26.471999999999753,-7.998999999999796,-10.681999999999789,-13.350000000000364,-15.139000000000124,-17.02300000000014,-19.17699999999968,-20.917999999999665,-22.404999999999745,-24.431000000000495,-26.076000000000022,-28.014000000000124,-29.585000000000036,-30.91899999999987,-32.79199999999946,-34.25700000000052,-35.82999999999993,-37.038000000000466,-55.35199999999986,-59.20900000000074,-60.1279999999997,-59.667999999999665,-59.99699999999939,-60.23700000000008,-60.14400000000023,-60.02100000000064,-60.1299999999992,-44.18000000000029,-42.274999999999636,-42.8769999999995,-43.5619999999999,-44.11000000000058,-45.02400000000034,-45.93000000000029,-46.94599999999991,-48.03900000000067,-49.08100000000013,-49.89100000000053,-51.00999999999931,-52.27099999999882,-53.560999999999694,-54.659999999999854,-55.516999999999825,-56.284999999999854,-57.065999999998894,-57.84100000000035,-58.634000000000015,-59.361000000000786,-60.159999999999854,-60.68000000000029,-61.681000000000495,-62.07499999999891,-62.379000000000815,-63.680999999998676,-64.58300000000054,-65.2489999999998
PER,-7.653999999999996,-8.851999999999862,-9.5949999999998,-11.047999999999774,-12.127000000000407,-13.254000000000815,-14.916999999999462,-15.969000000000051,-17.10900000000038,-19.02899999999954,-20.509000000000015,-21.35699999999997,-6.21599999999944,-6.119999999999891,-5.6850000000004,-2.1950000000006185,-4.140999999999622,-5.2719999999999345,-6.395999999999731,-7.514000000000124,-8.268000000000029,-9.271999999999935,-9.92199999999957,-10.71600000000035,-11.618000000000393,-12.32800000000043,-13.222000000000662,-13.859999999999673,-14.751000000000204,-15.309000000000196,-16.202000000000226,-17.00500000000011,-18.16099999999915,-19.074000000000524,-19.59100000000035,-20.295999999999367,-36.85199999999986,-39.61499999999978,-39.04600000000028,-38.414999999999964,-37.80799999999999,-20.684000000000196,-17.97400000000016,-17.822000000000116,-18.175000000000182,-18.20300000000043,-18.454999999999927,-18.725999999999658,-18.953999999999724,-19.71900000000005,-20.675000000000182,-20.966999999999643,-22.04699999999957,-22.961999999999534,-24.10399999999936,-25.284999999999854,-26.153000000000247,-26.659999999999854,-27.352999999999156,-27.805999999998676,-28.229999999999563,-28.605000000001382,-29.063000000000102,-29.186999999999898,-29.860000000000582,-30.39799999999923,-30.790000000000873,-47.76100000000042,-52.78399999999965,-51.02800000000025
ALO,-1.8119999999998981,-2.3359999999997854,-2.007000000000062,-2.130000000000109,-2.3530000000000655,-2.566000000000713,-3.2089999999998327,-3.9329999999999927,-4.118000000000393,-4.5479999999997744,-4.6729999999997744,-11.034999999999854,-3.03899999999976,-2.6879999999991924,-2.6909999999998035,-0.7020000000002256,-2.0549999999993815,-2.4459999999999127,-2.3909999999996217,-2.550999999999476,-2.6989999999996144,-2.756999999999607,-2.8189999999995052,-3.106999999999971,-3.386000000000422,-3.5799999999999272,-3.4710000000004584,-3.4769999999998618,-3.9219999999995707,-4.201000000000022,-4.4650000000001455,-5.214000000000851,-5.375,-5.390000000000327,-5.311999999999898,-5.195999999999913,-5.270999999999731,-5.337000000000444,-5.0900000000001455,-4.9450000000006185,-21.55699999999979,-7.556000000000495,-4.502999999999702,-4.548999999999978,-4.5090000000000146,-4.195999999999913,-5.527000000000044,-5.462999999999738,-5.5020000000004075,-5.847000000000662,-6.23700000000008,-6.331000000000131,-6.445999999999913,-6.932999999999993,-7.299999999999272,-7.575999999999112,-7.792999999999665,-7.805999999998676,-7.9429999999993015,-8.266999999999825,-8.191999999999098,-8.038000000000466,-8.055000000000291,-7.779000000000451,-8.066999999999098,-8.118000000000393,-8.807000000000698,-9.819999999999709,-9.46099999999933,-9.569999999999709
LEC,-5.516000000000076,-7.217999999999847,-7.9789999999998145,-9.423999999999978,-10.761000000000422,-11.715000000000146,-13.635999999999513,-14.376000000000204,-15.595000000000255,-17.55699999999979,-18.542999999999665,-19.03099999999995,-4.863999999999578,-4.27599999999984,-4.096999999999753,-1.2579999999998108,-2.661000000000058,-3.457999999999629,-3.831000000000131,-4.279999999999745,-4.657999999999447,-5.230999999999767,-5.472999999999956,-6.043999999999869,-6.610999999999876,-7.179000000000087,-7.85700000000088,-8.286999999999352,-9.019999999999527,-9.695999999999913,-10.22900000000027,-10.69800000000032,-11.056999999999789,-11.463999999999942,-11.980999999999767,-12.25,-12.576999999999316,-13.132000000000517,-29.890000000000327,-32.67200000000048,-32.66100000000006,-15.568000000000211,-12.556999999999789,-12.377999999999702,-12.686999999999898,-12.614000000000487,-12.485000000000582,-12.335000000000036,-12.447000000000116,-12.802999999999884,-13.199000000000524,-13.221000000000458,-13.48700000000008,-13.880999999999403,-14.105999999999767,-14.430999999998676,-14.453999999999724,-14.800999999999476,-14.98699999999917,-15.36199999999917,-15.509000000000015,-15.77599999999984,-15.97400000000016,-15.706000000000131,-16.075000000000728,-16.08300000000054,-16.679000000000087,-17.359999999998763,-17.688000000000102,-18.648000000001048
STR,-8.641000000000076,-10.174999999999727,-10.79300000000012,-12.282999999999902,-13.740999999999985,-14.517000000000735,-15.944999999999709,-17.041000000000167,-18.311999999999898,-20.05999999999949,-37.26900000000023,-46.42100000000028,-19.14800000000014,-21.13499999999931,-23.377000000000407,-6.994999999999891,-9.8149999999996,-12.490999999999985,-14.146999999999935,-15.983000000000175,-18.055999999999585,-19.831999999999425,-21.449999999999818,-23.287000000000262,-25.009000000000015,-26.960000000000036,-44.86400000000049,-49.04899999999998,-49.597999999999956,-49.80400000000009,-50.32999999999993,-50.70300000000043,-51.01799999999912,-51.03700000000026,-51.98400000000038,-51.69499999999971,-52.29599999999937,-52.60900000000038,-52.70499999999993,-52.55000000000018,-52.63999999999942,-36.60200000000077,-34.5,-35.1899999999996,-36.266999999999825,-37.499000000000706,-38.76500000000033,-39.65899999999965,-40.73099999999977,-41.76900000000023,-42.82600000000002,-43.4970000000003,-44.65599999999995,-45.78899999999885,-46.94800000000032,-47.86199999999917,-48.6880000000001,-49.294999999998254,-50.42199999999866,-51.672999999998865,-53.03199999999924,-54.251000000000204,-55.63800000000083,-57.28200000000106,-58.95999999999913,-59.836999999999534,-61.159999999999854,-62.60900000000038,-63.42499999999927,-64.40200000000004
SAR,-9.952999999999975,-12.692000000000007,-14.029999999999745,-15.264000000000124,-17.410000000000764,-18.96900000000005,26.090000000000146
MAG,-8.945999999999913,-11.224999999999909,-12.199999999999818,-13.195000000000164,-14.289999999999964,-15.36700000000019,-17.177999999999884,-17.636999999999716,-18.902000000000044,-20.64800000000014,-21.980999999999767,-23.02099999999973,-7.448999999999614,-8.375,-7.851999999999862,-2.657000000000153,-5.395999999999731,-7.435999999999694,-9.059000000000196,-12.449999999999818,-15.103000000000065,-16.98199999999997,-18.53099999999995,-20.425000000000182,-22.69800000000032,-24.517000000000735,-26.08300000000054,-28.010999999999513,-30.04199999999946,-31.33600000000024,-33.02099999999973,-34.9980000000005,-36.875,-39.31500000000051,-101.78300000000036,-106.20299999999952,-107.80199999999968,-108.20600000000013,-108.53499999999985,-108.1880000000001,-110.96099999999933,-95.73199999999997,-95.54399999999987,-96.85999999999967,-98.73400000000038,-100.21000000000004,-101.61400000000049,-103.13999999999942,-104.97900000000027,-106.76500000000033,-108.45499999999993,-109.77500000000055,-128.71700000000055,-134.82200000000012,-135.1280000000006,-136.09199999999873,-137.1919999999991,-138.11799999999857,-139.08200000000033,-139.9380000000001,-140.78800000000047,-141.73000000000138,-142.85000000000036,-143.3650000000016,-144.4419999999991,-145.0,-145.40099999999984,-146.22799999999916,-146.49599999999919
DEV,-9.43600000000015,-12.054999999999836,-13.144999999999982,-15.094000000000051,-17.064000000000306,-18.691000000000713,-24.43199999999979,-18.940999999999804,-20.19300000000021,-21.841999999999643,-40.72599999999966,-52.34099999999944,-20.193999999999505,-22.13499999999931,-24.82300000000032,-7.38799999999992,-10.190999999999804,-12.943000000000211,-14.746000000000095,-16.53899999999976,-18.708999999999833,-20.57799999999952,-21.996000000000095,-24.034999999999854,-25.689000000000306,-27.528000000000247,-29.17200000000048,-30.36999999999989,-32.19799999999941,-33.766999999999825,-35.319000000000415,-36.68299999999999,-38.10899999999947,-39.45900000000074,-101.90499999999975,-102.96000000000004,-104.53499999999985,-105.8760000000002,-107.04100000000017,-107.93299999999999,-110.13599999999951,-95.46900000000005,-95.12199999999939,-97.43199999999979,-99.54200000000037,-101.72299999999996,-104.52500000000055,-106.9989999999998,-109.26299999999992,-127.70800000000054,-132.5050000000001,-133.058,-134.1849999999995,-135.35199999999895,-136.5709999999999,-137.58599999999933,-138.42499999999927,-139.53399999999965,-140.71099999999933,-142.41799999999967,-143.91300000000047,-145.10300000000097,-146.27100000000064,-147.2420000000002,-148.2549999999992,-148.72600000000057,-149.45100000000093,-150.59399999999914,-151.20399999999972
TSU,-26.195999999999913,-30.527999999999793,-30.878000000000156,-31.713000000000193,-32.39300000000003,-33.18700000000081,-47.376000000000204,-34.235999999999876,-34.94999999999982,-35.65399999999954,-36.430999999999585,-41.94300000000021,-14.967999999999847,-17.527999999999338,-17.84400000000005,-5.39600000000064,-8.172999999999774,-10.69800000000032,-12.349999999999454,-14.268000000000029,-16.597999999999956,-18.164999999999964,-19.907000000000153,-21.53900000000067,-23.61200000000008,-25.49200000000019,-27.067000000000007,-28.488999999999578,-30.46100000000024,-31.938000000000102,-33.47199999999975,-35.28600000000006,-37.30799999999999,-58.324000000000524,-62.03300000000036,-61.60199999999986,-61.90599999999995,-62.327000000000226,-62.253999999999905,-62.11200000000008,-62.31700000000001,-46.26100000000042,-44.33299999999963,-45.64799999999923,-47.261999999999716,-48.189000000000306,-49.11999999999989,-50.03700000000026,-51.38500000000022,-52.32499999999982,-53.311000000000604,-53.98900000000049,-55.037999999999556,-56.25799999999981,-57.83100000000013,-58.65599999999904,-59.716999999998734,-61.31299999999828,-63.13699999999881,-64.3739999999998,-65.3869999999988,-66.46200000000135,-67.45499999999993,-68.38400000000001,-69.47099999999955,-70.24799999999959,-70.94800000000032,-72.02000000000044,-72.70299999999952,-73.42300000000068
