OCO,-4.90300000000002,-5.777999999999906,-6.807999999999993,-7.678999999999974,-8.629000000000019,-9.841000000000008,-11.437999999999988,-12.999000000000024,-15.030999999999949,-16.848999999999933,-19.46900000000005,-21.838999999999942,-25.52599999999984,-29.839999999999918,-32.80799999999999,-34.519000000000005,-20.616999999999962,-18.748000000000047,-19.427999999999884,-19.664999999999964,-20.64800000000014,-21.8720000000003,-41.695000000000164,-45.11799999999994,-45.53200000000015,-46.65299999999979,-46.891000000000076,-46.753000000000156,-47.52299999999968,-48.527000000000044,-47.66800000000012,-47.38500000000022,-46.95899999999983,-45.97700000000032,-44.865999999999985,-43.69699999999966,-42.11299999999983,-41.27599999999984,-40.45999999999958,-39.202999999999975,-38.36000000000013,-37.03600000000006,-35.71799999999985,-34.5619999999999,-33.414000000000215,-32.31100000000015,-31.045000000000073,-31.22699999999986,-30.52300000000014,-29.993999999999687,-29.431000000000495,-29.02299999999923,-29.472000000000662,-27.85899999999947,-26.07799999999952,-25.33100000000013,-24.50999999999931,-23.812999999999192,-22.855000000000473,-21.797999999999774,-21.576000000000022,-21.14599999999973,-20.314000000000306,-19.355999999999767,-18.60199999999986,-18.02899999999954,-17.81999999999971,-17.65400000000045,-17.10199999999986,-17.034999999999854,-17.238000000000284,-27.97700000000077,-24.954999999999927,-17.46600000000035,-18.988999999999578,-20.610999999999876,-22.505999999999403,-23.66700000000037
VER,-13.490999999999985,-16.590999999999894,-18.55600000000004,-21.15599999999995,-23.001999999999953,-25.321000000000026,-28.10800000000006,-29.230999999999995,-30.66899999999987,-32.99799999999982,-37.644000000000005,-40.16800000000012,-43.621999999999844,-47.048,-50.61400000000003,-54.84400000000005,-42.97699999999986,-43.37700000000018,-45.90599999999995,-49.01999999999998,-49.24900000000025,-49.095000000000255,-48.60200000000032,-48.70600000000013,-48.641999999999825,-49.45100000000002,-49.53800000000001,-49.36999999999989,-50.317999999999756,-50.98099999999977,-50.77500000000009,-50.345000000000255,-50.19999999999982,-49.54899999999998,-48.534000000000106,-47.478999999999814,-45.899999999999636,-45.02800000000025,-44.539999999999964,-43.784999999999854,-43.677000000000135,-42.75500000000011,-41.67399999999998,-40.634000000000015,-40.11999999999989,-39.30300000000034,-55.310999999999694,-55.98499999999967,-52.689000000000306,-48.3090000000002,-46.35900000000038,-43.248999999999796,-41.67900000000009,-39.95799999999963,-40.76800000000003,-42.38800000000083,-43.71099999999933,-41.48399999999947,-37.998999999999796,-33.73899999999958,-30.067000000000007,-27.19499999999971,-25.139000000000124,-24.22699999999986,-23.59599999999955,-23.097999999999956,-22.730000000000473,-22.493000000000393,-22.002000000000407,-22.15099999999984,-22.127000000000407,-32.72100000000046,-28.77900000000045,-20.11999999999989,-21.076000000000022,-22.926000000000386,-24.560999999999694,-25.317000000000007
SIR,-10.257999999999981,-13.05099999999993,-15.091000000000008,-17.08699999999999,-19.42700000000002,-22.045999999999935,-49.639999999999986,-54.22900000000004,-56.715999999999894,-58.48799999999983,-61.299999999999955,-63.77800000000002,-68.24199999999996,-72.21800000000007,-78.48900000000003,-82.69800000000009,-70.8309999999999,-70.71500000000015,-91.44499999999994,-95.6840000000002,-94.99000000000024,-94.57000000000016,-94.01900000000023,-93.779,-92.84999999999991,-92.4659999999999,-91.16000000000031,-91.43100000000004,-94.15599999999995,-94.83199999999988,-95.04800000000023,-95.79700000000003,-97.02700000000004,-96.60000000000036,-96.31899999999996,-96.02499999999964,-95.64199999999983,-95.37300000000005,-95.4739999999997,-95.21399999999994,-95.64399999999978,-96.15599999999995,-97.04300000000012,-100.02599999999984,-101.28999999999996,-101.88200000000052,-102.48999999999978,-103.19499999999971,-121.58799999999974,-127.90599999999995,-126.8100000000004,-124.58099999999922,-122.90700000000015,-122.32299999999941,-123.30799999999999,-125.42600000000039,-126.79199999999946,-126.29999999999927,-128.10400000000027,-127.74699999999939,-128.32700000000023,-129.46199999999953,-130.058,-130.44800000000032,-131.1289999999999,-131.99099999999999,-132.94899999999961,-134.14300000000003,-135.38400000000001,-137.60999999999967,-157.77000000000044,-172.9459999999999,-146.07900000000063,-134.8689999999997,-132.89300000000003,-131.5640000000003,-130.0069999999996
HAM,-2.1159999999999854,-2.4659999999998945,-2.76400000000001,-2.9180000000000064,-3.1970000000000027,-3.2369999999999663,-3.7830000000000155,-3.661000000000058,-3.8519999999998618,-4.044999999999845,-5.130999999999858,-22.730000000000018,-26.16899999999987,-27.740999999999985,-28.277000000000044,-28.0150000000001,-12.906999999999925,-9.523000000000138,-8.857999999999947,-7.722999999999956,-8.253000000000156,-7.8969999999999345,-7.970000000000255,-9.307000000000244,-8.681999999999789,-9.034000000000106,-8.17300000000023,-7.925999999999931,-9.5,-10.965999999999894,-10.80099999999993,-9.76299999999992,-9.182999999999993,-8.643000000000029,-7.988000000000284,-7.600999999999658,-6.513999999999669,-5.349999999999909,-4.799999999999727,-4.469000000000051,-4.132999999999811,-3.4780000000000655,-3.0349999999998545,-2.9539999999997235,-3.1089999999999236,-3.0670000000000073,-3.0720000000001164,-3.0150000000003274,-2.751999999999498,-2.6890000000003056,-2.811000000000604,-2.526999999999134,-2.8890000000001237,-2.7039999999997235,-2.5090000000000146,-3.029000000000451,-3.7409999999999854,-4.044999999999163,-4.195999999999913,-3.956000000000131,-3.9619999999995343,-4.108000000000175,-4.726999999999862,-4.697000000000116,-4.640999999999622,-4.6599999999998545,-5.930000000000291,-6.786000000000058,-8.426000000000386,-9.811999999999898,-10.954999999999927,-14.351000000000568,-13.945999999999913,-13.13000000000011,-13.75500000000011,-15.204000000000633,-16.662999999999556,-17.01299999999992
VET,-1.134999999999991,-1.4470000000000027,-1.7250000000000227,-1.4169999999999163,-1.6949999999999363,-1.5879999999999654,-1.7699999999999818,-1.6579999999999018,-2.0499999999999545,-1.6619999999998072,-1.8709999999998672,-1.9629999999999654,-2.5399999999999636,-2.8129999999998745,-3.617999999999938,-20.79300000000012,-6.384999999999991,-3.2630000000001473,-3.0950000000000273,-2.2239999999999327,-2.3099999999999454,-1.900000000000091,-1.9070000000001528,-2.1770000000001346,-1.706000000000131,-1.724999999999909,-1.643000000000029,-1.0419999999999163,-0.7779999999997926,-1.1779999999998836,-1.1550000000002,-1.3279999999999745,-1.3510000000001128,-1.5219999999999345,-1.731999999999971,-1.4809999999997672,-1.56899999999996,-1.5450000000000728,-1.6889999999998508,-1.3949999999999818,-1.7010000000000218,-1.5300000000002,-1.5140000000001237,-1.4850000000001273,-1.7550000000001091,-1.6420000000002801,-1.4960000000000946,-1.444999999999709,-1.4169999999994616,-1.194999999999709,-1.4030000000002474,-1.16399999999976,-1.4770000000007713,-1.2469999999993888,-0.9569999999994252,-0.9950000000008004,-0.8589999999994689,-1.231999999999971,-1.280999999999949,-1.2109999999993306,-1.2200000000002547,-0.9399999999995998,-1.2290000000002692,-0.9909999999999854,-1.1499999999996362,-1.1549999999997453,-1.1630000000004657,-1.5590000000001965,-1.8739999999997963,-1.844000000000051,-1.3659999999999854,-1.8940000000002328,-3.0450000000000728,-5.164999999999964,-5.23700000000008,-6.569000000000415,-7.460000000000036,-7.33600000000024
SAI,-7.2520000000000095,-9.608999999999924,-11.567000000000007,-13.352999999999952,-15.480000000000018,-17.46199999999999,-19.831999999999994,-22.12000000000012,-24.498000000000047,-26.304999999999836,-29.25,-31.343000000000075,-35.263999999999896,-39.452,-44.33699999999999,-64.89200000000005,-52.70699999999988,-50.17900000000009,-49.62699999999995,-50.152000000000044,-50.72900000000027,-50.539000000000215,-50.19599999999991,-50.31600000000026,-49.858999999999924,-50.61899999999969,-50.90000000000009,-50.728999999999814,-51.88799999999992,-52.8149999999996,-52.9970000000003,-53.108999999999924,-53.42399999999998,-53.182000000000244,-52.597999999999956,-51.930999999999585,-51.11399999999958,-52.096000000000004,-52.22999999999956,-51.860999999999876,-51.827999999999975,-51.35400000000027,-50.679999999999836,-49.735999999999876,-49.221000000000004,-48.164999999999964,-46.71900000000005,-45.65300000000025,-44.27099999999973,-42.56700000000001,-41.91600000000017,-41.21699999999964,-40.780000000000655,-39.25799999999981,-40.550999999999476,-42.22700000000077,-45.97999999999956,-46.664999999999964,-47.396999999999935,-47.78099999999995,-48.220000000000255,-49.28200000000015,-50.0590000000002,-50.472999999999956,-51.263999999999214,-51.92000000000007,-53.225000000000364,-54.521999999999935,-55.48000000000047,-57.15299999999934,-59.02100000000064,-76.76700000000073,-65.73900000000049,-61.3720000000003,-63.47699999999986,-65.77000000000044,-67.86099999999988,-69.01299999999992
RAI,-3.038000000000011,-3.3169999999998936,-3.663000000000011,-3.5919999999999845,-3.923000000000002,-4.04200000000003,-4.586000000000013,-4.6469999999999345,-4.817999999999984,-4.986999999999853,-6.156999999999925,-7.214999999999918,-8.044999999999845,-9.132000000000062,-10.523000000000138,-11.67100000000005,-14.923999999999978,-14.114000000000033,-13.130999999999858,-11.375999999999976,-10.291000000000167,-9.389000000000124,-9.659000000000106,-9.983999999999924,-9.679000000000087,-10.290999999999713,-10.070000000000164,-9.559000000000196,-10.954999999999927,-12.14599999999973,-12.514000000000124,-12.298999999999978,-12.471999999999753,-12.07300000000032,-11.809000000000196,-11.422999999999774,-10.366999999999734,-9.57400000000007,-8.901999999999589,-8.00799999999981,-8.047000000000025,-7.488000000000284,-6.844000000000051,-6.661000000000058,-6.856999999999971,-6.459000000000287,-6.295999999999367,-6.175999999999476,-5.842999999999847,-5.015000000000327,-4.901000000000749,-4.652999999999338,-4.629000000000815,-3.9859999999998763,-4.331000000000131,-5.606999999999971,-5.867999999999483,-6.604999999999563,-6.869999999999891,-7.224999999999454,-7.530999999999949,-7.623999999999796,-8.320000000000618,-8.658000000000357,-9.509999999999309,-10.1899999999996,-11.161000000000058,-12.743000000000393,-13.818000000000211,-14.420000000000073,-15.137000000000626,-23.31800000000021,-20.98400000000038,-14.489000000000487,-15.397999999999229,-16.67700000000059,-18.154999999999745,-18.127000000000407
BOT,-3.8519999999999754,-4.34699999999998,-4.633000000000038,-4.9109999999999445,-5.377999999999929,-5.683999999999969,-6.562999999999988,-7.011999999999944,-7.962999999999965,-8.683999999999969,-10.183999999999969,-12.073000000000093,-15.524999999999864,-18.777000000000044,-22.327999999999975,-24.761999999999944,-29.019000000000005,-27.391000000000076,-27.039999999999964,-24.759000000000015,-22.67599999999993,-21.963000000000193,-20.54800000000023,-19.414000000000215,-17.559999999999945,-16.384000000000015,-14.939000000000306,-13.478000000000065,-13.496999999999844,-13.355000000000018,-13.092000000000098,-13.09900000000016,-14.161000000000058,-13.715000000000146,-13.48700000000008,-12.664999999999964,-11.672000000000025,-10.1550000000002,-9.341999999999643,-9.817000000000007,-9.742999999999938,-9.126000000000204,-8.338999999999942,-8.036999999999807,-8.162000000000262,-8.219000000000051,-7.878999999999905,-7.970999999999549,-7.432999999999993,-6.40099999999984,-6.346000000000458,-6.281999999999243,-6.144000000000233,-5.424999999999272,-5.431999999999789,-6.430000000000291,-7.088999999999942,-7.701999999999316,-8.087000000000444,-8.082999999999629,-8.61200000000008,-8.813000000000102,-9.251000000000204,-9.684000000000196,-10.425999999999476,-10.996000000000095,-13.088999999999942,-14.236000000000786,-15.030999999999949,-15.821999999999207,-16.248999999999796,-24.423999999999978,-21.615999999999985,-15.97900000000027,-16.41899999999987,-17.671000000000276,-18.800999999999476,-18.822000000000116
GRO,-14.867000000000019,-18.463999999999942,-20.577999999999975,-23.11500000000001,-25.668000000000006,-28.302999999999997,-31.36099999999999,-34.63300000000004,-39.31099999999992,-41.45100000000002,-44.789999999999964,-48.64499999999998,-53.43199999999979,-58.67100000000005,-82.33600000000001,-87.6210000000001,-73.1099999999999,-71.02700000000004,-74.08500000000004,-73.019,-72.27800000000025,-71.28099999999995,-70.9960000000001,-70.44200000000001,-68.90499999999975,-67.75599999999986,-66.38100000000031,-64.93600000000015,-65.49699999999984,-67.39799999999968,-66.92000000000007,-66.41800000000012,-66.73099999999977,-66.94100000000026,-67.10400000000027,-67.08099999999968,-66.98099999999977,-67.5039999999999,-67.82199999999966,-68.41899999999987,-69.56399999999985,-69.91100000000006,-69.69399999999996,-69.7539999999999,-69.77700000000004,-69.49099999999999,-69.13699999999972,-68.99499999999989,-68.42000000000007,-68.38900000000012,-68.42399999999998,-68.08099999999922,-69.03200000000015,-67.0649999999996,-66.71599999999944,-66.92200000000048,-67.33699999999953,-67.95699999999943,-68.40499999999975,-68.68099999999959,-68.82299999999941,-69.57399999999961,-70.24200000000019,-70.9970000000003,-72.54999999999927,-73.78999999999996,-75.78999999999996,-101.80500000000029,-104.52900000000045,-102.36499999999978,-115.47600000000057,-140.07700000000023,-112.57700000000023,-100.45100000000002,-102.04500000000007,-104.37700000000041,-108.6289999999999
ERI,-12.952999999999975,-16.060999999999922,-18.114000000000033,-20.895999999999958,-23.807000000000016,-26.182999999999993,-29.553999999999974,-32.86400000000003,-36.01700000000005,-37.03599999999983,-40.84899999999993,-43.284000000000106,-47.302999999999884,-50.77399999999989,-54.333000000000084,-57.18900000000008,-62.75199999999995,-62.17399999999998,-61.06700000000001,-59.32600000000002,-58.434999999999945,-57.70400000000018,-57.02400000000034,-56.72600000000011,-55.15700000000015,-54.496999999999844,-53.672000000000025,-53.664999999999964,-55.31399999999985,-56.903999999999996,-58.18299999999999,-59.08800000000019,-60.11799999999994,-59.97900000000027,-60.38799999999992,-60.53399999999965,-60.45699999999988,-60.85100000000011,-61.093999999999596,-60.847999999999956,-61.28600000000006,-61.20900000000029,-61.03600000000006,-61.164999999999964,-62.309999999999945,-62.35400000000027,-62.0619999999999,-61.90700000000015,-61.15899999999965,-60.34900000000016,-60.077000000000226,-59.41999999999916,-59.48900000000049,-57.00999999999931,-56.51099999999951,-56.67200000000048,-56.88999999999942,-57.02299999999923,-57.02599999999984,-56.97899999999936,-56.49499999999989,-56.63199999999961,-56.878999999999905,-57.360999999999876,-58.05799999999999,-58.53200000000015,-59.23999999999978,-60.978000000000065,-62.197000000000116,-63.43499999999949,-67.63299999999981,-88.95300000000043,-73.78600000000006,-65.90899999999965,-67.01199999999972,-68.0590000000002,-69.0659999999998,-69.86400000000049
