GAS,-24.515000000000327,-22.774999999999636,-45.621999999999844
PER,-12.696000000000367,-9.556999999999789,-9.971999999999753,-10.661000000000513,-11.300000000000182,-11.899999999999636,-12.398000000000138,-12.432000000000698,-13.586999999999534,-13.48700000000008,-13.280000000000655,-12.962000000000444,-12.984999999999673,-13.13000000000011,-12.963000000000648,-13.280999999999949,-13.570999999999913,-13.53399999999965,-13.568000000000211,-13.389000000000124,-13.431000000000495,-12.210000000000036,-8.307000000000698,-8.32799999999952,-4.746000000000095,-4.476999999999862,-5.454999999999927,-5.261999999999716,-4.957999999999629,-1.3170000000000073,-2.469000000000051,-2.5299999999997453,-2.043999999999869,-2.030999999999949,-1.6749999999992724,-1.9239999999999782,-1.918999999999869,-2.3919999999998254,-2.050000000000182,-2.41399999999976,-2.368999999999687,-2.36200000000008,-3.3510000000005675,-3.0270000000000437,-3.587999999999738,-3.3410000000003492,-3.1810000000004948,-3.363999999999578,-3.418999999999869,-3.427000000001499,-3.467000000000553,-3.3739999999997963,-3.7180000000007567
ALO,-15.764000000000124,-12.192000000000007,-13.553999999999633,-14.99100000000044,-15.998999999999796,-17.324999999999818,-18.480999999999767,-19.41899999999987,-20.818999999999505,-21.844999999999345,-22.83600000000024,-23.538000000000466,-24.33100000000013,-25.259000000000015,-25.952000000000226,-26.6929999999993,-28.90899999999965,-29.734999999999673,-30.256999999999607,-30.49499999999989,-30.916000000000167,-29.726000000000568,-26.74200000000019,-28.286999999999352,-29.54200000000037,-58.14400000000023,-13.680999999999585,-13.398999999999432,-14.309000000000196,-3.368999999999687,-5.124000000000706,-6.081000000000131,-7.117999999999483,-7.568000000000211,-7.621999999999389,-8.516000000000531,-8.782000000000153,-9.121000000000095,-9.284999999999854,-9.625,-9.587999999999738,-9.679000000000087,-10.807999999999993,-11.543999999999869,-12.713999999999942,-13.579999999999927,-14.208999999999833,-14.829999999999927,-15.302999999999884,-15.72400000000016,-16.399999999999636,-16.497999999999593,-17.197000000000116
LEC,-10.50500000000011,-7.75,-7.496999999999844,-7.764000000000578,-7.8270000000002256,-7.90099999999984,-8.193000000000211,-8.016999999999825,-8.082999999999629,-7.944999999999709,-7.958999999999833,-7.876000000000204,-8.021999999999935,-8.673999999999978,-9.309000000000196,-9.875,-10.295000000000073,-10.370999999999185,-10.188999999999396,-10.092000000000553,-10.17200000000048,-8.557000000000698,-4.959000000000742,-5.075999999999112,-1.4459999999999127,0.0,-1.0949999999993452,-1.5949999999993452,-1.6049999999995634,-0.6229999999995925,-2.0979999999999563,-3.5,-3.905999999999949,-4.438000000000102,-3.7409999999999854,-3.96100000000024,-3.904000000000451,-3.8049999999993815,-4.104000000000269,-4.421999999999571,-4.342999999999847,-4.1469999999999345,-4.976999999999862,-5.000999999999294,-5.5900000000001455,-5.587999999999738,-5.831000000000131,-6.155000000000655,-6.2259999999987485,-6.29700000000048,-6.579999999999927,-6.8700000000008,-7.3770000000004075
STR,-13.769999999999982,-11.011999999999716,-11.423999999999978,-12.538000000000011,-13.376999999999498,-14.440999999999804,-15.534999999999854,-16.36700000000019,-17.492999999999483,-18.429000000000087,-19.59400000000005,-20.618000000000393,-21.74200000000019,-22.941000000000713,-23.73999999999978,-24.46599999999944,-25.353000000000065,-25.740999999999985,-26.170000000000073,-26.295000000000073,-27.064000000000306,-27.025000000000546,-23.81800000000021,-24.122999999999593,-24.872999999999593,-53.75799999999981,-9.82299999999941,-11.746999999999389,-12.030999999999949,-2.4859999999998763,-4.411000000000058,-5.626000000000204,-6.3179999999993015,-6.67699999999968,-6.26299999999992,-6.782000000000153,-6.88799999999992,-7.286000000000058,-7.564000000000306,-8.106999999999971,-8.273000000000138,-8.215000000000146,-8.802999999999884,-8.890999999999622,-10.157000000000153,-10.845000000000255,-11.469000000000051,-12.112999999999374,-12.789999999999054,-13.368000000000393,-14.063000000000102,-14.54200000000128,-15.807000000000698
TSU,0.0
RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1630000000004657,-17.88000000000011,-16.680999999999585,-11.846999999999753,-10.010000000000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCO,-17.334000000000287,-13.746999999999844,-14.997999999999593,-16.156999999999698,-17.208999999999833,-18.54200000000037,-21.39800000000014,-22.640000000000327,-23.724999999999454,-24.751999999999498,-26.71900000000005,-27.728000000000065,-29.074999999999818,-30.429000000000087,-31.85699999999997,-32.65099999999984,-33.70300000000043,-34.47699999999986,-35.11499999999978,-35.931000000000495,-36.74200000000019,-35.90700000000015,-33.1220000000003,-33.443999999999505,-30.192000000000007,-39.61899999999969,-18.173999999999978,-19.28099999999995,-21.846999999999753,-4.9210000000002765,-6.820999999999913,-7.854999999999563,-9.049999999999272,-9.822000000000116,-9.810999999999694,-10.811999999999898,-11.045000000000073,-11.13799999999992,-11.49499999999989,-12.128999999999905,-12.498999999999796,-12.828999999999724,-13.541000000000167,-13.573999999999614,-14.490999999999985,-15.45299999999952,-16.52300000000014,-17.538000000000466,-18.253999999998996,-18.784999999999854,-19.593000000000757,-20.123999999999796,-20.87800000000061
VER,-1.8760000000002037,-1.2559999999998581,-0.737999999999829,-0.8200000000001637,-0.7870000000002619,-0.7089999999998327,-1.3950000000004366,-0.9390000000003056,-1.0299999999997453,-0.8059999999995853,-0.9450000000006185,-0.9810000000006767,-0.9179999999996653,-1.2180000000007567,-0.8609999999998763,-0.9349999999994907,-1.1469999999999345,-1.0099999999993088,-0.9969999999993888,-1.0609999999996944,-1.4340000000001965,0.0,-0.36200000000008004,-27.19499999999971,-21.51299999999992,70.04699999999957
NOR,-4.039000000000215,-3.424999999999727,-3.1719999999995707,-3.586999999999989,-3.4859999999998763,-3.592999999999847,-3.904000000000451,-3.581000000000131,-3.688999999999396,-3.655999999999949,-3.7899999999999636,-4.389000000000124,-5.206000000000131,-5.947000000000116,-5.962000000000444,-5.8309999999992215,-6.182999999999993,-6.208999999999833,-6.019000000000233,-5.622000000000298,-5.440000000000509,-3.691000000000713,0.0,-5.404999999999745,-20.701000000000022,-21.842999999999847,-3.418999999999869,-4.014999999999418,-3.9989999999997963,-0.8479999999999563,-1.105000000000473,-0.9660000000003492,-0.7889999999997599,-1.157999999999447,-0.7129999999997381,-1.2130000000006476,-1.186000000000604,-1.3580000000001746,-1.2100000000000364,-1.2780000000002474,-1.2330000000001746,-1.231999999999971,-2.2150000000001455,-2.018000000000029,-1.9940000000005966,-1.7719999999999345,-1.6320000000005166,-1.743000000000393,-1.5909999999985303,-1.5230000000010477,-1.5740000000005239,-1.614000000001397,-1.7730000000010477
HAM,-7.838000000000193,-4.958999999999833,-4.502999999999702,-4.442000000000462,-4.057999999999993,-4.417000000000371,-4.789999999999964,-4.414000000000669,-4.568999999999505,-4.342999999999847,-4.1820000000006985,-4.867000000000189,-5.801000000000386,-6.882000000000517,-6.972999999999956,-6.924999999999272,-7.369999999999891,-7.230999999999767,-7.231999999999971,-6.779999999999745,-6.3969999999999345,-4.440000000000509,-0.6500000000005457,0.0,0.0
