VER,-1.0579999999999927,-1.6170000000001892,-1.9220000000000255,-2.2780000000002474,-2.849999999999909,-3.3470000000002074,-3.787000000000262,-4.268999999999778,-5.854000000000269,-6.537000000000262,-7.563000000000102,-8.393000000000029,-9.462999999999738,-10.057999999999993,-11.119000000000597,-12.101999999999862,-12.769000000000233,-13.636000000000422,-14.583999999999833,-15.692000000000007,-16.824999999999818,-17.80200000000059,-24.551000000000386,-18.355999999999767,-2.3739999999997963,-0.8849999999993088,-1.8910000000005311,-3.1539999999995416,-3.524000000000342,-3.594000000000051,-4.131999999999607,-3.680000000000291,-3.568000000000211,-3.6239999999997963,-3.673999999999978,-4.049999999999272,-3.969999999999345,-4.076999999999316,-4.65099999999984,-5.354000000000269,-6.33600000000024,-7.414999999999964,-8.239999999999782,-8.890000000000327,-9.613000000000284,-10.206000000000131,-10.778000000000247,-11.146999999999935,-11.248999999999796,-11.567000000000007,-11.847000000000662,-12.622000000000298,-17.19000000000051,-4.740000000000691,-2.9340000000001965,-3.548999999999978,-0.5930000000007567,-1.9899999999997817,-2.5900000000001455,-3.763999999999214,-4.479999999999563,-5.102999999999156,-5.569999999999709,-6.199999999998909,-10.65899999999965,-1.860000000000582,-1.1820000000006985,-0.37299999999959255,-0.9689999999991414,-1.4660000000003492,-1.5940000000009604,-1.2710000000006403
GAS,-7.760000000000218,-9.605000000000018,-10.575000000000273,-12.643000000000029,-14.810999999999694,-16.25,-17.776000000000295,-19.27099999999973,-21.093000000000302,-23.002000000000407,-25.112999999999374,-26.79399999999987,-28.50799999999981,-30.385999999999513,-32.05000000000018,-34.08799999999974,-35.800999999999476,-37.29100000000017,-39.28700000000026,-41.25799999999981,-42.947000000000116,-44.337000000000444,-61.71600000000035,-57.305999999999585,-22.863000000000284,-7.13799999999992,-10.916000000000167,-13.25799999999981,-14.719000000000051,-15.845000000000255,-22.923999999999978,-17.905000000000655,-19.016999999999825,-20.08300000000054,-21.123000000000502,-22.36699999999928,-23.60199999999986,-25.13299999999981,-27.274000000000342,-29.537000000000262,-31.5570000000007,-34.01600000000053,-36.43299999999999,-38.586999999999534,-41.027000000000044,-43.22999999999956,-45.41899999999987,-47.51900000000023,-49.26000000000022,-51.284999999999854,-53.52100000000064,-56.34600000000046,-76.0640000000003,-48.436000000000604,-14.74200000000019,-9.765000000000327,-3.0930000000007567,-6.706000000000131,-9.015000000001237,-12.146999999999025,-15.144000000000233,-18.47099999999955,-22.115999999999985,-25.797999999998865,-39.20800000000054,-18.587999999999738,-11.90099999999984,-3.9539999999997235,-8.846999999999753,-14.171000000000276,-19.850000000000364,-23.629000000000815
ANT,-6.8400000000001455,-8.54800000000023,-9.451000000000022,-11.023000000000138,-12.708999999999833,-14.12900000000036,-15.622000000000298,-17.08999999999969,-18.720000000000255,-20.296000000000276,-22.38799999999992,-24.024999999999636,-25.79200000000037,-27.453999999999724,-29.088000000000648,-31.097999999999956,-32.537999999999556,-34.28600000000006,-36.287999999999556,-37.327000000000226,-38.4369999999999,-39.25200000000041,-55.27800000000025,-47.636999999999716,-13.002999999999702,-4.238999999999578,-6.913000000000466,-7.894000000000233,-8.345000000000255,-8.097000000000662,-12.430000000000291,-8.639000000000124,-8.5,-8.788000000000466,-9.087999999999738,-9.738999999999578,-10.250999999999294,-10.750999999999294,-11.853000000000065,-12.809000000000196,-13.744000000000597,-14.471000000000458,-15.143000000000029,-15.948999999999614,-16.823999999999614,-17.560999999999694,-18.210000000000036,-18.574000000000524,-18.85699999999997,-19.188999999999396,-21.740999999999985,-36.65099999999984,-59.00700000000052,-46.43299999999999,-8.497999999999593,-8.579999999999927,-2.23700000000008,-4.770999999999731,-6.052999999999884,-7.554000000000087,-8.796000000000276,-10.128999999998996,-11.569999999999709,-12.41099999999824,-20.144000000000233,-6.129000000000815,-4.891999999999825,-1.8999999999996362,-4.154999999998836,-5.21100000000115,-6.260000000000218,-7.029000000000451
ALO,-7.311000000000149,-8.871000000000095,-10.012000000000171,-11.677000000000135,-13.322000000000116,-14.81899999999996,-16.40000000000009,-17.855000000000018,-19.567000000000007,-21.293000000000575,-23.185999999999694,-24.683999999999287,-26.679000000000087,-28.2529999999997,-29.74200000000019,-31.84599999999955,-33.340000000000146,-37.6869999999999,-52.636999999999716,-52.08799999999974,-52.095000000000255,-52.40100000000075,-70.07600000000002,-51.404999999999745,-17.822000000000116,-5.947999999999411,-10.490000000000691,-12.680000000000291,-13.965000000000146,-15.206000000000131,-21.807999999999993,-17.368000000000393,-18.246000000000095,-19.304000000000087,-20.16399999999976,-21.59599999999955,-23.014999999999418,-24.44499999999971,-26.460000000000036,-31.44499999999971,-46.74000000000069,-46.4940000000006,-46.63599999999951,-46.71799999999985,-47.1899999999996,-47.95499999999993,-48.396999999999935,-49.97700000000077,-51.36399999999958,-53.052999999999884,-54.60700000000088,-56.98400000000038,-76.77200000000084,-49.24300000000039,-16.466999999999643,-11.219000000000051,-3.3190000000004147,-7.0919999999996435,-9.34900000000016,-13.02599999999984,-15.950000000000728,-19.64099999999962,-22.75,-25.86499999999978,-37.9419999999991,-17.58300000000054,-11.097999999999956,-3.1119999999991705,-6.68999999999869,-8.61700000000019,-10.642000000001644,-11.709000000000742
LEC,-3.0770000000002256,-4.4080000000003565,-4.969000000000051,-5.851000000000113,-6.514999999999873,-7.133000000000266,-7.287000000000262,-7.799999999999727,-8.749000000000251,-9.178000000000793,-10.048999999999978,-10.948999999999614,-12.063000000000102,-12.831999999999425,-14.016000000000531,-15.543999999999869,-16.603000000000065,-17.578999999999724,-18.271999999999935,-19.28099999999995,-20.19499999999971,-24.10400000000027,-52.69999999999982,-33.34900000000016,-5.738000000000284,-2.09900000000016,-3.8890000000001237,-5.579999999999927,-6.051000000000386,-5.744999999999891,-9.131999999999607,-6.170000000000073,-5.58600000000024,-5.359000000000378,-5.367000000000189,-5.720999999999549,-6.1299999999992,-6.5049999999992,-7.350000000000364,-8.412000000000262,-9.835000000000036,-11.13799999999992,-12.000999999999294,-12.884000000000015,-13.838999999999942,-14.753999999999905,-15.465000000000146,-16.178000000000793,-16.769999999999527,-17.014000000000124,-17.489000000000487,-20.990999999999985
STR,-9.653000000000247,-11.728000000000065,-13.330000000000382,-14.361000000000331,-16.386999999999716,-18.070000000000164,-19.942000000000007,-24.43399999999974,-40.95500000000038,-41.08000000000084,-41.89499999999953,-42.524999999999636,-42.93199999999979,-43.14499999999953,-43.7480000000005,-44.73499999999967,-45.35899999999947,-46.384000000000015,-47.34699999999975,-49.0659999999998,-50.29599999999937,-51.56800000000021,-68.46600000000035,-49.110999999999876,-14.323999999999614,-5.170999999999367,-8.554000000000087,-10.814000000000306,-11.76299999999992,-12.516000000000531,-17.46100000000024,-13.86200000000008,-14.488000000000284,-15.391000000000531,-16.386999999999716,-17.80199999999968,-19.00999999999931,-20.346999999999753,-22.320999999999913,-24.42699999999968,-26.50500000000011,-28.801000000000386,-31.060999999999694,-33.33600000000024,-35.71299999999974,-38.052999999999884,-40.47199999999975,-42.69000000000051,-44.61399999999958,-46.88499999999931,-49.202000000000226,-54.7470000000003,-89.19000000000051,-63.298000000000684,-22.89599999999973,-14.489999999999782,-4.564000000000306,-7.877999999999702,-10.181000000000495,-13.15099999999984,-16.235000000000582,-18.935999999999694,-22.10900000000038,-23.549999999999272,-35.86199999999917,-13.875,-7.880000000001019,-2.7189999999991414,-5.7520000000004075,-7.149999999999636,-8.413000000000466,-9.496999999999389
TSU,-6.251000000000204,-7.804000000000087,-8.907000000000153,-10.475000000000364,-12.018999999999778,-13.464000000000397,-14.89200000000028,-16.654999999999745,-18.370000000000346,-20.04400000000078,-21.951999999999316,-23.66899999999987,-25.402000000000044,-26.975999999999658,-28.601000000000568,-30.74499999999989,-32.17199999999957,-33.99300000000039,-38.524999999999636,-56.35599999999977,-56.10199999999986,-56.027000000000044,-74.46600000000035,-55.438999999999396,-21.77599999999984,-6.630999999999403,-9.956000000000131,-12.010999999999513,-13.334000000000742,-14.411000000000058,-21.412000000000262,-16.916000000000167,-17.381999999999607,-18.51299999999992,-19.48999999999978,-20.933999999999287,-22.367999999999483,-23.722999999999956,-26.06800000000021,-28.350999999999658,-30.858000000000175,-33.40800000000036,-35.693999999999505,-37.943999999999505,-40.17199999999957,-42.667999999999665,-44.85199999999986,-46.845000000000255,-48.51999999999953,-50.61799999999948,-52.83900000000085,-55.54899999999998,-76.44900000000052,-70.3700000000008,-25.84400000000005,-15.431999999999789,-4.966000000000349,-8.907999999999447,-12.015999999999622,-14.583000000000538,-17.255999999999403,-20.237999999999374,-23.17699999999968,-26.337999999999738,-40.55899999999929,-19.871000000001004,-13.13299999999981,-4.253000000000611,-8.32300000000032,-10.746000000001004,-12.209000000000742,-13.596999999999753
ALB,-5.905999999999949,-7.30600000000004,-8.394999999999982,-9.825000000000273,-11.534000000000106,-12.916000000000167,-14.278000000000247,-15.647999999999683,-17.138000000000375,-18.65600000000086,-20.36499999999978,-21.72899999999936,-23.26000000000022,-24.753999999999905,-26.161000000000058,-27.5,-28.557999999999993,-29.79700000000048,-30.975000000000364,-32.077000000000226,-33.20399999999972,-34.29600000000028,-51.81700000000001,-44.284999999999854,-11.885999999999513,-3.561999999999898,-5.581000000000131,-7.373999999999796,-7.861000000000786,-7.846000000000458,-11.239999999999782,-7.918000000000575,-8.201000000000022,-10.056000000000495,-11.056999999999789,-11.972999999999956,-12.868999999999687,-13.759999999999309,-15.213999999999942,-16.376999999999498,-18.145000000000437,-19.877000000000407,-21.359999999999673,-22.903000000000247,-24.519000000000233,-25.97400000000016,-27.18000000000029,-28.25800000000072,-29.309000000000196,-30.05999999999949,-30.94800000000032,-32.17500000000018,-43.999000000000706,-29.60699999999997,-5.9520000000002256,-7.390000000000327,-1.831000000000131,-4.118999999999687,-5.175000000001091,-6.815999999998894,-8.108000000000175,-9.438000000000102,-10.427999999999884,-11.596999999999753,-18.126000000000204,-4.885000000000218,-3.805000000000291,-1.532999999999447,-3.5090000000000146,-4.772000000000844,-5.805000000000291,-6.326999999999316
HUL,-8.829000000000178,-10.63000000000011,-11.55600000000004,-13.346000000000004,-15.322999999999865,-16.670000000000073,-18.541999999999916,-20.018999999999778,-21.898000000000593,-23.84600000000046,-26.092999999999847,-27.914999999999964,-30.319000000000415,-32.052999999999884,-33.96400000000085,-36.39399999999932,-37.8090000000002,-39.68199999999979,-43.452000000000226,-61.876000000000204,-63.16699999999946,-66.16700000000037,-87.24499999999989,-66.7460000000001,-27.447000000000116,-8.440999999999804,-12.372000000000298,-16.39800000000014,-18.371000000000095,-19.853000000000065,-26.537000000000262,-22.877000000000407,-23.33600000000024,-24.80699999999979,-26.57800000000043,-28.26299999999992,-29.060999999999694,-29.951000000000022,-31.34600000000046,-32.82099999999991,-34.413000000000466,-35.78300000000036,-40.21799999999985,-42.70899999999983,-44.972999999999956,-46.40899999999965,-47.50600000000031,-49.55000000000018,-51.0,-53.52599999999984,-55.35100000000057,-57.978000000000065,-86.58500000000004,-73.83500000000004,-33.960000000000036,-18.64300000000003,-6.106999999999971,-9.938000000000102,-13.415000000000873,-16.30500000000029,-18.496000000001004,-21.782999999999447,-24.59100000000035,-27.67199999999866,-42.93000000000029,-21.693999999999505,-15.559000000001106,-4.693999999999505,-10.33299999999872,-14.71600000000035,-18.45100000000093,-19.725000000000364
LAW,-4.907999999999902,-6.082000000000335,-7.057000000000244,-7.969000000000051,-9.002999999999702,-10.184999999999945,-11.213999999999942,-12.14599999999973,-13.278000000000247,-14.514000000000124,-15.90899999999965,-17.185999999999694,-18.45300000000043,-19.573999999999614,-20.989000000000487,-22.65399999999954,-23.798999999999978,-25.014000000000124,-26.547999999999774,-28.436999999999898,-29.563999999999396,-30.972000000000662,-43.613000000000284,-37.14099999999962,-7.917999999999665,-2.5850000000000364,-52.51900000000023,-84.20699999999943,-85.6840000000002,-98.95600000000013,-100.58500000000004,-86.17100000000028,-86.90099999999984,-88.02300000000014,-88.89400000000023,-90.17399999999998,-91.26499999999942,-92.27199999999993,-93.54700000000048,-95.30400000000009,-97.02100000000064,-99.11700000000019,-100.79999999999927,-102.41899999999987,-104.1239999999998,-105.85899999999947,-107.78600000000006,-109.15400000000045,-110.27499999999964,-111.44200000000001,-114.12900000000081,-142.6270000000004,-176.9400000000005,-135.38200000000052,-121.07099999999991,-73.89599999999973,-31.197000000000116,-32.167999999999665,-33.23199999999997,-34.840000000000146,-36.20600000000013,-38.04099999999926,-39.33799999999974,-40.71299999999974,-57.44100000000071,-36.32300000000032,-17.769000000000233,-5.450999999999112,-9.72899999999936,-14.328000000001339,-16.523000000001048,-17.063000000000102
