VER,0.0,-1.4739999999997053,-13.336999999999989,-14.246000000000095,-13.606999999999971,-11.717999999999847,-7.488999999999578,-6.121999999999389,-4.9399999999996,-4.055000000000291,-5.9650000000001455,-15.55999999999949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,-12.307999999999993,-18.266999999999825,-12.937999999999647,-13.60400000000027,-13.337999999999738,-13.865999999999985,-11.411000000000058,-11.156999999999243,-11.679999999999382,-12.320999999999913,-15.542000000000371,-25.238999999999578,-8.054999999999382,-7.7059999999992215,-7.76299999999992,-7.425000000000182,-4.601999999999862,-4.067000000000007,-3.8989999999994325,-4.371000000000095,-1.2100000000000364,-2.381999999999607,-3.15099999999984,-3.6340000000000146,-4.347000000000662,-5.068000000000211,-5.775000000000546,-6.17699999999968,-6.889999999999418,-7.475000000000364,-7.981999999999971,-8.934000000000196,-9.564000000000306,-10.350999999999658,-10.905999999999949,-11.520000000000437,-12.215000000000146,-12.770000000000437,-13.216999999999643,-13.739000000000487,-14.194999999999709,-14.666000000000167,-14.931999999999789,-15.088000000000648,-15.287000000000262,-18.949999999999818,-42.75,-42.590000000000146,-38.56800000000021,-22.442000000000007,-23.515000000000327,-24.29200000000037,-24.855999999999767,-25.275000000001455,-25.300999999999476,-25.816000000000713,-26.800999999999476,-28.39799999999923,-29.445999999999913,-35.29899999999907,-51.012000000000626,-30.743000000000393,-37.09300000000076,-50.120999999999185,-3.756999999999607,-1.8300000000017462,-3.875,-4.585000000000946,-4.718000000000757,-5.8770000000004075,-6.369999999998981,-7.060999999999694
PER,-8.157999999999902,-9.273000000000138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8400000000001455,-3.165999999999258,-3.3170000000000073,-2.1820000000006985,-1.0140000000001237,-1.0670000000000073,-0.4969999999993888,-1.2409999999999854,-0.5460000000002765,-1.2299999999995634,-1.595999999999549,-1.6130000000002838,-2.1240000000007058,-2.8450000000002547,-3.123000000000502,-3.40099999999984,-3.655999999999949,-3.722000000000662,-3.8580000000001746,-4.207999999999629,-4.481000000000677,-4.585999999999331,-4.82799999999952,-5.389000000000124,-5.831000000000131,-6.199999999999818,-6.467999999999847,-7.012000000000626,-7.251999999999498,-7.7409999999999854,-8.15099999999984,-8.280000000000655,-11.376000000000204,-28.972999999999956,-27.71600000000035,-27.175000000000182,-23.490999999999985,-6.201000000000022,-6.962000000000444,-7.337999999999738,-7.780999999999949,-8.531000000000859,-9.277000000000044,-9.522999999999229,-9.74200000000019,-10.165999999999258,-10.453999999999724,-14.300999999999476,-39.46900000000096,-19.644000000000233,-37.58800000000156,-2455.146999999999,-1.6630000000004657,-1.0760000000009313,-1.9260000000012951,-2.19800000000032,-2.6490000000012515,-3.6120000000009895,-4.253999999998996,-5.038000000000466
ALO,-1.18100000000004,-2.8279999999999745,-15.389999999999873,-17.27300000000014,-18.104999999999563,-17.688000000000102,-14.524999999999636,-13.681999999999789,-13.511999999999716,-17.261999999999716,-32.220000000000255,-21.76000000000022,-5.068000000000211,-4.930999999999585,-5.416000000000167,-6.3159999999998035,-2.3969999999999345,-2.4359999999996944,-1.668999999999869,-2.4549999999999272,-0.7179999999998472,-1.894999999999527,-2.4909999999999854,-2.891000000000531,-3.280999999999949,-3.506999999999607,-3.7700000000004366,-4.643999999999323,-5.6030000000000655,-6.014000000000124,-6.550000000000182,-7.417999999999665,-7.918000000000575,-8.458999999999833,-8.873999999999796,-9.228000000000065,-9.734999999999673,-10.5,-10.918999999999869,-11.364000000000487,-11.800999999999476,-12.154000000000451,-12.61700000000019,-12.639000000000124,-12.817000000000007,-13.274000000000342,-13.539999999999964,-17.451000000000022,-37.32499999999982,-19.47400000000016,-19.639000000000124,-20.871000000000095,-20.947000000000116,-20.65600000000086,-20.102999999999156,-19.530000000000655,-19.75300000000061,-19.868999999998778,-20.084000000000742,-19.990999999999985,-24.445000000001528,-25.799999999999272,-33.31100000000151,-30.716999999998734,-0.8140000000003056,-0.32400000000052387,-0.7880000000004657,-1.0529999999998836,-1.5940000000009604,-2.9420000000009168,-3.539999999999054,-3.7480000000014115
LEC,-11.215999999999894,-21.686999999999898,-15.172999999999774,-16.682999999999993,-17.557999999999993,-18.82300000000032,-17.295999999999367,-17.760999999999513,-20.72400000000016,-22.396999999999935,-28.18199999999979,-46.94300000000021,-30.756999999999607,-31.04399999999987,-31.735000000000582,-42.12800000000061,-33.7559999999994,-12.222999999999956,-15.396999999999935,-14.27599999999984,-4.318999999999505,-7.3859999999995125,-9.567999999999302,-11.554000000000087,-13.753000000000611,-17.139999999999418,-19.016999999999825,-20.948999999999614,-22.992999999999483,-26.0570000000007,-28.05699999999979,-30.074999999999818,-32.01000000000022,-34.399999999999636,-37.159999999999854,-39.875,-42.16200000000026,-45.564000000000306,-48.24499999999989,-51.20900000000074,-59.5649999999996
STR,-5.496999999999844,-7.239999999999782,-22.47499999999991,-52.17399999999998,-71.97900000000027,-72.14099999999962,-72.39999999999964,-71.58299999999963,-76.19499999999971,-94.2460000000001,-88.8789999999999,-78.02499999999964,-61.98099999999977,-62.54499999999916,-64.13500000000022,-90.92399999999998,-96.3130000000001,-52.33399999999983,-28.974999999999454,-23.603000000000065,-9.425000000000182,-12.112999999999374,-13.966999999999643,-15.551000000000386,-16.89800000000014,-18.805999999999585,-21.082000000000335,-23.131999999999607,-25.324999999999818,-27.399000000000342,-29.527000000000044,-31.547999999999774,-33.99200000000019,-39.43799999999919,-58.753999999999905,-59.048000000000684,-59.05199999999968,-59.58600000000024,-59.80199999999968,-60.04600000000028,-60.581999999999425,-61.05200000000059,-61.498999999999796,-61.8100000000004,-62.36700000000019,-63.761999999999716,-63.90400000000045,-64.21900000000005,-61.3130000000001,-45.00699999999961,-46.68299999999999,-48.167999999999665,-49.677999999999884,-51.04000000000087,-52.435999999999694,-53.766999999999825,-55.568999999999505,-57.78600000000006,-59.82099999999991,-71.91499999999905,-92.51400000000103,-75.04299999999967,-114.71500000000015,-2486.054,-17.274999999999636,-6.664000000000669,-10.653000000000247,-12.564000000000306,-14.123000000001412,-16.287000000000262,-17.805999999998676,-20.085000000000946
SAR,-8.282999999999902,-13.228999999999814,-32.621999999999844,-56.96700000000055,-75.88299999999981,-89.86999999999989,-97.48999999999978,-102.76899999999932,-102.53399999999965,-99.03200000000015,-93.72199999999975,-83.97099999999955,-67.03499999999985,-67.30899999999929,-3980.340000000001
MAG,-20.358999999999924,-30.172999999999774,-21.576000000000022,-24.53099999999995,-24.69799999999941,-25.971999999999753,-25.746000000000095,-26.102999999999156,-30.646999999999935,-48.087000000000444,-43.15800000000036,-33.13799999999992,-16.76599999999962,-16.972999999999956,-18.38799999999992,-25.73199999999997,-15.65099999999984,-6.891999999999825,-7.319999999999709,-8.472999999999956,-2.930000000000291,-5.286999999999352,-7.553999999999178,-9.635000000000218,-11.320000000000618,-12.661000000000058,-14.713000000000648,-17.388999999999214,-20.136999999999716,-21.91900000000078,-23.8149999999996,-25.363000000000284,-27.056000000000495,-28.823999999999614,-33.85699999999997,-55.20500000000084,-55.527000000000044,-56.98999999999978,-58.13799999999992,-59.46399999999994,-60.402000000000044,-62.475000000000364,-63.501000000000204,-64.16700000000037,-65.19700000000012,-66.04899999999998,-66.80699999999979,-67.63699999999972,-65.27499999999964,-49.3119999999999,-51.35699999999997,-53.01599999999962,-54.58300000000054,-56.257000000001426,-58.137000000000626,-60.58799999999974,-62.94499999999971,-65.61599999999999,-68.1939999999995,-82.98599999999897,-106.76699999999983,-90.01699999999983,-142.73999999999978,-2501.816999999999,-25.281999999999243,-8.46400000000176,-13.551000000001295,-16.358000000000175,-18.691000000000713,-20.853000000000975,-23.740999999999985,-26.376000000000204
TSU,-15.284000000000106,-25.630999999999858,-18.58299999999963,-23.314000000000306,-24.03399999999965,-24.480000000000473,-23.173999999999978,-24.46900000000005,-25.55499999999938,-31.435999999999694,-46.610999999999876,-36.384000000000015,-19.858000000000175,-19.527000000000044,-21.75799999999981,-31.850000000000364,-22.068999999999505,-10.051000000000386,-11.188999999999396,-11.682999999999993,-3.850999999999658,-6.627999999999702,-8.358999999999469,-10.042000000000371,-11.592000000000553,-12.863999999999578,-14.126000000000204,-15.278999999999542,-16.362999999999374,-17.71400000000085,-19.289999999999964,-20.554000000000087,-21.626000000000204,-22.75,-23.728000000000065,-25.15100000000075,-26.341999999999643,-27.69000000000051,-29.02599999999984,-30.364000000000487,-31.497999999999593,-32.686000000000604,-33.82600000000002,-34.8130000000001,-35.86499999999978,-37.0659999999998,-38.181000000000495,-39.956999999999425,-38.279999999999745,-23.371000000000095,-26.108000000000175,-30.297999999999774,-33.73199999999997,-36.759000000000015,-40.57099999999991,-43.70600000000013,-46.800999999999476,-50.10899999999856,-53.126000000000204,-64.48199999999997,-84.84500000000116,-67.42499999999927,-107.53300000000127,-2483.1709999999985,-16.0,-6.358000000000175,-12.108000000000175,-15.279000000000451,-17.29200000000128,-19.850000000000364,-21.92699999999968,-24.895000000000437
ALB,-2.699000000000069,-2.380999999999858,-15.821999999999662,-39.82099999999991,-56.99799999999959,-67.05699999999979,-67.45199999999932,-65.21199999999953,-60.5,-56.30000000000018,-49.05199999999968,-37.715000000000146,-20.461999999999534,-20.22699999999986,-20.84100000000035,-28.449999999999818,-18.96900000000005,-7.863000000000284,-8.05999999999949,-9.436999999999898,-2.9909999999999854,-5.337999999999738,-6.295999999999367,-7.552999999999884,-8.11700000000019,-8.84900000000016,-9.92200000000048,-10.875,-11.800999999999476,-12.693000000000211,-13.306999999999789,-14.041000000000167,-15.035000000000764,-16.139999999999418,-17.076000000000022,-18.10699999999997,-19.10699999999997,-20.23199999999997,-21.25799999999981,-22.33300000000054,-23.510999999999513,-24.44800000000032,-25.445999999999913,-29.722999999999956,-48.44800000000032,-48.301000000000386,-47.74499999999989,-47.60199999999986,-44.20299999999952,-27.222999999999956,-28.199000000000524,-30.28399999999965,-31.407999999999447,-32.23400000000038,-32.28700000000026,-32.6929999999993,-33.3070000000007,-34.03099999999904,-34.57099999999991,-36.93000000000029,-46.199000000000524,-48.504000000000815,-72.03600000000006,-2471.8319999999985,-11.802999999999884,-4.426000000001295,-7.400000000001455,-9.649000000001251,-10.777000000000044,-12.313000000000102,-13.536000000000058,-15.11700000000019
