RIC,-10.075000000000273,-13.079999999999927,-14.986999999999625,-16.616999999999734,-18.24200000000019,-20.248000000000502,-22.088999999999942,-23.997999999999593,-26.13499999999931,-27.98999999999978,-33.947000000000116,-54.70800000000054,-56.26599999999962,-57.84399999999914,-59.733000000000175,-61.373999999999796,-64.08500000000004,-63.45100000000002,-55.654999999999745,-56.98999999999978,-58.01499999999942,-59.623999999999796,-61.10400000000027,-62.3130000000001,-63.538000000000466,-65.10199999999986,-68.9350000000004,-90.36599999999999,-88.89900000000034,-89.41900000000078,-89.89899999999943,-90.33899999999994,-90.79799999999977,-95.83199999999943,-97.54100000000017,-100.3730000000005,-101.76200000000063,-102.68099999999959,-103.42799999999988,-105.61399999999958,-108.64099999999962,-110.1890000000003,-110.95700000000033,-112.47800000000007,-113.17600000000039,-121.85599999999977,-153.6170000000002,-167.88799999999992,-122.55699999999979,-114.99799999999959,-116.31500000000051,-117.24299999999948,-118.45600000000013,-120.0,-150.27600000000075,-192.95899999999892,-159.27499999999964,-110.10100000000057,-59.039999999999054,-11.226999999998952,-13.768000000000029,-15.975000000000364,-17.929000000000087,-20.281999999999243,-22.30500000000029,-24.296000000000276,-26.626000000000204,-29.34100000000035,-31.885999999998603,-34.06999999999971,-36.48499999999876,-37.74399999999878
OCO,-6.229000000000269,-8.221000000000004,-9.646999999999935,-10.682999999999993,-11.943000000000211,-13.583000000000538,-15.085000000000036,-16.409999999999854,-17.893999999999323,-19.30199999999968,-20.875,-22.493000000000393,-24.067000000000007,-25.693999999999505,-27.046000000000276,-28.65099999999984,-30.170999999999367,-31.774000000000342,-42.5049999999992,-43.29199999999946,-43.38199999999961,-43.680999999999585,-44.034999999999854,-44.2529999999997,-44.413000000000466,-44.373999999999796,-44.159999999999854,-44.136999999999716,-42.40399999999954,-42.98500000000058,-43.75,-44.72100000000046,-45.71399999999994,-46.373999999999796,-46.86399999999958,-47.7440000000006,-48.402000000000044,-49.34400000000005,-50.28899999999976,-51.71900000000005,-52.51900000000023,-53.38000000000011,-53.409999999999854,-55.413000000000466,-54.95100000000002,-56.01000000000022,-71.11599999999999,-77.02400000000034,-50.24699999999939,-44.21699999999964,-46.51000000000022,-48.39400000000023,-50.42399999999998,-52.447000000000116,-56.36200000000008,-79.03299999999945,-52.076999999999316,-20.73400000000038,-12.63299999999981,-3.2669999999998254,-6.17699999999968,-8.229999999999563,-9.6299999999992,-10.82300000000032,-12.119999999998981,-13.408000000001266,-14.817999999999302,-16.33599999999933,-17.82300000000032,-19.560999999999694,-20.60399999999936,-21.096999999999753
NOR,-4.812000000000353,-6.48700000000008,-7.432999999999993,-9.329999999999927,-10.170000000000073,-10.990000000000691,-12.253999999999905,-13.052999999999884,-14.006999999999607,-14.980999999999767,-15.828999999999724,-16.946000000000822,-18.027999999999338,-19.48999999999978,-20.565999999999804,-21.560999999999694,-25.902000000000044,-43.238000000000284,-34.06299999999919,-34.68299999999999,-34.78699999999935,-34.871000000000095,-35.11899999999969,-35.19599999999991,-35.28200000000015,-35.302999999999884,-35.50700000000052,-35.54899999999998,-33.83399999999983,-34.39400000000023,-34.97199999999975,-35.824000000000524,-36.71799999999985,-37.67099999999937,-38.33100000000013,-39.52900000000045,-40.707000000000335,-41.529999999999745,-42.384000000000015,-43.30499999999938,-43.922999999999774,-44.61800000000039,-44.74200000000019,-47.902000000000044,-47.52100000000064,-48.61200000000008,-63.063999999999396,-89.07600000000002,-58.30999999999949,-50.51500000000033,-51.25300000000061,-51.639000000000124,-52.73500000000058,-53.92200000000048,-56.858000000000175,-77.46000000000004,-31.558999999999287,-17.515000000001237,-11.403999999998632,-2.8439999999991414,-5.64600000000064,-7.416999999999462,-8.342999999998938,-9.281999999999243,-10.586999999999534,-11.674000000000888,-13.557000000000698,-14.798999999999069,-16.612999999999374,-17.685999999999694,-18.995999999999185,-19.286000000000058
HAM,-3.0579999999999927,-3.6230000000000473,-3.9039999999999964,-3.826000000000022,-3.983999999999469,-4.717000000000553,-5.460000000000036,-6.243999999999687,-7.174999999999272,-7.632999999999811,-8.016999999999825,-9.259000000000015,-9.625,-10.26799999999912,-10.636000000000422,-11.162999999999556,-11.608000000000175,-9.167999999999665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2899999999999636,-19.96100000000024,-19.208999999999833,-18.71900000000005,-18.432999999999993,-17.625999999999294,-17.074999999999818,-18.451000000000022,-19.9320000000007,-18.929000000000087,-18.934000000000196,-18.326000000000022,-17.751000000000204,-17.097000000000662,-15.809000000000196,-16.1220000000003,-14.692000000000007,-14.41399999999976,-13.795000000000073,-18.158000000000357,-15.424999999999272,-12.63299999999981,-12.844000000000051,-12.613999999999578,-12.13000000000011,-11.444000000000415,-10.793999999999869,-11.170000000000073,0.0,0.0,0.0,0.0,-1.7049999999999272,-2.131999999999607,-2.8840000000000146,-4.617000000000189,-5.854999999999563,-7.958000000000538,-8.671000000000276,-9.444999999999709,-10.456000000000131,-11.34100000000035,-12.274999999999636,-12.995999999999185
MSC,-6.795000000000073,-9.029999999999745,-10.567999999999756,-12.347999999999956,-13.918999999999869,-15.710000000000036,-17.186999999999898,-18.70799999999963,-20.217999999999847,-21.640000000000327,-22.88000000000011,-24.580000000000837,-29.5029999999997,-56.68199999999979,-58.10400000000027,-59.641999999999825,-60.79699999999957,-59.05799999999999,-49.98199999999997,-50.26499999999942,-50.48399999999947,-51.23700000000008,-51.98199999999997,-52.82600000000002,-53.685999999999694,-55.48700000000008,-56.418000000000575,-57.146999999999935,-56.66399999999976,-58.19100000000071,-60.003999999999905,-61.62800000000061,-68.9989999999998,-95.8769999999995,-98.5010000000002,-100.95899999999983,-102.18000000000029,-103.15399999999954,-103.95499999999993,-105.20899999999983,-105.74799999999959,-106.07900000000063,-105.72900000000027,-106.47599999999966,-106.56800000000021,-115.71799999999985,-143.6170000000002,-160.91899999999987,-115.6859999999997,-108.13100000000031,-108.90999999999985,-109.67599999999948,-110.95100000000002,-112.0600000000004,-135.4270000000006,-158.8809999999994,-143.73899999999958,-97.50700000000143,-46.26999999999862,-5.389999999999418,-8.918999999999869,-11.627000000000407,-13.438000000000102,-15.23699999999917,-16.83300000000054,-18.676000000001295,-21.21099999999933,-23.921000000000276,-26.13299999999981,-29.35200000000077,-31.613999999999578,-32.975000000000364
VET,-10.359000000000378,-13.480999999999767,-15.524999999999636,-17.070999999999913,-18.76800000000003,-20.801000000000386,-22.588999999999942,-24.368999999999687,-29.978000000000065,-51.712000000000444,-52.21599999999944,-53.0590000000002,-54.70600000000013,-56.11799999999948,-58.47600000000057,-60.88299999999981,-62.8769999999995,-61.72900000000027,-55.123999999999796,-56.524999999999636,-57.63799999999992,-59.01999999999953,-60.53399999999965,-61.84199999999964,-62.878999999999905,-64.02399999999943,-64.92000000000007,-65.58799999999974,-64.58500000000004,-66.0640000000003,-67.39599999999973,-68.84700000000066,-70.38200000000052,-71.51800000000003,-75.92000000000007,-98.61999999999989,-101.08400000000074,-101.96000000000004,-102.67500000000018,-103.17000000000007,-103.55599999999959,-104.32900000000063,-104.4989999999998,-106.18299999999999,-106.11099999999988,-113.22100000000046,-140.49099999999999,-146.01900000000023,-118.34899999999925,-109.98499999999967,-111.09600000000046,-111.73399999999947,-112.60699999999997,-113.67600000000039,-137.90000000000055,-162.36000000000058,-146.35699999999997,-97.9320000000007,-47.107999999998356,-5.537999999998647,-9.484000000000378,-12.33599999999933,-14.375,-16.056000000000495,-18.04199999999946,-20.162000000000262,-22.157999999999447,-24.30699999999888,-26.394000000000233,-28.09900000000016,-29.89799999999923,-30.98699999999917
SAI,-1.8079999999999927,-2.18100000000004,-2.576999999999771,-3.0229999999996835,-3.4479999999994106,-4.122000000000298,-4.880999999999403,-5.597999999999956,-6.417999999999665,-6.957000000000335,-7.5789999999997235,-8.486000000000786,-9.052999999999884,-12.957999999999629,-42.1220000000003,-42.28600000000006,-42.110999999999876,-39.14499999999953,-30.795999999999367,-31.269999999999527,-31.35899999999947,-31.740999999999985,-31.764000000000124,-31.8779999999997,-31.636000000000422,-31.936999999999898,-31.707000000000335,-31.641999999999825,-29.94499999999971,-30.73400000000038,-31.070999999999913,-31.686000000000604,-32.600000000000364,-33.154999999999745,-33.67999999999938,-34.58399999999983,-35.42800000000079,-36.336999999999534,-37.391999999999825,-38.19999999999982,-38.707000000000335,-39.194000000000415,-42.777000000000044,-63.529999999999745,-62.37700000000041,-62.13600000000042,-77.3109999999997,-85.51800000000003,-55.875999999999294,-48.97099999999955,-49.697000000000116,-50.33299999999963,-51.435999999999694,-52.569000000000415,-54.65800000000036,-75.5069999999996,-28.406999999999243,-12.953000000001339,-7.35399999999936,-1.712999999999738,-3.680000000000291,-4.850000000000364,-5.712999999999738,-6.8989999999994325,-7.985999999998967,-9.36200000000099,-10.825999999999112,-12.527000000000044,-13.876000000000204,-15.291999999999462,-16.120999999999185,-15.895999999998821
LAT,-10.908000000000357,-14.840999999999894,-17.347999999999956,-19.373000000000047,-21.414999999999964,-23.774000000000342,-26.29699999999957,-28.80199999999968,-31.353000000000065,-33.96399999999994,-37.90599999999995,-40.525000000000546,-46.202000000000226,-67.11099999999988,-68.57099999999991,-70.22800000000007,-72.28299999999945,-71.38599999999951,-63.85599999999977,-65.73399999999947,-67.31999999999971,-69.39999999999964,-71.23700000000008,-72.86599999999999,-74.29299999999967,-78.53099999999995,-101.0610000000006,-101.88100000000031,-100.89499999999953,-101.84400000000005,-104.27299999999923,-105.72400000000016,-107.02599999999984,-108.35399999999936,-111.79799999999977,-115.42300000000068,-120.33899999999994,-124.58199999999943,-126.29500000000007,-130.46500000000015,-132.1270000000004,-133.808,-136.70899999999983,-140.41399999999976,-141.02100000000064,-160.53600000000006,-192.7420000000002,-184.61099999999988,-141.36399999999958,-135.45499999999993,-138.07300000000032,-140.73999999999978,-143.52500000000055,-157.71900000000005,-238.66400000000067,-291.3770000000004,-231.66799999999967,-170.25900000000001,-128.16799999999967,-86.1349999999984,-90.87299999999959,-93.28700000000026,-95.71799999999894,-98.20999999999913,-100.70800000000054,-103.08200000000033,-105.7559999999994,-108.29999999999927,-111.01399999999921,-113.8809999999994,-117.15699999999924
RUS,-5.288000000000011,-6.9699999999998,-7.653999999999996,-7.773999999999887,-7.9780000000000655,-8.206000000000131,-8.730999999999767,-9.346999999999753,-10.01299999999992,-10.483000000000175,-11.039999999999964,-12.066000000000713,-12.483999999999469,-13.300999999999476,-13.667000000000371,-14.07799999999952,-14.594999999999345,-12.110999999999876,-3.1989999999996144,-3.3419999999996435,-3.344999999999345,-3.4989999999997963,-3.6669999999994616,-3.6700000000000728,-3.606999999999971,-3.4049999999997453,-3.0,-4.376999999999498,-3.088999999999942,-3.811000000000604,-7.0479999999997744,-25.632000000000517,-24.840000000000146,-24.040999999999258,-23.128999999999905,-22.967999999999847,-22.96900000000005,-22.79399999999987,-22.23199999999997,-22.023999999999432,-21.057999999999993,-20.699000000000524,-19.39300000000003,-19.108000000000175,-17.387000000000626,-16.944000000000415,-16.13799999999992,-24.425000000000182,-21.84899999999925,-15.782000000000153,-15.551000000000386,-15.228000000000065,-14.730000000000473,-14.271999999999935,-14.030000000000655,-15.07799999999952,-3.3520000000007713,-5.686000000001513,-3.219999999999345,-0.6629999999986467,-2.1939999999995052,-2.746999999999389,-2.912000000000262,-3.0309999999990396,-3.019000000000233,-3.2669999999998254,-3.3359999999993306,-3.5820000000003347,-3.9470000000001164,-4.257999999999811,-5.440999999998894,-4.050999999999476
BOT,-10.725000000000364,-14.00799999999981,-16.422999999999774,-18.065000000000055,-20.266999999999825,-22.051000000000386,-23.91899999999987,-25.322000000000116,-27.373999999999796,-29.087999999999738,-30.942000000000007,-32.319000000000415,-34.14099999999962,-36.26899999999932,-38.064000000000306,-42.98199999999997,-63.097999999999956,-61.858000000000175,-52.95899999999983,-53.54099999999926,-53.86200000000008,-54.31999999999971,-54.858000000000175,-55.253999999999905,-55.985999999999876,-56.79999999999927,-57.64400000000023,-58.582000000000335,-57.26599999999962,-58.47700000000077,-60.78299999999945,-61.84700000000066,-62.722999999999956,-66.73599999999988,-87.8769999999995,-88.85699999999997,-89.76000000000022,-90.68199999999979,-91.57300000000032,-93.04399999999987,-95.88100000000031,-98.26400000000012,-99.73599999999988,-101.61999999999989,-101.52900000000045,-107.10400000000027,-135.09900000000016,-138.41899999999987,-98.28899999999976,-93.29299999999967,-95.68299999999999,-98.28399999999965,-103.33799999999974,-43.89599999999973
