NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3659999999999854,-19.55699999999979,-18.539999999999964,-17.302999999999884,-12.403999999999542,-3.8280000000004293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01099999999951251,-13.097999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIA,-1.8449999999993452,-0.9270000000005894,-0.5420000000003711,-0.8150000000005093,-0.8940000000002328,-0.774000000000342,-0.9059999999999491,-0.9659999999994398,-0.7489999999997963,-0.6460000000006403,-0.7080000000005384,-0.9650000000001455,-0.9139999999997599,-0.27599999999983993,-0.75,-0.7020000000002256,-0.9250000000001819,-0.8450000000002547,-0.6649999999999636,0.0,0.0,0.0,0.0,0.0,-10.108000000000175,-6.514000000000124,-6.511999999999716,-6.502999999999702,-6.443000000000211,-6.144999999999527,-5.947000000000116,-5.850000000000364,-5.688000000000102,-5.32300000000032,-5.389000000000124,-5.539999999999964,-5.243000000000393,-4.793000000000575,-4.275000000000546,-3.2299999999995634,-3.068000000000211,-3.0600000000004,-3.5250000000005457,-3.5979999999999563,-3.7049999999999272,-4.076000000000022,-3.5770000000002256,-4.125,-4.252999999999702,-4.105000000000473,-3.92699999999968,0.0,0.0,-4.219999999999345,-3.4210000000002765,-3.17699999999968,-3.363999999999578,-3.194999999999709,-2.683999999999287,-2.0910000000003492,-1.9810000000015862,-1.6880000000001019,-1.893000000000029,-2.1900000000005093,-1.9259999999994761,-1.9200000000000728,-1.9069999999992433,-1.7200000000011642,-1.3439999999991414,-2.694999999999709
LEC,-5.34099999999944,-2.4470000000001164,-1.018000000000029,-1.6990000000005239,-2.068000000000211,-2.818000000000211,-3.69800000000032,-4.21599999999944,-4.850999999999658,-4.967999999999847,-4.587000000000444,-5.02599999999984,-5.585000000000036,-5.563999999999396,-5.341000000000349,-5.293000000000575,-6.198999999999614,-6.643000000000029,-6.721999999999753,-6.029999999999745,-6.448999999999614,-6.713999999999942,-6.6850000000004,-3.376999999999498,-0.20800000000053842,-14.115999999999985,-15.478000000000065,-16.605999999999767,-17.520000000000437,-18.023999999999432,-18.49499999999989,-18.72100000000046,-18.83600000000024,-18.976000000000568,-19.24499999999989,-19.613000000000284,-19.173000000000684,-18.811999999999898,-18.358000000000175,-17.29199999999946,-17.157000000000153,-17.12800000000061,-17.209000000000742,-17.381999999999607,-17.317000000000007,-17.564000000000306,-17.480999999999767,-17.16699999999946,-20.97899999999936,-38.10699999999997,-37.347999999999956,-32.82899999999972,-29.13500000000022,-16.075999999999112,-15.689000000000306,-15.92699999999968,-16.18000000000029,-16.6929999999993,-17.193999999999505,-17.556000000000495,-18.095000000001164,-18.280000000000655,-18.94800000000032,-19.56000000000131,-20.068999999999505,-20.203999999999724,-21.1200000000008,-20.94800000000032,-20.225000000000364,-19.81999999999971
HAM,-7.878999999999905,-3.894000000000233,-1.4840000000003783,-2.630000000000109,-3.4859999999998763,-4.335000000000036,-5.574000000000524,-6.349999999999454,-7.407999999999447,-8.78900000000067,-9.012000000000626,-9.719000000000051,-10.386999999999716,-9.769999999999527,-9.213000000000648,-9.285000000000764,-9.50799999999981,-9.77100000000064,-9.53899999999976,-8.864999999999782,-9.969000000000051,-10.100999999999658,-10.22900000000027,-6.632999999999811,0.0,-1.0659999999998035,-18.570999999999913,-19.27300000000014,-20.43199999999979,-20.96599999999944,-21.399000000000342,-21.786000000000058,-22.047999999999774,-22.256000000000313,-22.840000000000146,-22.95600000000013,-22.842000000000553,-22.438000000000102,-22.538000000000466,-21.49699999999939,-21.704000000000633,-21.983000000000175,-22.26800000000003,-22.800000000000182,-23.365999999999985,-24.034999999999854,-24.346999999999753,-26.050999999999476,-26.411000000000058,-30.140000000000327,-45.57499999999982,-40.748999999999796,-36.33899999999994,-23.230999999999767,-22.630999999999403,-23.093000000000757,-23.47899999999936,-23.822000000000116,-24.697000000000116,-25.343000000000757,-26.337000000001353,-26.959000000000742,-27.502999999998792,-27.936000000001513,-28.629000000000815,-28.903000000000247,-29.3179999999993,-29.4320000000007,-28.89799999999923,-29.019999999998618
RUS,-8.826000000000022,-5.733000000000175,-1.8650000000006912,-3.282000000000153,-4.3770000000004075,-5.511000000000422,-6.936999999999898,-8.11700000000019,-9.55999999999949,-10.768000000000029,-11.287000000000262,-12.335000000000036,-13.717999999999847,-14.248999999999796,-14.529000000000451,-15.499000000000706,-16.33299999999963,-20.793000000000575,-37.6269999999995,-36.91899999999987,-37.733000000000175,-38.08399999999983,-38.36499999999978,-35.003999999999905,-28.231000000000677,-25.261000000000422,-26.911000000000058,-28.72099999999955,-30.46600000000035,-31.90599999999995,-33.13000000000011,-34.353000000000065,-35.29600000000028,-36.225000000000364,-37.085000000000036,-38.10699999999997,-38.784999999999854,-39.48900000000049,-39.9350000000004,-39.95799999999963,-40.79100000000017,-41.686000000000604,-42.63100000000031,-43.74200000000019,-47.92100000000028,-65.08300000000054,-64.48499999999967,-63.943999999999505,-63.69499999999971,-63.435999999999694,-63.03399999999965,-59.068999999999505,-55.9320000000007,-43.623999999999796,-44.0049999999992,-45.40899999999965,-46.710000000000946,-48.18199999999888,-49.47199999999975,-50.7559999999994,-52.35400000000118,-53.60599999999977,-55.01499999999942,-56.533000000001266,-58.01000000000022,-59.58300000000054,-60.987999999999374,-61.89100000000144,-62.00699999999961,-62.39599999999882
LAW,-16.024999999999636,-10.150000000000546,-3.423999999999978,-5.520000000000437,-7.1010000000005675,-8.747000000000298,-10.447000000000116,-11.993999999999687,-13.556999999999789,-15.03900000000067,-15.695999999999913,-17.69000000000051,-19.003999999999905,-19.21099999999933,-19.488000000000284,-20.170000000000073,-21.0649999999996,-21.853000000000065,-22.333999999999833,-22.46599999999944,-23.717999999999847,-24.19300000000021,-24.40099999999984,-21.300999999999476,-14.702000000000226,-12.77099999999973,-14.877000000000407,-18.157999999999447,-21.73999999999978,-24.078999999999724,-26.35400000000027,-32.09699999999975,-51.6840000000002,-53.13600000000042,-54.43000000000029,-55.784999999999854,-56.71300000000065,-58.38000000000011,-58.775000000000546,-58.17999999999938,-58.40300000000025,-58.59100000000035,-59.115999999999985,-59.835000000000036,-59.90899999999965,-60.31700000000001,-60.414999999999964,-60.58599999999933,-60.737999999999374,-60.93000000000029,-60.8149999999996,-57.24799999999959,-54.36200000000008,-42.80899999999929,-45.277000000000044,-47.20600000000013,-48.909999999999854,-50.560999999999694,-52.39300000000003,-53.89400000000023,-55.78700000000026,-57.4419999999991,-59.13199999999961,-60.733000000000175,-62.197000000000116,-63.733000000000175,-65.08899999999994,-65.80400000000009,-66.12700000000041,-67.753999999999
ALO,-17.065999999999804,-11.092999999999847,-3.8530000000000655,-6.062000000000808,-7.583999999999833,-9.519000000000233,-11.016000000000531,-12.706999999999425,-14.125,-15.704999999999927,-16.243000000000393,-18.08600000000024,-19.833999999999833,-20.04399999999987,-20.271999999999935,-20.900000000000546,-21.85400000000027,-22.65400000000045,-23.219999999999345,-23.232999999999265,-24.55999999999949,-25.06800000000021,-25.240999999999985,-22.078999999999724,-15.53400000000056,-13.734999999999673,-16.45600000000013,-18.96100000000024,-22.91399999999976,-25.404999999999745,-27.75800000000072,-30.29699999999957,-36.50600000000031,-54.949000000000524,-56.50600000000031,-57.92399999999998,-58.84200000000055,-59.699000000000524,-59.67900000000009,-59.17199999999957,-59.32999999999993,-59.485999999999876,-59.91600000000017,-60.613000000000284,-60.823999999999614,-61.11800000000039,-61.277000000000044,-61.5059999999994,-61.636999999999716,-61.72900000000027,-61.76599999999962,-58.149999999999636,-55.319000000000415,-44.40899999999965,-45.91100000000006,-47.99300000000039,-49.63600000000042,-51.56399999999849,-53.3809999999994,-54.85200000000077,-56.77800000000025,-58.284999999999854,-60.04899999999907,-61.64900000000125,-63.29500000000007,-65.3700000000008,-67.23600000000079,-69.24700000000121,-70.8680000000004
BOR,-13.829999999999927,-9.253000000000611,-3.0070000000005166,-4.873000000000502,-6.298999999999978,-7.7719999999999345,-9.404999999999745,-10.979999999999563,-12.732999999999265,-14.189000000000306,-14.843000000000757,-16.070999999999913,-17.80500000000029,-17.904999999999745,-18.059000000000196,-18.624000000000706,-19.534999999999854,-20.190999999999804,-20.714999999999236,-20.810999999999694,-25.248999999999796,-43.55400000000009,-42.76100000000042,-38.943999999999505,-31.222999999999956,-28.94499999999971,-30.73700000000008,-32.17100000000028,-33.26299999999992,-34.365999999999985,-35.41100000000006,-36.524999999999636,-37.79500000000007,-38.72700000000077,-40.07300000000032,-41.33899999999994,-42.176000000000386,-43.03300000000036,-44.00700000000052,-44.11999999999989,-45.20800000000054,-45.91200000000026,-47.04899999999998,-48.3779999999997,-49.1869999999999,-50.41200000000026,-51.14599999999973,-52.264000000000124,-56.86499999999978,-75.48800000000028,-75.1929999999993,-71.03799999999956,-67.43299999999999,-55.021999999999025,-55.97199999999975,-57.29700000000048,-58.70000000000073,-60.021999999999025,-60.876000000000204,-61.44499999999971,-62.475000000000364,-63.18499999999949,-63.74799999999959,-64.34700000000157,-65.00900000000001,-65.90999999999985,-67.56600000000071,-70.34700000000157,-71.38299999999981
HUL,-29.764000000000124,-20.256000000000313,-6.596000000000458,-8.658000000000357,-10.833999999999833,-13.230999999999767,-15.425000000000182,-16.979999999999563,-18.6929999999993,-19.85900000000038,-20.450000000000728,-25.35199999999986,-42.805999999999585,-42.85999999999967,-42.32099999999991,-42.113000000000284,-42.15099999999984,-42.32900000000063,-42.03199999999924,-41.18499999999949,-41.89300000000003,-41.8779999999997,-41.40899999999965,-37.60499999999956,-30.485000000000582,-28.484999999999673,-30.105000000000473,-33.17000000000007,-34.57099999999991,-36.167999999999665,-37.697000000000116,-39.39000000000033,-40.789999999999964,-42.152000000000044,-43.722999999999956,-45.274999999999636,-46.298000000000684,-47.3720000000003,-48.32300000000032,-48.34900000000016,-49.490999999999985,-54.16200000000026,-71.55200000000059,-72.46299999999974,-72.58699999999953,-75.27199999999993,-75.75500000000011,-76.32699999999932,-76.51199999999972,-76.9359999999997,-76.80599999999959,-73.15799999999945,-70.06500000000051,-57.83499999999913,-58.66599999999926,-60.01100000000042,-60.917999999999665,-62.25299999999879,-63.27800000000025,-64.39199999999983,-65.86200000000099,-67.1929999999993,-70.16499999999905,-72.15600000000086,-73.21199999999953,-74.54399999999987,-75.71800000000076,-76.5520000000015,-77.15099999999984
OCO,-22.920999999999367,-15.88799999999992,-5.418000000000575,-7.701000000000022,-9.855000000000473,-11.95300000000043,-13.956000000000131,-15.470999999999549,-17.16899999999987,-18.53099999999995,-19.22900000000027,-20.565999999999804,-22.399999999999636,-23.217999999999847,-23.697000000000116,-24.57000000000062,-25.6279999999997,-26.608000000000175,-30.880999999999403,-48.57499999999982,-48.19499999999971,-47.81800000000021,-46.89500000000044,-42.92500000000018,-35.4940000000006,-33.038000000000466,-35.72100000000046,-37.064000000000306,-38.94300000000021,-40.0049999999992,-41.35900000000038,-43.04600000000028,-44.19599999999991,-45.57500000000073,-46.853000000000065,-47.930999999999585,-48.81500000000051,-49.83100000000013,-50.67800000000079,-50.59299999999985,-51.6190000000006,-52.64000000000033,-53.66400000000067,-54.83799999999974,-55.6220000000003,-56.54500000000007,-57.279999999999745,-58.04999999999927,-58.80399999999918,-63.26299999999992,-80.58599999999933,-76.33200000000033,-72.87700000000041,-60.64300000000003,-60.83599999999933,-62.074000000000524,-63.39899999999943,-64.6939999999995,-65.91699999999946,-66.91899999999987,-71.3080000000009,-72.42400000000089,-73.7430000000004,-74.83200000000033,-76.06999999999971,-77.3700000000008,-78.44700000000012,-79.23300000000017,-79.41699999999946
BEA,-20.57299999999941,-13.288000000000466,-4.481999999999971,-6.918000000000575,-8.315999999999804,-10.24200000000019,-11.735999999999876,-13.40099999999984,-15.104999999999563,-16.475000000000364,-20.067000000000007,-38.043000000000575,-38.909999999999854,-38.47599999999966,-39.32900000000063,-39.83600000000024,-40.48499999999967,-40.89800000000014,-41.29699999999957,-40.86499999999978,-41.6269999999995,-43.05199999999968,-43.67000000000007,-40.34199999999964,-33.389000000000124,-31.623999999999796,-33.29200000000037,-35.465000000000146,-38.41200000000026,-41.27099999999973,-42.936000000000604,-44.662999999999556,-46.472999999999956,-48.53600000000006,-50.475000000000364,-52.13500000000022,-53.54399999999987,-55.13300000000072,-59.26100000000042,-76.8179999999993,-77.30000000000018,-77.45200000000023,-77.77500000000055,-78.33699999999953,-78.47299999999996,-79.09299999999985,-79.77000000000044,-80.0039999999999,-80.2489999999998,-80.50799999999981,-81.8819999999996,-78.35199999999986,-75.78700000000026,-64.39400000000023,-65.2510000000002,-67.0010000000002,-70.45900000000074,-73.44599999999991,-75.4940000000006,-77.07599999999911,-78.96600000000035,-81.08300000000054,-82.82999999999993,-85.12800000000061,-87.28299999999945,-89.03900000000067,-92.68399999999929,-93.97100000000137,-94.28499999999985
HAD,-28.225999999999658,-16.11700000000019,-7.084000000000742,-9.115999999999985,-11.269000000000233,-13.887000000000626,-16.152000000000044,-17.73199999999997,-19.251999999999498,-20.816000000000713,-21.07800000000043,-22.671000000000276,-24.95600000000013,-26.328999999999724,-27.582000000000335,-28.88799999999992,-30.05500000000029,-30.938000000000102,-32.35999999999967,-33.35099999999966,-35.02399999999943,-36.287999999999556,-37.08899999999994,-34.34699999999975,-27.441000000000713,-26.595000000000255,-29.01299999999992,-34.318999999999505,-53.10900000000038,-54.206999999999425,-55.32600000000002,-56.297999999999774,-57.314000000000306,-58.53300000000036,-59.89099999999962,-61.09699999999975,-61.784999999999854,-62.33100000000013,-62.71300000000065,-62.23499999999967,-62.64100000000053,-63.07000000000062,-63.811000000000604,-64.39499999999953,-64.72500000000036,-66.25800000000072,-66.69999999999982,-67.08199999999943,-67.33299999999963,-67.7470000000003,-68.67999999999938,-65.96299999999974,-64.13900000000012,-53.52000000000044,-55.59300000000076,-59.22600000000057,-62.832000000000335,-66.35099999999875,-69.81500000000051,-73.40300000000025,-76.39500000000044,-78.98799999999937,-81.69700000000012,-84.09799999999996,-86.64099999999962,-91.57700000000114,-94.1919999999991,-96.1130000000012,-97.38799999999901
GAS,-11.46099999999933,-7.291000000000167,-2.3140000000003056,-3.9190000000007785,-5.1580000000003565,-6.47400000000016,-8.015000000000327,-9.64599999999973,-12.28899999999976,-13.912000000000262,-14.488000000000284,-20.279999999999745,-39.58799999999974,-39.264000000000124,-38.289999999999964,-38.42399999999998,-38.61899999999969,-39.07900000000063,-39.35599999999977,-38.94799999999941,-39.64400000000023,-40.04899999999998,-39.86499999999978,-36.47400000000016,-30.171000000000276,-28.051000000000386,-31.947000000000116,-34.65700000000015,-36.738000000000284,-38.76899999999932,-40.603000000000065,-42.84400000000005,-45.79500000000007,-47.939000000000306,-51.46699999999964,-53.78700000000026,-55.582000000000335,-61.17200000000048,-79.81500000000051,-79.88999999999942,-80.23199999999997,-80.88700000000063,-81.46500000000015,-82.22900000000027,-82.36399999999958,-82.83800000000065,-83.07800000000043,-83.48099999999977,-83.96299999999974,-84.46500000000015,-85.30599999999959,-82.26699999999983,-79.61200000000008,-69.33699999999953,-71.20800000000054,-74.21299999999974,-75.94499999999971,-78.0630000000001,-79.85000000000036,-82.15300000000025,-84.78400000000147,-87.28700000000026,-90.20899999999892,-92.27400000000125,-94.40799999999945,-96.51100000000042,-99.94700000000012,-101.3030000000017,-102.48600000000079
STR,-21.89599999999973,-15.092000000000553,-4.972999999999956,-7.436000000000604,-9.365999999999985,-11.518000000000029,-13.274000000000342,-14.810999999999694,-16.48999999999978,-17.795000000000073,-18.562000000000808,-21.082000000000335,-24.29399999999987,-24.9399999999996,-27.06800000000021,-28.355000000000473,-29.368999999999687,-30.467999999999847,-31.802999999999884,-32.844999999999345,-34.43299999999999,-35.67000000000007,-36.46399999999994,-33.771999999999935,-29.566000000000713,-34.52300000000014,-54.233000000000175,-55.27099999999973,-56.28700000000026,-57.461999999999534,-58.69500000000062,-60.23199999999997,-61.29500000000007,-62.375,-63.9380000000001,-65.5019999999995,-66.4960000000001,-67.6890000000003,-68.44700000000012,-68.83799999999974,-71.23000000000047,-72.16600000000017,-74.56800000000021,-76.0069999999996,-77.14000000000033,-78.27500000000055,-79.3680000000004,-81.53200000000015,-82.65200000000004,-83.4340000000002,-84.47800000000007,-81.6880000000001,-84.28600000000097,-89.39600000000064,-89.25300000000061,-90.1890000000003,-91.08899999999994,-94.15599999999904,-95.30299999999988,-96.2489999999998,-97.78500000000167,-98.78399999999965,-99.36199999999917,-100.26100000000042,-101.46199999999953,-102.60400000000118,-103.29099999999926,-103.27600000000166,-103.89300000000003
COL,-18.92199999999957,-11.943000000000211,-4.15900000000056,-6.490000000000691,-8.817000000000007,-10.890000000000327,-12.418999999999869,-14.25,-15.829999999999927,-17.16400000000067,-18.24000000000069,-20.10900000000038,-26.51299999999992,-45.0019999999995,-44.4970000000003,-44.40700000000015,-44.27300000000014,-44.2470000000003,-44.21699999999964,-43.67399999999998,-44.11700000000019,-44.5649999999996,-44.51299999999992,-41.27800000000025,-34.44800000000032,-32.66600000000017,-34.92000000000007,-38.11799999999948,-40.14800000000014,-47.33599999999933,-50.29700000000048,-52.539999999999964,-54.6850000000004,-56.970000000000255,-59.19200000000001,-62.74299999999948,-64.82200000000012,-67.21000000000004,-72.94800000000032,-89.67199999999957,-89.91700000000037,-90.07500000000073,-90.1850000000004,-90.16499999999996,-89.96399999999994,-90.07000000000062,-90.63900000000012,-90.95899999999983,-91.34599999999955,-91.73599999999988,-91.96199999999953,-88.88500000000022,-88.66299999999956,-77.42499999999927,-78.74799999999959,-80.78999999999905,-82.45399999999972,-84.45600000000013,-87.87299999999959,-89.66100000000006,-91.8090000000011,-93.63700000000063,-95.36499999999978,-99.02400000000125,-101.12299999999959,-103.8060000000005,-105.63400000000001,-106.85100000000057,-107.12299999999959
TSU,-25.407000000000153,-17.829999999999927,-6.001000000000204,-8.291000000000167,-10.408000000000357,-12.597000000000662,-14.615999999999985,-16.171000000000276,-17.88299999999981,-19.368000000000393,-19.98700000000008,-21.701000000000022,-24.702000000000226,-25.656999999999243,-26.326000000000022,-27.59900000000016,-28.605999999999767,-32.847999999999956,-49.47599999999966,-49.72899999999936,-49.64400000000023,-49.628999999999905,-48.99300000000039,-45.04600000000028,-37.67500000000018,-34.90300000000025,-36.63500000000022,-38.76499999999942,-40.66100000000006,-50.05899999999929,-78.02100000000064,-78.94400000000041,-79.55100000000039,-80.01800000000003,-80.85400000000027,-81.73399999999947,-82.17100000000028,-82.46300000000065,-82.76400000000012,-82.5679999999993,-82.98000000000047,-83.58800000000065,-84.4980000000005,-85.42599999999948,-85.73199999999997,-86.56600000000071,-88.99499999999989,-89.63299999999981,-90.21799999999985,-90.66799999999967,-91.14499999999953,-88.38699999999972,-88.23599999999988,-78.44800000000032,-80.00300000000061,-82.4989999999998,-85.92599999999948,-88.01499999999942,-90.42000000000007,-95.77499999999964,-128.14100000000144,-129.27800000000025,-130.83200000000033,-132.7380000000012,-136.11000000000058,-137.84300000000076,-141.90799999999945,-142.25400000000081
