VER,-6.518000000000029,-6.730999999999767,-7.278999999999996,-7.8419999999996435,-8.59899999999925,-9.798999999999978,-10.044000000000779,-9.717999999999847,-10.356000000000677,-10.394999999999527,-10.52100000000064,-10.592999999999847,-10.930000000000291,-11.164999999999964,-11.434000000000196,-12.425999999999476,-13.458999999999833,-14.931000000000495,-16.64799999999923,-18.118000000000393,-1.5579999999999927,-0.7830000000003565,-1.706000000000131,-3.8850000000002183,-4.859000000000378,-5.917999999999665,-7.26299999999992,-7.463999999999942,-7.675999999999476,-7.7849999999998545,-8.399000000000342,-9.248000000000502,-10.099999999999454,-10.45299999999952,-10.748999999999796,-11.577000000000226,-11.916999999999462,-13.00799999999981,-14.927999999999884,-24.342999999999847,-43.792999999999665,-41.56700000000001,-58.675999999999476,-57.62799999999879,-41.24300000000039,-40.899999999999636,-41.323999999998705,-41.457000000000335,-40.32100000000173,-40.69000000000051,-39.79399999999987,-38.41100000000006,-37.21599999999853,-36.70499999999993,-35.0630000000001,-34.0619999999999,-34.451999999999316,-32.027000000000044,-29.19999999999891,-25.915999999999258,-23.199000000000524,-21.438000000000102
GAS,-6.80600000000004,-7.77599999999984,-8.255999999999858,-9.010000000000218,-9.750999999999294,-11.467000000000553,-12.688000000000102,-12.86200000000008,-14.299000000000888,-14.307999999999993,-14.739000000000487,-14.647999999999229,-15.121000000000095,-15.349999999999454,-16.014999999999418,-17.545999999999367,-18.77100000000064,-20.645000000000437,-22.67699999999968,-34.573999999999614,-15.605999999999767,-5.595000000000255,-6.516000000000531,-9.131000000000313,-10.45300000000043,-12.188000000000102,-12.748999999999796,-13.055000000000291,-14.536000000000058,-14.59900000000016,-14.94000000000051,-16.162000000000262,-17.08099999999922,-18.377000000000407,-20.969999999999345,-21.39099999999962,-22.014999999999418,-23.756999999999607,-27.363999999999578,-27.855999999999767,-27.99200000000019,-27.88799999999992,-39.1309999999994,-38.53700000000026,-28.45100000000093,-28.81500000000051,-29.716999999998734,-30.06500000000051,-30.478000000000975,-30.52900000000045,-31.013999999999214,-31.551000000001295,-31.941999999999098,-32.07900000000154,-32.91100000000006,-33.68299999999908,-35.64799999999923,-35.96900000000096,-36.102999999999156,-35.681000000000495,-36.100000000000364,-38.414999999999054
PER,-8.2800000000002,-8.905999999999949,-9.565999999999804,-10.340000000000146,-11.11999999999989,-14.154000000000451,-15.329000000000633,-15.381999999999607,-16.450000000000728,-16.72400000000016,-17.11999999999989,-17.30499999999938,-17.79199999999946,-17.70799999999963,-18.309000000000196,-19.59899999999925,-21.13799999999992,-23.222999999999956,-25.597999999999956,-29.88799999999992,-3.837999999999738,-1.6589999999996508,-3.4310000000004948,-6.373999999999796,-8.180000000000291,-9.590000000000146,-10.25500000000011,-10.858000000000175,-10.922999999999774,-11.025000000000546,-11.597000000000662,-12.667000000000371,-13.786999999999352,-14.583999999999833,-14.9399999999996,-16.88500000000022,-20.17199999999957,-21.97399999999925,-35.80799999999999,-55.7519999999995,-54.50500000000011,-53.274999999999636,-74.71699999999873,-73.53899999999885,-52.444000000001324,-52.072000000000116,-52.64099999999962,-52.79200000000128,-52.58100000000013,-51.74300000000039,-51.818999999999505,-53.45900000000074,-54.451999999999316,-54.13100000000122,-53.33599999999933,-52.831999999998516,-55.288000000000466,-56.862999999999374,-59.32999999999993,-58.43499999999949,-56.251000000000204,-54.48199999999997
ALO,-4.068000000000211,-4.940000000000055,-5.326999999999771,-6.1030000000000655,-6.745999999999185,-7.319000000000415,-7.914999999999964,-7.621999999999389,-8.418000000000575,-8.60400000000027,-8.454000000000633,-8.306999999999789,-8.50500000000011,-8.286999999999352,-8.444999999999709,-9.284999999999854,-10.33600000000024,-11.659999999999854,-12.976999999999862,-20.45300000000043,-9.019000000000233,-3.475999999999658,-4.344000000000051,-7.689000000000306,-8.652000000000044,-10.362999999999374,-10.712999999999738,-11.41399999999976,-12.480999999999767,-12.391999999999825,-12.807999999999993,-14.014000000000124,-14.414999999999964,-14.967999999999847,-15.623999999999796,-17.345000000000255,-21.55499999999938,-23.243999999999687,-26.052999999999884,-26.814000000000306,-27.195999999999913,-27.402999999999338,-38.33399999999892,-44.52399999999943,-69.28100000000086,-84.70100000000093,-83.49099999999999,-85.08100000000013,-85.64700000000084,-85.09799999999996,-85.52099999999882,-85.246000000001,-85.47799999999916,-84.95000000000073,-84.42100000000028,-84.33699999999953,-83.73099999999977,-83.33500000000095,-82.27800000000025,-80.96399999999994,-83.21399999999994,-87.54600000000028
LEC,-1.2350000000001273,-1.1900000000000546,-0.9800000000000182,-1.0609999999996944,-0.8379999999997381,-0.8900000000003274,-0.9909999999999854,-0.8840000000000146,-0.9040000000004511,-1.324999999999818,-1.4310000000004948,-1.2929999999996653,-1.0909999999994398,-2.3149999999996,-1.9909999999999854,-2.217999999999847,-2.5700000000006185,-3.1909999999998035,-4.397999999999229,-9.19800000000032,-5.311999999999898,-2.5,-4.032000000000153,-6.907999999999447,-6.930000000000291,-7.636999999999716,-7.701000000000022,-6.0330000000003565,-5.4909999999999854,-4.481999999999971,-4.282000000000153,-4.4890000000004875,-4.738999999999578,-4.231999999999971,-4.0090000000000146,-3.907999999999447,-3.662999999999556,-4.089999999999236,-4.2849999999998545,-4.448999999999614,-4.019000000000233,-3.967999999999847,-4.71599999999853,-4.592999999998938,-4.115000000001601,-4.477000000000771,-5.213999999999942,-5.510000000000218,-5.742000000000189,-5.543999999999869,-6.3069999999988795,-6.936999999999898,-8.822999999998501,-11.947000000000116,-14.022999999999229,-15.800999999999476,-16.93499999999949,-17.81999999999971,-18.789999999999054,-18.852999999999156,-20.176000000001295,-21.16400000000067
SAR,-10.751000000000204,-11.351000000000113,-12.088999999999942,-13.384000000000015,-14.096999999999753,-15.61999999999989,-18.32800000000043,-19.50799999999981,-21.110000000000582,-21.479999999999563,-21.894000000000233,-21.917999999999665,-22.35899999999947,-22.943999999999505,-23.845000000000255,-25.411999999999352,-27.077000000000226,-29.654999999999745,-80.27099999999973,-154.36099999999988,-100.8090000000002,-50.42199999999957,-47.85500000000047,-48.45299999999952,-49.027000000000044,-50.17999999999938,-50.23399999999947,-48.97600000000057,-48.498999999999796,-48.186000000000604,-48.24300000000039,-48.865999999999985,-49.39399999999932,-49.167999999999665,-48.961999999999534,-49.29600000000028,-49.16399999999976,-49.521999999999935,-50.40300000000025,-51.289999999999964,-51.78899999999976,-52.452000000000226,-81.61199999999917,-96.28899999999885,-73.496000000001,-74.36700000000019,-75.28999999999905,-75.8010000000013,-76.27000000000044,-76.29000000000087,-76.86999999999898,-77.46399999999994,-78.11999999999898,-78.34600000000137,-78.66300000000047,-79.02399999999943,-79.28600000000006,-80.71600000000035,-80.51499999999942,-80.25900000000001,-82.90500000000065,-86.90200000000004
MAG,-5.036000000000058,-6.320999999999913,-6.898000000000138,-7.322000000000116,-8.239999999999782,-10.753000000000611,-11.40900000000056,-11.536000000000058,-12.905000000000655,-13.039999999999964,-13.158000000000357,-13.332999999999629,-13.805000000000291,-13.92199999999957,-14.582999999999629,-15.855999999999767,-17.266999999999825,-19.26800000000003,-21.245999999999185,-30.95799999999963,-13.85400000000027,-5.096000000000458,-6.110999999999876,-8.662000000000262,-10.045000000000073,-11.71100000000024,-12.356999999999971,-12.706000000000131,-14.046000000000276,-14.052999999999884,-14.450000000000728,-15.730000000000473,-16.59099999999944,-17.85699999999997,-20.498999999999796,-29.085000000000036,-31.552999999999884,-33.625,-36.305999999999585,-38.67000000000007,-40.17900000000009,-41.19599999999991,-67.94999999999891,-86.51800000000003,-64.98100000000159,-68.0560000000005,-70.1319999999996,-70.03900000000067,-70.18500000000131,-69.82799999999952,-70.00299999999879,-70.19200000000092,-70.55799999999908,-70.34600000000137,-70.09499999999935,-70.14199999999983,-70.1869999999999,-72.99099999999999,-73.81399999999849,-73.46700000000055,-72.6200000000008,-72.07999999999993
TSU,0.0
ALB,-9.768000000000029,-10.286999999999807,-11.10799999999972,-12.001000000000204,-12.810999999999694,-14.699000000000524,-17.62800000000061,-18.4429999999993,-19.686000000000604,-19.942000000000007,-20.00800000000072,-19.935999999999694,-20.335000000000036,-20.711999999999534,-21.412999999999556,-22.829999999999927,-24.070999999999913,-26.028000000000247,-28.172999999999774,-39.94800000000032,-23.548999999999978,-7.989999999999782,-8.684000000000196,-11.97900000000027,-13.213999999999942,-14.956000000000131,-16.42999999999938,-16.641999999999825,-17.87199999999939,-18.123999999999796,-19.472000000000662,-20.829999999999927,-22.36699999999928,-22.891999999999825,-23.98700000000008,-26.38299999999981,-27.527000000000044,-28.844999999999345,-30.837999999999738,-32.38000000000011,-33.16100000000006,-33.85899999999947,-55.539999999999054,-71.95299999999952,-51.548000000000684,-50.97700000000077,-51.358000000000175,-51.149999999999636,-50.94800000000032,-50.4330000000009,-50.60599999999977,-52.435999999999694,-53.72199999999975,-53.240999999999985,-52.35599999999977,-52.222999999999956,-54.86899999999878,-73.49599999999919,-74.60599999999977,-74.23199999999997,-73.44100000000071,-73.3739999999998
ZHO,-11.748000000000047,-20.333999999999833,-42.08799999999974,-41.37700000000041,-41.19699999999921,-41.55500000000029,-41.965000000000146,-42.701999999999316,-43.63100000000031,-43.82799999999952,-44.06500000000051,-43.85099999999966,-43.891999999999825,-44.326999999999316,-44.853000000000065,-45.88000000000011,-46.85600000000068,-48.44599999999991,-51.10099999999966,-70.97100000000046,-38.58899999999994,-8.581000000000131,-8.907000000000153,-13.064000000000306,-14.684000000000196,-16.471999999999753,-17.206999999999425,-17.287000000000262,-18.537999999999556,-19.186999999999898,-20.332000000000335,-21.72400000000016,-23.196999999999207,-23.671000000000276,-24.889999999999418,-28.092999999999847,-29.35699999999997,-30.65899999999965,-32.30000000000018,-33.71299999999974,-34.76800000000003,-35.253999999999905,-50.362999999999374,-49.30899999999929,-38.61700000000019,-40.02000000000044,-42.83899999999994,-44.42900000000009,-46.25,-47.431000000000495,-49.87299999999959,-55.36300000000119,-58.78899999999885,-61.79000000000087,-64.04700000000048,-66.74199999999837,-69.25200000000041,-72.71000000000095,-76.90799999999945,-78.65999999999985,-81.37800000000061,-83.66599999999926
