VER,-2.0910000000003492,-2.643999999999778,-2.938000000000102,-3.19800000000032,-3.511000000000422,-3.869999999999891,-3.6829999999999927,-3.8850000000002183,-3.8919999999998254,-4.307999999999993,-4.721999999999753,-5.24199999999928,-5.009999999999309,-4.787000000000262,-2.67200000000048,-3.4089999999996508,-1.456000000000131,-0.8800000000001091,-1.51299999999992,-0.3710000000000946,-0.9619999999995343,-1.0540000000000873,-1.2830000000003565,-1.2070000000003347,-1.1840000000001965,-1.3060000000004948,-1.1809999999995853,-1.5,-1.4879999999993743,-1.5140000000001237,-1.3320000000003347,-1.5360000000000582,-1.51299999999992,-1.6599999999998545,-1.6529999999993379,-1.5560000000004948,-1.5779999999995198,-3.2390000000004875,-4.41399999999976,-1.6520000000000437,-0.47999999999956344,0.0,-0.7799999999997453,-0.9120000000002619,-0.7160000000003492,0.0,0.0,0.0,0.0,0.0
GAS,-7.1150000000002365,-11.291999999999916,-13.57699999999977,-16.88300000000072,-19.371000000000095,-21.708999999999833,-23.355999999999767,-25.511999999999716,-28.11999999999989,-29.873999999999796,-32.327000000000226,-34.72899999999936,-36.60899999999947,-39.44599999999991,-41.54100000000017,-81.43199999999979,-25.833999999999833,-23.807999999999993,-27.75999999999931,-5.5,-9.532000000000153,-12.72400000000016,-15.293000000000575,-17.694000000000415,-20.672999999999774,-23.784999999999854,-26.14800000000014,-29.579999999999927,-32.03199999999924,-34.07800000000043,-35.84400000000005,-37.78700000000026,-39.693999999999505,-41.67899999999918,-43.5649999999996,-46.51800000000003,-48.47399999999925,-66.90200000000004,-65.90700000000015,-52.590000000000146,-50.139000000000124,-50.3720000000003,-50.05799999999999,-51.56500000000051,-52.92200000000048,-53.24800000000141,-55.43000000000029,-57.899999999999636,-60.53199999999924,-62.951999999999316
PER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1059999999997672,-25.3720000000003,-2.438000000000102,-3.467999999999847,-3.244999999999891,-0.7790000000004511,-3.1099999999996726,-3.6940000000004147,-3.9340000000001965,-4.2280000000000655,-4.600999999999658,-5.027000000000044,-5.390000000000327,-6.085999999999331,-6.456999999999425,-7.351999999999862,-7.375,-7.843000000000757,-8.086999999999534,-8.341999999999643,-9.389999999999418,-9.628000000000611,-9.53399999999965,-16.08299999999963,-15.920000000000073,-14.403999999999542,-12.260999999999513,-11.230999999999767,-9.777000000000044,-9.65099999999984,-9.485000000000582,-8.074000000000524,-8.555000000000291,-9.027000000000044,-9.432999999999083,-10.820999999999913
ALO,-5.467000000000098,-7.976999999999862,-9.954999999999927,-11.628000000000611,-13.32300000000032,-14.924999999999272,-17.862999999999374,-21.55199999999968,-23.34400000000005,-24.84900000000016,-26.805999999999585,-28.449999999999818,-29.66699999999946,-30.836999999999534,-30.144000000000233,-45.134000000000015,-13.911000000000058,-11.962000000000444,-12.891999999999825,-2.6909999999998035,-5.931999999999789,-8.561999999999898,-10.769000000000233,-12.91400000000067,-14.951000000000022,-16.600000000000364,-18.01000000000022,-20.24199999999928,-22.68499999999949,-24.337000000000444,-25.460000000000036,-26.730000000000473,-27.682999999999993,-29.673999999999978,-31.702000000000226,-179.73300000000017
LEC,-1.0970000000002074,-1.3179999999997563,-1.5160000000000764,-1.7270000000007713,-2.3870000000006257,-2.4909999999999854,-2.371999999999389,-2.3220000000001164,-2.463999999999942,-2.306999999999789,-2.5429999999996653,-2.7869999999993524,-2.3499999999994543,-2.2479999999995925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046000000000276486,0.0,0.0,0.0,-0.017000000001644366,-0.8250000000007276,-0.5979999999999563,-0.6209999999991851,-0.5519999999996799
STR,-7.836999999999989,-11.846000000000004,-14.835999999999785,-17.97100000000046,-21.345000000000255,-24.28599999999915,-26.742999999999483,-29.40599999999995,-32.38000000000011,-35.766999999999825,-40.371000000000095,-44.0649999999996,-50.710000000000036,-71.6909999999998,-72.04200000000037,-94.34599999999955,-36.69999999999982,-26.697000000000116,-31.688999999999396,-6.269000000000233,-10.442000000000007,-14.153999999999542,-17.38000000000011,-20.100000000000364,-23.063000000000102,-26.26600000000053,-29.277000000000044,-32.774999999999636,-35.85699999999997,-38.944000000000415,-41.314000000000306,-44.06200000000081,-46.84699999999975,-49.32799999999952,-52.0,-54.67500000000018,-57.05899999999929,-74.73800000000028,-74.79899999999998,-58.0590000000002,-56.62199999999939,-58.197000000000116,-59.65299999999934,-62.6880000000001,-65.6200000000008,-66.6130000000012,-69.31800000000112,-100.22500000000036,-106.35100000000057
MAG,-6.713999999999942,-9.492999999999938,-11.726999999999862,-14.124000000000706,-16.59600000000046,-18.95799999999963,-20.844999999999345,-22.707000000000335,-25.188000000000102,-27.095000000000255,-30.25,-32.607999999999265,-34.09400000000005,-35.345000000000255,-33.96299999999974,-52.9340000000002,-9.25799999999981,-7.6270000000004075,-8.431999999999789,-1.8450000000002547,-4.8400000000001455,-6.403999999999542,-8.686999999999898,-10.559000000000196,-12.984999999999673,-15.311999999999898,-16.923999999999978,-19.049999999999272,-20.943999999999505,-22.764000000000124,-24.147000000000844,-26.033000000000357,-27.298999999999978,-29.45299999999952,-32.13799999999992,-33.69200000000001,-40.57899999999972,-77.08600000000024,-77.8730000000005,-60.662999999999556,-57.73399999999947,-58.426000000000386,-57.80000000000018,-58.80500000000029,-59.65600000000086,-59.655000000000655,-60.84400000000096,-61.76199999999881,-63.28299999999945,-64.33999999999833
ALB,-9.032000000000153,-13.43899999999985,-16.702999999999975,-20.527000000000044,-25.173999999999978,-28.8179999999993,-33.085000000000036,-36.722999999999956,-39.926000000000386,-42.75799999999981,-46.063999999999396,-49.64599999999973,-55.61799999999948,-75.71500000000015,-75.57499999999982,-96.55100000000039,-40.86999999999989,-28.269000000000233,-33.96900000000005,-6.735000000000582,-11.03899999999976,-14.733000000000175,-17.938000000000102,-20.668000000000575,-24.282000000000153,-27.545000000000073,-30.771999999999935,-34.48499999999967,-37.60199999999986,-40.7480000000005,-43.3690000000006,-46.10900000000038,-48.79899999999998,-51.45299999999952,-54.09299999999985,-56.34200000000055,-58.54999999999927,-76.16700000000037,-77.05299999999988,-59.53600000000006,-57.91199999999935,-59.712000000000444,-61.21900000000005,-63.48999999999978,-66.01900000000023,-66.9340000000011,-69.76100000000042,-30.084999999999127
ZHO,-10.528999999999996,-14.4699999999998,-17.438000000000102,-20.637000000000626,-24.550000000000182,-27.34399999999914,-29.34599999999955,-31.457000000000335,-33.53099999999995,-35.84400000000005,-38.365999999999985,-40.620999999999185,-41.65799999999945,-43.125,-42.29899999999998,-60.764000000000124,-29.896999999999935,-24.960000000000036,-29.868999999999687,-5.842000000000553,-9.916000000000167,-13.204999999999927,-15.61999999999989,-18.42200000000048,-21.121000000000095,-24.248999999999796,-29.725000000000364,-45.464999999999236,-47.69499999999971,-49.46100000000024,-51.16200000000026,-53.05500000000029,-54.766999999999825,-56.8159999999998,-58.862999999999374,-60.99300000000039,-62.72699999999986,-82.97900000000027,-83.68199999999979,-65.21199999999953,-63.61799999999948,-64.4989999999998,-64.6220000000003,-66.51599999999962,-68.1810000000005,-69.07200000000012,-71.66500000000087,-75.85499999999956,-79.31600000000071,-82.24499999999898
HUL,-9.812000000000353,-14.125,-17.592999999999847,-21.51000000000022,-25.51800000000003,-29.09399999999914,-31.75999999999931,-34.417999999999665,-36.62700000000041,-39.61200000000008,-41.95100000000002,-43.873999999999796,-45.349999999999454,-47.0,-46.09699999999975,-62.871000000000095,-15.057999999999993,-13.0600000000004,-14.735999999999876,-3.2700000000004366,-6.6729999999997744,-9.337999999999738,-12.306000000000495,-15.766000000000531,-19.83100000000013,-22.713999999999942,-25.42699999999968,-29.402000000000044,-32.92699999999968,-36.06500000000051,-38.55799999999999,-41.75600000000031,-44.05400000000009,-46.6929999999993,-49.82499999999982,-52.28099999999995,-59.414999999999964,-96.52099999999973,-95.66399999999976,-74.24499999999989,-72.86200000000008,-73.6869999999999,-74.02799999999934,-76.44800000000032,-78.49799999999959,-79.04100000000108,-80.91300000000047,-84.2549999999992,-87.7440000000006,-91.79199999999946
