RIC,-13.864999999999782,-20.942000000000007,-25.833999999999833,-30.074999999999818,-34.46399999999994,-38.34299999999894,-41.44499999999971,-48.67200000000048,-25.126000000000204,-12.481999999999971,-15.934000000001106,-19.32300000000032,-22.971999999999753,-26.735999999998967,-30.618000000000393,-33.44599999999991,-36.840000000000146,-39.96899999999914,-43.13600000000042,-46.08799999999974,-63.3809999999994,-53.30400000000009,-50.393999999998414,-52.95900000000074,-55.637000000000626,-64.75299999999879,-59.167999999999665,-76.85000000000036,-74.90999999999985,-58.138999999999214,-59.97900000000118,-61.47400000000016,-63.85199999999895,-66.27499999999964,-58.992999999998574,-49.31100000000151,-39.46299999999974,-15.5,-4.220000000001164,-6.380000000001019,-9.043999999999869,-12.087000000001353,-15.279000000000451,-18.652000000000044,-21.532999999999447,-24.678000000001703,-26.152000000000044,-28.850000000000364,-31.82300000000032,-34.12700000000041,-36.25,-39.029999999998836,-41.52800000000025,-44.01299999999901,-46.56500000000051,-49.48999999999978,-52.33100000000013,-55.847999999999956,-58.27599999999984
OCO,-15.427999999999884,-22.809000000000196,-28.01299999999992,-32.1850000000004,-36.51000000000022,-40.625,-43.97600000000057,-52.77100000000064,-28.746000000001004,-14.768000000000029,-18.410000000001673,-21.74800000000141,-24.97899999999936,-28.795000000000073,-32.608000000000175,-36.233000000000175,-39.63600000000042,-43.23199999999997,-46.673000000000684,-50.19200000000092,-73.28299999999945,-61.59699999999975,-59.34299999999894,-62.115999999999985,-65.1260000000002,-75.2609999999986,-23.13000000000102
NOR,-6.6599999999998545,-9.36700000000019,-11.208999999999833,-13.211999999999534,-15.267000000001644,-17.19499999999971,-18.48999999999978,-21.377000000000407,-8.984000000000378,-2.867000000000189,-6.722999999999956,-8.557000000000698,-10.233000000000175,-12.108000000000175,-14.16399999999885,-15.832000000000335,-17.308999999999287,-18.927999999999884,-21.14300000000003,-23.159999999999854,-32.85599999999977,-29.979999999999563,-25.779999999998836,-26.75,-28.73400000000038,-36.823999999998705,-30.772000000000844,-41.49300000000039,-42.927999999999884,-33.957000000000335,-35.340000000000146,-36.48999999999978,-38.93000000000029,-41.03199999999924,-33.425999999999476,-16.814000000000306,-10.912999999998647,-8.875,-2.4360000000015134,-5.686999999999898,-6.993000000000393,-7.628000000000611,-9.20299999999952,-10.244000000000597,-10.81500000000051,-11.523000000001048,-11.582000000000335,-13.247000000001208,-14.197000000000116,-14.595999999999549,-15.023999999999432,-16.654999999998836,-18.329999999999927,-19.682999999999083,-21.465000000000146,-22.425999999999476,-24.01000000000022,-25.014999999999418,-26.113999999999578
HAM,-5.068000000000211,-6.630000000000109,-7.4669999999996435,-8.74199999999928,-9.929000000000087,-10.815999999998894,-10.561999999999898,-8.148000000001048,-5.197000000000116,-1.838000000001557,-4.450000000000728,-5.2370000000009895,-6.40599999999904,-7.787000000000262,-9.344999999999345,-10.422999999998865,-11.5049999999992,-12.760999999998603,-13.75,-14.96600000000035,-22.92699999999968,-19.21899999999914,-17.136999999998807,-18.256000000001222,-19.290000000000873,-22.42199999999866,-20.433000000000902,-27.093000000000757,-26.102999999999156,-21.550999999999476,-21.70100000000093,-22.070999999999913,-40.11999999999898,-51.22199999999975,-83.72899999999936,-76.5619999999999,-46.95799999999872,-22.138999999999214,-10.254000000000815,-14.16400000000067,-16.538000000000466,-18.69499999999971,-21.818999999999505,-25.096000000001368,-30.498999999999796,-33.48400000000038,-35.38600000000042,-38.62200000000121,-41.33600000000115,-43.41400000000067,-45.78399999999965,-47.9369999999999,-50.608000000000175,-52.82999999999993,-54.97900000000118,-57.478000000000975,-63.37699999999859,-64.98999999999978,-66.43899999999849
MSC,-14.671000000000276,-21.899000000000342,-26.652000000000044,-30.873000000000502,-35.207000000000335,-39.08799999999974,-42.413000000000466,-50.298000000000684,-25.663000000000466,-13.483000000000175,-16.84700000000157,-20.228000000000975,-23.963999999999942,-27.63500000000022,-31.560999999999694,-35.2549999999992,-38.47199999999975,-42.02099999999882,-45.34200000000055,-48.603000000000975,-69.9429999999993,-58.73199999999997,-55.107999999998356,-57.001000000000204,-59.327000000001135,-68.16399999999885,-62.82500000000073,-82.15500000000065,-79.35800000000017,-63.24499999999898,-64.57099999999991,-65.65999999999985,-67.78399999999965,-79.10000000000036,-107.29499999999825,-100.51300000000083,-54.602999999999156,-24.838999999999942,-14.0,-18.429000000000087,-85.84900000000016,-125.92400000000089,-133.52300000000105,-144.01400000000103,-150.72899999999936,-155.9900000000016,-160.57700000000114,-163.72800000000097,-166.95499999999993,-168.80199999999968,-171.4320000000007,-173.32200000000012,-176.35100000000057,-179.96899999999914,-183.24099999999999,-187.85499999999956,-190.8829999999998,-192.16399999999885
VET,-10.00500000000011,-14.436999999999898,-17.659999999999854,-20.53399999999965,-23.63300000000163,-26.59100000000035,-29.17399999999907,-34.94000000000051,-15.809000000001106,-6.50800000000163,-11.828000000001339,-15.265000000001237,-18.769000000000233,-22.040999999999258,-25.090000000000146,-27.39599999999882,-29.847999999999956,-32.227999999999156,-34.84400000000096,-37.69000000000051,-53.038000000000466,-44.04700000000048,-39.862999999999374,-41.60100000000057,-43.15400000000045,-50.23499999999876,-44.03700000000026,-58.365999999999985,-56.052999999999884,-45.216999999998734,-46.44599999999991,-47.78600000000006,-49.73599999999897,-59.777000000000044,-81.60499999999956,-73.7400000000016,-45.055999999998676,-21.049999999999272,-8.86200000000099,-11.75,-15.519000000000233,-18.131000000001222,-21.092000000000553,-24.39100000000144,-29.677999999999884,-32.78200000000106,-34.54000000000087,-37.27300000000105,-40.08300000000054,-42.11700000000019,-44.35100000000057,-46.90599999999904,-49.638999999999214,-52.102999999999156,-54.48000000000138,-56.98800000000119,-60.271999999999025,-61.93199999999888,-65.00799999999981
SAI,-2.9840000000003783,-4.328000000000429,-5.324999999999818,-6.502999999999702,-7.347000000001572,-7.681000000000495,-7.799999999999272,-6.113999999999578,-4.0020000000004075,-1.353000000000975,-3.025000000001455,-4.015000000001237,-5.211999999999534,-6.699999999998909,-8.120999999999185,-9.152000000000044,-10.058000000000902,-11.213999999999942,-12.365999999999985,-13.850000000000364,-21.850000000000364,-18.730999999999767,-16.429999999998472,-17.038000000000466,-18.069000000001324,-20.733000000000175,-19.438000000000102,-26.645000000000437,-25.85399999999936,-20.21899999999914,-20.22400000000016,-21.15899999999965,-22.994000000000597,-25.02299999999923,-25.83299999999872,-32.45400000000154,-6.893999999998414,-5.3070000000006985,-1.485000000000582,-3.8690000000005966,-5.15599999999904,-5.926000000001295,-8.264000000001033,-8.971999999999753,-9.42200000000048,-10.106999999999971,-9.945999999999913,-10.54700000000048,-11.363000000001193,-12.174000000000888,-12.032999999999447,-12.875,-13.717000000000553,-14.766999999999825,-15.468000000000757,-16.229999999999563,-16.777000000000044,-16.513999999999214,-15.27599999999984
LAT,-18.438000000000102,-26.234999999999673,-33.016999999999825,-39.59400000000005,-44.91200000000026,-51.01800000000003,-124.6319999999996
RUS,-19.201000000000022,-26.58600000000024,-33.40700000000015,-37.70100000000002,-40.0,-43.722999999999956,-53.512000000000626,-61.004000000000815,-37.51100000000042,-16.746000000001004,-20.413000000000466,-23.38300000000163,-26.59599999999955,-30.476999999998952,-34.216999999998734,-37.60899999999856,-41.11499999999978,-44.66399999999885,-48.121000000001004,-51.84599999999955,-80.99799999999959,-87.16200000000026,-93.04500000000007,-100.0510000000013,-115.54000000000087,-121.23199999999997,-120.44100000000071,-154.78600000000006,-144.6170000000002,-128.85599999999977,-131.1959999999999,-130.98499999999876,-130.21700000000055,-128.7450000000008,-136.86099999999897,-145.89200000000164,-81.76499999999942,-30.556000000000495,-15.055000000000291,-18.64600000000064,-97.13500000000022,-129.89999999999964,-133.8050000000003,-146.58300000000054,-151.09200000000055,-154.3690000000006,-154.3730000000014,-156.47600000000057,-165.98899999999958,-166.27100000000064,-178.3690000000006,-206.0119999999988,-207.78299999999945,-205.66499999999905,-208.69400000000132,-216.39300000000003,-220.1309999999994
BOT,-16.409999999999854,-24.088999999999942,-29.52099999999973,-34.51099999999951,-38.879000000000815,-42.99300000000039,-47.8130000000001,-57.91100000000006,-33.060999999999694,-16.01800000000003,-19.692000000000917,-22.614000000001397,-25.98999999999978,-29.712999999999738,-33.53600000000006,-37.15799999999945,-40.66400000000067,-44.13299999999981,-47.5580000000009,-51.10400000000118,-74.09900000000016,-62.87700000000041,-60.43899999999849,-63.73500000000058,-66.56600000000071,-76.79299999999967,-72.00900000000001,-93.36000000000058,-89.67399999999907,-71.10099999999875,-73.22199999999975,-75.10299999999916,-85.20600000000013,-121.5689999999995,-126.84899999999834,-120.26200000000063,-62.96599999999853,-26.177999999999884,-14.5,-20.074000000000524,-23.46600000000035,-25.001000000000204,-27.22700000000077,-29.595000000001164,-34.04199999999946,-37.40700000000106,-39.641999999999825,-42.72100000000137,-46.603000000000975,-51.6190000000006,-55.70999999999913,-58.733000000000175,-63.05400000000009,-66.70599999999831,-70.39600000000064,-74.40700000000106,-79.51800000000003,-87.43999999999869,-93.84699999999975
