VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,-26.067000000000007,-12.653000000000247,-11.492999999999938,-10.350999999999658,-4.498999999999796,-6.972999999999956,-9.377999999999702,-10.860000000000127,-14.127000000000407,-15.459000000000287,-17.34100000000035,-19.445999999999913,-20.847999999999956,-22.51000000000022,-24.434000000000196,-34.82800000000043,-19.411000000000058,-8.86999999999989,-5.0590000000001965
ANT,-27.277999999999793,-13.648000000000138,-12.853000000000065,-11.841999999999643,-5.16399999999976,-7.599999999999909,-10.150000000000091,-10.01299999999992,-11.483000000000175,-12.710000000000036,-13.985999999999876,-15.070999999999913,-15.88299999999981,-17.07299999999941,-18.875,-27.489000000000487,-11.878999999999905,-7.414999999999964,-4.1030000000000655
ALO,0.0
LEC,-8.42599999999993,-5.9640000000003965,-4.9650000000001455,-5.265999999999622,-1.7860000000000582,-2.951999999999771,-3.8159999999998035,-3.73299999999972,-7.111000000000331,-7.143000000000029,-7.444000000000415,-8.054999999999382,-8.014000000000124,-8.216999999999643,-8.89600000000064,-13.693000000000211,-5.673999999999978,-3.1489999999994325,-1.90099999999984
STR,-27.990999999999985,-19.351000000000113,-17.709000000000287,-17.379999999999654,-7.877999999999702,-10.817000000000007,-13.498999999999796,-14.36999999999989,-16.544000000000324,-18.00500000000011,-19.73999999999978,-21.315999999999804,-22.77599999999984,-24.06800000000021,-25.938000000000102,53.73199999999997
TSU,-23.503000000000156,-9.942000000000007,-9.315000000000055,-8.877999999999702,-3.2590000000000146,-5.6909999999998035,-7.583000000000084,-8.14599999999973,-9.653999999999996,-11.003000000000156,-12.07800000000043,-13.251999999999498,-14.0,-15.220000000000255,-16.11999999999989,-23.176000000000386,-9.077000000000226,-5.782000000000153,-3.0020000000004075
ALB,-20.666000000000167,-8.775000000000091,-7.762000000000171,-7.031999999999698,-2.8150000000000546,-4.632999999999811,-6.326000000000022,-6.6599999999998545,-8.644000000000233,-9.467000000000098,-10.75500000000011,-11.760999999999513,-12.695999999999913,-14.001999999999498,-15.105000000000473,-22.01000000000022,-6.88799999999992,-3.8400000000001455,-2.604000000000269
HUL,-30.811999999999898,-24.135999999999967,-19.925000000000182,-19.10299999999961,-8.547000000000025,-11.581000000000131,-14.268000000000029,-15.289999999999964,-17.30500000000029,-18.873000000000047,-20.55500000000029,-24.61200000000008,-26.167999999999665,-27.40099999999984,-29.64100000000053,-42.735999999999876,-26.79699999999957,-11.72899999999936,-6.606000000000677
LAW,-28.53800000000001,-15.359000000000378,-14.55099999999993,-13.372999999999593,-5.744999999999891,-8.239999999999782,-10.663000000000011,-11.528999999999996,-13.488000000000284,-14.443000000000211,-16.113000000000284,-17.534999999999854,-18.61999999999989,-19.878999999999905,-21.488000000000284,-31.51800000000003,-14.576000000000022,-8.157999999999447,-4.7260000000005675
OCO,-29.404999999999745,-16.769999999999982,-15.43899999999985,-14.710000000000036,-6.653999999999996,-9.501999999999953,-11.67599999999993,-12.556999999999789,-14.783000000000357,-16.322000000000116,-18.326000000000022,-20.36200000000008,-21.761999999999716,-23.39300000000003,-25.423000000000684,78.29199999999946
NOR,0.0
COL,-77.25199999999995,-52.23100000000022,-22.614000000000033,-20.922999999999774,-10.132000000000062,-13.467000000000098,-16.766000000000076,-18.179000000000087,-20.571000000000367,-22.10699999999997,-24.471999999999753,-27.394999999999527,-29.313000000000102,-31.29699999999957,-33.4940000000006,-48.983000000000175,-32.68499999999949,-12.358999999999469,-7.988000000000284
HAM,-17.503999999999905,-7.519000000000233,-6.71100000000024,-5.8289999999997235,-2.324000000000069,-3.7080000000000837,-4.911999999999807,-4.768000000000029,-6.2400000000002365,-5.637000000000171,-5.905999999999949,-6.585000000000036,-6.639000000000124,-6.845999999999549,-7.417000000000371,-12.337000000000444,-3.255000000000109,-2.407999999999447,-1.2860000000000582
BOR,-30.021999999999935,-17.524000000000342,-16.166999999999916,-15.487999999999829,-6.996000000000095,-9.93899999999985,-12.157999999999902,-13.268999999999778,-15.454000000000178,-17.09400000000005,-19.067000000000007,-22.161000000000058,-24.123000000000502,-25.927999999999884,-28.063000000000102,-40.181000000000495,-23.863999999999578,-9.780999999999949,-5.497000000000298
