VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.02899999999954,-15.220000000000255,-14.176000000000386,-13.078999999999724,-13.055000000000291,-11.467999999999847,-10.730999999999767,-9.489999999999782,-8.962000000000444,-7.326000000000022,-6.09900000000016,-1.6109999999998763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,-6.28899999999976,-7.873000000000047,-9.103999999999814,-9.644999999999982,-10.462999999999738,-11.113000000000284,-11.951999999999316,-13.423999999999978,-15.16399999999976,-16.76800000000003,-18.04199999999946,-19.587000000000444,-20.94800000000032,-22.256000000000313,-23.652000000000044,-25.188000000000102,-26.875,-28.36700000000019,-26.667999999999665,-26.25500000000011,-27.535000000000764,-28.95600000000013,-30.437999999999192,-31.087000000000444,-32.22400000000016,-33.42900000000009,-34.14300000000003,-38.26299999999992,-57.73499999999967,-57.60900000000038,-53.284999999999854,-52.248999999999796,-65.5010000000002,-26.182999999999993,-36.15599999999995,-8.167999999999665,-9.944000000001324,-11.344999999999345,-12.593000000000757,-14.472999999999956,-16.092999999998938,-17.533000000001266,-18.721999999999753,-20.03900000000067,-22.234999999998763,-24.5570000000007,-26.764000000001033,-28.752000000000407,-31.193999999999505,-32.836999999999534,-34.55500000000029,-36.746000000001004,-38.73400000000038,-40.5619999999999,-41.983000000000175,-43.29500000000007,-44.76000000000022,-46.77000000000044,-48.23400000000038,-50.15899999999965,-51.88299999999981,-53.96299999999974,-55.947000000000116,-58.02900000000045,-59.681000000000495,-62.29699999999866,-63.034999999999854,-63.92900000000009,-64.81800000000112,-65.7569999999996,-66.20700000000033
PER,-17.871999999999844
ALO,-9.067000000000007,-11.89599999999973,-14.152000000000044,-19.56399999999985,-16.51800000000003,-17.895000000000437,-20.1899999999996,-21.90099999999984,-23.667999999999665,-25.15099999999984,-27.833999999999833,-29.10200000000077,-30.774000000000342,-32.25800000000072,-33.8730000000005,-35.79700000000048,-37.63799999999992,-39.42700000000059,-37.6899999999996,-37.60899999999947,-40.79899999999998,-43.074000000000524,-45.134000000000015,-47.54500000000007,-48.8159999999998,-50.287999999999556,-51.27099999999973,-52.62700000000041,-57.23899999999958,-76.0010000000002,-71.76200000000063,-77.2509999999993,-91.53999999999996,-49.00200000000041,-58.84400000000005,-11.063000000000102,-14.16700000000128,-16.253999999998996,-18.040999999999258,-19.927999999999884,-23.43000000000029,-25.514000000001033,-27.385999999998603,-29.311999999999898,-31.46599999999853,-33.292999999999665,-44.05999999999949
LEC,-1.5769999999997708,-1.6979999999998654,-2.08199999999988,-2.188999999999851,-2.1090000000003783,-2.1530000000002474,-2.188999999999396,-2.155999999999949,-2.6109999999998763,-3.056999999999789,-3.298999999999978,-3.3640000000004875,-3.662000000000262,-4.287000000000262,-4.413000000000466,-4.380000000000109,-4.385000000000218,-4.6270000000004075,-1.6959999999999127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.514000000000124,-18.278000000000247,-1.5050000000001091,-4.124000000000706,-1.3449999999993452,-1.9920000000001892,-2.138999999999214,-2.638999999999214,-4.495999999999185,-5.573999999998705,-6.4320000000006985,-7.278999999998632,-8.373999999999796,-9.326999999999316,-10.295000000000073,-11.33600000000115,-12.272000000000844,-13.102999999999156,-13.976000000000568,-14.511000000000422,-14.943999999999505,-15.600000000000364,-16.02599999999984,-16.478000000000975,-16.698999999998705,-17.006999999999607,-17.27100000000064,-17.567000000000917,-18.20800000000054,-18.876000000000204,-19.462999999999738,-20.02299999999923,-20.53100000000086,-21.075000000000728,-21.583999999998923,-21.605999999999767,-21.94800000000032,-22.449000000000524,-23.06500000000051,-23.11999999999898
STR,-11.15899999999965,-13.70199999999977,-16.434000000000196,-23.028999999999996,-18.091999999999643,-19.33600000000024,-20.74499999999989,-22.466999999999643,-24.38299999999981,-25.98399999999947,-26.732999999999265,-27.72400000000016,-28.916000000000167,-30.25,-31.821000000000822,-33.561000000000604,-35.42100000000028,-37.24300000000039,-35.67999999999938,-35.706999999999425,-37.574000000000524,-39.176000000000386,-40.35199999999986,-41.75800000000072,-42.54899999999998,-44.64099999999962,-45.167999999999665,-46.3119999999999,-48.344999999999345,-54.27300000000014,-69.01699999999983,-72.4399999999996,-87.15200000000004,-45.84900000000016,-55.8690000000006,-10.416000000001077,-12.602000000000771,-14.143000000000029,-15.35399999999936,-17.269000000000233,-18.997999999999593,-20.700000000000728,-21.915999999999258,-23.26300000000083,-24.865999999999985,-26.662000000000262,-28.56500000000051,-30.549000000000888,-32.72899999999936,-34.40799999999945,-35.939000000000306,-38.20299999999952,-40.465000000000146,-42.26400000000103,-43.90099999999984,-46.215000000000146,-48.490999999999985,-49.76900000000023,-51.33300000000054,-52.84900000000016,-54.43499999999949,-56.141999999999825,-57.95599999999831,-59.689000000000306,-61.34699999999975,-86.20199999999932
SAR,-10.27099999999973,-12.882000000000062,-15.001999999999953,-20.708999999999833,-17.104999999999563,-18.45799999999963,-19.284999999999854,-21.014999999999418,-22.630999999999403,-23.863000000000284,-24.947000000000116,-25.939000000000306,-27.1899999999996,-28.532000000000153,-29.972000000000662,-31.661000000000058,-33.29899999999998,-34.79600000000028,-33.57499999999982,-34.27599999999984,-36.043000000000575,-41.13000000000011,-60.66399999999976,-59.88100000000031,-59.51899999999932,-59.55699999999979,-58.67000000000007,-61.27000000000044,-61.60599999999977,-63.51100000000042,-60.340000000000146,-65.52099999999973,-80.09799999999996,-39.16899999999987,-48.64500000000044,-11.503000000000611,-14.793999999999869,-16.84399999999914,-18.89300000000003,-20.465000000000146,-22.162999999998647,-23.850000000000364,-25.68000000000029,-27.376000000000204,-29.26000000000022,-30.896999999999025,-32.28700000000026,-33.91500000000087,-36.27900000000045,-37.47999999999956,-38.95600000000013,-40.478000000000975,-42.009000000000015,-43.50699999999961,-44.90300000000025,-46.80999999999949,-49.469999999999345,-50.634000000000015,-52.23099999999977,-54.004000000000815,-55.72600000000057,-57.11499999999978,-58.87799999999879,-60.73199999999997,-62.10599999999977,-66.11399999999958,-66.6869999999999,-68.76599999999962,-71.27399999999943,-73.94499999999971,-78.84399999999914
MAG,-8.712999999999738,-10.552999999999884,-12.036999999999807,-12.723999999999705,-14.143000000000029,-14.844000000000051,-15.859999999999673,-17.406999999999243,-18.711999999999534,-20.40099999999984,-21.759000000000015,-23.254000000000815,-24.716999999999643,-26.222000000000662,-28.278000000000247,-30.441000000000713,-32.327000000000226,-34.13600000000042,-32.97899999999936,-33.33599999999933,-35.25700000000052,-37.07099999999991,-41.42099999999937,-61.10600000000068,-60.310999999999694,-60.483000000000175,-59.43499999999949,-60.32999999999993,-61.04899999999998,-62.51100000000042,-59.8130000000001,-203.0050000000001
TSU,-9.442999999999756,-10.99499999999989,-12.481999999999971,-13.679000000000087,-14.734999999999673,-15.426000000000386,-16.24199999999928,-18.449999999999818,-24.139999999999418,-50.22400000000016,-49.09900000000016,-48.45500000000084,-47.886999999999716,-47.319000000000415,-47.10400000000027,-47.056000000000495,-47.27300000000014,-47.26900000000023,-44.22399999999925,-42.789999999999964,-43.324000000000524,-44.92399999999998,-45.68499999999949,-45.94100000000071,-45.86999999999989,-46.18000000000029,-45.878999999999905,-46.89599999999973,-48.922999999999774,-48.9970000000003,-45.72600000000057,-45.30999999999949,-56.48400000000038,-18.88000000000011,-24.963999999999942,-5.565000000000509,-7.269000000000233,-7.947000000000116,-9.799000000000888,-10.983000000000175,-12.326999999999316,-13.411000000000058,-14.234000000000378,-15.505999999999403,-16.599999999998545,-17.777000000000044,-18.990999999999985,-22.335000000000946,-40.292999999999665,-41.73199999999997,-42.86999999999898,-44.038000000000466,-46.07999999999993,-47.24300000000039,-48.06700000000092,-49.58299999999872,-51.01900000000023,-52.91900000000169,-54.01000000000022,-55.15600000000086,-56.51300000000083,-57.88199999999961,-59.74199999999837,-61.15600000000086,-62.762000000000626,-66.20099999999911,-67.76800000000003,-69.38400000000001,-71.57899999999972,-75.77399999999943,-78.97799999999916
ALB,-7.48299999999972,-9.17599999999993,-10.403999999999996,-11.065999999999804,-12.068000000000211,-12.92199999999957,-13.870999999999185,-15.175999999999476,-16.863999999999578,-18.587999999999738,-19.885999999999513,-21.14300000000003,-22.792999999999665,-24.546000000000276,-26.004000000000815,-27.950000000000728,-29.528000000000247,-31.14300000000003,-29.774999999999636,-29.979999999999563,-31.625,-33.113000000000284,-34.125,-35.358000000000175,-36.22999999999956,-37.310999999999694,-38.177999999999884,-40.197000000000116,-42.30499999999938,-43.45300000000043,-41.465000000000146,-41.74399999999969,-52.61700000000019,-28.704999999999927,-37.9350000000004,-6.3179999999993015,-7.914000000000669,-8.726999999998952,-10.682000000000698,-12.046000000000276,-13.582000000000335,-14.94300000000112,-16.21899999999914,-17.55999999999949,-19.009000000000015,-20.80199999999968,-22.884000000000015,-24.76800000000003,-28.25,-29.761000000000422,-31.297999999998865,-32.72999999999956,-34.20299999999952,-35.39300000000003,-37.00500000000102,-38.15799999999945,-39.16400000000067,-40.03200000000106,-41.121000000001004,-42.27599999999984,-43.30400000000009,-44.29700000000048,-45.17199999999866,-45.88500000000022,-46.28099999999904,-46.99699999999939,-47.201999999999316,-47.57799999999952,-47.89300000000003,-48.54999999999927,-48.54500000000007
