VER,-4.569000000000415,-2.2039999999997235,-4.588999999999942,-4.130000000000109,-5.368999999999687,-5.473999999999251,-6.320999999999913,-6.610000000000582,-6.972999999999956,-7.50800000000163,-7.993000000000393,-8.329999999999927,-8.92200000000048,-9.638999999999214,-10.243000000000393,-10.222999999999956,-10.113000000001193,-20.96099999999933,-17.853000000000975,-11.007000000001426,-4.9100000000016735,-6.157999999999447,-3.2929999999996653,-2.337999999999738,-3.0969999999997526,-1.7110000000011496,-4.630999999999403,-2.7559999999994034,-2.5229999999992287,-6.1820000000006985,-2.415999999999258,-1.4239999999990687,-1.6120000000009895,-2.1040000000011787,-2.1530000000002474,-2.144000000000233,-2.2780000000002474,-2.738999999999578,-2.639999999999418,-2.709999999999127,-2.5490000000008877,-3.2510000000002037,-4.19800000000032,-4.559999999999491,-4.548000000000684,-5.278000000000247,-4.648000000001048,-4.6159999999999854,-4.920000000000073,-3.8299999999999272,-3.555000000000291,-2.768000000000029,-2.238999999999578,-1.7260000000005675,-1.4619999999995343,-1.2949999999982538,-1.337999999999738,-1.0309999999990396,-1.27599999999984,-0.9689999999991414,-1.2379999999993743,-1.363999999999578,-1.4319999999988795,-1.4799999999995634
GAS,-30.66700000000037,-40.5619999999999,-41.33800000000065,-41.86999999999989,-41.6220000000003,-41.92199999999957,-42.42699999999968,-43.73400000000038,-45.63500000000022,-48.95100000000093,-52.03600000000006,-55.748999999999796,-58.887000000000626,-56.824000000000524,-57.65400000000045,-60.55199999999968,-64.24700000000121,-59.60499999999956,-61.24300000000039,-61.75600000000122,-60.72600000000057,-71.27200000000084,-69.43799999999828,-68.4359999999997,-69.11599999999999,-98.00500000000102,-94.40999999999985,-82.64400000000023,-61.42099999999846,-47.35100000000057,-22.445999999999913,-10.97899999999936,-12.613000000001193,-14.680000000000291,-17.299999999999272,-20.665999999999258,-23.939000000000306,-28.513999999999214,-31.89799999999923,-35.55500000000029,-39.21099999999933,-42.72400000000016,-45.58799999999974,-48.05999999999949,-51.211999999999534,-54.58399999999892,-56.92000000000007,-58.715000000000146,-60.427999999999884,-61.07000000000153,-61.36499999999978,-61.568999999999505,-61.0679999999993,-60.89400000000023,-59.91699999999946,-58.88999999999942,-58.013999999999214,-56.64899999999943,-55.845000000001164,-54.44999999999891,-53.15899999999965,-53.28399999999965,-54.0619999999999,-54.29600000000028
PER,-3.368000000000393,-1.5320000000001528,-2.8840000000000146,-3.3760000000002037,-3.9260000000003856,-4.149999999999636,-5.102999999999156,-4.961999999999534,-5.227999999999156,-5.812000000001717,-6.4760000000005675,-6.995999999999185,-7.434999999999491,-7.3659999999999854,-8.083000000000538,-24.0570000000007,-24.70800000000054,-11.653000000000247,-6.84400000000096,-3.985000000000582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALO,-12.490999999999985,-5.641999999999825,-9.032000000000153,-10.063000000000102,-11.932999999999993,-14.17699999999968,-16.047999999998865,-17.834999999999127,-19.924999999999272,-21.22700000000077,-23.110000000000582,-23.91699999999946,-25.409999999999854,-26.233000000000175,-27.619000000000597,-29.657000000001062,-31.51600000000144,-25.60200000000077,-25.89600000000064,-25.686000000001513,-41.96600000000035,-31.988000000001193,-26.006999999999607,-26.512000000000626,-29.112999999999374,-41.03400000000147,-40.08799999999974,-27.578999999999724,-18.120999999999185,-29.98999999999978,-12.572000000000116,-5.2150000000001455,-6.604999999999563,-8.825000000000728,-11.774999999999636,-15.006999999999607,-18.412000000000262,-22.782999999999447,-25.971999999999753,-29.20799999999872,-32.78299999999945,-36.597999999999956,-39.879000000000815,-42.521999999999025,-44.79500000000007,-47.49699999999939,-49.31600000000071,-51.711999999999534,-52.652000000000044,-50.61200000000099,-51.46800000000076,-52.25200000000041,-52.96600000000035,-51.89600000000064,-50.72899999999936,-49.6299999999992,-49.54899999999907,-48.62199999999939,-45.79600000000028,-44.59100000000035,-43.65400000000045,-43.13000000000102,-44.638999999999214,-46.376000000000204
LEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.57799999999952,-10.952000000001135,-7.457000000000335,-20.661000000000058,-9.80999999999949,-4.43999999999869,-3.0599999999994907,-3.9899999999997817,-2.658000000001266,-7.878999999998996,-6.722999999999956,-5.429999999998472,-11.441000000000713,-5.488999999999578,-2.7039999999997235,-2.6120000000009895,-3.6040000000011787,-2.914999999999054,-3.2819999999992433,-3.6959999999999127,-4.157999999999447,-3.9949999999989814,-4.968999999999141,-5.39600000000064,-6.1229999999995925,-6.650000000001455,-6.838999999999942,-6.545000000000073,-6.765999999999622,-6.576000000000931,-7.2450000000008,-7.131999999999607,-6.731999999999971,-5.727000000000771,-4.510000000000218,-3.44800000000032,-2.951999999999316,-2.40099999999984,-2.125,-2.311999999999898,-1.8069999999988795,-2.0609999999996944,-1.7620000000006257,-1.9589999999989232,-2.5010000000002037,-2.529999999998836,-2.9509999999991123
STR,-53.194000000000415,-44.84900000000016,-49.8100000000004,-51.09600000000046,-53.38000000000011,-56.62799999999879,-59.646999999999025,-62.01599999999962,-63.625,-63.68500000000131,-64.49099999999999,-64.80099999999948,-68.07500000000073,-70.97800000000097,-75.02599999999984,-78.53000000000065,-82.28700000000026,-79.22400000000016,-81.42100000000028,-77.40300000000025,-71.44900000000052,-55.69499999999971,-51.253999999998996,-71.41699999999946,-85.64999999999964,-123.28400000000147,-132.22500000000036,-123.05500000000029,-1291.1879999999983,-111.6859999999997,-37.9330000000009,-12.385000000000218,-13.575000000000728,-15.602000000000771,-18.16399999999885,-21.40099999999984,-24.795000000000073,-29.378999999998996,-32.792999999999665,-36.54199999999946,-40.09599999999955,-43.66400000000067,-46.751000000000204,-49.430999999998676,-52.1880000000001,-55.763999999999214,-58.850000000000364,-61.72400000000016,-64.30400000000009,-64.8060000000005,-65.31700000000092,-65.59799999999996,-65.45800000000054,-65.29700000000048,-64.63700000000063,-63.41099999999824,-62.38699999999881,-60.95399999999972,-60.15099999999984,-59.3119999999999,-58.77299999999923,-59.0570000000007,-59.76800000000003,-60.84699999999975
MAG,-23.610000000000582,-10.984999999999673,-16.671000000000276,-20.159999999999854,-24.47699999999986,-30.682999999999993,-33.9429999999993,-36.14799999999923,-39.61000000000058,-42.44800000000032,-45.551000000001295,-48.3130000000001,-51.82899999999972,-54.41100000000006,-57.375,-60.095000000001164,-63.63900000000103,-59.12299999999959,-64.97700000000077,-58.51600000000144
TSU,-19.916000000000167,-9.279999999999745,-15.090000000000146,-18.868999999999687,-23.131000000000313,-45.2559999999994,-51.84699999999975,-55.449000000000524,-57.336999999999534,-58.14000000000124,-60.51000000000022,-63.740999999999985,-67.44700000000012,-70.45700000000033,-74.63600000000042,-78.12200000000121,-81.79700000000048,-78.98799999999937,-83.34900000000016,-83.35400000000118,-99.84799999999996,-90.15600000000086,-81.76499999999942,-80.04700000000048,-87.90600000000086,-128.1890000000003,-136.53700000000026,-125.97099999999955,-1295.5789999999997,-113.52299999999923,-40.0679999999993,-13.307999999999083,-14.186999999999898,-16.084000000000742,-18.689000000000306,-22.014999999999418,-25.417999999999665,-30.02599999999984,-33.435999999999694,-37.28600000000006,-40.766999999999825,-44.365999999999985,-47.48500000000058,-50.6349999999984,-53.185999999999694,-56.75699999999961,-59.991000000001804,-63.52399999999943,-69.39799999999923,-70.56000000000131,-71.1880000000001,-72.07500000000073,-72.71500000000015,-73.39999999999964,-74.51699999999983,-105.9439999999995,-112.0669999999991,-108.66499999999905,-119.34000000000015,-116.34200000000055,-113.04099999999926,-112.70399999999972,-110.70399999999972
ALB,-29.13300000000072,-13.820999999999913,-19.490999999999985,-23.360999999999876,-26.99499999999989,-32.83599999999933,-37.3179999999993,-40.72099999999955,-44.43499999999949,-47.1140000000014,-58.884000000000015,-62.495999999999185,-66.1820000000007,-69.46900000000096,-73.54199999999946,-77.11399999999958,-81.32500000000073,-97.09100000000035,-98.78300000000127,-106.03400000000147,-102.04500000000007,-128.67000000000007,-128.33199999999852,-126.29900000000089,-145.17100000000028,-177.4260000000013,-172.16399999999885,-142.28499999999985,-1320.5959999999995,-150.82500000000073,-82.32999999999993,-43.77599999999984,-41.29000000000087,-41.124000000001615,-41.0,-40.80799999999908,-40.965000000000146,-42.172999999998865,-43.13500000000022,-44.68499999999949,-46.53399999999965,-49.04999999999927,-51.34300000000076,-53.90899999999965,-56.17499999999927,-59.388999999999214,-62.215000000000146,-65.89700000000084,-85.72400000000016
ZHO,-40.84700000000066,-15.828999999999724,-20.688000000000102,-24.50799999999981,-28.113999999999578,-33.50699999999961,-38.34099999999853,-41.57099999999991,-45.35900000000038,-48.4940000000006,-51.79399999999987,-56.352999999999156,-62.597999999999956,-67.0689999999995,-71.32300000000032,-74.91500000000087,-79.56999999999971,-76.28800000000047,-97.621000000001,-105.42100000000028,-102.64100000000144,-92.64999999999964,-85.38299999999981,-88.34499999999935,-88.51599999999962,-129.2520000000004,-137.628999999999,-127.13700000000063,-1296.9129999999986,-119.12199999999939,-49.87800000000061,-16.45799999999872,-15.372999999999593,-17.093000000000757,-19.344999999999345,-22.476999999998952,-25.998999999999796,-30.488999999999578,-33.961999999999534,-38.001000000000204,-41.25300000000061,-45.70499999999993,-47.90700000000106,-50.96099999999933,-54.07899999999972,-57.370999999999185,-60.38000000000102,-63.784999999999854,-71.43999999999869,-72.51699999999983,-73.08100000000013,-73.25300000000061,-74.15699999999924,-75.03100000000086,-75.86599999999999,-76.77999999999884,-77.1180000000004,-77.05400000000009,-80.34100000000035,-81.7510000000002,-84.96899999999914,-86.57799999999952,-88.42499999999927
