GAS,-4.369000000000142,-6.143000000000029,-7.347999999999956,-8.628999999999905,-9.53899999999976,-10.831000000000131,-12.164999999999964,-13.447000000000116,-14.746999999999844,-16.867999999999938,-18.583000000000084,-19.795000000000073,-21.18199999999979,-22.425000000000182,-23.427000000000135,-24.840999999999894,-25.981000000000222,-27.154999999999745,-28.08699999999999,-29.088000000000193,-25.95400000000018,-27.488999999999578,-44.44200000000001,-43.350000000000364,-39.13499999999976,-36.73700000000008,-38.2180000000003,-39.319000000000415,-40.154999999999745,-41.55799999999999,-42.88000000000011,-43.90599999999995,-44.81999999999971,-45.664999999999964,-46.90400000000045,-47.73999999999978,-49.07500000000073,-50.09700000000066,-51.00799999999981,-51.84200000000055,-52.460000000000036,-53.748999999999796,-55.003999999999905,-52.642000000000735,-45.128999999999905,-46.850000000000364,-51.95299999999952,-70.34900000000016,-69.41100000000006,-71.49599999999919,-74.96500000000015,-77.6939999999995,-95.48700000000008,-110.70700000000033,-118.14900000000034,-89.02500000000055,-46.76999999999953,-17.217999999999847,-0.7709999999997308,-4.429000000000087,-6.562999999999192,-7.747000000000298,-9.313000000000102,-10.863000000000284,-12.002000000000407,-10.265999999999622,-1.875,-2.152999999999338,-0.8079999999999927,-4.530000000000655,-6.0770000000002256
PER,-8.148999999999887,-12.031000000000404,-15.008000000000266,-17.523999999999887,-19.223999999999705,-21.108999999999924,-23.286000000000058,-25.866999999999734,-27.009000000000015,-28.730000000000018,-30.416000000000167,-31.989000000000033,-33.672000000000025,-35.19600000000037,-36.73700000000008,-38.27500000000009,-43.49900000000025,-60.83799999999974,-60.878999999999905,-60.353000000000065,-56.59400000000005,-53.58299999999963,-53.44600000000037,-53.434999999999945,-49.039999999999964,-47.365999999999985,-49.06800000000021,-50.52300000000014,-51.35199999999986,-52.702000000000226,-54.0600000000004,-55.410000000000764,-56.801000000000386,-58.15899999999965,-59.42000000000007,-60.52599999999984,-62.275000000000546,-63.76100000000042,-65.26999999999953,-66.35500000000047,-67.28000000000065,-68.80199999999968,-70.15999999999985,-68.15500000000065,-63.93000000000029,-81.94300000000021,-82.13400000000001,-82.01900000000023,-81.22600000000057,-82.58199999999943,-84.15700000000015,-87.34599999999955,-110.26100000000042,-122.06800000000021,-124.92799999999988,-95.1190000000006,-54.15300000000025,-26.056000000000495,-1.9409999999998035,-8.014000000000124,-12.509999999999309,-15.792000000000371,-18.13000000000011,-19.907000000000153,-21.601000000000568,-24.433999999999287,-11.67700000000059,-10.826000000000022,-3.8809999999994034,-8.402000000000044,-11.529000000000451
LEC,-7.286999999999807,-9.315000000000055,-10.863000000000284,-11.594000000000051,-12.090000000000146,-13.0,-13.558999999999742,-14.424999999999727,-15.096999999999753,-15.371999999999844,-16.19399999999996,-16.37400000000025,-16.778999999999996,-17.30600000000004,-17.730000000000018,-18.22699999999986,-18.554000000000087,-18.935999999999694,-19.18899999999985,-19.44800000000032,-15.626000000000204,-13.23299999999972,-14.063000000000102,-14.498000000000047,-10.781999999999698,-9.433999999999742,-11.650000000000091,-13.562000000000353,-19.68199999999979,-39.266999999999825,-39.65800000000036,-39.50700000000052,-39.7519999999995,-39.625999999999294,-39.54100000000017,-39.48000000000047,-39.67500000000018,-39.78200000000015,-39.8809999999994,-39.94600000000082,-39.65700000000015,-39.590000000000146,-39.84699999999975,-36.86800000000039,-28.190999999999804,-29.735999999999876,-30.435999999999694,-30.588000000000648,-30.860000000000582,-32.79399999999987,-34.33899999999994,-36.4399999999996,-39.39300000000003,-55.306000000000495,-47.67200000000048,-15.963000000000648,-5.556999999999789,-6.8659999999999854,-0.6500000000005457,-3.451000000000022,-4.787999999999556,-5.104000000000269,-5.371000000000095,-6.229000000000269,-6.644000000000233,50.02300000000014
STR,-7.94399999999996,-11.359000000000378,-13.872000000000298,-15.590999999999894,-17.355000000000018,-19.197999999999865,-21.27300000000014,-23.061999999999898,-24.519999999999982,-25.97699999999986,-27.63000000000011,-29.244000000000142,-31.03800000000001,-32.48900000000003,-33.932000000000244,-35.65000000000009,-37.28800000000001,-38.952999999999975,-40.4369999999999,-41.86700000000019,-40.684999999999945,-38.85199999999986,-39.983000000000175,-40.82100000000037,-37.4079999999999,-36.63999999999987,-40.01500000000033,-46.1880000000001,-64.60599999999977,-65.73199999999997,-67.59900000000016,-68.95800000000054,-70.41600000000017,-71.43499999999949,-73.86300000000028,-74.98199999999997,-77.46500000000015,-78.62900000000081,-79.80499999999938,-80.28500000000076,-81.17900000000009,-82.16600000000017,-83.08299999999963,-80.91200000000026,-74.4940000000006,-75.90400000000045,-78.33100000000013,-79.16200000000026,-79.14300000000003,-81.05299999999988,-83.23300000000017,-86.22799999999916,-110.86399999999958,-135.90400000000045,-130.5590000000002,-98.77500000000055,-57.76999999999953,-29.619000000000597,-4.0090000000000146,-8.980999999999767,-13.64599999999973,-16.936999999999898,-19.954000000000633,-23.770000000000437,-25.087000000000444,15.903000000000247
MAG,-6.210999999999785,-8.778999999999996,-10.943000000000211,-13.101000000000113,-92.52599999999984,-21.93899999999985,-21.95199999999977,-34.904999999999745,-36.9369999999999,-38.32999999999993,-40.559999999999945,-42.166999999999916,-44.085999999999785,-45.771000000000186,-47.5930000000003,-49.43600000000015,-51.26000000000022,-52.88799999999992,-54.32600000000002,-55.64200000000028,-52.83800000000019,-50.98899999999958,-52.597999999999956,-53.41800000000012,-50.87099999999964,-51.7170000000001,-58.61400000000003,-77.76699999999983,-78.41199999999935,-79.41200000000026,-80.58200000000033,-81.84400000000005,-83.0609999999997,-83.92999999999938,-85.60100000000057,-86.67299999999977,-87.92700000000059,-89.22300000000087,-90.54199999999946,-91.59000000000015,-92.16899999999987,-93.09299999999985,-93.86199999999917,-92.73600000000079,-84.72600000000057,-86.50500000000011,-87.84000000000015,-88.57600000000002,-88.64600000000064,-90.96499999999924,-94.90300000000025,-97.65699999999924,-127.57899999999972,-151.40900000000056,-130.91499999999996,-99.25,-58.896999999999935,-31.76299999999992,-4.778000000000247,-9.131999999999607,-14.195999999999913,-17.543000000000575,-20.39600000000064,-23.971999999999753,-25.94800000000032,-29.071999999999207,-17.399000000000342,-12.876000000000204,-4.320999999999913,-8.919000000000779,-12.733000000000175
ALB,-3.5599999999999454,-4.3520000000003165,-5.5090000000000146,-6.197999999999865,-6.907999999999902,-7.813999999999851,-8.802000000000135,-9.804000000000087,-10.804000000000087,-11.461999999999989,-12.503999999999905,-13.200000000000273,-13.76299999999992,-14.44900000000007,-14.945000000000164,-15.699999999999818,-16.28099999999995,-16.945999999999913,-17.447999999999865,-17.833000000000084,-13.793999999999869,-10.919999999999618,-11.720000000000255,-17.039999999999964,-30.608999999999924,-27.19699999999966,-27.125,-26.52300000000014,-25.927999999999884,-26.06999999999971,-26.16700000000037,-26.374000000000706,-26.591999999999643,-26.64099999999962,-26.826000000000022,-26.608000000000175,-26.61700000000019,-26.731000000000677,-27.021999999999935,-27.118000000000393,-26.951000000000022,-27.045000000000073,-27.388999999999214,-24.34100000000035,-15.920000000000073,-16.48199999999997,-16.979999999999563,-17.472000000000662,-17.63300000000072,-24.339999999999236,-42.41899999999987,-42.06999999999971,-47.389000000000124,-57.52900000000045,-43.25600000000031,-15.26299999999992,-4.444999999999709,-4.900000000000546,-0.4360000000006039,-2.2659999999996217,-3.2529999999997017,-3.449999999999818,-4.234000000000378,-4.8159999999998035,-5.076000000000022,-2.5109999999995125,-1.02599999999984,-1.1030000000000655,-0.5909999999994398,-13.25500000000011,-14.92700000000059
KVY,-9.490999999999985,-13.419000000000324,-16.384000000000015,-18.804000000000087,-20.781999999999698,-22.565000000000055,-24.462999999999738,-26.92099999999982,-28.83699999999999,-30.30600000000004,-32.14899999999989,-33.87400000000025,-35.78899999999976,-37.39499999999998,-39.353000000000065,-41.246999999999844,-43.02800000000025,-44.63799999999992,-45.875,-47.389000000000124,-44.628999999999905,-42.878999999999905,-47.85500000000002,-63.48000000000002,-57.83999999999969,-55.27500000000009,-56.11800000000039,-57.655000000000655,-58.542999999999665,-59.77900000000045,-61.029999999999745,-62.324000000000524,-63.63100000000031,-64.72999999999956,-65.59700000000066,-66.38299999999981,-68.10300000000007,-69.65800000000036,-71.20399999999972,-73.8030000000008,-74.69900000000052,-77.54799999999977,-78.87099999999919,-76.67500000000018,-68.77500000000055,-74.15200000000004,-91.13000000000011,-91.84900000000016,-90.3680000000004,-91.28199999999924,-91.70499999999993,-92.86099999999988,-116.14599999999973,-128.78300000000036,-128.07700000000023,-97.67000000000007,-56.56700000000001,-28.688000000000102,-2.399000000000342,-8.409999999999854,-14.001999999999498,-17.869000000000597,-20.83300000000054,-24.11700000000019,-26.560999999999694,-30.052999999999884,-18.976000000000568,-13.82299999999941,-4.556999999999789,-8.963000000000648,-11.931000000000495
HUL,-8.733999999999924,-12.518000000000029,-15.91800000000012,-18.067999999999756,-19.89300000000003,-21.902999999999793,-23.88700000000017,-26.485000000000127,-27.994000000000142,-29.438000000000102,-31.304999999999836,-33.15000000000009,-34.754999999999654,-36.26800000000003,-38.039999999999964,-39.733000000000175,-41.30600000000004,-42.51599999999962,-44.085000000000036,-45.17300000000023,-42.4340000000002,-40.2819999999997,-41.45600000000013,-42.276000000000295,-39.289999999999964,-39.33399999999983,-46.052000000000135,-65.98500000000058,-66.94200000000001,-68.57600000000002,-69.84799999999996,-71.04200000000037,-74.27199999999993,-76.83999999999924,-78.34000000000015,-79.36200000000008,-80.97100000000046,-82.50600000000031,-84.14599999999973,-85.53700000000026,-87.70200000000023,-89.30000000000018,-90.3739999999998,-92.26300000000083,-104.14900000000034,-105.66700000000037,-106.65499999999975,-106.71000000000004,-106.5630000000001,-108.54999999999927,-109.86700000000019,-114.3119999999999,-144.79799999999977,-158.04399999999987,-133.26900000000023,-101.3159999999998,-62.22999999999956,-32.36200000000008,-4.766999999999825,-8.906999999999243,-13.469999999999345,-16.402000000000044,-19.36700000000019,-21.238000000000284,-22.98199999999997,-24.842999999999847,-12.384000000000015,-11.738999999999578,-4.108999999999469,-9.660000000000764,-13.059000000000196
RIC,-7.404999999999745,-11.330000000000382,-14.46100000000024,-16.152999999999793,-17.760999999999967,-19.733999999999924,-22.29300000000012,-29.001999999999953,-54.65299999999979,-54.74399999999969,-55.442999999999756,-55.983000000000175,-56.6880000000001,-57.365999999999985,-58.32600000000002,-60.2170000000001,-61.202000000000226,-62.47799999999961,-63.49400000000014,-63.740999999999985,-59.840999999999894,-56.66399999999976,-56.327000000000226,-55.846000000000004,-51.310999999999694,-50.021999999999935,-51.44300000000021,-52.564000000000306,-53.40299999999934,-54.58399999999983,-55.82999999999993,-57.095000000000255,-58.590000000000146,-59.86399999999958,-60.9940000000006,-62.10599999999977,-63.896999999999935,-65.26700000000073,-66.76000000000022,-71.41700000000037,-96.09200000000055,-96.20600000000013,-97.35799999999927,-93.97000000000025,-85.05400000000009,-85.15999999999985,-85.33699999999953,-85.27800000000025,-84.5630000000001,-85.68799999999919,-86.4989999999998,-88.89499999999953,-111.69200000000001,-123.97800000000007,-126.5659999999998,-96.80799999999999,-56.14900000000034,-27.39100000000053,-2.2770000000000437,-6.917999999999665,-10.569999999999709,-12.932999999999993,-15.072000000000116,-17.389000000000124,-19.395000000000437,-21.212999999999738,-8.902000000000044,-8.29699999999957,-3.4279999999998836,-7.606999999999971,-10.61700000000019
VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.704999999999927,-10.59900000000016,-8.57400000000007,-2.619999999999891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.822000000000116,-5.391000000000531,-3.3519999999998618,-1.9920000000001892,0.0,0.0,0.0,0.0,0.0,-1.6270000000004075,-4.444000000000415,-3.2780000000002474,-1.0450000000000728,-1.011000000000422,-0.11599999999998545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
