VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,-19.567999999999756,-22.117999999999938,-24.23700000000008,-4.23299999999972,-8.934000000000196,-10.850000000000364,-12.211999999999534,-13.813000000000102,-15.193000000000211,-17.49200000000019,-19.86500000000069,-21.78899999999976,-22.9320000000007,-24.131000000000313,-25.170000000000073,-26.264999999999418,-27.318999999999505,-28.934000000000196,-30.320999999999913,-31.79399999999987,-33.76999999999953,-35.31500000000051,-36.75699999999961,-38.16699999999946,-39.639000000000124,-40.98399999999947,-42.232999999999265,-43.04699999999957,-43.77399999999943,-43.990999999999985,-44.912999999999556,-45.81700000000001,-46.58899999999994,-47.74299999999948,-66.93299999999999,-39.82600000000002,-12.555000000000291,-8.083999999999833,-1.2100000000000364,-10.25,-7.275000000000546,-2.1369999999997162,-4.912999999999556,-6.801000000000386,-7.916000000000167,-8.78400000000056,-9.57799999999952,-10.310999999999694,-10.784999999999854,-11.329999999999927,-12.191000000000713,-13.08599999999933,-13.938000000000102,-15.013999999999214,-16.266999999999825,-16.602999999999156,-16.763999999999214
PER,-8.859999999999673,-11.310999999999694,-12.188000000000102,-2.668999999999869,-5.494999999999891,-6.820000000000164,-7.72400000000016,-8.846999999999753,-9.77100000000064,-10.682000000000698,-11.662000000000262,-12.488000000000284,-13.27600000000075,-13.947000000000116,-14.658000000000357,-15.411999999999352,-15.880999999999403,-17.256999999999607,-18.099999999999454,-19.2529999999997,-19.99699999999939,-21.061999999999898,-22.055999999999585,-22.872999999999593,-23.66900000000078,-24.35199999999986,-25.20799999999963,-26.04399999999987,-26.6899999999996,-26.972000000000662,-27.846999999999753,-28.8100000000004,-29.841999999999643,-31.873999999999796,-46.20300000000043,-20.57800000000043,-10.320000000000618,-6.324000000000524,-47.54100000000017
ALO,-11.827999999999975,-13.053999999999633,-13.878999999999905,-3.1279999999997017,-8.789999999999964,-11.332000000000335,-13.01299999999992,-14.761000000000422,-16.205000000000837,-18.38800000000083,-20.83300000000054,-22.83600000000024,-24.713999999999942,-25.704000000000633,-26.70600000000013,-27.967999999999847,-29.19499999999971,-30.859999999999673,-32.17999999999938,-34.139000000000124,-35.53899999999976,-37.11200000000008,-38.52399999999943,-40.07600000000002,-41.6190000000006,-43.14400000000023,-44.509000000000015,-45.73099999999977,-46.826999999999316,-47.59299999999985,-48.90399999999954,-50.126000000000204,-51.57299999999941,-54.62299999999959,-77.41300000000047,-54.50799999999981,-21.475000000000364,-14.886000000000422,-2.7380000000002838,-14.570999999999913,-11.074000000000524,-2.8229999999994106,-6.085000000000036,-8.029000000000451,-9.636000000000422,-10.706000000000131,-11.785999999999149,-12.835000000000036,-13.761999999999716,-14.497999999999593,-15.509000000000015,-16.542999999999665,-17.40400000000045,-18.268999999998414,-19.442000000000917,-19.95800000000054,-19.84900000000016
LEC,-6.0949999999998,-6.912999999999556,-7.010999999999967,-1.4769999999998618,-3.9549999999999272,-5.0090000000000146,-5.519999999999527,-6.430000000000291,-7.144000000000233,-7.606000000000677,-8.179000000000087,-8.302999999999884,-8.731999999999971,-8.580000000000837,-8.686999999999898,-9.011999999999716,-9.386999999999716,-9.804000000000087,-10.141999999999825,-10.712999999999738,-11.065999999999804,-11.194000000000415,-11.526999999999134,-11.835000000000036,-11.934000000000196,-12.25799999999981,-12.286999999999352,-12.476999999999862,-12.268999999999323,-12.3100000000004,-12.606999999999971,-12.859000000000378,-13.40899999999965,-13.694999999999709,-19.903000000000247,-8.382000000000517,-6.748000000000502,-4.039000000000669,-0.7039999999997235,-3.2390000000004875,-2.7770000000000437,-0.8189999999995052,-2.16399999999976,-2.643000000000029,-3.186999999999898,-3.481999999999971,-3.90099999999984,-4.157999999999447,-4.1599999999998545,-4.243999999999687,-4.533000000001266,-5.091000000000349,-5.201000000000931,-5.6489999999994325,-6.242000000000189,-6.22899999999936,-6.012000000000626
STR,-25.44900000000007,-31.290999999999713,-30.820999999999913,-6.8289999999997235,-13.628000000000156,-18.06100000000015,-28.015000000000327,-82.59699999999975
MAG,-18.576000000000022,-20.661999999999807,-21.96900000000005,-3.799999999999727,-7.9659999999998945,-9.997000000000298,-11.695999999999913,-13.123000000000502,-14.318000000000211,-15.946000000000822,-18.637000000000626,-20.2470000000003,-21.725000000000364,-22.902000000000044,-24.11499999999978,-25.30699999999979,-26.49699999999939,-28.180999999999585,-29.47899999999936,-31.162999999999556,-32.65299999999934,-34.1220000000003,-35.5029999999997,-36.98199999999997,-38.38600000000042,-39.759000000000015,-45.08899999999994,-69.22299999999996,-70.04399999999987,-70.51900000000023,-71.41299999999956,-72.86300000000028,-74.09299999999985,-75.76199999999972,-104.10599999999977,-60.36500000000069,-21.864000000000487,-17.58100000000013,-3.4489999999996144,-17.054000000000087,-14.518000000000029,-3.8109999999996944,-8.315999999999804,-11.043000000000575,-13.434000000000196,-15.887000000000626,-18.125999999999294,-20.26299999999992,-21.39800000000014,-22.661000000000058,-24.175999999999476,-25.60699999999997,-26.957000000000335,-28.381999999999607,-29.736000000000786,-31.108000000000175,-32.15899999999965
TSU,-16.40599999999995,-18.5,-19.60699999999997,-3.4839999999999236,-6.800000000000182,-8.977000000000317,-10.818000000000211,-12.275000000000546,-13.736000000000786,-16.96900000000005,-19.335000000000036,-21.342000000000553,-24.199000000000524,-27.21900000000005,-30.16899999999987,-32.198999999999614,-34.17199999999957,-36.66699999999946,-38.89499999999953,-42.246000000000095,-44.576999999999316,-46.83100000000013,-49.11399999999958,-51.32499999999982,-53.598000000000866,-55.547999999999774,-57.33299999999963,-59.073999999999614,-60.71799999999985,-62.50300000000061,-64.45899999999983,-66.48800000000028,-68.65700000000015,-70.51900000000023,-100.07400000000052,-74.04899999999998,-24.470000000000255,-20.19300000000021,-3.787000000000262,-23.592000000000553,-22.494000000000597,-5.11200000000008,-9.291999999999462,-12.947000000000116,-16.35199999999986,-19.34900000000016,-22.1899999999996,-24.920999999999367,-27.733000000000175,-31.442000000000917,-35.70000000000073,-40.3179999999993,-44.569000000001324,-48.899999999999636,-53.427999999999884,-57.733000000000175,-61.082000000000335
ALB,-24.039999999999964,-29.078999999999724,-29.159000000000106,-5.893999999999778,-10.316000000000258,-13.735000000000127,-15.886999999999716,-18.105999999999767,-19.944000000000415,-21.752000000000407,-25.196000000000822,-26.592000000000553,-28.520000000000437,-30.233000000000175,-32.32800000000043,-34.32299999999941,-36.41899999999987,-38.66100000000006,-40.779999999999745,-43.23099999999977,-45.680999999999585,-47.90599999999995,-50.000999999999294,-52.14399999999932,-54.44000000000051,-56.439000000000306,-58.38199999999961,-60.21599999999944,-61.75,-63.33100000000013,-65.30799999999999,-67.45300000000043,-69.40599999999995,-72.64599999999973,-102.25600000000031,-75.72800000000007,-25.756000000000313,-20.998000000000502,-3.9030000000002474,-18.501000000000204,-16.49000000000069,-3.889999999999418,-7.34900000000016,-10.340000000000146,-12.791000000000167,-15.122000000000298,-17.3779999999997,-19.70600000000013,-23.460000000000036,-26.920000000000073,-30.537000000000262,-34.88500000000022,-42.074000000000524,-47.23499999999876,-56.552999999999884,-96.72699999999895
ZHO,-22.699999999999818,-27.303999999999633,-28.24499999999989,-5.447999999999865,-9.240999999999985,-11.997000000000298,-13.67699999999968,-15.766000000000531,-17.644000000000233,-19.314000000000306,-21.670000000000073,-23.73999999999978,-25.556000000000495,-27.653000000000247,-28.97900000000027,-30.53899999999976,-32.32600000000002,-34.266999999999825,-35.84599999999955,-37.5590000000002,-39.18299999999999,-40.70300000000043,-41.972999999999956,-43.54500000000007,-45.03400000000056,-46.1869999999999,-47.378999999999905,-48.57600000000002,-49.693999999999505,-50.41600000000017,-51.902000000000044,-53.324000000000524,-54.63299999999981,-56.10199999999986,-79.6869999999999,-56.8100000000004,-17.899000000000342,-13.271999999999935,-2.625,-16.10699999999997,-12.434000000000196,-3.3339999999998327,-6.835999999999331,-9.601999999999862,-11.350000000000364,-13.04700000000048,-14.679999999999382,-16.162999999999556,-17.36200000000008,-18.46900000000005,-19.851000000000568,-21.092000000000553,-22.254000000000815,-23.48699999999917,-24.6200000000008,-25.22899999999936,-25.342000000000553
