GAS,-5.451000000000022,-6.3849999999997635,-6.996999999999844,-7.849999999999909,-8.553999999999633,-9.652000000000044,-10.511999999999716,-11.030999999999949,-12.899000000000342,-14.360999999999876,-15.282999999999902,-16.541999999999916,-17.733000000000175,-19.146999999999935,-21.016999999999825,-22.52699999999959,-24.305999999999585,-25.492999999999938,-26.230999999999767,-28.48999999999978,-30.241999999999734,-35.7800000000002,-55.753000000000156,-56.38999999999987,-57.14799999999968,-57.04100000000017,-53.61399999999958,-35.07800000000043,-35.76600000000053,-36.409999999999854,-38.56800000000021,-38.96799999999985,-39.83900000000085,-40.261999999999716,-40.90399999999954,-41.58399999999983,-42.1850000000004,-43.32999999999993,-43.94800000000032,-44.73400000000038,-46.128999999999905,-46.511999999999716,-47.0619999999999,-47.362999999999374,-48.878999999999905,-76.34900000000016,-56.53400000000056,-21.283000000000357,-16.664999999999964,-4.980000000000473,-5.2849999999998545,-3.2539999999999054,-7.402000000000044,-10.1899999999996,-10.475999999999658,-11.082999999999629,-11.761000000000422,-12.131000000000313,-13.070999999999913,-14.140000000000327,-14.904000000000451,-15.813000000000102,-16.738000000000284,-17.72099999999955,-18.85400000000027,-19.574999999999818
PER,-9.951000000000022,-12.842999999999847,-15.488999999999578,-17.847999999999956,-19.975999999999658,-22.386999999999716,-24.8449999999998,-27.27500000000009,-30.00400000000036,-32.36700000000019,-34.297999999999774,-36.49299999999994,-38.46600000000035,-40.891000000000076,-43.32499999999982,-45.60299999999961,-48.615999999999985,-50.29399999999987,-51.80199999999968,-54.83499999999958,-56.75799999999981,-58.72699999999986,-60.501000000000204,-67.4409999999998,-87.5930000000003,-87.64599999999973,-84.79899999999998,-67.22400000000016,-68.60000000000036,-70.15800000000036,-72.67299999999977,-73.65399999999954,-75.22000000000025,-76.34699999999975,-78.07099999999991,-79.71600000000035,-82.82700000000023,-84.83500000000004,-86.1810000000005,-87.34199999999964,-88.6859999999997,-91.49200000000019,-92.79300000000057,-94.28600000000006,-116.75500000000011,-159.77700000000004,-136.6300000000001,-138.77400000000034,-116.41100000000006,-61.472999999999956,-20.496000000000095,-6.6140000000004875,-12.506000000000313,-17.81999999999971,-19.649000000000342,-21.899999999999636,-26.412000000000262,-28.345000000000255,-30.774999999999636,-32.9940000000006,-35.14099999999962,-37.350000000000364,-39.397000000000844,-42.33299999999963,-44.57300000000032,-46.875999999999294
LEC,-4.779999999999745,-5.500999999999749,-5.866999999999734,-6.238000000000284,-6.8169999999995525,-7.440000000000055,-7.9780000000000655,-8.701000000000022,-9.478000000000065,-10.668999999999869,-11.438000000000102,-11.627999999999702,-12.489000000000033,-13.26299999999992,-14.365999999999985,-15.460999999999785,-16.16300000000001,-15.993999999999687,-15.664999999999964,-17.010999999999967,-17.625,-18.795000000000073,-19.970000000000255,-22.121999999999844,-26.03800000000001,-46.71900000000005,-41.95799999999963,-23.78400000000056,-23.881000000000313,-23.225000000000364,-24.240999999999985,-23.724999999999454,-23.932999999999993,-23.546000000000276,-23.756000000000313,-26.28399999999965,-26.840000000000146,-27.422999999999774,-27.58300000000054,-28.162999999999556,-28.958999999999833,-28.89599999999973,-29.177999999999884,-29.787999999999556,-31.934000000000196,-50.40599999999995,-29.240999999999985,-13.559000000000196,-13.371000000000095,-3.8820000000005166,-4.298999999999978,-3.1140000000004875,-6.226999999999862,-8.648999999999432,-8.84100000000035,-8.987999999999374,-9.132000000000517,-8.972000000000662,-9.610999999999876,-10.002000000000407,-10.444000000000415,-11.064000000000306,-11.45300000000043,-12.114999999999782,-12.954999999999927,-13.359999999999673
STR,-10.286999999999807,-13.54699999999957,-16.326000000000022,-18.884000000000015,-21.416999999999916,-24.299999999999727,-27.34400000000005,-30.22699999999986,-33.77300000000014,-36.69300000000021,-39.05199999999968,-41.567999999999756,-43.84900000000016,-46.10699999999997,-48.85699999999997,-51.26399999999967,-54.18299999999999,-55.70499999999993,-57.04399999999987,-59.86899999999969,-61.73199999999997,-67.34799999999996,-88.1289999999999,-89.36599999999999,-90.17099999999982,-90.72599999999966,-87.84699999999975,-69.84500000000025,-71.00700000000052,-72.05000000000018,-74.42100000000028,-75.36799999999948,-76.8070000000007,-78.04799999999977,-79.6279999999997,-81.04699999999957,-83.92200000000048,-85.75900000000001,-87.28899999999976,-89.16899999999987,-91.59900000000016,-92.73099999999977,-94.51699999999983,-96.3789999999999,-30.445999999999913
MAG,-6.641000000000076,-8.57699999999977,-10.276999999999589,-11.980000000000018,-13.803999999999633,-15.842999999999847,-17.958000000000084,-20.05899999999974,-22.46900000000005,-24.44399999999996,-26.279999999999745,-28.27599999999984,-30.29800000000023,-32.25500000000011,-34.47699999999986,-36.76899999999978,-38.77299999999968,-39.94599999999991,-40.80600000000004,-43.19699999999966,-44.677999999999884,-46.44300000000021,-51.98600000000033,-71.3489999999997,-71.51300000000037,-71.00600000000031,-68.1909999999998,-50.86700000000019,-52.39500000000044,-53.76800000000003,-56.38100000000031,-58.037999999999556,-58.375,-59.26999999999953,-60.76800000000003,-63.501000000000204,-64.91499999999996,-66.40999999999985,-66.97000000000025,-67.61099999999988,-67.99099999999999,-68.4439999999995,-68.91600000000017,-69.70399999999972,-79.83200000000033,-121.52100000000064,-71.23000000000047,-36.715000000000146,-18.982999999999265,-8.272000000000844,-8.108999999999469,-3.780999999999949,-8.185999999999694,-11.484999999999673,-12.082999999999629,-13.896999999999935,-16.412000000000262,-17.626000000000204,-19.341999999999643,-20.907000000000153,-22.208999999999833,-23.718000000000757,-24.85900000000038,-26.104999999999563,-27.4970000000003,-28.157999999999447
ALB,-8.105000000000018,-10.45699999999988,-12.24499999999989,-14.028000000000247,-16.354999999999563,-18.777000000000044,-20.8420000000001,-22.661000000000058,-25.10400000000027,-27.166999999999916,-29.128999999999905,-31.111999999999625,-33.25500000000011,-35.205999999999676,-37.67499999999973,-39.81999999999971,-42.13899999999967,-43.30199999999968,-44.38799999999992,-47.029999999999745,-50.04099999999971,-51.541999999999916,-53.02400000000034,-54.996999999999844,-59.81299999999965,-80.33799999999974,-77.3139999999994,-58.41700000000037,-59.35100000000057,-59.814000000000306,-61.764000000000124,-62.57600000000002,-63.387000000000626,-64.39300000000003,-66.42100000000028,-67.24799999999959,-68.30200000000059,-69.3189999999995,-69.80500000000029,-70.60300000000007,-71.0029999999997,-71.53999999999996,-72.31999999999971,-73.20799999999963,-84.38300000000072,-157.03200000000015,-131.875,-135.41799999999967,-110.80799999999999,-54.35400000000027,-16.059000000000196,-5.2979999999997744,-10.918999999999869,-15.139000000000124,-15.990999999999985,-17.65099999999984,-19.89100000000053,-22.22400000000016,-24.385999999999513,-26.18000000000029,-28.297999999999774,-30.253999999999905,-31.559000000000196,-33.08799999999974,-34.4970000000003,-35.42000000000007
KVY,-7.458000000000084,-9.434999999999945,-11.205999999999676,-12.99200000000019,-15.099999999999909,-17.28899999999976,-19.31999999999971,-21.141999999999825,-23.509000000000015,-25.82400000000007,-27.702999999999975,-29.5029999999997,-31.638000000000375,-33.985999999999876,-36.198999999999614,-38.30699999999979,-40.6569999999997,-41.93100000000004,-42.960000000000036,-45.791999999999916,-51.25999999999976,-71.42700000000013,-71.52100000000019,-73.67299999999977,-73.79199999999992,-74.07099999999991,-70.44599999999991,-52.31200000000081,-53.35900000000038,-54.448999999999614,-57.2519999999995,-58.84400000000005,-59.652000000000044,-60.42500000000018,-61.41700000000037,-61.64599999999973,-62.61400000000049,-63.688999999999396,-64.2510000000002,-64.85499999999956,-65.2529999999997,-65.2529999999997,-65.68199999999979,-66.13299999999981,-75.6850000000004,-129.3020000000006,-72.60900000000038,-39.0600000000004,-20.730999999999767,-9.663000000000466,-9.684000000000196,-4.579999999999927,-10.344000000000051,-14.219999999999345,-15.164999999999964,-16.839999999999236,-19.21900000000005,-21.585000000000036,-23.451999999999316,-25.41400000000067,-26.778000000000247,-28.25300000000061,-29.483000000000175,-30.438000000000102,-31.909999999999854,-33.05499999999938
HUL,-12.253000000000156,-15.827999999999975,-18.955999999999676,-21.75,-24.38299999999981,-27.346000000000004,-29.329999999999927,-31.68100000000004,-35.375,-37.77599999999984,-39.96799999999985,-42.24299999999994,-44.682000000000244,-46.74499999999989,-49.490999999999985,-51.85099999999966,-55.10599999999977,-56.823999999999614,-58.23999999999978,-61.02599999999984,-63.04599999999982,-64.85399999999981,-65.30999999999995,-66.77500000000009,-67.43499999999995,-68.02999999999975,-67.05099999999948,-50.03400000000056,-51.57099999999991,-52.939000000000306,-55.539999999999964,-57.44999999999982,-61.46300000000065,-63.365999999999985,-69.0600000000004,-89.30599999999959,-92.45600000000013,-93.45799999999963,-96.0630000000001,-97.17100000000028,-98.21299999999974,-98.93099999999959,-99.8760000000002,-100.625,-124.3070000000007,-158.07400000000052,-133.6850000000004,-136.69999999999982,-112.72099999999955,-56.840000000000146,-16.661000000000058,-5.746000000000095,-11.425999999999476,-16.039999999999964,-17.26599999999962,-20.131999999999607,-22.52100000000064,-24.386000000000422,-26.8149999999996,-28.63500000000022,-30.63500000000022,-32.488000000000284,-34.49000000000069,-36.347999999999956,-38.01100000000042,-39.23999999999978
RIC,-9.322000000000116,-12.028999999999996,-14.123999999999796,-15.952999999999975,-17.84999999999991,-20.5329999999999,-23.07699999999977,-25.324999999999818,-27.835000000000036,-29.733000000000175,-31.813000000000102,-34.03600000000006,-36.05000000000018,-38.53600000000006,-41.39399999999978,-43.85099999999966,-46.58299999999963,-48.06999999999971,-49.654999999999745,-52.77099999999973,-54.41599999999971,-56.07999999999993,-58.74900000000025,-63.36400000000003,-84.00499999999965,-85.23999999999978,-82.5039999999999,-65.03900000000067,-66.28499999999985,-67.63100000000031,-70.0630000000001,-71.41799999999967,-72.94700000000012,-74.01000000000022,-75.29100000000017,-76.64800000000014,-77.8730000000005,-79.59900000000016,-80.65300000000025,-83.91600000000017,-84.90700000000015,-85.63000000000011,-86.71700000000055,-87.88299999999981,-109.09900000000016,-158.7550000000001,-134.32499999999982,-137.52199999999993,-113.77599999999984,-57.887000000000626,-18.092999999999847,-6.222999999999956,-11.927999999999884,-16.585000000000036,-17.80500000000029,-18.4399999999996,-20.416000000000167,-22.76600000000053,-24.992999999999483,-26.775000000000546,-28.88500000000022,-30.886000000000422,-32.46800000000076,-34.08899999999994,-35.39400000000023,-36.75699999999961
VER,-2.980000000000018,-2.9179999999996653,-3.093999999999596,-3.4090000000001055,-3.513999999999669,-4.020999999999731,-4.7199999999998,-4.989999999999782,-5.7270000000003165,-6.304000000000087,-6.5219999999999345,-7.058999999999742,-7.729000000000269,-8.266000000000076,-9.349999999999909,-10.404999999999745,-11.515999999999622,-11.815999999999804,-12.157999999999902,-17.561999999999898,-36.30199999999968,-36.110999999999876,-35.86799999999994,-35.891000000000076,-35.31999999999971,-35.29699999999957,-31.802999999999884,-12.90100000000075,-13.489000000000487,-12.756000000000313,-13.685999999999694,-13.324999999999818,-12.82800000000043,-12.485999999999876,-12.930000000000291,-12.864999999999782,-12.891999999999825,-13.350999999999658,-13.041000000000167,-13.38799999999992,-12.938000000000102,-13.002999999999702,-16.34900000000016,-34.05499999999938,-33.3100000000004,-52.668000000000575,-18.21900000000005,-9.983000000000175,-7.80199999999968,-1.923000000000684,-2.746999999999389,-1.5410000000001673,-3.2249999999994543,-5.858999999999469,-5.152000000000044,-5.24199999999928,-5.153000000000247,-5.173999999999978,-5.621000000000095,-5.892000000000735,-6.039999999999964,-6.181000000000495,-6.540000000000873,-6.761999999999716,-7.337999999999738,-7.677999999999884
