GAS,-3.7770000000000437,-4.438000000000102,-4.300000000000182,-4.3530000000000655,-5.1840000000001965,-5.456000000000131,-6.143000000000029,-6.791999999999916,-6.792000000000371,-7.6599999999998545,-8.940999999999804,-9.478000000000065,-30.30099999999993,-32.02300000000014,-33.55799999999999,-34.876000000000204,-35.483999999999924,-36.245000000000346,-37.06600000000026,-56.83399999999983,-15.804000000000087,-3.8969999999999345,-2.365000000000691,-5.583999999999833,-6.956000000000131,-7.809999999999491,-9.97400000000016,-10.952000000000226,-12.378999999999905,-12.807999999999993,-13.746000000000095,-14.260999999999513,-14.672999999999774,-15.350000000000364,-15.835000000000036,-17.654999999999745,-18.621000000000095,-20.077000000000226,-20.95299999999952,-21.872999999999593,-23.284999999999854,-24.52300000000014,-25.696000000000822,-26.682999999999993,-27.716999999999643,-28.488999999999578,-29.00500000000011,-29.851000000000568,-31.00500000000011,-31.78899999999976,-32.087000000000444,-34.69300000000021
PER,-8.342000000000098,-11.43600000000015,-12.624000000000251,-14.215000000000146,-15.950000000000273,-17.978000000000065,-20.296000000000276,-22.467999999999847,-24.07900000000018,-26.014999999999873,-27.69399999999996,-29.490999999999985,-31.77300000000014,-33.766000000000076,-35.684999999999945,-36.75700000000006,-37.06100000000015,-37.52400000000034,-62.28200000000015,-89.82299999999987,-50.371000000000095,-14.58599999999933,-5.204000000000633,-21.768999999999323,-55.19800000000032,-58.46900000000005,-61.45800000000054,-63.76900000000023,-66.66499999999996,-68.22999999999956,-70.33399999999983,-71.8109999999997,-72.9960000000001,-74.47800000000007,-75.42199999999957,-76.6899999999996,-77.84600000000046,-80.26500000000033,-82.0019999999995,-83.83500000000004,-86.18199999999979,-89.96799999999985,-93.69600000000082,-95.65000000000055,-97.48199999999997,-99.10300000000007,-121.10300000000007,-122.15200000000004,-123.3159999999998,-123.86399999999958,-123.69300000000021
LEC,-1.5839999999998327,-2.098000000000411,-1.9960000000000946,-2.032000000000153,-2.907000000000153,-2.9760000000001128,-3.344000000000051,-3.8279999999999745,-3.999000000000251,-5.545999999999822,-6.858000000000175,-7.643000000000029,-8.144000000000233,-29.26000000000022,-29.736999999999625,-30.567000000000007,-30.59900000000016,-31.289999999999964,-31.503000000000156,-47.38499999999976,-5.136000000000422,-5.9299999999993815,-3.311000000000604,-7.01299999999992,-9.410000000000764,-10.001000000000204,-10.86700000000019,-11.668000000000575,-13.052999999999884,-13.578999999999724,-14.386999999999716,-15.034999999999854,-15.346999999999753,-16.02300000000014,-16.338999999999942,-16.740999999999985,-17.89099999999962,-19.155000000000655,-19.626999999999498,-20.438000000000102,-21.962999999999738,-22.909999999999854,-24.071000000000822,-24.596999999999753,-25.18199999999979,-25.76299999999992,-26.01299999999992,-27.035000000000764,-27.77300000000014,-28.299999999999272,-28.038000000000466,-30.117999999999483
STR,-8.711999999999989,-11.829000000000178,-13.49499999999989,-15.373000000000047,-17.409000000000106,-19.506000000000313,-21.998000000000047,-24.121000000000095,-25.822000000000116,-27.74599999999964,-29.467999999999847,-31.347000000000207,-32.89499999999998,-56.87300000000005,-58.87099999999964,-60.569000000000415,-60.95199999999977,-62.396000000000186,-64.70699999999988,-96.54300000000012,-55.3100000000004,-17.276999999999134,-5.824000000000524,-10.705999999999221,-14.35700000000088,-17.115999999999985,-19.57300000000032,-21.980000000000473,-24.367999999999483,-26.198999999999614,-28.458999999999833,-30.264000000000124,-32.1850000000004,-34.15700000000015,-35.98999999999978,-37.8090000000002,-39.77300000000014,-42.56600000000071,-44.82299999999941,-68.36200000000008,-70.82200000000012,-72.32099999999991,-73.55000000000018,-74.45200000000023,-75.29799999999977,-76.02300000000014,-76.55099999999948,-77.25700000000052,-77.97100000000046,-78.52999999999975,-78.35000000000036,-81.08699999999953
MAG,-64.73100000000022,-98.0310000000004,-115.92900000000009,-118.2800000000002,-120.69200000000001,-125.40700000000015
ALB,-6.1469999999999345,-8.581000000000131,-9.24200000000019,-10.4050000000002,-12.093000000000302,-13.549000000000433,-15.766000000000076,-18.01800000000003,-19.360000000000127,-21.210999999999785,-23.034999999999854,-24.820000000000164,-27.082000000000335,-49.151000000000295,-50.56399999999985,-51.65300000000025,-51.67000000000007,-52.70100000000002,-54.07600000000002,-81.6210000000001,-41.7170000000001,-9.526999999999134,-3.7570000000005166,-8.495999999999185,-12.25500000000011,-14.170999999999367,-16.335000000000036,-18.278000000000247,-20.87199999999939,-22.857999999999265,-25.282000000000153,-27.404999999999745,-29.404999999999745,-31.316000000000713,-33.23999999999978,-35.02300000000014,-36.70499999999993,-39.01900000000023,-41.0649999999996,-43.34400000000005,-46.21599999999944,-48.91699999999946,-51.92000000000007,-53.97100000000046,-57.16899999999987,-59.13100000000031,-61.376000000000204,-63.78700000000026,-66.2510000000002,-68.53799999999956,-70.77199999999993,-75.61799999999948
KVY,-9.179999999999836,-12.302000000000135,-14.603000000000065,-16.59900000000016,-18.72499999999991,-20.959000000000287,-23.105000000000018,-25.44100000000026,-27.149000000000342,-28.962999999999738,-31.085000000000036,-32.42599999999993,-54.43299999999999,-55.664999999999964,-57.373999999999796,-59.14000000000033,-59.13499999999976,-61.04800000000023,-63.29100000000017,-92.72699999999986,-49.11700000000019,-25.92199999999957,-6.387000000000626,-11.252999999999702,-14.63300000000072,-17.532999999999447,-20.029999999999745,-22.541000000000167,-25.277000000000044,-27.297999999999774,-29.774999999999636,-31.969999999999345,-33.75200000000041,-35.61200000000008,-37.33299999999963,-39.07800000000043,-40.73400000000038,-43.462000000000444,-44.638999999999214,-46.555999999999585,-48.84900000000016,-50.84699999999975,-53.311000000000604,-54.913000000000466,-56.123999999999796,-57.78399999999965,-59.081999999999425,-60.720000000000255,-62.44999999999982,-63.63000000000011,-63.82900000000063,-66.72099999999955
HUL,-5.731000000000222,-7.8770000000004075,-8.563000000000102,-9.86200000000008,-11.445000000000164,-12.921000000000276,-15.072000000000116,-17.097999999999956,-18.55300000000034,-20.522999999999683,-22.32699999999977,-25.536000000000058,-27.96900000000005,-50.98600000000033,-52.649999999999636,-53.54500000000007,-53.429999999999836,-54.134000000000015,-55.9380000000001,-83.58100000000013,-42.16200000000026,-10.657999999999447,-4.13300000000072,-10.19799999999941,-14.200000000000728,-16.266999999999825,-18.58100000000013,-20.751000000000204,-23.308999999999287,-24.80699999999979,-26.963999999999942,-28.8779999999997,-30.84100000000035,-32.65400000000045,-34.42399999999998,-36.3779999999997,-38.21699999999964,-40.673000000000684,-42.99399999999969,-45.1850000000004,-47.53099999999995,-50.085000000000036,-57.15100000000075,-59.66700000000037,-61.516999999999825,-63.1850000000004,-64.76900000000023,-66.72000000000025,-68.35400000000027,-69.57799999999952,-69.81600000000071,-72.73399999999947
RIC,-5.181999999999789,-7.066000000000258,-7.599999999999909,-8.942000000000007,-10.378000000000156,-11.794000000000324,-13.724999999999909,-15.302000000000135,-16.5300000000002,-18.233999999999924,-19.71199999999999,-20.65000000000009,-41.71600000000035,-42.79100000000017,-44.30199999999968,-45.76800000000003,-45.86799999999994,-46.570000000000164,-48.02300000000014,-68.15200000000004,-44.64200000000028,-12.618999999999687,-4.657000000000153,-9.056999999999789,-11.838000000000648,-13.57299999999941,-15.341999999999643,-17.311999999999898,-19.70299999999952,-21.355999999999767,-23.920000000000073,-25.722999999999956,-27.189000000000306,-28.910000000000764,-30.15599999999995,-31.413000000000466,-32.58299999999963,-34.10900000000038,-35.13799999999992,-36.65099999999984,-38.63599999999951,-40.693999999999505,-42.54500000000007,-43.998999999999796,-45.086999999999534,-46.78600000000006,-48.2529999999997,-49.728000000000065,-50.952000000000226,-51.667999999999665,-51.86800000000039,-54.402000000000044
VER,-2.2600000000002183,-2.811000000000149,-2.755000000000109,-2.768000000000029,-3.6790000000000873,-3.632000000000062,-4.052000000000135,-4.5349999999998545,-4.7830000000003565,-6.0219999999999345,-7.873999999999796,-8.32400000000007,-8.721000000000004,-29.926000000000386,-30.205999999999676,-31.215000000000146,-31.0329999999999,-31.90599999999995,-32.04300000000012,-46.121000000000095,-20.61700000000019,-5.0479999999997744,-2.7899999999999636,-6.959999999999127,-7.691000000000713,-8.684000000000196,-9.021999999999935,-9.342999999999847,-10.180999999999585,-10.278999999999542,-11.096999999999753,-11.282999999999447,-11.434000000000196,-11.72400000000016,-11.989999999999782,-12.077000000000226,-25.326000000000022,-27.796000000000276,-28.475999999999658,-29.20799999999963,-30.292999999999665,-31.434000000000196,-32.22100000000046,-32.926000000000386,-33.35699999999997,-33.789999999999964,-34.01800000000003,-35.05400000000009,-36.28099999999995,-37.08899999999994,-36.972999999999956,-39.45899999999983
