VER,-8.371000000000095,-10.483999999999924,-11.870000000000346,-12.287999999999556,-12.774000000000342,-13.993000000000393,-15.403000000000247,-16.05500000000029,-17.360999999999876,-18.69800000000032,-19.929000000000087,-20.61699999999928,-21.536999999999352,-21.32800000000043,-21.4350000000004,-21.688000000000102,-21.517000000000735,-28.50800000000072,-5.513999999999214,-1.1520000000000437,-3.5410000000001673,-4.619000000000597,-5.269999999999527,-5.975999999999658,-5.482999999999265,-5.3510000000005675,-5.2979999999997744,-5.141999999999825,-5.085999999999331,-5.23700000000008,-5.0649999999996,-4.967000000000553,-4.804000000000087,-4.8510000000005675,-4.420000000000073,-4.511999999999716,-4.369999999999891,-5.3049999999993815,-4.546999999999571,-4.32300000000032,-4.324000000000524,-4.362999999999374,-4.398000000000138,-4.979000000000269,-5.528000000000247,-5.743000000000393,-6.085999999999331,-6.618000000000393,-7.147000000000844,-5.3619999999991705
GAS,-5.320999999999913,-6.809999999999945,-7.7140000000003965,-7.920000000000073,-9.020000000000437,-10.235999999999876,-13.095999999999549,-15.264000000000124,-17.557999999999993,-19.713999999999942,-21.661000000000058,-23.628999999999905,-25.536000000000058,-29.677999999999884,-48.41400000000067,-49.75999999999931,-63.53400000000056,-71.38900000000012,-13.78899999999976,-3.6700000000000728,-7.48700000000008,-10.168000000000575,-12.621999999999389,-14.503999999999905,-16.347999999999956,-18.381000000000313,-20.48999999999978,-22.11499999999978,-23.98999999999978,-26.13299999999981,-28.314000000000306,-30.442000000000007,-32.40800000000036,-34.50799999999981,-36.32799999999952,-38.47199999999975,-40.12299999999959,-42.289999999999964,-43.02899999999954,-44.3090000000002,-45.501000000000204,-47.22599999999966,-48.943999999999505,-50.80799999999999,-52.20899999999983,-53.34400000000096,-54.259000000000015,-54.8080000000009,-55.115999999999985,-54.8169999999991
PER,-0.40599999999994907,-0.7449999999998909,-0.43400000000019645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALO,0.0,0.0,0.0,-0.5789999999997235,-0.6260000000002037,-0.6629999999995562,-0.8079999999999927,-0.7290000000002692,-0.8739999999997963,-1.6030000000000655,-2.5100000000002183,-3.2770000000000437,-3.931999999999789,-4.359999999999673,-4.6850000000004,-5.336999999999534,-5.971000000000458,-8.23700000000008,-2.106999999999971,-0.6300000000001091,-2.105999999999767,-2.949000000000524,-4.255999999999403,-5.652000000000044,-6.3619999999991705,-7.40900000000056,-8.764000000000124,-9.801000000000386,-11.062999999999192,-11.990999999999985,-13.041999999999462,-13.945000000000618,-14.731999999999971,-15.658000000000357,-16.49200000000019,-17.52299999999923,-18.05999999999949,-19.045999999999367,-19.104999999999563,-19.042999999999665,-19.533000000000357,-20.453999999999724,-21.353000000000065,-22.274999999999636,-22.930999999999585,-22.97700000000077,-22.96899999999914,-22.695999999999913,-22.204999999999927,-20.753999999998996
LEC,-6.454999999999927,-7.795000000000073,-8.480000000000018,-8.265999999999622,-9.667999999999665,-10.394000000000233,-12.234000000000378,-13.614999999999782,-14.72400000000016,-16.230000000000473,-17.280000000000655,-18.557999999999993,-19.52099999999973,-19.72100000000046,-20.400000000000546,-23.89099999999962,-49.36400000000049,-56.27400000000034,-9.82799999999952,-2.230999999999767,-5.704999999999927,-7.510000000000218,-8.898999999999432,-10.86200000000008,-12.177999999999884,-13.538000000000466,-15.32799999999952,-17.189000000000306,-18.78399999999965,-20.391999999999825,-21.920000000000073,-24.123000000000502,-25.359999999999673,-26.782000000000153,-28.44300000000021,-29.899999999999636,-31.100999999999658,-32.625999999999294,-32.914999999999964,-33.65400000000045,-34.17200000000048,-35.32099999999991,-36.460000000000036,-37.51500000000033,-38.33399999999983,-38.81999999999971,-38.98099999999977,-40.025000000001455,-40.66100000000006,-43.23699999999917
STR,-2.242000000000189,-2.999000000000251,-3.098000000000411,-2.5729999999994106,-3.1710000000002765,-4.100999999999658,-4.963999999999942,-6.1030000000000655,-7.966000000000349,-9.302999999999884,-10.740000000000691,-13.101999999999862,-17.381999999999607,-37.27800000000025,-39.14800000000014,-41.4429999999993,3.024999999999636
SAR,-10.501000000000204,-14.360000000000127,-16.2170000000001,-16.975999999999658,-18.98400000000038,-21.40599999999995,-24.411000000000058,-28.19300000000021,-31.096999999999753,-33.7480000000005,-36.40800000000036,-38.89300000000003,-40.7559999999994,-42.78099999999995,-44.57900000000063,-46.542999999999665,-59.861000000000786,-68.72900000000027,-21.05499999999938,-5.162999999999556,-9.305000000000291,-12.520000000000437,-14.877999999999702,-16.99499999999989,-19.30699999999979,-23.146999999999935,-25.859999999999673,-28.043000000000575,-30.05499999999938,-33.735999999999876,-36.22099999999955,-39.03700000000026,-41.8119999999999,-44.587000000000444,-47.43000000000029,-50.67199999999957,-53.47099999999955,-57.42699999999968,-59.95499999999993,-62.30500000000029,-65.64200000000073,-69.32699999999932,-72.24799999999959,-74.88599999999951,-77.59700000000066,-79.23300000000017,-81.23400000000038,-82.7430000000004,-83.90600000000086,-86.38999999999942
MAG,-7.842999999999847,-9.49499999999989,-11.151000000000295,-12.16399999999976,-14.588999999999942,-16.978000000000065,-19.00500000000011,-23.715000000000146,-42.42399999999998,-44.152000000000044,-45.83300000000054,-47.478000000000065,-48.766999999999825,-49.55699999999979,-50.34400000000005,-51.715000000000146,-66.02400000000034,-74.8720000000003,-15.64599999999973,-3.9089999999996508,-8.001000000000204,-10.986000000000786,-13.22399999999925,-15.063000000000102,-17.953999999999724,-20.426000000000386,-23.036000000000058,-25.574999999999818,-27.849999999999454,-30.26299999999992,-32.76599999999962,-35.22699999999986,-37.07899999999972,-39.637000000000626,-42.615999999999985,-44.985999999999876,-46.70499999999993,-48.563999999999396,-49.5630000000001,-52.18199999999979,-53.81500000000051,-55.33299999999963,-57.13299999999981,-58.23999999999978,-59.95500000000084,-62.35100000000057,-63.28899999999885,-64.04300000000148,-64.48300000000017,-64.83499999999913
DEV,-9.889000000000124,-15.070000000000164,-16.875,-17.636999999999716,-19.756000000000313,-21.9970000000003,-24.80699999999979,-27.550000000000182,-30.54399999999987,-33.030000000000655,-35.475000000000364,-37.59699999999975,-39.347999999999956,-41.38799999999992,-43.01299999999992,-44.948999999999614,-60.3100000000004,-82.46000000000004,-19.790999999999258,-5.009999999999309,-9.84100000000035,-13.3700000000008,-17.009000000000015,-18.954999999999927,-21.214999999999236,-24.217000000000553,-27.091999999999643,-29.574999999999818,-32.607999999999265,-35.659999999999854,-38.746000000000095,-41.389000000000124,-44.027000000000044,-46.983000000000175,-49.32999999999993,-51.800999999999476,-54.289999999999964,-57.6929999999993,-60.271999999999935,-62.53300000000036,-65.21500000000015,-67.94799999999941,-69.85999999999967,-71.6289999999999,-73.33600000000024,-74.53800000000047,-75.82599999999911,-76.95000000000073,-77.25300000000061,-77.48699999999917
TSU,-8.738000000000284,-11.342000000000098,-13.352000000000317,-14.273000000000138,-16.105000000000473,-18.271999999999935,-20.649999999999636,-22.74200000000019,-24.771999999999935,-26.853000000000065,-28.978000000000065,-30.656999999999243,-32.48099999999977,-34.01000000000022,-35.23400000000038,-36.68199999999979,-45.13100000000031,-67.0630000000001,-11.407999999999447,-3.0559999999995853,-6.65099999999984,-8.95300000000043,-11.205999999999221,-14.190999999999804,-17.597999999999956,-20.03900000000067,-22.539999999999964,-24.670000000000073,-26.734999999999673,-29.1220000000003,-31.4970000000003,-34.24499999999989,-36.49200000000019,-39.1230000000005,-41.32099999999991,-43.638999999999214,-45.71599999999944,-48.01599999999962,-49.17900000000009,-50.72199999999975,-52.40100000000075,-54.22199999999975,-55.90299999999934,-57.82499999999982,-60.00500000000011,-64.07400000000052,-65.46099999999933,-66.51100000000042,-67.32200000000012,-67.5619999999999
