HAM,-1.3760000000002037,-1.3989999999998872,-1.4660000000001219,-1.2950000000000728,-1.4120000000000346,-1.6389999999998963,-1.3709999999998672,-1.2380000000000564,-1.0480000000000018,-1.3120000000003529,-1.336999999999989,0.0,0.0,0.0,-15.831000000000131,-15.166999999999916,-13.650000000000091,-7.380999999999858,-5.342999999999847,-4.41399999999976,-3.6700000000000728,-2.8619999999996253,-2.994999999999891,-3.3449999999998,-3.1469999999999345,-3.2330000000001746,-3.324000000000069,-2.8650000000002365,-2.2340000000003783,-2.8840000000000146,-2.7899999999999636,-3.018000000000029,-2.5909999999994398,-3.1350000000002183,-3.354000000000269,-3.143000000000029,-2.9000000000005457,-2.655000000000655,-2.1260000000002037,-1.3010000000003856,-0.9229999999997744,-2.020999999999731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4140000000002146,-22.641000000000076,-18.257000000000062,-13.825000000000273,-13.291000000000167,-11.985999999999876,-5.7150000000001455,-3.4989999999997963,-2.949000000000069,-2.338999999999942,-2.144999999999982,-1.9769999999998618,-1.8579999999997199,-4.695999999999913,-4.958000000000084,-5.218000000000302,-5.37900000000036,-4.929000000000087,-5.232999999999265,-5.164999999999964,-5.20299999999952,-4.932999999999993,-5.101999999999862,-5.246000000000095,-5.164999999999964,-5.0770000000002256,-4.880000000000109,-4.441000000000713,-3.647000000000844,-3.2440000000005966,-3.475999999999658,-1.5510000000003856,-1.71100000000024,-2.2359999999998763,-2.225999999999658,-1.7539999999999054,-2.536000000000058,-2.561000000000604,-2.506000000000313,-2.326000000000022,-2.2600000000002183,-2.5450000000000728
VET,-2.5440000000000964,-2.7519999999999527,-3.0219999999999345,-3.2029999999999745,-3.2899999999999636,-3.77800000000002,-3.8889999999998963,-3.4729999999999563,-2.963999999999942,-3.2280000000000655,-3.06899999999996,-1.7470000000002983,-6.5229999999996835,-19.66800000000012,-15.191000000000258,-16.353999999999814,-15.324999999999818,-9.674999999999727,-7.239999999999782,-6.623999999999796,-5.925000000000182,-5.246999999999844,-4.373000000000047,-4.651999999999589,-5.695999999999913,-5.903000000000247,-6.309999999999945,-7.196000000000367,-6.541000000000167,-6.277000000000044,-7.162000000000262,-6.693000000000211,-6.670999999999367,-7.20299999999952,-7.377999999999702,-7.4669999999996435,-7.46100000000024,-7.3200000000006185,-6.619000000000597,-5.725000000000364,-5.0479999999997744,-4.707999999999629,-2.568000000000211,-3.4340000000001965,-3.936999999999898,-3.8519999999998618,-3.5540000000000873,-3.7640000000001237,-5.552000000000589,-5.626000000000204,-6.444999999999709,-5.306999999999789,-7.48700000000008
RAI,-3.7590000000000146,-4.621999999999844,-5.130000000000109,-5.398999999999887,-5.6340000000000146,-6.264999999999873,-6.349999999999909,-6.6340000000000146,-6.470000000000027,-6.628000000000156,-7.049999999999727,-6.179000000000087,-7.3849999999997635,-3.4100000000003092,0.0,0.0,0.0,0.0,-17.286999999999807,-15.98700000000008,-15.30099999999993,-13.840999999999894,-12.94399999999996,-13.458999999999833,-14.057999999999993,-14.262000000000171,-14.211999999999989,-13.576000000000022,-13.121000000000095,-13.224999999999454,-13.377999999999702,-13.573999999999614,-13.847999999999956,-13.949999999999818,-13.6850000000004,-13.381999999999607,-13.286000000000058,-13.199000000000524,-12.654000000000451,-12.252000000000407,-11.274000000000342,-10.25799999999981,-8.878000000000611,-9.765000000000327,-10.740999999999985,-10.488999999999578,-10.335000000000036,-10.856999999999971,-12.065999999999804,-13.226999999999862,-14.59100000000035,-14.274999999999636,-16.542999999999665
VER,-10.800000000000182,-13.515999999999849,-15.38000000000011,-16.595000000000027,-17.381000000000085,-18.880999999999858,-20.116999999999962,-19.75299999999993,-19.721000000000004,-19.646000000000186,-19.125,-17.684000000000196,-17.89300000000003,-12.783000000000357,-8.671000000000276,-7.972999999999956,-7.226999999999862,-1.56899999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.875,-23.952000000000226,-24.050000000000182,-24.90599999999995,-25.355999999999767,-26.131999999999607,-27.355000000000473,-28.672999999999774,-29.72400000000016,-29.172999999999774,-31.01599999999962
RIC,-14.55600000000004,-17.919999999999845,-19.368999999999915,-21.942000000000007,-24.527000000000044,-27.11500000000001,-30.317999999999984,-33.942999999999984,-34.511000000000195,-35.19900000000007,-35.55400000000009,-34.733000000000175,-35.69499999999971,-31.22400000000016,-27.29200000000037,-26.94399999999996,-26.610999999999876,-21.527999999999793,-20.536000000000058,-20.70699999999988,-20.97699999999986,-20.80699999999979,-20.751999999999953,-21.309999999999945,-21.7800000000002,-22.369000000000142,-23.548999999999978,-24.682999999999993,-25.688000000000102,-25.420999999999367,-25.925999999999476,-26.54199999999946,-27.027000000000044,-28.795999999999367,-29.77099999999973,-30.335000000000036,-30.907000000000153,-32.056000000000495,-37.73900000000049,-65.70300000000043,-63.913000000000466,-63.84299999999985,-62.052999999999884,-63.40100000000075,-64.45100000000002,-65.0659999999998,-65.60199999999986,-68.27800000000025,-71.47699999999986,-74.16700000000037,-76.4390000000003,-77.45899999999983,-80.45100000000002
LEC,-6.314000000000078,-8.414999999999964,-10.411000000000058,-12.247000000000071,-13.740000000000009,-16.77599999999984,-19.64099999999985,-22.865999999999985,-24.653999999999996,-30.22900000000027,-51.22600000000011,-50.53500000000031,-52.210999999999785,-49.25199999999995,-46.73100000000022,-47.48700000000008,-48.153999999999996,-44.0949999999998,-44.17000000000007,-45.458000000000084,-46.728999999999814,-47.46399999999994,-48.391999999999825,-49.792999999999665,-51.672000000000025,-53.52800000000025,-55.327000000000226,-57.51700000000028,-58.49900000000025,-59.61699999999928,-61.69200000000001,-63.246000000000095,-64.19300000000021,-65.79100000000017,-67.20800000000054,-68.62700000000041,-70.11200000000008,-71.51000000000022,-72.61599999999999,-73.14100000000053,-74.04100000000017,-75.1180000000004,-74.59000000000015,-76.79700000000048,-79.07600000000002,-80.6289999999999,-82.35900000000038,-85.19999999999982,-88.17399999999998,-91.09699999999975,-93.55299999999988,-93.76199999999972,-98.38999999999942
MAG,-5.588000000000193,-9.730999999999995,-11.539999999999964,-13.781999999999925,-16.312999999999874,-20.82399999999984,-23.690000000000055,-26.798000000000002,-33.9079999999999,-53.75200000000041,-55.12599999999975,-54.64400000000023,-56.496000000000095,-53.60200000000032,-51.89200000000028,-53.84999999999991,-55.79399999999987,-52.164999999999964,-53.442999999999756,-55.404999999999745,-57.23000000000002,-58.59199999999964,-60.028999999999996,-62.073999999999614,-63.79899999999998,-65.37199999999984,-67.32400000000007,-68.94900000000007,-70.09799999999996,-71.42299999999977,-72.92599999999948,-74.48899999999958,-75.97599999999966,-77.7489999999998,-79.54799999999977,-81.16200000000026,-83.06500000000051,-84.87700000000041,-86.02100000000064,-86.83300000000054,-87.52400000000034,-88.73999999999978,-88.05100000000039,-90.20200000000023,-92.64300000000003,-94.30599999999959,-98.16899999999987,-103.23199999999997,-105.48400000000038,-107.76500000000033,-109.88600000000042,-110.0029999999997
OCO,-6.969000000000051,-10.788000000000011,-13.117999999999938,-15.634999999999991,-18.692000000000007,-21.70399999999995,-24.673999999999978,-27.54399999999987,-30.41800000000012,-35.14900000000034,-56.641999999999825,-56.069000000000415,-57.909999999999854,-54.93700000000035,-53.14800000000014,-54.865999999999985,-56.81899999999996,-53.50599999999986,-54.45899999999983,-56.465999999999894,-58.340000000000146,-59.860999999999876,-61.0949999999998,-63.240999999999985,-65.63799999999992,-69.22499999999991,-70.68499999999995,-72.22900000000027,-73.04100000000017,-74.23999999999978,-75.60099999999966,-77.25500000000011,-78.60800000000017,-80.51999999999953,-82.24399999999969,-83.99499999999989,-85.46900000000005,-86.75700000000052,-87.84800000000087,-88.48600000000079,-89.0630000000001,-89.86999999999989,-89.6239999999998,-91.73800000000028,-94.48199999999997,-95.90599999999995,-101.66600000000017,-104.30099999999948,-106.90900000000056,-109.49200000000019,-113.54299999999967,-114.01099999999951
PER,-7.555000000000064,-11.59199999999987,-14.105000000000018,-17.6579999999999,-20.201000000000022,-23.340999999999894,-26.403999999999996,-29.142000000000053,-31.438000000000102,-32.86200000000008,-33.73799999999983,-37.728000000000065,-59.69200000000001,-56.294000000000324,-54.113000000000284,-56.25599999999986,-57.777000000000044,-54.76899999999978,-55.30600000000004,-57.61999999999989,-59.61299999999983,-61.20399999999972,-62.43299999999999,-64.52199999999993,-66.38000000000011,-67.44799999999987,-68.95200000000023,-70.26200000000017,-71.4060000000004,-72.79799999999977,-74.22000000000025,-75.97899999999936,-77.4359999999997,-79.19799999999941,-81.22400000000016,-82.76400000000012,-87.08300000000054,-89.19200000000001,-90.58300000000054,-91.49099999999999,-92.22699999999986,-92.89499999999953,-92.03200000000015,-93.7480000000005,-98.25500000000011,-103.57600000000002,-105.11099999999988,-108.9380000000001,-111.53499999999985,-114.71699999999964,-117.18000000000029,-118.09400000000005
GRO,-8.034000000000106,-12.538999999999987,-16.60200000000009,-19.319999999999936,-22.200000000000045,-25.45999999999981,-29.406999999999925,-41.88099999999986,-63.7650000000001,-65.89499999999998,-67.46900000000005,-67.25200000000041,-68.91199999999981,-65.90200000000004,-63.13500000000022,-64.25199999999995,-64.77599999999984,-60.904999999999745,-61.03099999999995,-62.74499999999989,-65.21500000000015,-66.89499999999998,-69.11699999999973,-72.14399999999978,-74.9380000000001,-77.26099999999997,-79.09400000000005,-80.77300000000014,-81.79300000000012,-83.15599999999995,-84.57899999999972,-85.88699999999972,-87.13400000000001,-88.6269999999995,-90.26299999999992,-91.64500000000044,-93.83799999999974,-95.53100000000086,-97.2440000000006,-104.47800000000007,-105.68299999999999,-109.11999999999989,-109.11700000000019,-111.82800000000043,-115.1840000000002,-116.35899999999947,-118.73999999999978,-122.05599999999959,-127.1909999999998,-130.20799999999963,-133.28899999999976,-133.7449999999999
HUL,-10.32100000000014,-14.99499999999989,-18.733999999999924,-22.87799999999993,-26.439000000000078,-29.010999999999967,-31.927999999999884,-36.164999999999964,-38.298,-39.858000000000175,-41.12699999999995,-41.23500000000013,-43.21199999999999,-39.90599999999995,-37.32100000000037,-37.92099999999982,-38.58699999999999,-34.664999999999964,-34.60999999999967,-35.6869999999999,-36.93899999999985,-37.5949999999998,-38.85500000000002,-40.9399999999996,-42.251000000000204,-44.32099999999991,-46.73700000000008,-48.89000000000033,-50.64200000000028,-52.344999999999345,-54.3149999999996,-56.128999999999905,-57.935999999999694,-60.10199999999986,-67.15999999999985,-89.65200000000004,-91.53700000000026,-93.36200000000008,-95.00200000000041,-96.88000000000011,-104.48500000000058,-106.34799999999996,-107.86200000000008,-110.59600000000046,-114.38500000000022,-118.8149999999996,-121.33700000000044,-126.36499999999978,-129.59100000000035,-133.6329999999998,-136.7579999999998,-137.96799999999985
ERI,-8.701999999999998,-13.110999999999876,-17.200000000000045,-19.922000000000025,-22.951999999999998,-26.087999999999965,-29.927999999999884,-33.43100000000004,-37.76300000000015,-41.95100000000002,-48.39300000000003,-68.1590000000001,-70.18899999999985,-66.80300000000034,-64.09900000000016,-65.12300000000005,-65.73900000000003,-61.983999999999924,-62.63299999999981,-64.41399999999976,-66.70800000000008,-68.25,-70.24800000000005,-72.79499999999962,-75.95600000000013,-78.26900000000023,-80.3130000000001,-82.82700000000023,-84.17800000000034,-85.4409999999998,-86.69200000000001,-88.22899999999936,-89.42900000000009,-91.20799999999963,-93.08600000000024,-94.40899999999965,-100.76500000000033,-122.71400000000085,-122.82800000000043,-123.06600000000071,-123.28800000000047,-124.23999999999978,-124.7460000000001,-128.3030000000008,-133.308,-136.83399999999983,-140.8760000000002,-144.5,-148.28099999999995,-151.76100000000042,-154.6329999999998,-155.6899999999996
ALO,-13.335000000000036,-18.919999999999845,-23.633000000000038,-28.060999999999922,-37.30799999999999,-59.88099999999986,-61.77599999999984,-64.34699999999998,-66.24199999999996,-68.71199999999999,-70.45899999999983,-71.44000000000005,-74.03499999999985,-71.50300000000016,-69.596,-71.26699999999983,-73.06399999999985,-70.23500000000013,-71.63099999999986,-74.11599999999999,-76.80499999999984,-79.40099999999984,-81.72599999999966,-84.81399999999985,-87.28200000000015,-89.86099999999988,-92.86599999999999,-95.87800000000016,-99.54400000000032,-104.9359999999997,-108.24399999999969,-111.03499999999985,-114.84599999999955,-117.82999999999993,-121.43299999999999,-124.0609999999997,-126.63699999999972,-129.5630000000001,-131.59900000000016,-134.04400000000078,-136.28700000000026,-138.89300000000003,-139.3159999999998,-142.2420000000002,-146.72100000000046,-150.8719999999994,-154.57700000000023,-158.52499999999964,-162.7520000000004,-167.53600000000006,-171.86300000000028,-175.07700000000023
STR,-11.909000000000106,-16.123000000000047,-21.0150000000001,-25.57899999999995,-30.355999999999995,-36.89300000000003,-49.743999999999915,-71.18599999999992,-72.75400000000013,-75.07800000000043,-77.38999999999987,-78.49100000000044,-81.34699999999975,-79.30700000000024,-77.58000000000038,-79.279,-81.03899999999976,-77.93199999999979,-79.1590000000001,-81.24199999999973,-83.48000000000002,-85.56700000000001,-87.16199999999981,-89.24099999999999,-91.10500000000002,-93.60100000000011,-96.0260000000003,-98.5630000000001,-103.36299999999983,-107.95199999999932,-110.11299999999937,-114.02399999999943,-116.41499999999996,-119.50500000000011,-122.57400000000052,-125.68299999999999,-128.21100000000024,-132.41000000000076,-134.35400000000027,-136.308,-138.4350000000004,-140.57999999999993,-140.8739999999998,-143.64500000000044,-148.14699999999993,-152.07399999999961,-155.6930000000002,-159.76900000000023,-164.29500000000007,-168.8100000000004,-173.0680000000002,-176.01199999999972
VAN,-13.998000000000047,-19.773999999999887,-24.41800000000012,-29.135999999999967,-33.74700000000007,-38.75499999999988,-44.07199999999989,-50.50199999999995,-55.513999999999896,-60.70000000000027,-70.03699999999981,-91.60700000000043,-94.24499999999989,-92.02199999999993,-90.62800000000016,-92.11599999999999,-93.85100000000011,-91.05099999999993,-92.26499999999987,-95.03899999999976,-97.83300000000008,-105.74399999999969,-108.13299999999981,-111.13599999999997,-115.40000000000009,-117.95400000000018,-120.74900000000025,-123.96900000000005,-127.25900000000047,-129.65299999999934,-131.8729999999996,-134.808,-137.29399999999987,-140.00900000000001,-142.76400000000012,-145.66600000000017,-148.71399999999994,-151.67399999999998,-154.3020000000006,-156.23400000000038,-158.02100000000064,-160.6279999999997,-163.48599999999988,-167.58000000000084,-171.88600000000042,-175.22299999999996,-179.1239999999998,-183.51800000000003,-189.65999999999985,-195.78899999999976,-200.27099999999973
SAI,-9.687000000000126,-14.382000000000062,-18.055000000000064,-21.21199999999999,-25.868999999999915,-31.054999999999836,-34.409999999999854,-37.96900000000005,-40.79000000000019,-43.76900000000023,-46.28699999999981,-47.86200000000008,-51.32999999999993,-51.48700000000008,-50.65000000000009,-52.884000000000015,-55.03600000000006,-56.44599999999991,-57.92399999999998,-60.86400000000003,-63.570000000000164,-65.95199999999977,-68.20699999999988,-71.51599999999962,-77.41800000000012,-80.76200000000017,-84.25600000000031,-87.27800000000025,-89.5310000000004,-92.29599999999937,-94.9359999999997,-102.55699999999979,-127.67000000000007,-131.317,-133.22800000000007,-135.83500000000004,-139.10000000000036,-142.83600000000024,-147.00700000000052,-151.60600000000068,-155.73500000000058,-159.27099999999973,-162.57600000000002,-166.53900000000067,-170.8680000000004,-174.34099999999944,-178.24099999999999,-182.3769999999995,-188.89100000000053,-195.22599999999966,-204.38799999999992
